signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,rbio3.1,6730062.619904217,0.6702127659574468,296.59753035895494,8.291932138495886,470,1,False,False,301.24693896483353,,8.996760763973686,317189.95198908506,1.0,4.208149490220067e-06,0.27971197378711865,0.4978723404255319,446669.4541806055,0.1374781659670875,0.13167008880932515,2024560.532133679,860421816.1676968,34,44057.81649779902,0.0851063829787234,"[0.0, 0.002127659574468085, 0.00425531914893617, 0.006382978723404256, 0.00851063829787234, 0.010638297872340425, 0.012765957446808512, 0.014893617021276596, 0.01702127659574468, 0.019148936170212766, 0.02127659574468085, 0.023404255319148935, 0.025531914893617023, 0.027659574468085108, 0.029787234042553193, 0.031914893617021274, 0.03404255319148936, 0.03617021276595745, 0.03829787234042553, 0.04042553191489362, 0.0425531914893617, 0.04468085106382979, 0.04680851063829787, 0.04893617021276596, 0.05106382978723405, 0.05319148936170213, 0.055319148936170216, 0.0574468085106383, 0.059574468085106386, 0.06170212765957447, 0.06382978723404255, 0.06595744680851064, 0.06808510638297872, 0.07021276595744681, 0.0723404255319149, 0.07446808510638298, 0.07659574468085106, 0.07872340425531915, 0.08085106382978724, 0.08297872340425531, 0.0851063829787234, 0.08723404255319149, 0.08936170212765958, 0.09148936170212767, 0.09361702127659574, 0.09574468085106383, 0.09787234042553192, 0.1, 0.1021276595744681, 0.10425531914893617, 0.10638297872340426, 0.10851063829787234, 0.11063829787234043, 0.1127659574468085, 0.1148936170212766, 0.11702127659574468, 0.11914893617021277, 0.12127659574468086, 0.12340425531914893, 0.12553191489361704, 0.1276595744680851, 0.12978723404255318, 0.13191489361702127, 0.13404255319148936, 0.13617021276595745, 0.13829787234042554, 0.14042553191489363, 0.1425531914893617, 0.1446808510638298, 0.14680851063829786, 0.14893617021276595, 0.15106382978723404, 0.15319148936170213, 0.15531914893617021, 0.1574468085106383, 0.1595744680851064, 0.16170212765957448, 0.16382978723404257, 0.16595744680851063, 0.16808510638297872, 0.1702127659574468, 0.1723404255319149, 0.17446808510638298, 0.17659574468085107, 0.17872340425531916, 0.18085106382978725, 0.18297872340425533, 0.1851063829787234, 0.18723404255319148, 0.18936170212765957, 0.19148936170212766, 0.19361702127659575, 0.19574468085106383, 0.19787234042553192, 0.2, 0.2021276595744681, 0.2042553191489362, 0.20638297872340425, 0.20851063829787234, 0.21063829787234042, 0.2127659574468085, 0.2148936170212766, 0.2170212765957447, 0.21914893617021278, 0.22127659574468087, 0.22340425531914895, 0.225531914893617, 0.2276595744680851, 0.2297872340425532, 0.23191489361702128, 0.23404255319148937, 0.23617021276595745, 0.23829787234042554, 0.24042553191489363, 0.24255319148936172, 0.24468085106382978, 0.24680851063829787]","[446669.4541806055, 942.358328145118, 13442.296878892841, 9631.703771294178, 5565.155970182792, 1752.5150991659475, 10216.85067638533, 10312.239775051383, 6866.985252567154, 4597.637449000516, 11900.396758550205, 4146.123867225458, 3372.479988126181, 11005.561144892315, 4231.666917499707, 6842.450242272269, 1044.1027976194512, 11005.168852541956, 17992.00019058719, 19136.905022042236, 24822.16029500597, 10119.151979824699, 10340.0334138346, 12710.612444377193, 8026.4032743208, 2084.419620015595, 5712.008420756887, 13983.016319643022, 8976.626556539137, 7084.267263914753, 10767.759003210509, 1810.7303949584496, 10195.017502332179, 6740.723206376161, 7441.0012122519865, 9806.039818519715, 9416.055786839102, 11750.889306493653, 12222.519826508777, 27240.076992699003, 44057.81649779902, 21487.597060119228, 12073.283021451003, 12617.55311349346, 8717.883063056253, 2869.613924813396, 10657.027586933827, 14003.398078119411, 10146.704616857736, 9160.58686413341, 8453.649257194937, 19207.832047404067, 22993.510236644615, 5198.3236577378175, 5299.744912060392, 9314.642051381723, 10664.698358307238, 23495.32946529282, 6653.159490532582, 28218.353379498527, 27969.153103659282, 27468.903347974352, 15109.980044039525, 21022.61122501326, 11517.590401722267, 6009.523355049855, 9816.633402334794, 18241.216357821017, 13913.36504127838, 13130.902133812511, 6928.542034102774, 14946.987707792186, 2370.0423938171853, 17294.759735622432, 4074.617904797312, 16810.546711964445, 14304.102868242315, 21941.339863732745, 18898.35502094657, 17649.51300306587, 7486.333766812658, 19815.38229625215, 11104.02615146216, 16281.525274311127, 2226.7708007506876, 5874.615093911728, 2926.161007191137, 11482.04672048975, 3016.5012907598943, 11361.598314833864, 5057.5735566317935, 5867.164532656836, 14653.885634365954, 3472.9564297350357, 4363.110976172339, 6966.315415927838, 7321.848116233033, 11547.087487440627, 9370.057594694079, 4627.0729803198665, 4331.266102766331, 8949.980573836116, 8349.20721645791, 7073.153617396932, 5835.421657342949, 2872.9705659350084, 3368.2656871628515, 3890.559167475801, 7606.809318038322, 10245.63522958286, 7657.337748450774, 10497.30136056062, 3234.0191863481446, 2364.432716020899, 6093.378576669017, 9924.687308647939, 1371.597764483756]",3.0,0.5,545.7008195459531,15,0.5,33764380.900656536,0.13929461969372273,0.08611567881715289,155801956.9026837,296672295440.2434,"[0.15625, 0.125, 0.15625, 0.0625, 0.1875, 0.125, 0.0625, 0.125, 0.125, 0.125, 0.15625, 0.09375, 0.0625, 0.09375, 0.09375, 0.125, 0.125, 0.15625, 0.0625, 0.09375, 0.125, 0.0625, 0.09375, 0.09375, 0.15625, 0.15625, 0.125, 0.09375]",1,33764380.900656536,0.125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[877914.9940599455, 11958729.98019609, 18709483.208541725, 29862959.08314934, 33764380.900656536, 24196358.678970408, 14639594.251670761, 6951402.960437558]",3.0,0.5,tukey,32,16,545.7008195459531,15,21,1575.2571317883312,754.8364889166393,2747.4633983003305,"[14, 44, 69, 93, 114, 138, 161, 184, 207, 234, 257, 282, 299, 315, 330, 350, 375, 401, 422, 437, 455]","[1321.9950529933494, 1716.5606368954427, 1669.3023336861418, 1439.3747786703163, 1156.8856195862907, 1584.8030733343494, 1419.7525654923897, 2631.2032583602418, 2318.5442099455904, 1416.0402548911602, 1629.5275772443983, 2747.4633983003305, 916.6460906781613, 754.8364889166393, 1243.0347957608515, 1614.6194092743824, 1517.0975990357374, 1313.981176139902, 2523.6051764896893, 802.2126432561379, 1342.9136286034513]","[0, 0, 46, 72, 96, 46, 141, 46, 186, 224, 46, 46, 296, 309, 285, 285, 357, 378, 378, 434, 448]","[25, 46, 72, 118, 118, 164, 164, 186, 236, 236, 261, 378, 309, 322, 333, 378, 378, 404, 468, 448, 468]",0.05,30,510407066.88888866,1981.5489031451016,-1981.5489031451016,SWT,mdp.39015050659344,0.0,0.0,652.2155698117683,0.0,-10.5,0.0,0.0,626.5031555833059,,17499.301093774568,706.4476079788076,0.010233853676644991,0.0,255711543158.80383,0.0,0.00773836084652621,0.03125,0.0,434665440.57810664,0.0,110.33415287928642,0.0,0.0,130826.45418060548,804023.056142559,0.0,-10.5,706.4476079788076,14835.399767554958,706.4476079788074,269793166.7777777,0.012929599952777898,22950861.629852153,110.33415287928642,0.0,22950861.629852153,1418.1300649669972,652.2155698117683,0.0,-10.5,0.19999999999999996,0.0,0.0,0.0,101968273.57183933,0.0,0.0052187747118139505,1.0,0.15828085437100609,1.0,1.0,0.425,0.4617031710360763,1.0,0.7606902903626003,0.9603608360129527,0.9603608360129527,0.9578510818106541,0.9886273756531111,0.9009909141112696,0.0,1.0,0.010471204188481673,0.0,0.010471204188481673,0.0,0.4225395067789013,0.4225395067789013,0.0,0.010471204188481659,2.7097923425288912,0.9048920198225479,5,2.1496497810370343,1.0,1,0,0,0.4628358725054243,0.7905999885280455,12,0,0,0.7207120036295832,1.0,1,5.188127472091127,0.9510554012066875,4.75,1.7518248175182483,0.9531220402259852,1,rbio,49.0,42.0,37.59369248006524,15,0.6750405186385737,1.0,0.22747163695299838,3,1.5
smoothed,bior1.5,1469320.9881216998,0.6957446808510638,128.59839902456028,12.725079056028862,470,1,False,False,282.98725090959266,,8.710165498252223,295405.3249268905,1.0,6.052651420154618e-06,0.9965713466122794,0.4978723404255319,446669.4541806055,0.12859131052992748,0.13331714404606657,1793132.2560955982,855942855.4195532,34,40072.19022857994,0.0851063829787234,"[0.0, 0.002127659574468085, 0.00425531914893617, 0.006382978723404256, 0.00851063829787234, 0.010638297872340425, 0.012765957446808512, 0.014893617021276596, 0.01702127659574468, 0.019148936170212766, 0.02127659574468085, 0.023404255319148935, 0.025531914893617023, 0.027659574468085108, 0.029787234042553193, 0.031914893617021274, 0.03404255319148936, 0.03617021276595745, 0.03829787234042553, 0.04042553191489362, 0.0425531914893617, 0.04468085106382979, 0.04680851063829787, 0.04893617021276596, 0.05106382978723405, 0.05319148936170213, 0.055319148936170216, 0.0574468085106383, 0.059574468085106386, 0.06170212765957447, 0.06382978723404255, 0.06595744680851064, 0.06808510638297872, 0.07021276595744681, 0.0723404255319149, 0.07446808510638298, 0.07659574468085106, 0.07872340425531915, 0.08085106382978724, 0.08297872340425531, 0.0851063829787234, 0.08723404255319149, 0.08936170212765958, 0.09148936170212767, 0.09361702127659574, 0.09574468085106383, 0.09787234042553192, 0.1, 0.1021276595744681, 0.10425531914893617, 0.10638297872340426, 0.10851063829787234, 0.11063829787234043, 0.1127659574468085, 0.1148936170212766, 0.11702127659574468, 0.11914893617021277, 0.12127659574468086, 0.12340425531914893, 0.12553191489361704, 0.1276595744680851, 0.12978723404255318, 0.13191489361702127, 0.13404255319148936, 0.13617021276595745, 0.13829787234042554, 0.14042553191489363, 0.1425531914893617, 0.1446808510638298, 0.14680851063829786, 0.14893617021276595, 0.15106382978723404, 0.15319148936170213, 0.15531914893617021, 0.1574468085106383, 0.1595744680851064, 0.16170212765957448, 0.16382978723404257, 0.16595744680851063, 0.16808510638297872, 0.1702127659574468, 0.1723404255319149, 0.17446808510638298, 0.17659574468085107, 0.17872340425531916, 0.18085106382978725, 0.18297872340425533, 0.1851063829787234, 0.18723404255319148, 0.18936170212765957, 0.19148936170212766, 0.19361702127659575, 0.19574468085106383, 0.19787234042553192, 0.2, 0.2021276595744681, 0.2042553191489362, 0.20638297872340425, 0.20851063829787234, 0.21063829787234042, 0.2127659574468085, 0.2148936170212766, 0.2170212765957447, 0.21914893617021278, 0.22127659574468087, 0.22340425531914895, 0.225531914893617, 0.2276595744680851, 0.2297872340425532, 0.23191489361702128, 0.23404255319148937, 0.23617021276595745, 0.23829787234042554, 0.24042553191489363, 0.24255319148936172, 0.24468085106382978, 0.24680851063829787]","[446669.4541806055, 942.2741502382074, 13437.498883175213, 9623.982062445175, 5557.243630931438, 1748.634048673521, 10184.393596334636, 10267.849628085538, 6828.575664534111, 4565.279460300984, 11797.66428790207, 4103.122793544158, 3331.175741825467, 10848.68964949434, 4162.338413189332, 6714.988325975617, 1022.1969188430048, 10747.288064761919, 17524.632639881886, 18589.520551617425, 24045.073099719863, 9774.330592443954, 9958.429790843642, 12204.90272593777, 7683.584302188814, 1989.2178124882905, 5434.037848863211, 13260.399809559829, 8485.53073738524, 6675.16182618561, 10113.156402258985, 1695.1406144047635, 9513.247455397219, 6269.554962014236, 6898.482135498077, 9061.752174917194, 8673.412888199648, 10789.51308287099, 11186.931562838612, 24853.518794421743, 40072.19022857994, 19483.21449570116, 10913.488184764728, 11370.828504428708, 7832.862025701722, 2570.6284026343687, 9518.583171390777, 12471.07705359293, 9010.389381245446, 8111.538006654291, 7464.459726284309, 16912.93660352778, 20190.357978669334, 4552.090154140367, 4628.295655808761, 8112.592278914688, 9263.541538805452, 20354.07908535245, 5748.366656062479, 24316.363445715127, 24038.043766707055, 23545.880158234966, 12917.865230788168, 17925.227163671305, 9794.609115819747, 5096.918490760611, 8303.582441084367, 15388.044685949451, 11705.186619543436, 11016.544798417846, 5796.741030238758, 12470.154248505847, 1971.66747046776, 14346.07936441911, 3369.9768401425276, 13861.872150473704, 11759.20446179298, 17981.81686192152, 15439.102177744075, 14372.476510416129, 6076.324216800105, 16029.426603332508, 8951.78525139244, 13079.972680416115, 1782.534363111853, 4685.541437074281, 2325.2157389974573, 9089.39952704535, 2378.680075461307, 8923.888002112562, 3956.4387755921002, 4570.918634357754, 11368.589695786568, 2682.857579425703, 3355.872411589212, 5334.4578051389835, 5581.536187541292, 8762.343984564099, 7077.421524509323, 3478.52932298419, 3240.663007228341, 6664.1654652781035, 6186.579715281982, 5215.301597650243, 4281.355464849968, 2097.3328778337495, 2446.5665589594996, 2811.6919635779886, 5469.620123185436, 7329.763405798691, 5450.378402620588, 7434.122646887541, 2278.807076796374, 1657.7500314287552, 4251.050618910873, 6890.088363745129, 947.6183680280564]",3.0,0.5,600.0798169414763,15,0.5,25180820.814008817,0.12545411698663297,0.08933580381413055,124395356.49515395,227129955148.386,"[0.03125, 0.09375, 0.15625, 0.03125, 0.03125, 0.125, 0.03125, 0.125, 0.125, 0.15625, 0.15625, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.125, 0.125, 0.0625, 0.1875, 0.125, 0.0625, 0.09375, 0.09375, 0.15625, 0.15625, 0.09375, 0.09375]",1,25180820.814008817,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[4582388.6348663345, 12158000.01178595, 18534857.16481908, 25180820.814008817, 24576275.72804147, 17250639.713679366, 9133822.062068589, 4004111.9781650393]",3.0,0.7,blackmanharris,32,16,600.0798169414763,15,21,1326.5671331865346,233.91976205127503,2124.5999195421773,"[5, 23, 46, 70, 94, 116, 139, 162, 185, 210, 236, 259, 283, 304, 331, 351, 376, 402, 423, 438, 468]","[233.91976205127503, 1184.217874672624, 1912.2395486214548, 1942.166369996048, 1375.4460648097604, 1150.1275938390131, 1426.4995426962114, 1306.8493413390286, 1283.6253029944323, 1321.0761824625888, 1728.334701371763, 1377.9393527830068, 2124.5999195421773, 909.832822213603, 1265.4136205310601, 1231.2441584693481, 1486.1690430544636, 1138.5524031449022, 1696.0508573932145, 611.4171877376958, 1152.1881471935646]","[0, 0, 0, 48, 73, 97, 73, 142, 165, 188, 188, 188, 48, 297, 286, 334, 286, 380, 380, 436, 449]","[8, 26, 48, 188, 97, 120, 188, 188, 188, 225, 238, 262, 380, 311, 334, 358, 380, 406, 469, 449, 469]",0.05,30,489929517.4504254,1965.1031462107867,-1965.1031462107867,SWT,mdp.39015050659344,0.0,0.0,635.7698128774534,1.0,84.0,0.0,0.0,105.58642871794166,,13513.67482455548,457.757609377011,0.007013728679667333,0.0,186169202866.9464,0.0,0.0011484945906338195,0.0,0.0,430186479.82996297,0.0,164.71315027480966,0.0,0.0,130826.45418060548,572594.7801044784,0.47619047619047616,34.5,457.757609377011,9612.909796917233,457.7576093770113,249315617.33931443,0.0009109027543118542,14367301.543204436,164.71315027480966,0.0,14367301.543204436,795.266586208844,635.7698128774534,0.38095238095238093,25.5,0.0,0.0,0.0,0.0,70561673.16430958,0.0,0.003571719475072538,0.20238227288536542,0.9448407860246224,0.3377539612816325,0.15560944444787275,0.7249999999999991,0.9974376455264291,0.5004784043199924,0.1281967702427955,0.5418131917562321,0.5418131917562321,0.5128030878144967,0.557760514354185,0.3440659748580191,0.0,0.5725157111638401,0.387434554973822,0.38095238095238093,0.4816753926701571,0.47619047619047616,0.3985700329208643,0.3985700329208643,1.0,1.0,1.9866122663059784,0.6633975445455004,11,1.763467276283704,0.8203509668598072,2,0,0,0.48264758203589786,0.8244416552137448,11,0,0,0.5519289306408449,0.7658106537164241,2,5.196152422706632,0.9509796941254092,6.5,3.3846153846153846,0.944829469704214,2,bior,18.0,14.0,13.40575569351783,15,0.24797406807131278,0.35659587577428004,0.7194393896177971,1,1.75
smoothed,rbio5.5,753410.9557732729,0.676595744680851,84.00023848119547,11.32602254502778,470,1,False,False,288.615590879652,,8.614304457433501,305556.4663014184,1.0,5.643038685551209e-06,0.8893544098597065,0.4978723404255319,446669.4541806056,0.12639542394364212,0.12699692496434528,1904633.2134232875,865471973.6600885,34,44063.344858636294,0.0851063829787234,"[0.0, 0.002127659574468085, 0.00425531914893617, 0.006382978723404256, 0.00851063829787234, 0.010638297872340425, 0.012765957446808512, 0.014893617021276596, 0.01702127659574468, 0.019148936170212766, 0.02127659574468085, 0.023404255319148935, 0.025531914893617023, 0.027659574468085108, 0.029787234042553193, 0.031914893617021274, 0.03404255319148936, 0.03617021276595745, 0.03829787234042553, 0.04042553191489362, 0.0425531914893617, 0.04468085106382979, 0.04680851063829787, 0.04893617021276596, 0.05106382978723405, 0.05319148936170213, 0.055319148936170216, 0.0574468085106383, 0.059574468085106386, 0.06170212765957447, 0.06382978723404255, 0.06595744680851064, 0.06808510638297872, 0.07021276595744681, 0.0723404255319149, 0.07446808510638298, 0.07659574468085106, 0.07872340425531915, 0.08085106382978724, 0.08297872340425531, 0.0851063829787234, 0.08723404255319149, 0.08936170212765958, 0.09148936170212767, 0.09361702127659574, 0.09574468085106383, 0.09787234042553192, 0.1, 0.1021276595744681, 0.10425531914893617, 0.10638297872340426, 0.10851063829787234, 0.11063829787234043, 0.1127659574468085, 0.1148936170212766, 0.11702127659574468, 0.11914893617021277, 0.12127659574468086, 0.12340425531914893, 0.12553191489361704, 0.1276595744680851, 0.12978723404255318, 0.13191489361702127, 0.13404255319148936, 0.13617021276595745, 0.13829787234042554, 0.14042553191489363, 0.1425531914893617, 0.1446808510638298, 0.14680851063829786, 0.14893617021276595, 0.15106382978723404, 0.15319148936170213, 0.15531914893617021, 0.1574468085106383, 0.1595744680851064, 0.16170212765957448, 0.16382978723404257, 0.16595744680851063, 0.16808510638297872, 0.1702127659574468, 0.1723404255319149, 0.17446808510638298, 0.17659574468085107, 0.17872340425531916, 0.18085106382978725, 0.18297872340425533, 0.1851063829787234, 0.18723404255319148, 0.18936170212765957, 0.19148936170212766, 0.19361702127659575, 0.19574468085106383, 0.19787234042553192, 0.2, 0.2021276595744681, 0.2042553191489362, 0.20638297872340425, 0.20851063829787234, 0.21063829787234042, 0.2127659574468085, 0.2148936170212766, 0.2170212765957447, 0.21914893617021278, 0.22127659574468087, 0.22340425531914895, 0.225531914893617, 0.2276595744680851, 0.2297872340425532, 0.23191489361702128, 0.23404255319148937, 0.23617021276595745, 0.23829787234042554, 0.24042553191489363, 0.24255319148936172, 0.24468085106382978, 0.24680851063829787]","[446669.4541806056, 942.3313981278392, 13440.765324091937, 9629.248087268947, 5562.652763999547, 1751.2955155596692, 10206.735597911393, 10298.54177213009, 6855.268209069213, 4587.895520023174, 11869.924074944487, 4133.579469263253, 3360.6514694880866, 10961.545453986508, 4212.646239984454, 6808.329176099402, 1038.3938479105664, 10939.89579792949, 17877.398520835908, 19007.228243864545, 24644.82031982431, 10043.586476109722, 10260.006159090091, 12609.504958695044, 7961.331191356739, 2067.3426055956543, 5665.132772293622, 13869.126664526553, 8904.773320474587, 7029.13225769989, 10687.241776949308, 1797.8963558088312, 10127.603049240988, 6699.92992482639, 7400.773238280714, 9760.173974200285, 9379.644622946274, 11715.89758151501, 12197.912749390414, 27213.45536039161, 44063.344858636294, 21515.312967875987, 12103.587362928587, 12665.243069837008, 8762.2729419498, 2888.091756776996, 10740.29869018472, 14132.331201823928, 10254.371743890357, 9270.659773387066, 8567.033435320238, 19491.932474763016, 23364.650933158668, 5289.049442914088, 5398.933496552484, 9500.17992156428, 10889.208964098254, 24014.652591552196, 6806.597815409348, 28893.29251159416, 28658.877490102732, 28163.22794170663, 15499.172235022752, 21571.113610245055, 11820.128421688954, 6167.430156376947, 10072.913467402008, 18710.91631294181, 14263.903711340212, 13451.720983394203, 7091.045684326215, 15279.578211408463, 2419.37571710242, 17625.754949870796, 4144.755077287888, 17063.25268829087, 14484.194320828223, 22158.122134939123, 19028.69424335985, 17713.681038815273, 7487.024942101976, 19741.33510225584, 11016.80553357392, 16081.847470774856, 2188.990993286237, 5745.595402110731, 2846.4156002538957, 11105.01278864651, 2899.72069814547, 10851.66634009717, 4797.924244591582, 5526.3961885593835, 13699.864269542588, 3221.5036230357723, 4014.178218347105, 6354.615953794147, 6619.680154915008, 10343.394911134008, 8312.883755546018, 4064.241689706959, 3765.282153237656, 7697.70308442531, 7102.139063994238, 5948.566291965608, 4850.422172081425, 2359.4034408315574, 2732.122185156332, 3115.957019608804, 6013.606680683191, 7992.763204778465, 5893.044527745299, 7967.613253921522, 2420.326188799735, 1744.3721585590133, 4430.577361364267, 7110.954961369317, 968.2256173857263]",3.0,0.5,538.7869366264034,15,0.5,33469454.24288901,0.12398538799511795,0.07883042762526238,154836714.9030466,375997100474.4968,"[0.03125, 0.09375, 0.15625, 0.03125, 0.09375, 0.125, 0.03125, 0.125, 0.125, 0.15625, 0.15625, 0.09375, 0.09375, 0.09375, 0.09375, 0.125, 0.125, 0.125, 0.0625, 0.1875, 0.125, 0.0625, 0.09375, 0.09375, 0.15625, 0.15625, 0.09375, 0.09375]",1,33469454.24288901,0.125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[4786154.271769305, 12875590.306754304, 21342338.514042962, 31674968.76113209, 33469454.24288901, 24741210.748769764, 13158498.417522637, 5150426.546046954]",3.0,0.7,blackmanharris,32,16,538.7869366264034,15,21,1539.8620563627098,271.7245003754815,2858.194915815075,"[5, 22, 45, 70, 93, 115, 139, 161, 185, 209, 235, 258, 283, 303, 330, 354, 377, 401, 423, 438, 467]","[271.7245003754815, 1052.1995769265025, 2644.7071734603314, 1537.858450155907, 1551.9643352336532, 1273.986957985179, 1483.4250475511358, 1288.120496176452, 2858.194915815075, 1408.810176535973, 2558.6569981329976, 1573.5753189671182, 1611.0284110052585, 1165.591489255482, 1308.0633823469602, 1255.2407837914632, 2753.0688502900766, 958.074849566518, 1496.6065466142597, 589.2258113706811, 1696.9791120604]","[0, 0, 0, 48, 48, 97, 121, 142, 48, 188, 188, 238, 238, 286, 286, 335, 188, 392, 380, 436, 380]","[7, 36, 48, 84, 165, 121, 165, 165, 380, 226, 238, 272, 286, 310, 335, 358, 380, 405, 426, 453, 469]",0.05,30,506924536.8195188,2377.7517971648012,-2377.7517971648012,SWT,mdp.39015050659344,0.0,0.0,1048.418463831468,0.3333333333333333,21.0,0.0,0.0,143.39116704214814,,17504.829454611838,671.0525325531862,0.0175191048685355,0.0,335036348193.05725,0.0,0.003344381176919181,0.03125,0.0,439715598.07049835,0.0,103.42026995973674,0.0,0.0,130826.4541806056,684095.7374321676,0.23809523809523808,12.0,671.0525325531862,14092.10318361691,671.052532553186,266310636.70840785,0.0023796317458268795,22655934.972084627,103.42026995973674,0.0,22655934.972084627,1528.8615824817418,1048.418463831468,0.23809523809523808,12.0,0.0,0.0,0.0,0.0,101003031.57220224,0.0,0.009891938556793822,0.44823881330193033,0.6966103948051613,0.11624438962207473,0.04070023349405484,0.49999999999999944,0.9173106199966752,0.733244121304761,0.17409902445485026,0.900790585818035,0.900790585818035,0.894509140421453,0.9273037794497291,1.0,0.0,0.9272995582538404,0.24607329842931938,0.23809523809523808,0.24607329842931938,0.23809523809523808,1.0,1.0,0.3333333333333333,0.3403141361256545,2.9199216710022067,0.9750613643446168,2,1.4911320889523147,0.6936628013112734,16,0,0,0.5854235760452529,1.0,1,0,0,0.4931926532178082,0.6843130830817815,12,7.41057802513857,0.9300888865552965,7.75,2.430379746835443,0.9284878395040634,3,rbio,49.0,42.0,37.59369248006524,15,0.6750405186385737,1.0,0.22747163695299838,3,3.0
