amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,44820.04449691309,44651.31949691309,137094.88569848164,0.6587985256155159,,,35362.37784909917,35047.37784909917,32925.34403015991,,,txu.059172014879442,False,,-54358.98185840009,53833.38185840009,169998549690.88312,169985286373.6831,,,[],[],59461.48429318421,58935.88429318421,30178.604700641972,30177.40470064197,"[0, 0]",0.0,-15.0,2,14.0,"[25, 87]",0.0,-6.0,"[30178.604700641972, 59461.48429318421]",44651.31949691309,86940.48899382618,44651.31949691309,"[56, 129]",0.0,-15.0,64,130,smoothed,1.0107782566204055e-05,,,,,0.0,0.0,54358.98185840009,53833.38185840009,0.03416382661726319,gaus2,725.7191199001581,376064960.13785195,12.009429646330815,-36.678856096312074,0.6393028846153846,CWT,0.5396071162868596,0.41851582472168375,0.2849074129576015,0.9200849950706609,0.3928120900738317,0.5394190871369295,0.9999999999999999,0.043439913040875924,,0.7251907844119967,1.0,1.0,0.9999999999999999,,0.6362864166269098,1.0,0.6227437715537784,,,,,0.5,,0.39360969517709926,0.3333333333333333,0.08333333333333333,0.4193927720131748,0.4193927720131748,0.9047619047619049,3.0342533334268103,0.9445896461819524,2,1.7479734727204923,0.7663733606800565,2,0.0,0.6455746273731934,0.8469701522424109,2,0,0.5173483049110554,0.7214754062369492,2,0.0,1.0,2.0,2.0,0.9,1,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,1.0,1
,,39957.7401640526,39789.0151640526,212678.07063249254,0.46609764882381577,,,55216.07466936498,54901.07466936498,52259.2520179759,,,txu.059172014879442,False,,-77903.08782903216,77377.48782903215,401977557760.6833,401964294443.4833,,,[],[],74163.49919317737,73637.89919317736,5751.981134927832,5750.781134927832,"[0, 0]",0.0,-15.0,2,14.0,"[27, 85]",0.0,-15.0,"[5751.981134927832, 74163.49919317737]",39789.0151640526,77215.8803281052,39789.0151640526,"[55, 129]",0.0,-15.0,64,130,smoothed,1.729488122934088e-05,,,,,0.0,0.0,77903.08782903216,77377.48782903215,0.030689841309361535,mexh,1096.431519785523,843860020.4835669,11.984624472922304,-40.442523603380835,0.6793269230769231,CWT,1.0,1.0,0.0,0.8621427298906995,0.9999999999999999,1.0,0.7465117177722332,0.12790483559165147,,0.09073497187693239,0.826057985071839,0.826057985071839,0.8260579850718389,,1.0,0.8010566567913562,1.0,,,,,0.5,,1.0,0.3333333333333333,0.08333333333333333,0.7246337017127518,0.7246337017127518,0.047619047619047616,3.2122449633989896,1.0,1,2.2808379862909036,1.0,1,0.0,0.6273941929710734,0.8231180913953923,3,0,0.7170699104068231,1.0,1,1.0,0.9,1.5,1.2000000000000002,0.875,2,mexh,2.0,2.0,,1,0.2222222222222222,,,2,2.0,2
,,41585.08934150226,41416.36434150226,131768.9285887421,0.5632167209518608,,,17740.136301050257,17425.136301050257,18659.395636551184,,,txu.059172014879442,False,,-34162.48917655064,33636.88917655064,57329870258.98381,57316606941.78381,,,[],[],43720.635115925645,43195.035115925646,39449.54356707887,39448.343567078875,"[0, 57]",0.0,-15.0,2,14.0,"[19, 98]",0.0,-10.5,"[43720.635115925645, 39449.54356707887]",41416.36434150226,80470.57868300451,41416.36434150227,"[57, 129]",0.0,-15.0,64,130,smoothed,7.498536265454126e-06,,,,,0.0,0.0,34162.48917655064,33636.88917655064,0.03646617152366085,gaus4,442.83285726192474,130190424.85785897,12.043641383636174,-31.939000743055978,0.6634615384615384,CWT,0.1998961212839142,0.2074104114800949,0.6437116707601656,1.0,0.07367224052006463,0.8174273858921156,0.874266957785511,0.03748810570203916,,0.9659936541022743,0.8842740849988364,0.8842740849988364,0.8842740849988366,,0.31345240346899095,0.8676403717887285,0.21883087705955911,,,,,0.5,,0.099095137876527,0.3333333333333333,0.08333333333333333,0.15755245365204718,0.15755245365204718,0.4761904761904762,2.235079911192119,0.6957999581785015,3,1.7369280622972005,0.7615306622991628,3,0.0,0.48755691067527357,0.6396567234089272,4,0,0.4817341116779881,0.671809128631099,4,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,3,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,2.5,3
,,,,993069.8368347054,0.029494775907353547,,,0.0,315.0,45289.55946818765,,,txu.059172014879442,False,,-99142.87803015813,98617.27803015812,391188218887.24695,391174955570.04694,,,[],[],,,,,[],,,0,16.0,[],,,[],,,,[],,,64,130,smoothed,1.1662963288745987e-05,,,,,0.0,0.0,99142.87803015813,98617.27803015812,0.035166119159794125,gaus1,810.5691830436245,692721631.8253847,11.937486633424314,-40.372248831132126,0.5924278846153846,CWT,0.8340326821864905,0.544340308597816,0.005319758857539991,0.7520337154838157,0.8038256277200744,0.0,0.17218266377973612,1.0,,,,,,,0.0,,,,,,,1.0,,0.971796799448629,,,1.0,1.0,,1.2858983997243145,0.4003114377564967,7,1.6635064896636553,0.7293400494301868,4,0.6428571428571429,0.7622165027468687,1.0,1,0,0.5139668445781841,0.7167597428353808,3,2.5,0.75,3.75,2.317241379310345,0.6875,4,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,3.25,4
,,25316.067956329836,25147.342956329838,158449.2957097104,0.5063508824929385,,,14429.54512284066,14114.54512284066,17648.072974762097,,,txu.059172014879442,False,,-33260.19991906088,32734.599919060878,52055816934.39361,52042553617.19361,,,[],[],41995.91035640924,41470.31035640924,2955.5449746505546,2954.344974650555,"[0, 63, 112]",0.0,-14.5,3,13.0,"[17, 98, 118]",0.0,-10.0,"[41995.91035640924, 30996.74853792972, 2955.5449746505546]",25147.342956329838,73248.6038689895,25147.34295632984,"[63, 129, 129]",0.0,-14.5,64,130,smoothed,6.381761585452175e-06,,,,,0.0,0.0,33260.19991906088,32734.599919060878,0.03613109544752069,gaus6,386.0011860548062,123619365.59048495,11.9358950090272,-31.544547847943566,0.6528846153846154,CWT,0.17581378071836762,0.11705589789822438,0.6735715225321516,0.7483158489982391,0.06514314716108564,0.6957123098201935,0.7994628160068745,0.0673036677806463,,0.018100488789327494,0.30227300754233255,0.30227300754233255,0.30227300754233266,,0.25280339732113577,0.7198952168465736,0.17457414338672905,,,,,0.25,,0.08530882665052072,0.6666666666666666,0.16666666666666666,0.14585459550624802,0.14585459550624802,0.5238095238095238,1.2402037218251145,0.3860862841894882,8,1.5237248326270167,0.6680548297535576,5,0.0,0.2897395102697599,0.3801275742857828,7,0,0.41779737386447285,0.5826452453254374,5,1.5,0.85,6.25,5.989304812834224,0.6125,5,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,4.0,5
,,18844.87761571863,18676.15261571863,161927.35534602965,0.5176001939180802,,,12031.521709869063,11716.521709869063,15904.995812689796,,,txu.059172014879442,False,,-31188.89358812083,30663.293588120832,43662417349.44474,43649154032.24474,,,[],[],41357.68638109309,40832.08638109309,2634.3751627776946,2633.175162777695,"[0, 63, 63, 111]",0.0,-9.5,4,12.0,"[17, 88, 98, 119]",0.0,-5.0,"[41357.68638109309, 2634.3751627776946, 26090.00844234106, 5297.440476662676]",18676.15261571863,72679.91046287451,18676.15261571863,"[63, 92, 129, 129]",0.0,-14.0,64,130,smoothed,5.766715098980677e-06,,,,,0.0,0.0,31188.89358812083,30663.293588120832,0.03876188610485237,gaus8,342.67749095576164,121995939.3317635,11.807417048264535,-30.78297222751889,0.6472355769230769,CWT,0.13430637716153315,0.06729453859226865,0.7312223483235518,0.44820490239478816,0.0630359748531441,0.6307053941908705,0.8142607176920171,0.07119043225167472,,0.009758441293268996,0.07077538629669372,0.07077538629669372,0.07077538629669372,,0.20887235030050386,0.7082610450909496,0.15819720651994373,,,,,0.0,,0.06336858225010447,1.0,1.0,0.11900084829081338,0.11900084829081338,1.0,1.0835753114520812,0.3373264877985868,9,1.3612967399980629,0.596840612169829,6,0.0,0.3284846772090343,0.430959807384443,6,0,0.370027585682481,0.516027210614024,6,1.5,0.85,6.75,6.545454545454546,0.5874999999999999,6,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,4.75,6
,,29613.114279487258,29444.38927948726,191369.58585988474,-0.09861677919461338,,,2677.1378413213115,2362.1378413213115,18772.59062281543,,,txu.059172014879442,False,,-40433.2139895477,39907.6139895477,61533015634.306625,61519752317.10663,,,[],[],56967.55453621219,56441.95453621219,2258.674022762323,2257.4740227623233,"[4, 4]",0.0,-15.0,2,14.0,"[40, 127]",0.0,-15.0,"[56967.55453621219, 2258.674022762323]",29444.38927948726,56526.62855897452,29444.38927948726,"[71, 129]",0.0,-15.0,64,130,smoothed,5.623951006418683e-06,,,,,0.0,0.0,40433.2139895477,39907.6139895477,0.03296830285912734,gaus5,419.7068014126342,132761401.09480785,12.00705005100964,-32.34226848491424,0.643389423076923,CWT,0.20259160148279112,0.0557439721517996,0.6131845402826982,0.9145265117313264,0.0770093122852713,0.5864453665283533,0.0036583758937548394,0.10409240273950243,,0.0,0.4559937219448247,0.4559937219448247,0.4559937219448247,,0.03750293190563882,0.3778016902501347,0.5587491054807967,,,,,0.5,,0.11008210875188341,0.3333333333333333,0.08333333333333333,0.23885016247976712,0.23885016247976712,0.047619047619047616,1.2991928091269518,0.4044501038775792,6,1.218857766332939,0.5343903309480759,8,0.0,0.278150217247727,0.3649228483578246,9,0,0.31965651038693715,0.4457815141142695,8,1.2583057392117916,0.8741694260788209,7.75,7.578947368421052,0.5495847130394105,7,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,5.5,7
,,40758.79189245898,40590.066892458985,291473.2435070374,-0.04645457472119768,,,1888.6461896632152,1573.6461896632152,21083.66381589487,,,txu.059172014879442,False,,-55317.752393033166,54792.15239303317,91161355705.1207,91148092387.9207,,,[],[],40758.79189245898,40233.191892458985,40758.79189245898,40757.591892458986,[4],0.0,-15.5,1,15.0,[41],0.0,-15.5,[40758.79189245898],40590.066892458985,38059.191892458985,40590.06689245899,[71],0.0,-15.5,64,130,smoothed,7.045680647312853e-06,,,,,0.0,0.0,55317.752393033166,54792.15239303317,0.04245375903614147,gaus3,486.1855440258139,203683350.9294207,11.91159836897191,-34.04843405659224,0.6330528846153847,CWT,0.2576245339093083,0.1707713742305214,0.4840288116772528,0.6915614640205213,0.1690644751938798,0.4674965421853392,0.07227512444893924,0.21595918498211486,,0.9999999999999999,0.8547144701789159,0.8547144701789159,0.8547144701789161,,0.023058008792297302,0.0,0.1428294710390447,,,,,0.75,,0.18753022923669732,0.0,0.0,0.43182288975580685,0.43182288975580685,0.0,1.7186810335973668,0.5350404633458495,4,1.1515413697020587,0.5048764430544644,9,0.0,0.3950862070797431,0.518338563460559,5,0,0.31609768883098466,0.4408185091069426,9,2.6299556396765835,0.7370044360323417,6.75,5.950413223140496,0.5310022180161709,8,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,6.25,8
,,16866.45125569045,16697.72625569045,98222.8086074013,0.6041353558006191,,,5472.0877282132515,5157.0877282132515,10264.884442428232,,,txu.059172014879442,False,,-22010.01778823526,21484.41778823526,19420306721.60077,19407043404.40077,,,[],[],35192.59880395039,34666.998803950395,2260.9543626158547,2259.754362615855,"[0, 64, 93, 110]",0.0,-14.0,4,12.0,"[17, 85, 98, 120]",0.0,-9.5,"[35192.59880395039, 19991.59168550057, 2260.9543626158547, 10020.660170694977]",16697.72625569045,64766.205022761795,16697.72625569045,"[64, 129, 110, 129]",0.0,-14.0,64,130,smoothed,5.64881192745836e-06,,,,,0.0,0.0,22010.01778823526,21484.41778823526,0.05853271986339707,morl,256.47608071893677,73431208.08742246,11.615539835802835,-27.23238116447964,0.6602163461538462,CWT,0.0,0.05775538633226203,0.9999999999999998,0.0,0.0,0.7800829875518671,0.9280933577044329,0.0,,5.922942525135588e-05,0.0,0.0,0.0,,0.08870554912663003,0.5463646571186391,0.0,,,,,0.0,,0.0,1.0,0.25,0.0,0.0,0.5714285714285715,0.5568385862359243,0.1733487304301705,10,1.3005971540021986,0.5702277679605066,7,0.0,0.17546842907850663,0.2302081212439709,10,0,0.34574146644857023,0.4821586590523886,7,1.7320508075688772,0.8267949192431123,8.5,8.23529411764706,0.4883974596215562,9,morl,9.0,9.0,,1,1.0,,,3,7.5,9
,,30668.455669072122,30499.730669072123,187458.51503550672,-0.1013978633384822,,,2282.9124928365586,1967.9124928365586,17435.959779920042,,,txu.059172014879442,False,,-36641.56718555248,36115.96718555248,53815540959.840004,53802277642.64001,,,[],[],58863.48600914107,58337.88600914107,2473.425329003174,2472.225329003174,"[4, 4]",0.0,-15.0,2,14.0,"[40, 127]",0.0,-15.0,"[58863.48600914107, 2473.425329003174]",30499.730669072123,58637.311338144245,30499.73066907212,"[71, 129]",0.0,-15.0,64,130,smoothed,4.934959895803544e-06,,,,,0.0,0.0,36641.56718555248,36115.96718555248,0.03624112507613109,gaus7,396.18932959059515,130685452.32300198,11.956095678445195,-31.760567421618653,0.6390625,CWT,0.1707627891905046,0.0,0.6572189680707438,0.7955024791803333,0.07431477550470962,0.5366528354080216,0.0,0.09972174417887016,,0.005577938929113796,0.49374705764223953,0.49374705764223953,0.49374705764223936,,0.030280845487580213,0.42098145233363093,0.6073990328366701,,,,,0.5,,0.08990872384412174,0.3333333333333333,0.08333333333333333,0.1896928151170097,0.1896928151170097,0.047619047619047616,1.3473983630450315,0.4194569151473746,5,1.1350186767768757,0.497632310404757,10,0.0,0.28421860791982645,0.3728843535866281,8,0,0.2917716989416479,0.40689435535806245,10,2.362907813126304,0.7637092186873696,8.25,7.619047619047619,0.46935460934368484,10,gaus,5.5,5.5,2.878491668515698,8,0.6111111111111112,1.0,0.27222222222222214,1,7.75,10
