wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db18,1,reflect,9.782257447760278e-29,337.359686297345,95064.08243305905,0.6304347826086957,21.305018540626268,104,smoothed,5.137450294239003e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.13333333333327, 17.133333333333336, 30.13333333333333, 3.866666666666683, 11.799999999999958, 3.0666666666666575, 17.066666666666666, 21.600000000000016, 22.333333333333314, 42.666666666666686, 22.333333333333307, 10.199999999999992, 11.59999999999991, 12.533333333333305, 10.4666666666667, 12.866666666666621, 12.933333333333279, 18.000000000000007, 7.866666666666671, 20.93333333333334, 6.066666666666718, 11.13333333333338, 386.6]",23,4.640139555390384,3121.188366739181,0.5342993997651558,6.583945799512295e-05,1.0,25,40.656,7.600000000000021,343.19999999999993,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.19999999999993, 24.333333333333364, 38.066666666666684, 21.399999999999928, 27.866666666666625, 21.13333333333327, 17.066666666666666, 59.39999999999997, 7.600000000000021, 27.333333333333364, 41.799999999999955, 30.466666666666747, 16.4666666666667, 30.53333333333331, 20.933333333333273, 20.466666666666704, 28.39999999999998, 24.533333333333363, 37.86666666666661, 23.466666666666697, 34.06666666666667, 23.46666666666664, 17.666666666666682, 16.666666666666746, 62.200000000000045]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555555553,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333358,5.684341886080802e-14,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.504363636363614,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.8716725810722183,0.8596832003026982,0.1839052918369506,0.39540607054963084,0.29490355371259114,,0.2505946313285763,0.12529731566428814,0.2505946313285763,220,1.320921644418044,0.7164827296226696,154,0,0,0.2505946313285763,0.2505946313285763,392,0,0,0.5211141394948179,0.6856302621583228,176,107.88110739760384,0.857300122489942,235.5,207.55716004813476,0.7728960929910027,50,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,38.0
db23,1,symmetric,4.385767965738988e-28,330.8436206697313,92714.55936555252,0.6418918918918919,21.59687213224731,104,smoothed,1.0779838560254649e-14,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.13333333333344, 17.133333333333372, 30.133333333333336, 3.8666666666666734, 11.799999999999965, 3.0666666666666593, 17.06666666666666, 21.600000000000026, 22.333333333333304, 42.66666666666669, 22.33333333333331, 10.199999999999992, 11.599999999999907, 12.533333333333298, 10.466666666666693, 12.866666666666625, 12.933333333333273, 18.000000000000004, 7.86666666666668, 20.93333333333336, 6.066666666666748, 11.133333333333338, 386.6000000000001]",23,4.811872077174915,2990.096524252877,0.5258919668119081,6.58394579951229e-05,1.0,25,40.656000000000006,7.600000000000017,343.20000000000016,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000016, 24.333333333333293, 38.066666666666656, 21.399999999999906, 27.866666666666628, 21.13333333333327, 17.06666666666666, 59.39999999999999, 7.600000000000017, 27.333333333333357, 41.79999999999995, 30.46666666666675, 16.466666666666704, 30.533333333333307, 20.933333333333287, 20.466666666666693, 28.399999999999977, 24.53333333333336, 37.8666666666666, 23.46666666666671, 34.06666666666668, 23.466666666666626, 17.666666666666686, 16.6666666666668, 62.200000000000074]","[2, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555557,386.6000000000001,-386.6000000000001,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.5333333333333545,1.7053025658242404e-13,7.105427357601002e-15,5.684341886080802e-14,0.0,1.9741818181818118,165.39999999999986,18.5043636363636,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,0.0,0.8140807327162175,0.927494114030648,0.16827846989258854,0.45334013258541545,0.26520620382080906,,0.2505946313285763,0.12529731566428814,0.2505946313285763,124,1.3237532661538387,0.7180186330421452,151,0,0,0.2505946313285763,0.2505946313285763,407,0,0,0.5256799306091359,0.6916374769341581,168,130.92618785661892,0.8268172118298691,212.5,173.18704268220512,0.7728662778726065,51,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,38.75
db22,1,antisymmetric,1.6798612828157417e-28,335.01134297399835,94596.18798639304,0.6438356164383562,23.0444861734514,104,smoothed,7.376577980922912e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.13333333333332, 30.13333333333333, 3.8666666666666725, 11.799999999999947, 3.0666666666666647, 17.066666666666674, 21.600000000000037, 22.33333333333332, 42.666666666666686, 22.333333333333325, 10.199999999999996, 11.599999999999909, 12.53333333333331, 10.466666666666704, 12.866666666666623, 12.93333333333327, 17.999999999999996, 7.86666666666668, 20.93333333333336, 6.066666666666682, 11.133333333333407, 386.59999999999997]",23,4.7619532516955765,3016.3136750323697,0.5258516496985142,6.583945799512292e-05,1.0,25,40.656000000000006,7.600000000000028,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.333333333333403, 38.06666666666668, 21.39999999999992, 27.86666666666661, 21.13333333333327, 17.066666666666674, 59.400000000000006, 7.600000000000028, 27.333333333333385, 41.79999999999996, 30.466666666666757, 16.46666666666669, 30.53333333333331, 20.933333333333263, 20.4666666666667, 28.399999999999988, 24.533333333333353, 37.86666666666663, 23.466666666666697, 34.06666666666666, 23.466666666666647, 17.666666666666707, 16.66666666666672, 62.20000000000002]","[3, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.59999999999997,-386.59999999999997,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333365,5.684341886080802e-14,7.105427357601002e-15,5.684341886080802e-14,0.0,1.9741818181818118,165.39999999999998,18.504363636363607,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,0.0,0.8509168919347632,0.9077829892372491,0.18079329719092002,0.4631687774618764,0.27114539793920395,,0.2505946313285763,0.12529731566428814,0.2505946313285763,128,1.3485639485353746,0.7314762257098433,135,0,0,0.2505946313285763,0.2505946313285763,414,0,0,0.5347614707528026,0.7035860660772962,146,139.03087187144203,0.8160967303287804,205.75,163.36745136737252,0.7719703228363479,52,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,39.5
db17,1,reflect,1.9171797039075983e-28,334.4374489534214,100348.47039679662,0.6397058823529411,21.12768464880439,104,smoothed,6.162805308808682e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333333, 30.133333333333322, 3.8666666666666787, 11.799999999999955, 3.0666666666666593, 17.066666666666656, 21.600000000000012, 22.333333333333304, 42.666666666666686, 22.33333333333331, 10.199999999999989, 11.599999999999907, 12.533333333333303, 10.466666666666693, 12.866666666666617, 12.933333333333273, 17.999999999999993, 7.8666666666666725, 20.93333333333333, 6.066666666666727, 11.133333333333415, 386.60000000000014]",23,4.456162996503428,3213.6210186114263,0.5339172275434366,6.583945799512291e-05,1.0,25,40.65599999999999,7.600000000000021,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.333333333333357, 38.06666666666665, 21.39999999999992, 27.866666666666617, 21.13333333333327, 17.066666666666656, 59.39999999999996, 7.600000000000021, 27.33333333333337, 41.799999999999955, 30.466666666666757, 16.466666666666697, 30.533333333333296, 20.933333333333277, 20.46666666666669, 28.399999999999977, 24.533333333333356, 37.866666666666625, 23.46666666666669, 34.066666666666656, 23.46666666666664, 17.666666666666675, 16.666666666666725, 62.20000000000007]","[4, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555555565,386.60000000000014,-386.60000000000014,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333358,0.0,7.105427357601002e-15,1.1368683772161603e-13,0.0,1.9741818181817976,165.39999999999964,18.504363636363603,0.0,1.1368683772161603e-13,0.0,-14.0,0.0,-14.0,0.0,0.8458445646602466,0.7870375625806751,0.21905208010913121,0.44228634850166443,0.3158431083943565,,0.2505946313285763,0.12529731566428814,0.2505946313285763,211,1.3138033428994593,0.7126216829634184,161,0,0,0.2505946313285763,0.2505946313285763,398,0,0,0.5220127328492148,0.6868125421051808,173,110.24631513116437,0.8541715408317931,235.75,207.86319170087913,0.7711664582465844,53,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,40.25
sym16,1,antisymmetric,1.1671348476838155e-20,256.5928668187332,143467.20280559303,0.6716417910447762,17.017550749430097,104,smoothed,4.719520714406671e-11,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.133333332696, 17.13333333353243, 30.133333333298925, 3.8666666666237868, 11.79999999998109, 3.066666666667091, 17.06666666662109, 21.599999999942646, 22.33333333326977, 42.6666666665862, 22.33333333332618, 10.199999999973915, 11.59999999998615, 12.533333333310944, 10.46666666662728, 12.86666666665175, 12.933333333319515, 17.99999999997226, 7.866666666634925, 20.933333333296858, 6.06666666666144, 11.13333333299957, 386.59999999930807]",23,3.8799430431551523,4031.6461571333116,0.5565792645154962,6.583945799533987e-05,0.9999999999999998,25,40.655999999900125,7.599999999957237,343.1999999993802,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.1999999993802, 24.33333333304565, 38.06666666658136, 21.399999999945862, 27.866666666603773, 21.13333333326289, 17.06666666662109, 59.399999999895414, 7.599999999957237, 27.333333333307422, 41.799999999899555, 30.4666666665821, 16.466666666614177, 30.53333333326666, 20.93333333327543, 20.466666666606983, 28.39999999994287, 24.533333333290763, 37.86666666659724, 23.466666666607843, 34.066666666581575, 23.466666666589987, 17.666666666614034, 16.666666666620102, 62.19999999981305]","[1, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.275554526,386.59999999930824,-386.59999999930824,DWT,inu.30000003214412,0.0,-14.0,14155946.657778807,7.5333333332905745,6.197637958393898e-10,9.987388693843968e-11,6.917844075360335e-10,0.0,1.9741818180819308,165.39999999750296,18.50436363634366,0.0,6.917844075360335e-10,0.0,-14.0,0.0,-14.0,0.0,0.15781997653480917,0.5595093044569832,0.5058374124761555,0.6037735849056606,0.5011572995614832,,0.34437648657832143,0.17218824328916071,0.34437648657832143,17,1.0693376981743126,0.580020772703668,362,0,0,0.34437648657832143,0.34437648657832143,13,0,0,0.46561951558701836,0.6126159440759779,276,178.9990688988819,0.7632287448427488,167.0,28.142808436768526,0.771164636971639,54,sym,546.2046783625731,636.0,243.8066716774887,171,1.0,1.0,0.0,6,42.0
db22,1,symmetric,1.7042666670710168e-28,334.94870168133383,95379.06521433778,0.6438356164383562,23.23330224373051,104,smoothed,7.508950726166681e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.133333333333308, 30.13333333333331, 3.866666666666677, 11.799999999999955, 3.066666666666663, 17.066666666666666, 21.600000000000033, 22.33333333333332, 42.666666666666686, 22.333333333333325, 10.199999999999996, 11.599999999999909, 12.53333333333331, 10.466666666666704, 12.866666666666625, 12.93333333333327, 17.999999999999996, 7.866666666666681, 20.933333333333344, 6.066666666666686, 11.133333333333418, 386.6]",23,4.722866846802509,3058.665926092508,0.5389385561760314,6.583945799512292e-05,1.0,25,40.656000000000006,7.600000000000028,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.333333333333403, 38.06666666666666, 21.399999999999913, 27.866666666666617, 21.13333333333327, 17.066666666666666, 59.39999999999996, 7.600000000000028, 27.333333333333385, 41.79999999999996, 30.466666666666757, 16.46666666666669, 30.53333333333331, 20.933333333333263, 20.4666666666667, 28.399999999999988, 24.533333333333353, 37.86666666666663, 23.466666666666697, 34.06666666666666, 23.46666666666665, 17.666666666666714, 16.66666666666672, 62.200000000000024]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333365,5.684341886080802e-14,7.105427357601002e-15,0.0,0.0,1.9741818181818118,165.39999999999986,18.504363636363614,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.8503632406927206,0.892349192524795,0.1860002616232257,0.4631687774618764,0.28073981353809163,,0.2505946313285763,0.12529731566428814,0.2505946313285763,136,1.34695610788963,0.7306041148927258,136,0,0,0.2505946313285763,0.2505946313285763,415,0,0,0.5345242571681419,0.7032739639869632,147,137.76429145464365,0.8177721012504714,208.5,167.23637133268159,0.7709892252284103,55,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,41.75
rbio3.1,1,antireflect,1.6772112032122649e-28,335.0181996337353,175792.62819253746,0.660377358490566,15.830183358186295,104,smoothed,3.9242113831943026e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.13333333333327, 17.133333333333326, 30.13333333333332, 3.8666666666666725, 11.799999999999951, 3.066666666666663, 17.066666666666656, 21.60000000000002, 22.333333333333307, 42.66666666666667, 22.333333333333307, 10.199999999999985, 11.599999999999905, 12.533333333333298, 10.466666666666695, 12.866666666666614, 12.933333333333275, 17.999999999999996, 7.866666666666674, 20.933333333333334, 6.06666666666672, 11.133333333333379, 386.5999999999999]",23,2.741437034896933,4491.118178127842,0.799383928664192,6.583945799512296e-05,1.0,25,40.65599999999999,7.600000000000024,343.19999999999993,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.19999999999993, 24.333333333333364, 38.06666666666666, 21.399999999999913, 27.86666666666661, 21.133333333333262, 17.066666666666656, 59.39999999999996, 7.600000000000024, 27.333333333333364, 41.79999999999994, 30.466666666666747, 16.46666666666669, 30.533333333333296, 20.933333333333277, 20.46666666666669, 28.39999999999997, 24.533333333333356, 37.8666666666666, 23.46666666666669, 34.066666666666656, 23.466666666666633, 17.666666666666682, 16.666666666666742, 62.20000000000003]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555555,386.5999999999999,-386.5999999999999,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333361,5.684341886080802e-14,7.105427357601002e-15,1.1368683772161603e-13,0.0,1.9741818181817976,165.39999999999952,18.504363636363607,0.0,1.1368683772161603e-13,0.0,-14.0,0.0,-14.0,0.0,0.8509774941033673,0.10995477685494928,0.7208357982266858,0.5468138127447487,0.6052454038566406,,0.2505946313285763,0.12529731566428814,0.2505946313285763,258,1.3868054706433937,0.7522188566302037,98,0,0,0.2505946313285763,0.2505946313285763,381,0,0,0.5667654571572784,0.745693734869174,92,139.02367903826072,0.8161062446583853,207.25,145.06267705121616,0.7709830165090868,56,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,42.75
sym14,1,periodic,2.234327145560854e-22,273.7726095612189,146412.26857103704,0.6307692307692307,15.534786966541224,104,smoothed,6.5268627842140164e-12,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333332445, 17.13333333335745, 30.133333333327485, 3.86666666666137, 11.799999999997235, 3.0666666666670572, 17.066666666661025, 21.599999999992335, 22.333333333324255, 42.66666666665578, 22.333333333331424, 10.199999999996532, 11.599999999997639, 12.533333333330175, 10.466666666661357, 12.866666666664804, 12.933333333330994, 17.999999999995616, 7.866666666662361, 20.93333333332816, 6.066666666666148, 11.133333333286238, 386.59999999990197]",23,3.7903411785528043,4139.307235446997,0.5619888609273743,6.583945799515385e-05,1.0,25,40.655999999986236,7.599999999994065,343.199999999913,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.199999999913, 24.333333333296885, 38.06666666665497, 21.39999999999265, 27.86666666665778, 21.133333333324316, 17.066666666661025, 59.399999999985354, 7.599999999994065, 27.33333333332932, 41.799999999986255, 30.466666666655698, 16.46666666665979, 30.53333333332399, 20.93333333332562, 20.46666666665895, 28.399999999992037, 24.533333333327384, 37.86666666665664, 23.466666666658746, 34.06666666665449, 23.466666666657062, 17.6666666666599, 16.66666666666064, 62.19999999996951]","[1, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555541036,386.59999999990214,-386.59999999990214,DWT,inu.30000003214412,0.0,-14.0,14155946.657777924,7.533333333327402,8.697043085703626e-11,1.376321279167314e-11,9.78843672783114e-11,0.0,1.9741818181680415,165.39999999965573,18.504363636361383,0.0,9.78843672783114e-11,0.0,-14.0,0.0,-14.0,0.0,0.30966208423664454,0.5241287938392176,0.5254252254104083,0.397097242380261,0.5255466791885344,,0.263846415222562,0.131923207611281,0.263846415222562,69,1.0796318287943178,0.585604424721849,357,0,0,0.263846415222562,0.263846415222562,64,0,0,0.4563720050110132,0.6004489875111746,292,151.31534401154872,0.7998474285561525,195.5,110.06085053611275,0.7706247724791344,57,sym,546.2046783625731,636.0,243.8066716774887,171,1.0,1.0,0.0,6,44.25
rbio3.1,1,antisymmetric,1.6772112032122649e-28,335.0181996337353,175792.62819253746,0.660377358490566,15.830183358186295,104,smoothed,3.9242113831943026e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.13333333333327, 17.133333333333326, 30.13333333333332, 3.8666666666666725, 11.799999999999951, 3.066666666666663, 17.066666666666656, 21.60000000000002, 22.333333333333307, 42.66666666666667, 22.333333333333307, 10.199999999999985, 11.599999999999905, 12.533333333333298, 10.466666666666695, 12.866666666666614, 12.933333333333275, 17.999999999999996, 7.866666666666674, 20.933333333333334, 6.06666666666672, 11.133333333333379, 386.5999999999999]",23,2.741437034896933,4491.118178127842,0.799383928664192,6.583945799512296e-05,1.0,25,40.65599999999999,7.600000000000024,343.19999999999993,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.19999999999993, 24.333333333333364, 38.06666666666666, 21.399999999999913, 27.86666666666661, 21.133333333333262, 17.066666666666656, 59.39999999999996, 7.600000000000024, 27.333333333333364, 41.79999999999994, 30.466666666666747, 16.46666666666669, 30.533333333333296, 20.933333333333277, 20.46666666666669, 28.39999999999997, 24.533333333333356, 37.8666666666666, 23.46666666666669, 34.066666666666656, 23.466666666666633, 17.666666666666682, 16.666666666666742, 62.20000000000003]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555555,386.5999999999999,-386.5999999999999,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333361,5.684341886080802e-14,7.105427357601002e-15,1.1368683772161603e-13,0.0,1.9741818181817976,165.39999999999952,18.504363636363607,0.0,1.1368683772161603e-13,0.0,-14.0,0.0,-14.0,0.0,0.8509774941033673,0.10995477685494928,0.7208357982266858,0.5468138127447487,0.6052454038566406,,0.2505946313285763,0.12529731566428814,0.2505946313285763,259,1.3868054706433937,0.7522188566302037,99,0,0,0.2505946313285763,0.2505946313285763,382,0,0,0.5667654571572784,0.745693734869174,93,139.02367903826072,0.8161062446583853,208.25,146.34590814772542,0.7703216408477112,58,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,44.25
rbio3.1,1,zero,1.6772112032122649e-28,335.0181996337353,175792.62819253746,0.660377358490566,15.830183358186295,104,smoothed,3.9242113831943026e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.13333333333327, 17.133333333333326, 30.13333333333332, 3.8666666666666725, 11.799999999999951, 3.066666666666663, 17.066666666666656, 21.60000000000002, 22.333333333333307, 42.66666666666667, 22.333333333333307, 10.199999999999985, 11.599999999999905, 12.533333333333298, 10.466666666666695, 12.866666666666614, 12.933333333333275, 17.999999999999996, 7.866666666666674, 20.933333333333334, 6.06666666666672, 11.133333333333379, 386.5999999999999]",23,2.741437034896933,4491.118178127842,0.799383928664192,6.583945799512296e-05,1.0,25,40.65599999999999,7.600000000000024,343.19999999999993,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.19999999999993, 24.333333333333364, 38.06666666666666, 21.399999999999913, 27.86666666666661, 21.133333333333262, 17.066666666666656, 59.39999999999996, 7.600000000000024, 27.333333333333364, 41.79999999999994, 30.466666666666747, 16.46666666666669, 30.533333333333296, 20.933333333333277, 20.46666666666669, 28.39999999999997, 24.533333333333356, 37.8666666666666, 23.46666666666669, 34.066666666666656, 23.466666666666633, 17.666666666666682, 16.666666666666742, 62.20000000000003]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555555,386.5999999999999,-386.5999999999999,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333361,5.684341886080802e-14,7.105427357601002e-15,1.1368683772161603e-13,0.0,1.9741818181817976,165.39999999999952,18.504363636363607,0.0,1.1368683772161603e-13,0.0,-14.0,0.0,-14.0,0.0,0.8509774941033673,0.10995477685494928,0.7208357982266858,0.5468138127447487,0.6052454038566406,,0.2505946313285763,0.12529731566428814,0.2505946313285763,266,1.3868054706433937,0.7522188566302037,103,0,0,0.2505946313285763,0.2505946313285763,378,0,0,0.5667654571572784,0.745693734869174,91,137.80299948356227,0.8177209001540182,209.5,147.587044099479,0.7703022490188081,59,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,45.0
