signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,mexh,2885307604.6146293,0.5937857352893129,329.3111210586213,-38.680411147846065,723,127,52974.80618551402,,False,14.949034455687023,226396.3290317401,0.01484803623952493,3.407159879988617e-08,0.11180495569184074,48945.72329304071,,,,[],[],10,30384.167926391965,4517.5919525294885,134091.88240122533,"[42, 81, 120, 160, 206, 281, 326, 436, 526, 649]","[134091.88240122533, 4517.5919525294885, 5431.630869771747, 5272.05224928278, 6733.719348496776, 8846.479104020165, 12995.261305285952, 6889.9803123823995, 4999.8066434329085, 114063.27507749209]","[0, 80, 114, 150, 200, 265, 299, 387, 387, 387]","[387, 387, 387, 387, 387, 299, 387, 439, 527, 722]",3259558123540.947,131307.5846993679,-131307.5846993679,0.0,,,,CWT,txu.059172014718830,3259477915926.947,,0.0,-91.0,95.0,0.0,-95.5,,130528.5846993679,29995.15840258244,262995.67926391965,29995.158402582434,,0.0,29995.15840258244,,,4513.5919525294885,0.0,-86.5,133313.88240122533,130528.5846993679,,48662.72329304071,0.9999999999999999,0.14862954653359206,0.802704360425466,0.6773924323073578,0.0,0.41516855917298917,0.28030301642654204,,0.17035220661481892,0.5279719209976181,0.5279719209976181,0.5279719209976178,,1.0,0.6602938024486387,0.9349121337486432,,,,,0.5,,0.6323774911201071,0.38,0.7045454545454545,0.3476336424989455,0.3476336424989455,0.34482758620689663,2.6565456242364993,0.8777015021969982,2,1.4074147545263795,0.7407446076454629,4,0,0.5433208373339504,0.830882769390085,2,0,0.47488541640942106,0.8310494787164867,4,1.1547005383792515,0.8845299461620748,3.0,2.6666666666666665,0.7922649730810374,1,mexh,1.0,1.0,,1,0.16666666666666666,,,2,1.25,1
raw,gaus6,668144248.0382231,0.6581065333638274,238.40575266001798,-31.144337510841428,723,127,19632.35442548101,,False,14.871794210781182,103699.19521945357,0.014086501056418817,5.858836173617538e-07,0.20146691215936766,295.8636105748467,,,,[],[],11,33713.89335692876,3789.4566178389086,116631.1964766144,"[33, 171, 232, 284, 326, 364, 418, 457, 527, 608, 681]","[116631.1964766144, 11786.478559420619, 27429.70187507389, 9653.298303798772, 50005.58120855981, 3789.4566178389086, 11262.522019080512, 38286.35096967901, 34141.9230655276, 10305.475142205452, 57560.84268841747]","[0, 104, 104, 265, 104, 361, 386, 386, 498, 598, 104]","[104, 193, 265, 298, 598, 386, 446, 598, 598, 619, 722]",575123391629.0302,95568.82142958671,-95568.82142958671,0.0,,,,CWT,txu.059172014718830,575043184015.0302,,0.0,-86.0,94.0,0.0,-86.0,,94789.82142958671,33324.88383311924,330006.82692621637,33324.88383311924,,0.0,33324.88383311924,,,3785.4566178389086,0.0,-90.5,115853.1964766144,94789.82142958671,,12.863610574846689,0.1356175646988815,0.7431415427267258,0.7327336853343378,0.060717965757987255,0.6822224789187934,0.7123638199779787,0.05564777857788398,,0.022977978743168342,0.6799558702986308,0.6799558702986308,0.6799558702986308,,0.0,0.8920279813568847,0.7535124864457623,,,,,0.375,,0.06408705496451085,0.5800000000000001,0.5227272727272727,0.15647963152843525,0.15647963152843525,1.0000000000000002,1.9965320181593986,0.6596382669040525,3,1.463389651581725,0.7702050797798553,3,0,0.46879711772788313,0.7169160847413235,3,0,0.4460635479989413,0.7806112089981472,5,1.0,0.9,3.5,3.3333333333333335,0.775,2,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,1.75,2
raw,gaus4,840844558.4601071,0.6537284499188639,228.99649357010415,-32.609028527187625,723,127,21463.765287080736,,False,14.666002353234342,122972.93609526676,0.014854947158910338,7.634762861519066e-07,0.17338520964655443,72.68178623938672,,,,[],[],11,33036.49490729272,3675.928774576916,126654.87803340674,"[38, 171, 232, 284, 326, 418, 457, 527, 563, 608, 681]","[126654.87803340674, 12008.982138311554, 23157.962357988064, 8615.391186036451, 38963.007709581856, 9691.075733870413, 32664.859999886263, 29241.499533493374, 3675.928774576916, 5281.490459346245, 73446.36805372204]","[0, 114, 114, 265, 114, 386, 386, 499, 550, 550, 114]","[114, 193, 265, 297, 386, 446, 499, 550, 568, 619, 722]",805810317636.478,110101.91632436057,-110101.91632436057,0.0,,,,CWT,txu.059172014718830,805730110022.478,,0.0,-90.5,94.0,0.0,-90.5,,109322.91632436057,32647.485383483196,322555.44398021995,32647.4853834832,,0.0,32647.485383483196,,,3671.928774576916,0.0,-90.5,125876.87803340674,109322.91632436057,,210.31821376061328,0.18309575832362418,0.6275937890983211,0.5463102059893002,0.10875225763207627,0.6357860690770477,0.6192836639012345,0.09093749322854217,,0.0,0.649036296365632,0.649036296365632,0.6490362963656322,,0.004058688030644663,0.866260028278043,0.8576488478080402,,,,,0.375,,0.11292309937926773,0.4,0.5227272727272727,0.2342120186281324,0.2342120186281324,0.6896551724137931,1.9784665676838056,0.653669586044355,4,1.2974191232494978,0.6828521701313147,6,0,0.4459861453564446,0.6820320114753979,4,0,0.4016798910357353,0.7029398093125367,6,1.1547005383792515,0.8845299461620748,5.0,4.800000000000001,0.6922649730810374,3,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,2.5,3
raw,gaus8,578001412.9641534,0.6760871696017251,248.3320684484502,-30.065173295749688,723,127,17929.64485216715,,False,15.002328815852099,91934.94595232664,0.014704991567459667,4.6652854315926887e-07,0.22636603998891333,1227.07410332912,,,,[],[],11,33139.09794566821,4117.187675890642,109634.9290562979,"[32, 171, 231, 287, 326, 364, 418, 457, 527, 576, 680]","[109634.9290562979, 15234.17692905537, 31004.88886164403, 9725.407335929016, 43042.20404757524, 4117.187675890642, 13224.74194624928, 35471.69684460894, 52131.724593120285, 4821.082499664613, 46122.03761231496]","[0, 103, 103, 265, 103, 361, 396, 396, 103, 568, 103]","[103, 193, 265, 298, 396, 396, 446, 498, 620, 620, 722]",448751657807.9359,85262.54630920512,-85262.54630920512,0.0,,,,CWT,txu.059172014718830,448671450193.9359,,0.0,-90.5,94.0,0.0,-90.5,,84483.54630920512,32750.088421858687,323684.0774023503,32750.088421858683,,0.0,32750.088421858687,,,4113.187675890642,0.0,-95.0,108856.9290562979,84483.54630920512,,944.0741033291199,0.09147587235471574,0.8282755399031911,0.8509828500113799,0.03564593641578025,0.8729351969504444,0.7948949522514378,0.034107746344851905,,0.08931058111640428,0.6537195698991126,0.6537195698991126,0.6537195698991125,,0.019141072529956248,0.8701630048497,0.6808280313240298,,,,,0.375,,0.03733436588729136,0.4,0.3181818181818181,0.10135500920854876,0.10135500920854876,0.6896551724137931,1.8191652445239714,0.6010376984668395,6,1.648497637080603,0.8676303353055805,2,0,0.4031059124583879,0.6164566751101367,6,0,0.5011882991759716,0.8770795235579503,2,2.309401076758503,0.7690598923241497,4.0,3.0,0.6845299461620749,4,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,3.25,4
raw,gaus1,4045196194.853681,0.6310647891005325,207.03048782017072,-40.564449173124004,723,127,48219.018116836094,,False,14.062933509747875,619464.2046950675,0.021956095403117524,5.500972071514291e-07,0.008873145110861246,0.0,,,,[],[],6,18817.14693476532,8616.652435736443,44101.59092487775,"[98, 191, 247, 343, 470, 545]","[11544.33847748104, 8769.600459418116, 24504.136808747102, 44101.59092487775, 15366.562502331453, 8616.652435736443]","[4, 4, 4, 4, 400, 4]","[116, 204, 305, 400, 512, 552]",4996097344129.876,253276.07857259584,-253276.07857259584,0.0,,,,CWT,txu.059172014718830,4996017136515.876,,0.0,-97.5,99.0,0.0,-93.0,,252497.07857259584,18428.137410955795,72056.88160859191,18428.137410955795,,0.0,18428.137410955795,,,8612.652435736443,0.0,-102.0,43323.59092487775,252497.07857259584,,283.0,0.8767091363836838,0.0,0.0,0.9999999999999999,0.3954025643987522,0.07398878242092677,1.0,,1.0000000000000002,0.0,0.0,0.0,,0.00555266533528183,0.0,0.0,,,,,1.0,,1.0,0.12,0.0,0.9999999999999999,0.9999999999999999,0.517241379310345,1.71822460852971,0.5676877168077267,7,1.3507692796429767,0.710931199812093,5,0,0.4030567174746877,0.616381442832101,7,0,0.4780143547433376,0.8365251208008406,3,1.9148542155126762,0.8085145784487324,5.5,4.883720930232558,0.6292572892243662,5,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,4.0,5
raw,morl,449841632.85496163,0.6880669999237647,248.24191726718067,-27.888382608848218,723,127,14401.07955903792,,False,15.166828031349176,73306.74588280923,0.01953893199221667,2.9326555834580675e-08,0.28824495357821395,1585.3749347108496,,,,[],[],14,28719.66882399667,4200.710748027293,93903.59935671203,"[36, 72, 171, 231, 289, 326, 364, 418, 458, 526, 581, 633, 672, 709]","[93903.59935671203, 4261.7470546382365, 39869.80296412116, 22368.457029910373, 12931.798361374045, 51841.017544992035, 7135.7948343337675, 20231.209606242883, 33819.19749436005, 57654.14405953151, 14038.804946717051, 4200.710748027293, 4539.473585997424, 35279.60594899553]","[0, 71, 102, 200, 265, 102, 349, 394, 394, 102, 549, 620, 620, 102]","[102, 102, 265, 265, 298, 497, 394, 447, 497, 620, 620, 634, 673, 722]",272395234920.12924,66312.89067854384,-66312.89067854384,0.0,,,,CWT,txu.059172014718830,272315027306.12924,,0.0,-75.5,91.0,0.0,-89.0,,65533.890678543845,28330.659300187148,361229.3635359534,28330.659300187144,,0.0,28330.659300187148,,,4196.710748027293,0.0,-80.0,93125.59935671203,65533.890678543845,,1302.3749347108496,0.0,1.0,1.0,0.0,0.9999999999999999,1.0,0.0,,0.10621560917803233,0.45199654330731887,0.45199654330731887,0.45199654330731875,,0.026505961837352682,1.0,0.517394723409822,,,,,0.0,,0.0,1.0,0.9999999999999999,0.0,0.0,0.7931034482758622,1.5692326040087567,0.5184619459456259,9,1.9,1.0,1,0,0.4142292409016448,0.6334672171447837,5,0,0.5714285714285715,1.0,1,3.8297084310253524,0.6170291568974647,4.0,1.7307692307692308,0.6085145784487324,6,morl,6.0,6.0,,1,1.0,,,3,5.25,6
raw,gaus2,1578040146.2196467,0.6285708062425807,232.12439957182684,-36.00015751268519,723,127,34315.06279051127,,False,14.660739164094558,163226.15819553443,0.01555246667705714,7.38219682079735e-07,0.13917802167284318,17645.77537367659,,,,[],[],8,40725.5487485785,7746.934274097377,140356.93752683126,"[38, 129, 165, 232, 323, 457, 527, 676]","[140356.93752683126, 7746.934274097377, 10118.490569221905, 11135.29426518068, 20965.211254826805, 18283.762190311027, 17007.770845721265, 100189.98906243764]","[0, 114, 152, 201, 265, 387, 387, 387]","[387, 387, 387, 387, 387, 499, 548, 722]",1760464660195.308,130468.9197503222,-130468.9197503222,0.0,,,,CWT,txu.059172014718830,1760384452581.308,,0.0,-92.0,97.0,0.0,-87.5,,129689.9197503222,40336.539224768974,284958.389988628,40336.539224768974,,0.0,40336.539224768974,,,7742.934274097377,0.0,-96.5,139578.93752683126,129689.9197503222,,17362.77537367659,0.5162576959262437,0.3600716071736391,0.5415423689932897,0.3137933947570111,0.3689499826729812,0.5058998548502426,0.16464008842482003,,0.8239694787068997,0.9999999999999999,0.9999999999999999,1.0,,0.3566281974160536,0.7362440124351658,1.0,,,,,0.75,,0.3150218601579273,0.33999999999999997,0.24999999999999994,0.3431479201570642,0.3431479201570642,0.8965517241379312,3.0267073915070544,1.0,1,1.2143841253364245,0.6391495396507497,8,0,0.6539079366548649,1.0,1,0,0.39587928468546113,0.6927887481995569,7,3.774917217635375,0.6225082782364625,4.25,1.763779527559055,0.5987541391182312,7,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,5.5,7
raw,gaus7,631057217.9627755,0.6704675401052047,248.63116997681504,-30.867402577014044,723,127,18644.26454849218,,False,14.956962821809508,102767.3314313705,0.0141117999633131,3.6414718643924217e-07,-0.0022678353841519873,0.0,,,,[],[],9,35280.12989514526,6374.916664591266,102928.5351377819,"[70, 144, 185, 246, 294, 343, 471, 545, 592]","[102928.5351377819, 7393.402554409866, 16148.949696703741, 40381.69112914219, 8104.972292073519, 50612.62083084287, 32331.79520358133, 53244.28554718062, 6374.916664591266]","[5, 127, 156, 156, 280, 156, 400, 400, 573]","[638, 156, 204, 302, 302, 400, 512, 638, 638]",535449933538.5354,94787.59155528386,-94787.59155528386,0.0,,,,CWT,txu.059172014718830,535369725924.5354,,0.0,-91.5,96.0,0.0,-100.5,,94008.59155528386,34891.12037133574,276675.16905630735,34891.12037133573,,0.0,34891.12037133574,,,6370.916664591266,0.0,-100.5,102150.5351377819,94008.59155528386,,283.0,0.11000194589811393,0.7649886143260384,0.8098865376782203,0.05040270214881755,0.8133302529744714,0.03706067228050247,0.0539415603929129,,0.546273800178683,0.7514460936169285,0.7514460936169285,0.7514460936169282,,0.00555266533528183,0.7075994440546886,0.6111550816618248,,,,,0.625,,0.055688248864281996,0.36,0.06818181818181812,0.152301109097883,0.152301109097883,0.0,1.883919969724214,0.6224321435929011,5,1.2838713665377306,0.6757217718619635,7,0,0.39559939695165214,0.6049772066927076,8,0,0.3770874693855825,0.6599030714247693,8,1.4142135623730951,0.8585786437626906,7.0,6.746987951807229,0.5792893218813453,8,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,6.25,8
raw,gaus5,739053992.8393087,0.656037289944566,232.9971076361864,-31.991432414647335,723,127,20044.50939025856,,False,14.804119381747656,119130.22483232811,0.014126759570713618,3.7095951407031487e-07,-0.007813611120230619,0.0,,,,[],[],10,30544.724541658186,4636.262506289907,109006.43600013728,"[79, 140, 185, 246, 295, 343, 471, 543, 592, 657]","[109006.43600013728, 4636.262506289907, 14776.140926411885, 33629.85682548994, 8488.031499015924, 43439.548504138045, 30362.767195269087, 46333.08229949625, 4649.776469706198, 10125.34319062734]","[4, 127, 156, 204, 280, 204, 400, 400, 583, 638]","[638, 204, 204, 302, 302, 638, 514, 638, 638, 664]",693707402822.5199,111143.28553024182,-111143.28553024182,0.0,,,,CWT,txu.059172014718830,693627195208.5199,,0.0,-95.5,95.0,0.0,-100.0,,110364.28553024182,30155.715017848663,264601.24541658186,30155.715017848655,,0.0,30155.715017848663,,,4632.262506289907,0.0,-95.5,108228.43600013728,110364.28553024182,,283.0,0.14630242719009479,0.676315220893325,0.6714281641008798,0.08044056712547676,0.6602749220284155,0.01867853640945666,0.08390158956937491,,0.1943710673929115,0.5353004617387775,0.5353004617387775,0.5353004617387773,,0.00555266533528183,0.6658460809433314,0.674298596042272,,,,,0.5,,0.08919109591626517,0.19999999999999998,0.2954545454545454,0.23978193438326686,0.23978193438326686,0.03448275862068961,1.6098807349242474,0.5318917644439549,8,1.1307562455091005,0.5951348660574214,9,0,0.3389044331205832,0.5182754545758913,9,0,0.33390591818814624,0.5843353568292559,9,0.5,0.95,8.75,8.727272727272728,0.5375,9,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,7.0,9
raw,gaus3,1038384908.3594958,0.6430772916870868,246.17277720927598,-33.92166752831524,723,127,24463.845394201555,,False,14.648202100575109,165628.6157145414,0.017912470655498603,4.283276348433803e-07,-0.01344880904998745,102.3370766752731,,,,[],[],9,26712.097964283006,5167.990370595119,95656.87335224386,"[96, 141, 246, 295, 343, 471, 543, 593, 659]","[95656.87335224386, 6124.35629418047, 24518.223048834614, 7336.4693015703815, 35965.02372016369, 28935.699011181707, 30926.35172410108, 5777.894855676117, 5167.990370595119]","[4, 120, 204, 280, 302, 400, 514, 583, 630]","[630, 302, 302, 302, 630, 630, 630, 630, 664]",1082094323215.3175,141433.02278802817,-141433.02278802817,0.0,,,,CWT,txu.059172014718830,1082014115601.3175,,0.0,-100.5,96.0,0.0,-100.5,,140654.02278802817,26323.088440473482,199562.88167854707,26323.088440473486,,0.0,26323.088440473482,,,5163.990370595119,0.0,-100.5,94878.87335224386,140654.02278802817,,180.6629233247269,0.26087097916686086,0.5240412403268475,0.5301852481143282,0.16369547574672377,0.5228139078202609,0.0,0.16903892520758895,,0.30199252140890526,0.3603617962009417,0.3603617962009417,0.3603617962009419,,0.0034491222347832915,0.44093407235749343,0.5356095453124656,,,,,0.625,,0.17141197086000143,0.0,0.06818181818181812,0.40179103146258544,0.40179103146258544,0.0,1.4081603227891069,0.4652449479392712,10,1.0163675330878326,0.5349302805725434,10,0,0.28794617870596184,0.44034666436223563,10,0,0.3100922537689444,0.5426614440956526,10,0.0,1.0,10.0,10.0,0.5,10,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,7.75,10
