amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
,,201913.62176761444,201687.15117937914,1466925.3687576924,0.38351716087420074,,,302722.7127305865,302101.8127305865,263041.81060389074,,,uc1.c2693406,False,,-352270.34967369377,351234.5496736938,22933677977248.137,22933562192831.418,,,[],[],369889.4052093931,368853.60520939314,33937.838325835764,33933.03832583576,"[0, 0]",0.0,-33.0,2,32.0,"[105, 211]",0.0,-28.5,"[33937.838325835764, 369889.4052093931]",201687.15117937914,396127.2435352289,201687.15117937914,"[130, 293]",0.0,-28.5,127,294,smoothed,1.5084092579309371e-06,,,,,0.0,0.0,352270.34967369377,351234.5496736938,0.02172635012188879,mexh,2509.6478626710314,21575975095.96514,13.97217509103182,-48.597356196596266,0.6504365525737854,CWT,1.0,0.027953839236149358,0.6878297493136418,1.0,0.7231434751261717,0.8435520142804755,0.16717420441226932,,0.2193966720199617,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.8921679611138655,0.4347826086956522,0.03125,0.5934575128024168,0.5934575128024168,0.7142857142857142,3.605413057677263,1.0,1,1.9022164126962826,1.0,1,0.0,0.7246760463133356,0.9437641533382976,2,0,0.5761988923670075,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.14285714285714285,,,2,1.25,0.15993785656735193,1.0,0.2964041417133716,0.02600717316974388,0.6301145951529363,1.0,0.7254528122020973,0.8435520142804755,0.16717420441226932,,0.2147610903558781,1.0000000000000002,1.0000000000000002,1.0,,1.0,0.9999999999999999,1.0000000000000002,,,,,0.22222222222222224,,0.8921801052302137,0.6415094339622642,0.4032258064516129,0.5934575128024168,0.5934575128024168,0.6415094339622641,3.4695656845655676,0.9753378867843636,2,1.914054456350263,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.0967741935483871,0.13115576564675047,0.8929113348221038,1,1.0,1
,,200568.29854475334,200067.25506649248,1439488.4348036875,0.2214796278484317,,,301347.8318751449,300716.8318751449,262994.9065118095,,,uc1.c2693406,False,,-352459.10686132655,351246.10686132655,22821908521840.008,22821778842892.008,,,[],[],364220.01857424044,363021.01857424044,36916.57851526624,36915.57851526624,"[0, 0]",0.0,-36.0,2,44.0,"[105, 206]",0.0,-40.5,"[36916.57851526624, 364220.01857424044]",200067.25506649248,378088.5970895067,200067.25506649248,"[128, 293]",0.0,-36.0,127,294,raw,4.5995685081644704e-08,,,,,0.0,0.0,352459.10686132655,351246.10686132655,0.021960654511993978,mexh,2517.683670456585,21520103568.04453,13.977314133509058,-47.25459409654954,0.6517488885317907,CWT,1.0,0.025138593695663403,0.6408821481190422,1.0,0.7373063170441004,0.8365652721412218,0.16438657606088927,,0.23759178188194102,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.7777777777777778,,0.9031090594663869,0.3584905660377359,0.3064516129032258,0.5951089023022683,0.5951089023022683,0.18867924528301885,3.576216803280494,1.0,1,1.8308274963754039,0.9995403409847108,2,0.0,0.7115941319967591,0.9266448425742726,2,0,0.6291827010087025,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.16666666666666666,,,2,1.25,,0.999799938049041,0.0027332729024164004,0.09504662718599649,0.6427631499954941,0.9973194212884259,0.7371306005719738,0.5740994613893486,0.16337362776301734,,0.23759178188194097,0.9898096140446568,0.9898096140446568,0.9898096140446566,,0.9954075884186642,0.9361824618823823,0.9766772474964098,,,,,0.888888888888889,,0.8877541504446269,0.3584905660377359,0.3064516129032258,0.5934839762328751,0.5934839762328751,0.18867924528301883,3.557296124325221,1.0,1,1.7676707011287307,0.9235216350632687,3,1.4142135623730951,0.9292893218813453,2.0,1.5,0.9146446609406726,2,1.5,1.5,0.7071067811865476,2,0.0967741935483871,0.13115576564675047,0.8929113348221038,1,1.75,2
,,130959.88876824458,130733.41818000928,659586.8271614419,0.4775984578626371,,,172908.79616352858,172287.89616352858,160069.46064535898,,,uc1.c2693406,False,,-249384.6363586642,248348.8363586642,8461334285486.039,8461218501069.319,,,[],[],285810.7739342726,284774.9739342726,13858.35873430816,13853.55873430816,"[0, 82, 0]",0.0,-32.5,3,31.0,"[42, 103, 222]",0.0,-32.5,"[93210.53363615295, 13858.35873430816, 285810.7739342726]",130733.41818000928,385179.6663047337,130733.41818000929,"[130, 130, 293]",0.0,-23.5,127,294,smoothed,4.284033490962598e-06,,,,,0.0,0.0,249384.6363586642,248348.8363586642,0.025531849319037913,gaus2,1500.075252962987,8322311523.87445,14.023131669922154,-44.25490567078101,0.6012641276983234,CWT,0.5600874417574939,0.2679373853978649,0.8247350867106644,0.36412176749141395,0.2819033886085073,1.0,0.05534130010978289,,0.058910263332006337,0.5028448237200788,0.5028448237200788,0.5028448237200789,,0.569412486544168,0.9597845453523511,0.6582881914143657,,,,,0.5,,0.3190848188937847,0.8695652173913044,0.0625,0.35787174522771326,0.35787174522771326,0.14285714285714285,2.1884450898516516,0.606988729125402,2,1.705742374167868,0.8967130988792573,4,0.0,0.45462004481434193,0.5920633141768175,3,0,0.5224438828484432,0.906707544511687,3,0.816496580927726,0.9183503419072274,3.0,2.823529411764706,0.8091751709536137,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,0.8254246927118186,0.5607878052123019,0.8537840752290395,0.2492786025498565,0.7555323330950398,0.3641217674914139,0.28789323164918945,0.9999999999999999,0.055341300109782894,,0.061057074503009165,0.5536467317354805,0.5536467317354805,0.5536467317354806,,0.5695543866048473,0.9612694095809848,0.66379494541037,,,,,0.16666666666666663,,0.31916150401694543,0.8301886792452831,0.4193548387096774,0.35787174522771326,0.35787174522771326,0.490566037735849,2.206372227819827,0.6202385606113551,3,1.671059588659132,0.8730470458220525,6,2.1213203435596424,0.8939339828220179,4.5,4.0,0.834466991411009,3,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,2.75,3
,,132384.4034498164,132157.9328615811,558009.5659908304,0.25087628919041627,,,57527.51536149065,56906.61536149065,73516.58808835708,,,uc1.c2693406,False,,-147501.5019723808,146465.7019723808,2194666881277.4038,2194551096860.6838,,,[],[],198385.14701837848,197349.3470183785,15090.257810081821,15085.457810081822,"[0, 130, 130]",0.0,-23.5,3,31.0,"[40, 224, 250]",0.0,-32.5,"[183677.80552098888, 15090.257810081821, 198385.14701837848]",132157.9328615811,389453.2103494492,132157.93286158112,"[130, 231, 293]",0.0,-28.0,127,294,smoothed,3.159903936071808e-06,,,,,0.0,0.0,147501.5019723808,146465.7019723808,0.016895875095086534,gaus4,794.7360848172942,2245070842.209958,14.074498299918615,-38.383698084783596,0.6304033424393379,CWT,0.1903212316523359,0.5924069926767405,0.9627421108036291,0.07255068285005942,0.5433789954337901,0.622983231076301,0.04127077140030053,,0.0687562883564968,0.5128260441251624,0.5128260441251624,0.5128260441251626,,0.18669744247387715,0.9754832258089047,0.3029735456227527,,,,,0.5,,0.07093417213321318,0.47826086956521746,0.625,0.12458166399149762,0.12458166399149762,0.14285714285714285,1.6389447003635182,0.4545788996003097,3,1.580010793122526,0.8306156873512365,5,0.0,0.3670431533697207,0.47800968810940375,4,0,0.4476945153323862,0.7769791321418039,5,0.9574271077563381,0.9042572892243662,4.25,4.067796610169492,0.7396286446121831,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,0.5559021067659328,0.1916102819621298,0.6280448526385014,0.551152602522924,0.8819593162276742,0.07255068285005942,0.5471877979027646,0.622983231076301,0.041270771400300534,,0.07048699195723161,0.562608018998774,0.562608018998774,0.5626080189987741,,0.18696546622899568,0.9763884519543456,0.31420626605126156,,,,,0.16666666666666663,,0.0710388041482002,0.6603773584905661,0.7096774193548387,0.1245816639914976,0.1245816639914976,0.490566037735849,1.6534108264724436,0.46479426190195994,5,1.538419821584557,0.8037492436437939,7,1.4142135623730951,0.9292893218813453,6.0,5.833333333333333,0.8146446609406726,4,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,3.5,4
,,115059.19496961923,114832.72438138393,652408.7353984581,0.19617125055379953,,,33347.934523591946,32727.034523591945,65310.09514206347,,,uc1.c2693406,False,,-131857.79614195987,130821.99614195987,1695723432235.4995,1695607647818.7795,,,[],[],168342.73540287,167306.93540287,15658.159201235263,15653.359201235264,"[0, 130, 130]",0.0,-23.5,3,31.0,"[39, 224, 257]",0.0,-28.0,"[161176.69030475247, 15658.159201235263, 168342.73540287]",114832.72438138393,337477.5849088577,114832.72438138397,"[130, 231, 293]",0.0,-28.0,127,294,smoothed,2.610670004936436e-06,,,,,0.0,0.0,131857.79614195987,130821.99614195987,0.019188746380202924,gaus6,713.2198056034915,1982560815.5123837,14.02465974871562,-37.27347314592838,0.6266805934972414,CWT,0.15526192390946167,0.6537630671512166,0.8288405849082374,0.0599560963884156,0.5099735640471038,0.5320141078034855,0.05434698755334645,,0.07329527326094451,0.39143261333646384,0.39143261333646384,0.3914326133364641,,0.10649475030707191,0.7845529986288813,0.18087537808934268,,,,,0.5,,0.051176758568621084,0.47826086956521746,0.625,0.08876100117033398,0.08876100117033398,0.7857142857142856,1.4388012213455719,0.39906695802352793,4,1.449033767520976,0.7617607322959924,6,0.0,0.35265643974888755,0.45927350292878383,5,0,0.40229668548995273,0.6981906609319053,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,5,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.0,0.42421715215835515,0.15660679044326176,0.5177518351696304,0.6082359262264485,0.7592933427594898,0.05995609638841559,0.514061010486177,0.5320141078034855,0.05434698755334646,,0.07483415265085566,0.4536192018977928,0.4536192018977928,0.45361920189779303,,0.10678920484926502,0.7925078893122096,0.1940757348566493,,,,,0.16666666666666663,,0.05128361567673949,0.6603773584905661,0.7096774193548387,0.08876100117033398,0.08876100117033398,0.660377358490566,1.374287766468156,0.3863293126120736,8,1.4170427053308932,0.7403356266220991,9,0.7071067811865476,0.9646446609406726,8.5,8.470588235294118,0.7698223304703362,5,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,4.25,5
,,,,7386809.409553158,-0.008577697726621722,,,7.0,624.0,238179.61813668147,,,uc1.c2693406,False,,-528154.3756741661,526941.3756741661,25227411127626.83,25227281448678.83,,,[],[],,,,,[],,,0,46.0,[],,,[],,,,[],,,127,294,raw,5.1899537713186e-07,,,,,0.0,0.0,528154.3756741661,526941.3756741661,0.020302542134889617,gaus1,1793.8488092710822,19811144273.72362,13.922642961367321,-47.70845840413864,0.5689110289785205,CWT,0.8941331510554724,0.0,0.5056132883254869,0.9176949030655018,0.0,0.20646377417778433,1.0,,,,,,,0.00034139689482057256,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3001706984474102,0.36356036839118716,5,1.4624795506832498,0.7984407660837121,3,0.6428571428571429,0.7679254222361069,1.0,1,0,0.5034150166606065,0.8001094369783754,3,1.632993161855452,0.8367006838144548,3.0,2.1428571428571432,0.7683503419072274,3,gaus,1.0,1.0,0.0,1,2.5,,0.893954269032855,0.09771750519524389,0.0717107406634877,0.5082028068567486,0.9153277508652963,0.0,0.1915366530698403,0.9871992512868192,,,,,,,0.000339829059766969,,,,,,,1.0,,0.9829977245153175,,,0.9957876919662646,0.9957876919662646,,1.289983853574048,0.3626304385381308,10,1.5237876172702085,0.7961046313048904,8,1.4142135623730951,0.9292893218813453,9.0,8.88888888888889,0.7396446609406726,6,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,5.0,6
,,109516.49709897203,109290.02651073673,868201.8319457908,-0.11825733791012177,,,4823.026925653682,4202.126925653682,73056.39265555775,,,uc1.c2693406,False,,-197579.93572501244,196544.13572501246,2287902270437.6284,2287786486020.908,,,[],[],201625.24586878446,200589.44586878447,17407.748329159615,17402.948329159615,"[2, 2]",0.0,-33.0,2,32.0,"[72, 114]",0.0,-33.0,"[17407.748329159615, 201625.24586878446]",109290.02651073673,211332.99419794406,109290.02651073676,"[86, 194]",0.0,-28.5,127,294,smoothed,2.635037135472943e-06,,,,,0.0,0.0,197579.93572501244,196544.13572501246,0.01692974725883253,gaus5,833.1653984207139,2304136916.5814147,14.077603936108972,-38.60619310765854,0.6357598157373185,CWT,0.1883552111602737,0.5801109067972504,0.971086041650876,0.07538452805582073,0.5914443643354964,0.009150149796401719,0.0842387460560439,,0.08727896614203623,0.35259630662695746,0.35259630662695746,0.3525963066269576,,0.011878784939376871,0.3211662638315303,0.31614193361120085,,,,,0.6666666666666666,,0.0746261539520576,0.4347826086956522,0.03125,0.23925031792237578,0.23925031792237578,0.07142857142857142,1.1286827029648518,0.31305225917498336,7,1.3307595293165837,0.6995836648419558,8,0.0,0.25367925035662264,0.33037297720862485,9,0,0.366228673882198,0.6355941997349939,8,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.4300594432054208,0.1896473914759705,0.5226450586242948,0.5397127987780274,0.8896031156025099,0.07538452805582072,0.5948522402287895,0.009150149796401885,0.0842387460560439,,0.08822687400245682,0.41875139149536983,0.41875139149536983,0.41875139149537,,0.012204420161007607,0.34623065613687387,0.32716244283905954,,,,,0.22222222222222224,,0.07473037017358261,0.6415094339622642,0.4032258064516129,0.23925031792237572,0.23925031792237572,0.4716981132075471,1.166910421942568,0.32803297256112407,13,1.2953056905585554,0.6767339801963923,14,0.7071067811865476,0.9646446609406726,13.5,13.481481481481481,0.6448223304703362,10,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,8.0,7
,,68540.89937120702,68039.85589294616,569019.9154187606,0.14348000657913945,,,19581.209109267846,18950.209109267846,51551.46502810648,,,uc1.c2693406,False,,-119809.26056557268,118596.26056557268,1111116564288.6423,1110986885340.6423,,,[],[],143756.31940349494,142557.31940349494,9825.107802330655,9824.107802330655,"[0, 82, 129, 129, 129]",0.0,-34.5,5,41.0,"[22, 104, 148, 222, 259]",0.0,-34.5,"[143756.31940349494, 28340.58868289348, 9825.107802330655, 23642.3434067555, 137140.13756056054]",68039.85589294616,319656.49685603514,68039.85589294614,"[129, 129, 161, 230, 293]",0.0,-39.0,127,294,raw,3.006459853143504e-07,,,,,0.0,0.0,119809.26056557268,118596.26056557268,0.026100484426026714,gaus8,648.0235434351464,1659378215.9216564,13.93776137703121,-34.111453039367156,0.6454550324066635,CWT,0.09794113445394169,0.7531096577265928,0.5430196721402946,0.043488671305375745,0.6812872467222887,0.622932960805289,0.042083578963093095,,0.03021251067335914,0.16089584801396659,0.16089584801396659,0.1608958480139665,,0.061389015006559466,0.7791857506196994,0.09738068040605194,,,,,0.4444444444444445,,0.028622768145703865,0.24528301886792453,0.3548387096774194,0.05896554293701878,0.05896554293701878,0.4150943396226415,0.9815541592352331,0.27446718508085,8,1.3130238212912415,0.7168454049618386,7,0.0,0.21836213338426724,0.2843533070547695,9,0,0.39769470315955374,0.6320814328206602,7,0.9574271077563381,0.9042572892243662,7.75,7.665399239543728,0.5646286446121831,8,gaus,1.0,1.0,0.0,1,6.25,,0.09792154015950368,0.05387022642959485,0.7708143470336808,0.5454132620153271,0.0444505888668553,0.6811248808388946,0.44439372788987946,0.04279593004251786,,0.030212510673359144,0.159256257224092,0.159256257224092,0.15925625722409198,,0.06110709138307654,0.7294600342788221,0.09510949489831036,,,,,0.7222222222222223,,0.028136115956556414,0.24528301886792453,0.3548387096774193,0.06076674222876921,0.06076674222876921,0.4150943396226415,1.0655273795215328,0.29953294364090965,14,1.270283879146546,0.6636613054200847,15,0.7071067811865476,0.9646446609406726,14.5,14.482758620689655,0.6198223304703363,11,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,8.75,8
,,43225.018975635125,42723.97549737425,269497.9777745817,0.21878084285001137,,,3531.8091770314486,2900.8091770314486,28593.9715398923,,,uc1.c2693406,False,,-94222.21512070419,93009.21512070419,400501691730.59717,400372012782.59717,,,[],[],119971.20361432666,118772.20361432666,6677.3328232164895,6676.3328232164895,"[0, 36, 66, 81, 128, 128, 128, 128, 270]",0.0,-14.5,9,37.0,"[20, 37, 69, 105, 147, 173, 223, 259, 274]",0.0,-19.0,"[119971.20361432666, 6701.542781118813, 6677.3328232164895, 68733.81617555441, 20864.16933593253, 32360.8040601697, 31484.73659499372, 92378.79296034727, 9852.772435056497]",42723.97549737425,365977.1707807161,42723.97549737425,"[128, 128, 81, 128, 161, 190, 231, 293, 293]",0.0,-19.0,127,294,raw,3.2384612907618485e-08,,,,,0.0,0.0,94222.21512070419,93009.21512070419,0.027181704508119815,morl,525.115880338814,756391987.9346327,14.12245761981713,-29.65397560037713,0.6812630564036638,CWT,0.0,1.0,0.9999999999999999,0.0,1.0,0.8291735993660327,0.0,,0.006116983043490943,0.0,0.0,0.0,,0.007925822911351573,0.9542310562410958,0.0,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.8829135344892709,0.2468847900047242,9,1.831669439746413,1.0,1,0.0,0.2834481330139957,0.3691089327250407,6,0,0.5470247999094333,0.8694212333435835,2,3.696845502136472,0.6303154497863528,4.5,2.25,0.5901577248931764,6,morl,1.0,,,3,5.25,,0.0,0.0,1.0,1.0,0.0011275270199331833,0.9997616777883699,0.5696116461656191,0.0013060141482159823,,0.006116983043490946,0.0,0.0,0.0,,0.007889424270421861,0.893334379436415,0.0,,,,,0.5,,0.0,1.0,0.9999999999999999,0.0021780077303167333,0.0021780077303167333,1.0,1.0533181998585923,0.29610079201893685,15,1.7288354987508487,0.9032321379441881,5,7.0710678118654755,0.6464466094067263,10.0,7.5,0.5732233047033631,13,15.5,15.5,3.5355339059327378,2,1.0,0.6557788282337522,0.10326635152987433,3,10.5,9
,,59932.472853167,59431.429374906125,744814.3734159644,-0.08396000338530306,,,109.48574927665246,521.5142507233476,61789.11155131002,,,uc1.c2693406,False,,-169801.62223976018,168588.62223976018,1580957443977.2156,1580827765029.2156,,,[],[],188698.26496044267,187499.26496044267,8383.741951928117,8382.741951928117,"[2, 2, 2, 193]",0.0,-44.0,4,42.0,"[48, 70, 115, 228]",0.0,-44.0,"[8383.741951928117, 29528.61325325563, 188698.26496044267, 13119.2712470416]",59431.429374906125,216681.891412668,59431.42937490613,"[60, 86, 193, 235]",0.0,-44.0,127,294,raw,3.066564394037922e-07,,,,,0.0,0.0,169801.62223976018,168588.62223976018,0.021505732381069415,gaus7,746.2260928197317,1983204625.9891865,14.031937633091768,-35.68009452542433,0.6417322834645669,CWT,0.14161692663638362,0.6662258902375368,0.7760330552064413,0.059084457676138666,0.6481525625744933,0.0,0.06678313857661329,,0.01917917096402054,0.10618473139294496,0.10618473139294496,0.10618473139294501,,0.0,0.39004587518553463,0.2813813502325304,,,,,0.5555555555555556,,0.04754743055290825,0.05660377358490565,0.04838709677419356,0.17417332474886785,0.17417332474886785,0.05660377358490565,0.7745187314030038,0.2165748817836019,10,1.1457536490351696,0.6255242480836468,9,0.0,0.15158606215079465,0.19739685360252063,10,0,0.33684229012965816,0.5353648305804248,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,1.0,1.0,0.0,1,7.0,,0.1415885944777519,0.055077200508039506,0.6901610788628992,0.7772061582454948,0.05998698483415235,0.6479980934223069,0.06618325917855772,0.0671470588257892,,0.01917917096402054,0.10510266799748641,0.10510266799748641,0.10510266799748658,,0.0,0.3651541076782623,0.2748187626419311,,,,,0.7777777777777779,,0.046739016040058895,0.05660377358490565,0.048387096774193505,0.17523830993636455,0.17523830993636455,0.05660377358490565,0.8467283725056183,0.23802583279912723,19,1.2042243219239621,0.6291484121199917,18,0.7071067811865476,0.9646446609406726,18.5,18.486486486486488,0.5198223304703362,16,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,12.5,10
