amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,201913.62176761444,201687.15117937914,1466925.3687576924,0.38351716087420074,,,302722.7127305865,302101.8127305865,263041.81060389074,,,uc1.c2693406,False,,-352270.34967369377,351234.5496736938,22933677977248.137,22933562192831.418,,,[],[],369889.4052093931,368853.60520939314,33937.838325835764,33933.03832583576,"[0, 0]",0.0,-33.0,2,32.0,"[105, 211]",0.0,-28.5,"[33937.838325835764, 369889.4052093931]",201687.15117937914,396127.2435352289,201687.15117937914,"[130, 293]",0.0,-28.5,127,294,smoothed,1.5084092579309371e-06,,,,,0.0,0.0,352270.34967369377,351234.5496736938,0.02172635012188879,mexh,2509.6478626710314,21575975095.96514,13.97217509103182,-48.597356196596266,0.6504365525737854,CWT,1.0,0.027953839236149358,0.6878297493136418,1.0,0.7231434751261717,0.8435520142804755,0.16717420441226932,,0.2193966720199617,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.8921679611138655,0.4347826086956522,0.03125,0.5934575128024168,0.5934575128024168,0.7142857142857142,3.605413057677263,1.0,1,1.9022164126962826,1.0,1,0.0,0.7246760463133356,0.9437641533382976,2,0,0.5761988923670075,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.14285714285714285,,,2,1.25,0.15993785656735193,1.0,0.2964041417133716,0.02600717316974388,0.6301145951529363,1.0,0.7254528122020973,0.8435520142804755,0.16717420441226932,,0.2147610903558781,1.0000000000000002,1.0000000000000002,1.0,,1.0,0.9999999999999999,1.0000000000000002,,,,,0.22222222222222224,,0.8921801052302137,0.6415094339622642,0.4032258064516129,0.5934575128024168,0.5934575128024168,0.6415094339622641,3.4695656845655676,0.9753378867843636,2,1.914054456350263,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.0967741935483871,0.13115576564675047,0.8929113348221038,1,1.0
,,200568.29854475334,200067.25506649248,1439488.4348036875,0.2214796278484317,,,301347.8318751449,300716.8318751449,262994.9065118095,,,uc1.c2693406,False,,-352459.10686132655,351246.10686132655,22821908521840.008,22821778842892.008,,,[],[],364220.01857424044,363021.01857424044,36916.57851526624,36915.57851526624,"[0, 0]",0.0,-36.0,2,44.0,"[105, 206]",0.0,-40.5,"[36916.57851526624, 364220.01857424044]",200067.25506649248,378088.5970895067,200067.25506649248,"[128, 293]",0.0,-36.0,127,294,raw,4.5995685081644704e-08,,,,,0.0,0.0,352459.10686132655,351246.10686132655,0.021960654511993978,mexh,2517.683670456585,21520103568.04453,13.977314133509058,-47.25459409654954,0.6517488885317907,CWT,1.0,0.025138593695663403,0.6408821481190422,1.0,0.7373063170441004,0.8365652721412218,0.16438657606088927,,0.23759178188194102,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.7777777777777778,,0.9031090594663869,0.3584905660377359,0.3064516129032258,0.5951089023022683,0.5951089023022683,0.18867924528301885,3.576216803280494,1.0,1,1.8308274963754039,0.9995403409847108,2,0.0,0.7115941319967591,0.9266448425742726,2,0,0.6291827010087025,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.16666666666666666,,,2,1.25,,0.999799938049041,0.0027332729024164004,0.09504662718599649,0.6427631499954941,0.9973194212884259,0.7371306005719738,0.5740994613893486,0.16337362776301734,,0.23759178188194097,0.9898096140446568,0.9898096140446568,0.9898096140446566,,0.9954075884186642,0.9361824618823823,0.9766772474964098,,,,,0.888888888888889,,0.8877541504446269,0.3584905660377359,0.3064516129032258,0.5934839762328751,0.5934839762328751,0.18867924528301883,3.557296124325221,1.0,1,1.7676707011287307,0.9235216350632687,3,1.4142135623730951,0.9292893218813453,2.0,1.5,0.9146446609406726,2,1.5,1.5,0.7071067811865476,2,0.0967741935483871,0.13115576564675047,0.8929113348221038,1,1.75
,,130959.88876824458,130733.41818000928,659586.8271614419,0.4775984578626371,,,172908.79616352858,172287.89616352858,160069.46064535898,,,uc1.c2693406,False,,-249384.6363586642,248348.8363586642,8461334285486.039,8461218501069.319,,,[],[],285810.7739342726,284774.9739342726,13858.35873430816,13853.55873430816,"[0, 82, 0]",0.0,-32.5,3,31.0,"[42, 103, 222]",0.0,-32.5,"[93210.53363615295, 13858.35873430816, 285810.7739342726]",130733.41818000928,385179.6663047337,130733.41818000929,"[130, 130, 293]",0.0,-23.5,127,294,smoothed,4.284033490962598e-06,,,,,0.0,0.0,249384.6363586642,248348.8363586642,0.025531849319037913,gaus2,1500.075252962987,8322311523.87445,14.023131669922154,-44.25490567078101,0.6012641276983234,CWT,0.5600874417574939,0.2679373853978649,0.8247350867106644,0.36412176749141395,0.2819033886085073,1.0,0.05534130010978289,,0.058910263332006337,0.5028448237200788,0.5028448237200788,0.5028448237200789,,0.569412486544168,0.9597845453523511,0.6582881914143657,,,,,0.5,,0.3190848188937847,0.8695652173913044,0.0625,0.35787174522771326,0.35787174522771326,0.14285714285714285,2.1884450898516516,0.606988729125402,2,1.705742374167868,0.8967130988792573,4,0.0,0.45462004481434193,0.5920633141768175,3,0,0.5224438828484432,0.906707544511687,3,0.816496580927726,0.9183503419072274,3.0,2.823529411764706,0.8091751709536137,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,0.8254246927118186,0.5607878052123019,0.8537840752290395,0.2492786025498565,0.7555323330950398,0.3641217674914139,0.28789323164918945,0.9999999999999999,0.055341300109782894,,0.061057074503009165,0.5536467317354805,0.5536467317354805,0.5536467317354806,,0.5695543866048473,0.9612694095809848,0.66379494541037,,,,,0.16666666666666663,,0.31916150401694543,0.8301886792452831,0.4193548387096774,0.35787174522771326,0.35787174522771326,0.490566037735849,2.206372227819827,0.6202385606113551,3,1.671059588659132,0.8730470458220525,6,2.1213203435596424,0.8939339828220179,4.5,4.0,0.834466991411009,3,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,2.75
,,132384.4034498164,132157.9328615811,558009.5659908304,0.25087628919041627,,,57527.51536149065,56906.61536149065,73516.58808835708,,,uc1.c2693406,False,,-147501.5019723808,146465.7019723808,2194666881277.4038,2194551096860.6838,,,[],[],198385.14701837848,197349.3470183785,15090.257810081821,15085.457810081822,"[0, 130, 130]",0.0,-23.5,3,31.0,"[40, 224, 250]",0.0,-32.5,"[183677.80552098888, 15090.257810081821, 198385.14701837848]",132157.9328615811,389453.2103494492,132157.93286158112,"[130, 231, 293]",0.0,-28.0,127,294,smoothed,3.159903936071808e-06,,,,,0.0,0.0,147501.5019723808,146465.7019723808,0.016895875095086534,gaus4,794.7360848172942,2245070842.209958,14.074498299918615,-38.383698084783596,0.6304033424393379,CWT,0.1903212316523359,0.5924069926767405,0.9627421108036291,0.07255068285005942,0.5433789954337901,0.622983231076301,0.04127077140030053,,0.0687562883564968,0.5128260441251624,0.5128260441251624,0.5128260441251626,,0.18669744247387715,0.9754832258089047,0.3029735456227527,,,,,0.5,,0.07093417213321318,0.47826086956521746,0.625,0.12458166399149762,0.12458166399149762,0.14285714285714285,1.6389447003635182,0.4545788996003097,3,1.580010793122526,0.8306156873512365,5,0.0,0.3670431533697207,0.47800968810940375,4,0,0.4476945153323862,0.7769791321418039,5,0.9574271077563381,0.9042572892243662,4.25,4.067796610169492,0.7396286446121831,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,0.5559021067659328,0.1916102819621298,0.6280448526385014,0.551152602522924,0.8819593162276742,0.07255068285005942,0.5471877979027646,0.622983231076301,0.041270771400300534,,0.07048699195723161,0.562608018998774,0.562608018998774,0.5626080189987741,,0.18696546622899568,0.9763884519543456,0.31420626605126156,,,,,0.16666666666666663,,0.0710388041482002,0.6603773584905661,0.7096774193548387,0.1245816639914976,0.1245816639914976,0.490566037735849,1.6534108264724436,0.46479426190195994,5,1.538419821584557,0.8037492436437939,7,1.4142135623730951,0.9292893218813453,6.0,5.833333333333333,0.8146446609406726,4,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,3.5
,,115059.19496961923,114832.72438138393,652408.7353984581,0.19617125055379953,,,33347.934523591946,32727.034523591945,65310.09514206347,,,uc1.c2693406,False,,-131857.79614195987,130821.99614195987,1695723432235.4995,1695607647818.7795,,,[],[],168342.73540287,167306.93540287,15658.159201235263,15653.359201235264,"[0, 130, 130]",0.0,-23.5,3,31.0,"[39, 224, 257]",0.0,-28.0,"[161176.69030475247, 15658.159201235263, 168342.73540287]",114832.72438138393,337477.5849088577,114832.72438138397,"[130, 231, 293]",0.0,-28.0,127,294,smoothed,2.610670004936436e-06,,,,,0.0,0.0,131857.79614195987,130821.99614195987,0.019188746380202924,gaus6,713.2198056034915,1982560815.5123837,14.02465974871562,-37.27347314592838,0.6266805934972414,CWT,0.15526192390946167,0.6537630671512166,0.8288405849082374,0.0599560963884156,0.5099735640471038,0.5320141078034855,0.05434698755334645,,0.07329527326094451,0.39143261333646384,0.39143261333646384,0.3914326133364641,,0.10649475030707191,0.7845529986288813,0.18087537808934268,,,,,0.5,,0.051176758568621084,0.47826086956521746,0.625,0.08876100117033398,0.08876100117033398,0.7857142857142856,1.4388012213455719,0.39906695802352793,4,1.449033767520976,0.7617607322959924,6,0.0,0.35265643974888755,0.45927350292878383,5,0,0.40229668548995273,0.6981906609319053,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,5,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.0,0.42421715215835515,0.15660679044326176,0.5177518351696304,0.6082359262264485,0.7592933427594898,0.05995609638841559,0.514061010486177,0.5320141078034855,0.05434698755334646,,0.07483415265085566,0.4536192018977928,0.4536192018977928,0.45361920189779303,,0.10678920484926502,0.7925078893122096,0.1940757348566493,,,,,0.16666666666666663,,0.05128361567673949,0.6603773584905661,0.7096774193548387,0.08876100117033398,0.08876100117033398,0.660377358490566,1.374287766468156,0.3863293126120736,8,1.4170427053308932,0.7403356266220991,9,0.7071067811865476,0.9646446609406726,8.5,8.470588235294118,0.7698223304703362,5,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,4.25
,,,,7386809.409553158,-0.008577697726621722,,,7.0,624.0,238179.61813668147,,,uc1.c2693406,False,,-528154.3756741661,526941.3756741661,25227411127626.83,25227281448678.83,,,[],[],,,,,[],,,0,46.0,[],,,[],,,,[],,,127,294,raw,5.1899537713186e-07,,,,,0.0,0.0,528154.3756741661,526941.3756741661,0.020302542134889617,gaus1,1793.8488092710822,19811144273.72362,13.922642961367321,-47.70845840413864,0.5689110289785205,CWT,0.8941331510554724,0.0,0.5056132883254869,0.9176949030655018,0.0,0.20646377417778433,1.0,,,,,,,0.00034139689482057256,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3001706984474102,0.36356036839118716,5,1.4624795506832498,0.7984407660837121,3,0.6428571428571429,0.7679254222361069,1.0,1,0,0.5034150166606065,0.8001094369783754,3,1.632993161855452,0.8367006838144548,3.0,2.1428571428571432,0.7683503419072274,3,gaus,1.0,1.0,0.0,1,2.5,,0.893954269032855,0.09771750519524389,0.0717107406634877,0.5082028068567486,0.9153277508652963,0.0,0.1915366530698403,0.9871992512868192,,,,,,,0.000339829059766969,,,,,,,1.0,,0.9829977245153175,,,0.9957876919662646,0.9957876919662646,,1.289983853574048,0.3626304385381308,10,1.5237876172702085,0.7961046313048904,8,1.4142135623730951,0.9292893218813453,9.0,8.88888888888889,0.7396446609406726,6,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,5.0
,,98147.21883933255,97646.17536107168,563763.7354124384,0.15273032254213934,,,57916.557613848985,57285.557613848985,73424.3763000246,,,uc1.c2693406,False,,-148949.79202676413,147736.79202676413,2194539843040.7966,2194410164092.7966,,,[],[],189279.94286430598,188080.94286430598,7731.51006910744,7730.51006910744,"[0, 83, 129, 129]",0.0,-39.5,4,42.0,"[39, 86, 223, 249]",0.0,-35.0,"[177163.41431974494, 7731.51006910744, 18414.008104171866, 189279.94286430598]",97646.17536107168,369540.8753573302,97646.17536107168,"[129, 129, 230, 293]",0.0,-39.5,127,294,raw,4.100133683193073e-07,,,,,0.0,0.0,148949.79202676413,147736.79202676413,0.016798506737472723,gaus4,807.8751717315577,2259487408.3290153,14.086701968908326,-37.06192209762615,0.6346885210777224,CWT,0.19125523012740236,0.589689354285705,0.9115324230277837,0.07239049794133322,0.5854588796185939,0.6482685502300205,0.04134507256826912,,0.014186478837720815,0.3490597120773184,0.3490597120773184,0.3490597120773184,,0.18909036893821213,0.9676982557419519,0.2837628475755524,,,,,0.5555555555555556,,0.07226183975667434,0.22641509433962265,0.1935483870967742,0.12612012171731463,0.12612012171731463,0.39622641509433965,1.468728242598754,0.4106932894145224,3,1.4131806430609557,0.7715260256002331,5,0.0,0.2998689016144992,0.39049221829551733,5,0,0.4342771439713012,0.690224227835683,5,1.0,0.9,4.5,4.285714285714286,0.7250000000000001,4,gaus,1.0,1.0,0.0,1,3.25,,0.19121696723293194,0.07583255978244324,0.619113034591991,0.9119958020478418,0.07324235429114935,0.5853193517635847,0.4597760976701172,0.04206784158227729,,0.014186478837720812,0.3455026588897896,0.3455026588897896,0.3455026588897896,,0.1882219881379812,0.9059421354197876,0.27714471691183384,,,,,0.7777777777777779,,0.07103322405010137,0.22641509433962265,0.1935483870967742,0.12749218204565704,0.12749218204565704,0.3962264150943396,1.5197289840038601,0.4272146402464978,6,1.3790670734356942,0.720495213111811,10,2.8284271247461903,0.8585786437626906,8.0,7.5,0.7292893218813452,7,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,5.75
,,99403.56198052442,98902.51850226356,643100.6434426827,0.28115153232541323,,,171766.5975300618,171135.5975300618,159664.65255386694,,,uc1.c2693406,False,,-249167.0145931893,247954.0145931893,8407598391089.787,8407468712141.787,,,[],[],277326.70747121243,276127.70747121243,5878.2265962128295,5877.2265962128295,"[0, 50, 82, 0]",0.0,-30.5,4,42.0,"[41, 63, 103, 222]",0.0,-44.0,"[97739.22700937516, 5878.2265962128295, 16670.08684529728, 277326.70747121243]",98902.51850226356,374566.2479220977,98902.51850226356,"[129, 129, 129, 293]",0.0,-39.5,127,294,raw,4.503899589414418e-07,,,,,0.0,0.0,249167.0145931893,247954.0145931893,0.025295823436689926,gaus2,1509.1923579131094,8277411505.465789,14.034545868187909,-42.90559388475082,0.6023086399914297,CWT,0.5591730298758313,0.2660206094847081,0.7824864194513811,0.3622194176852147,0.29725864123957146,1.0,0.05249210593764052,,0.0,0.35704443913164413,0.35704443913164413,0.35704443913164413,,0.5683435858676386,0.9866890821252527,0.6442426501955025,,,,,0.5555555555555556,,0.322516852934665,0.22641509433962265,0.4838709677419355,0.35707148157642804,0.35707148157642804,0.05660377358490565,2.0296362565579393,0.5675372518512123,2,1.439617492092757,0.7859592243303825,4,0.0,0.40210813163520487,0.5236291441743316,3,0,0.47423574623919257,0.7537329705328837,4,0.9574271077563381,0.9042572892243662,3.25,3.0,0.7896286446121832,2,gaus,1.0,1.0,0.0,1,1.75,,0.5590611606285507,0.08394068231889104,0.31865481521029493,0.7836257208005698,0.3619675748645976,0.2971877979027651,0.6733279962661485,0.05305762639529889,,0.0,0.35340601849368364,0.35340601849368364,0.3534060184936837,,0.565733518201722,0.9237210140164871,0.6292171383127358,,,,,0.7777777777777779,,0.31703333255261695,0.22641509433962265,0.48387096774193544,0.3569676897891335,0.3569676897891335,0.05660377358490565,2.0721654661379976,0.5825113776635799,4,1.3663194580686784,0.7138352064830951,11,4.949747468305833,0.7525126265847084,7.5,5.866666666666666,0.6887563132923542,8,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,6.5
,,85786.67222227083,85285.62874400997,658540.6227611707,0.12557072447622866,,,33876.60816647095,33245.60816647095,64901.93623414888,,,uc1.c2693406,False,,-132853.54478396525,131640.54478396525,1685446192990.627,1685316514042.627,,,[],[],159007.74688980548,157808.74688980548,9969.857911304705,9968.857911304705,"[0, 82, 129, 129]",0.0,-35.0,4,42.0,"[39, 90, 223, 258]",0.0,-39.5,"[154519.5813222804, 9969.857911304705, 19649.502765692756, 159007.74688980548]",85285.62874400997,320098.68888908334,85285.62874400995,"[129, 129, 230, 293]",0.0,-39.5,127,294,raw,3.3938506106919735e-07,,,,,0.0,0.0,132853.54478396525,131640.54478396525,0.01908724450980051,gaus6,732.4990511148861,1997456294.6179974,14.043625194474313,-35.9252189441738,0.632867320156409,CWT,0.15489684244905644,0.652648961924841,0.8049507286355981,0.05977083152475554,0.5692491060786651,0.5738814235317569,0.05466146152457592,,0.031320541035552374,0.2705018820199378,0.2705018820199378,0.2705018820199377,,0.10900934156704324,0.7808567893376189,0.1598228563847301,,,,,0.5555555555555556,,0.051756119889903834,0.22641509433962265,0.33870967741935487,0.08902619620078042,0.08902619620078042,0.22641509433962262,1.1631986064646143,0.32525953275472624,7,1.3495360064237976,0.7367792338177762,6,0.0,0.2478156505950271,0.32270796540817415,8,0,0.4100084793813214,0.6516524989069119,6,0.9574271077563381,0.9042572892243662,6.75,6.653465346534654,0.6146286446121831,5,gaus,1.0,1.0,0.0,1,4.0,,0.15486585348455867,0.06164951557534165,0.6775577621354419,0.8059723655258707,0.06067074489858236,0.569113441372736,0.41461234518819856,0.05519637939740735,,0.031320541035552374,0.2677453634405079,0.2677453634405079,0.2677453634405079,,0.10850872580435694,0.7310244314196648,0.15609534746085224,,,,,0.7777777777777779,,0.05087614808151743,0.22641509433962265,0.3387096774193548,0.09063529842610173,0.09063529842610173,0.2264150943396226,1.2227800423156927,0.3437386148300039,12,1.3203796895947986,0.6898339204583086,13,0.7071067811865476,0.9646446609406726,12.5,12.48,0.6698223304703363,9,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,7.25
,,109516.49709897203,109290.02651073673,868201.8319457908,-0.11825733791012177,,,4823.026925653682,4202.126925653682,73056.39265555775,,,uc1.c2693406,False,,-197579.93572501244,196544.13572501246,2287902270437.6284,2287786486020.908,,,[],[],201625.24586878446,200589.44586878447,17407.748329159615,17402.948329159615,"[2, 2]",0.0,-33.0,2,32.0,"[72, 114]",0.0,-33.0,"[17407.748329159615, 201625.24586878446]",109290.02651073673,211332.99419794406,109290.02651073676,"[86, 194]",0.0,-28.5,127,294,smoothed,2.635037135472943e-06,,,,,0.0,0.0,197579.93572501244,196544.13572501246,0.01692974725883253,gaus5,833.1653984207139,2304136916.5814147,14.077603936108972,-38.60619310765854,0.6357598157373185,CWT,0.1883552111602737,0.5801109067972504,0.971086041650876,0.07538452805582073,0.5914443643354964,0.009150149796401719,0.0842387460560439,,0.08727896614203623,0.35259630662695746,0.35259630662695746,0.3525963066269576,,0.011878784939376871,0.3211662638315303,0.31614193361120085,,,,,0.6666666666666666,,0.0746261539520576,0.4347826086956522,0.03125,0.23925031792237578,0.23925031792237578,0.07142857142857142,1.1286827029648518,0.31305225917498336,7,1.3307595293165837,0.6995836648419558,8,0.0,0.25367925035662264,0.33037297720862485,9,0,0.366228673882198,0.6355941997349939,8,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.4300594432054208,0.1896473914759705,0.5226450586242948,0.5397127987780274,0.8896031156025099,0.07538452805582072,0.5948522402287895,0.009150149796401885,0.0842387460560439,,0.08822687400245682,0.41875139149536983,0.41875139149536983,0.41875139149537,,0.012204420161007607,0.34623065613687387,0.32716244283905954,,,,,0.22222222222222224,,0.07473037017358261,0.6415094339622642,0.4032258064516129,0.23925031792237572,0.23925031792237572,0.4716981132075471,1.166910421942568,0.32803297256112407,13,1.2953056905585554,0.6767339801963923,14,0.7071067811865476,0.9646446609406726,13.5,13.481481481481481,0.6448223304703362,10,11.0,10.5,5.391351098441527,16,0.7096774193548387,1.0,0.20322580645161287,2,8.0
