htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,correlation_normalized,relative_num_peaks_diff_normalized,relative_left_bases_global_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,smoothness_normalized,across_correlation_normalized,across_relative_num_peaks_diff_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015067403801,lotus,368.5487179487179,0.7384615384615385,195,71867.0,144,31,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,coif11,1.0,smooth,3.079512320132066e-26,312.9459296944372,408662252.1183429,0.6346153846153846,375.3339527828841,195,raw,1.310860252254852e-13,-2.161482104412477e-10,4.361403170371261,6220678.100811763,0.9981617637420377,4.891784848048741e-06,1.0,0.49230769230769234,71867.00000000001,0.16102969236565007,0.1592219568505523,331829.8124245006,51970999.39363687,17.0,8460.047637370386,0.041025641025641026,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103]","[71867.00000000001, 6874.402934083898, 5008.056520763018, 5041.1458434273645, 6980.086912235224, 6562.7633771022, 5560.41405647504, 4639.315233230315, 8460.047637370386, 2602.479613112285, 5338.508041748305, 1217.82056949032, 4882.171748207713, 2370.0420582949205, 1819.6414572427811, 3248.810534901616, 3738.4472552629213, 3147.155621530962, 1528.170301510212, 6499.187026573997, 6171.939525133051, 2256.910192701096, 7925.079289217707, 1307.9254201867413, 2719.89528179642, 1496.38138229618, 3200.0511813735548, 1956.4916531455212, 4672.678783517308, 2212.736136666096, 2717.5607299747844, 4562.912768628172, 567.1203881375851, 3824.2184692399996, 700.0333462346107, 1095.8568772240353, 2011.6894462573464, 3456.0240549792766, 3377.567594713883, 1418.9438423735812, 3070.7801417183246, 2596.2299501741245, 4299.194043632931, 1538.5622841200561, 3055.352840565057, 871.7617960274323, 1946.0947702672768, 151.69663407608647]",3.0,0.5,89.09999999999991,15.0,0.5,3945795.8061913676,0.18874009439026646,0.15198852882659514,17156841.000000007,22911528525.970604,"[0.09375, 0.125, 0.15625, 0.15625, 0.125, 0.09375, 0.03125, 0.03125, 0.03125, 0.09375, 0.03125]",2.0,3945795.8061913676,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[2.437517088260509e-25, 3945795.8061913676, 1057404.9284035836, 2191503.9062311277, 1566891.2880282558, 1385822.1790631046, 651345.4345195424, 911790.7213558377]",3.0,0.3,boxcar,32.0,16.0,89.09999999999991,15.0,24,479.0833333333335,2.9999999999999574,765.0,"[1, 11, 17, 28, 34, 42, 50, 56, 64, 71, 80, 89, 96, 102, 108, 116, 125, 132, 143, 150, 160, 170, 179, 186]","[245.0, 322.00000000000045, 680.0000000000002, 588.0000000000003, 319.0000000000001, 729.9999999999999, 430.0000000000001, 664.9999999999999, 300.0000000000001, 606.0000000000001, 764.0000000000006, 584.0000000000003, 3.0000000000001705, 490.0000000000001, 744.0000000000002, 74.0, 2.9999999999999574, 291.00000000000006, 711.0, 543.0000000000003, 641.0000000000003, 584.0, 416.0000000000001, 765.0]","[0, 10, 10, 10, 31, 10, 45, 45, 63, 60, 10, 83, 94, 94, 94, 115, 122, 129, 129, 147, 147, 167, 129, 129]","[2, 12, 21, 31, 35, 60, 53, 60, 65, 77, 194, 94, 97, 104, 129, 129, 126, 137, 147, 157, 177, 177, 184, 194]",0.05,30,37166895.00000001,779.0000000000005,-779.0000000000005,DWT,0.0,0.0,4.547473508864641e-13,1.0,96.0,0.0,0.0,4.263256414560601e-14,,3.637978807091713e-12,1.7053025658242404e-13,2.7755575615628914e-17,0.0,1.9073486328125e-05,0.0,2.7755575615628914e-17,0.0,0.0,2.9802322387695312e-08,0.0,8.526512829121202e-14,0.0,0.0,1.4551915228366852e-11,5.820766091346741e-11,1.0,96.0,1.7053025658242404e-13,3.637978807091713e-12,1.675696618500903e-13,7.450580596923828e-09,2.7755575615628914e-17,1.862645149230957e-09,8.526512829121202e-14,0.0,1.862645149230957e-09,0.0,4.547473508864641e-13,1.0,96.0,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,1.3072358655921526e-13,1.675275605694275e-26,0.9476808883570261,0.16101219657849952,0.2943841077235527,0.6048188012244491,0.3139032912435361,0.9999999997281633,4.9544292581577005e-14,1.5225622328800128e-13,1.5225622328800128e-13,1.183779240708611e-13,1.3533886514489005e-13,0.0,6.68026673859805e-14,1.0,1.0,7.21716104671898e-13,7.21716104671898e-13,0.20000000000053153,0.06559468495012366,241,1.5637955220437405,0.7530975452819432,652,0,0,0.18181818181837436,0.19267416247661562,242,0,0.0,0.41522491060691974,0.7530405438875304,578,217.74660349436758,0.769580313762574,428.25,346.4566751971729,0.6582028552939854,328,coif,0.5030898133109477,0.8390644603115576,0.3961177925888693,2,246.5,1.3072358655921526e-13,0.0004601063342261069,1.675275605694275e-26,0.9476808883570264,0.16101219657849952,0.2946526141214724,0.6693026599568651,0.31466287856315417,0.9999999997281633,4.954429258157702e-14,1.5225622328800128e-13,1.5225622328800128e-13,1.183779240708611e-13,1.3533886514489005e-13,0.0,6.68026673859805e-14,1.0,1.0,1.0,2.095897033844584e-13,2.095897033844584e-13,1.0,0.5000000000003266,0.15936139607216787,259,1.5901651855637817,0.7479761050863839,1412,815.2941187080893,0.5686274504190003,835.5,437.7115499700777,0.5632819791777541,1155,0.43652528728374795,1.0,0.39443229890137643,3,867.0,,,,,,,,,,1.0186327133798056e-18,0.09387545796560896,1.675275605694275e-26,0.9616927263683791,0.052527057106611735,0.2972468150689939,0.4139600564857775,1.0,0.31466287856315417,0.9999999999999488,5.802690086914299e-17,3.544325934571165e-18,3.544325934571165e-18,3.0385913863345333e-18,1.6342342619680225e-17,0.0,0.0,6.68026673859805e-14,0.9999999999999999,1.0,0.9999999999999999,1.0,2.010668382359819e-18,2.010668382359819e-18,1.0,0.9999999999999999,0.8000000000000334,0.3188895067774741,310,1.8715143833180652,0.7691053614874466,159,106.77312395916867,0.9443310094060643,234.5,210.1918976545842,0.9110341178417183,2,773.8229166666666,715.5,595.7135152282597,288,0.4055277150000546,0.9805424445264066,0.4219678661420398,3,2.25,1
