htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,relative_peaks_array_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,decomposition_levels,original_level,padded,relative_right_bases_array_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
inu.32000013032919,afro-asian_bulletin,494.6860465116279,4.744186046511628,86,42543.0,408,8,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym19,1.0,smooth,1.1909395700601712e-19,246.31506698220065,10588523.766350629,0.5409836065573771,378.4708145084918,86,raw,2.491561892204414e-10,-1.4062374600478025e-09,5.397094937492697,340119.7211661562,0.9849687930861902,1.0759700157856927e-05,1.0,0.4883720930232558,42543.000000001426,0.11917939154704889,0.15363659173307398,97920.11568485964,39168483.09858382,8.0,3953.1168412225534,0.023255813953488372,"[0.0, 0.011627906976744186, 0.023255813953488372, 0.03488372093023256, 0.046511627906976744, 0.05813953488372093, 0.06976744186046512, 0.08139534883720931, 0.09302325581395349, 0.10465116279069767, 0.11627906976744186, 0.12790697674418605, 0.13953488372093023, 0.1511627906976744, 0.16279069767441862, 0.1744186046511628, 0.18604651162790697, 0.19767441860465115, 0.20930232558139533, 0.22093023255813954, 0.23255813953488372]","[42543.000000001426, 1831.9355151093957, 3953.1168412225534, 1162.630000288279, 2365.9519230143424, 2276.3926125143034, 2890.1292203753133, 2907.1069354456963, 1029.1011563493807, 1537.01052470952, 488.00660647267546, 2219.7056813387812, 1642.1072675332464, 1126.9927557761862, 1195.8384607846854, 446.8821358437571, 1611.0023121988595, 566.9731597544243, 971.6577544561869, 1387.9812166137028, 407.0744763276664]",3.0,0.5,322.7499999995799,15.0,0.5,453201.3109091801,0.20438109017493614,0.15326863156439927,3095241.2812603274,3710646498.2733264,"[0.0625, 0.125, 0.125, 0.34375]",2.0,453201.3109091801,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[3.947081316491437e-25, 453201.3109091801, 366743.0118615161, 300965.23675585387, 438655.02112205565, 125216.6884381178, 97188.64535872951, 154071.11636381148]",3.0,0.7,boxcar,32.0,16.0,322.7499999995799,15.0,28,189.67857142897168,7.999999999723627,711.0000000013441,"[3, 7, 10, 14, 16, 18, 20, 24, 26, 28, 30, 36, 38, 42, 44, 46, 49, 53, 55, 58, 62, 65, 67, 69, 71, 76, 80, 82]","[182.00000000062144, 318.00000000078114, 243.0000000008049, 460.00000000073595, 376.00000000082025, 336.0000000004693, 43.00000000004934, 711.0000000013441, 69.0000000000154, 74.00000000013733, 242.00000000054774, 387.00000000130404, 121.00000000003627, 7.999999999723627, 79.99999999999454, 335.0000000006531, 204.00000000044218, 121.00000000035993, 63.00000000019298, 31.00000000008106, 93.00000000023755, 27.000000000021828, 184.00000000043332, 57.000000000113744, 8.999999999943043, 146.00000000024653, 21.000000000036948, 370.00000000105973]","[0, 0, 9, 0, 15, 17, 17, 0, 25, 27, 27, 32, 37, 41, 41, 41, 47, 51, 51, 51, 47, 64, 41, 68, 70, 74, 74, 41]","[4, 9, 12, 15, 17, 19, 22, 41, 27, 29, 32, 41, 41, 43, 45, 47, 51, 54, 57, 60, 64, 66, 74, 74, 74, 77, 81, 84]",0.05,30,23344645.00000822,714.0000000001919,-714.0000000001919,DWT,0.0,0.0,1.9190338207408786e-10,0.0,1.0,112.0,0.0,2.7637270250124857e-10,,2.3374013835564256e-10,4.0026293390837964e-10,6.569744748219364e-14,0.0,0.013363361358642578,0.0,1.2022327577909664e-13,0.0,0.0,5.289912223815918e-07,0.0,4.2007286538137123e-10,0.0,0.0,1.4260876923799515e-09,9.567884262651205e-08,1.0,112.0,4.0026293390837964e-10,1.1206793715246022e-08,4.244609743052154e-10,6.142308883738679e-14,1.128646545112133e-07,4.2007286538137123e-10,0.0,1.128646545112133e-07,1.3441194823826663e-09,1.9190338207408786e-10,1.0,112.0,0.0,0.0,0.0,0.0,1.0327436029911041e-05,0.0,2.6145752229922437e-14,0.17118505789877547,0.5568207822538112,0.2412773994794681,0.19514933752526395,0.2945431328584053,0.0,,698,0.6976371137593725,0.46149883096468736,575,0,0.0,0.2917951420031448,0.47383070195295834,557,76.73982017179868,0.8920677634714506,610.0,603.9708270181042,0.5170606046611823,634,sym,1.0,0.25774661923061676,0.22267601423081496,6,477.0,,2.015108855416145e-12,0.13226906665028515,0.8398821812421022,0.3441550140088109,0.12818217422928443,0.30881329190313794,2.5909940851597276e-10,2.8889966570121865e-11,2.8889966570121865e-11,1.627524801466748e-11,8.894280719478997e-10,7.531487573809075e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.800000000548426,0.30769230790324087,730,0.8461782240692012,0.5025749750173024,1106,265.87214972614186,0.8118385352256604,918.0,879.4989106753814,0.58107850328162,757,1.0,0.5967633823683757,0.1209709852894873,6,569.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349331482265161e-15,0.11054374883705227,0.7287629353377101,0.3539747007230876,0.3466041521522069,0.053189094994257335,1.0,0.17817704113627292,0.9999999999998433,2.421966707050194e-13,2.3299938367582484e-14,2.3299938367582484e-14,2.4707015947034172e-14,2.2036918730788946e-13,2.562186574017744e-14,0.0,0.9999999999999999,1.0,1.0,1.0,2.2388706810322986e-15,2.2388706810322986e-15,1.0,0.9999999999999998,0.8000000000002179,0.3162979416652572,45,1.71325676674354,0.7579845498169739,57,8.48528137423857,0.9945150088078613,51.0,50.29411764705882,0.9807739879204141,1,957.7396121883656,1122.0,436.86101757482993,361,0.6370067257654577,0.6310671868502916,0.36477513590909216,8,2.75,1
