signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio5.5,114674.52061711907,0.6475644699140402,34.0969117755103,13.328506269293392,698,1,False,False,206.1526686405379,,8.939296185613962,190109.11113644426,1.0,5.2650217618207016e-05,0.9831126975464203,727.2493151167982,,,,[],[],14,1265.3089795926696,363.3509015740105,1807.6867713980596,"[19, 93, 147, 203, 261, 318, 365, 405, 445, 482, 528, 583, 625, 669]","[1221.5118506792264, 1153.839045617549, 1371.7336219886736, 1642.897558616111, 1807.6867713980596, 1206.9537802784673, 442.8282613211662, 1342.9709681361467, 363.3509015740105, 1670.180565708618, 1186.1259756490383, 1472.782136779969, 1245.061568546769, 1586.4027080035705]","[0, 51, 0, 0, 0, 273, 329, 329, 433, 329, 487, 540, 590, 540]","[107, 107, 164, 217, 329, 329, 370, 433, 448, 697, 540, 590, 644, 697]",436754023.3495262,1716.956782605478,-1716.956782605478,0.0,,,,SWT,mdp.39015056038063,223645667.1895262,,0.0,-63.5,61.0,0.0,-45.5,,578.1567826054782,944.5036462593363,6346.074285702627,944.5036462593363,,0.0,944.5036462593363,,,360.9509015740105,0.0,-59.0,668.8867713980596,578.1567826054782,,207.4493151167983,0.5148515439390366,0.8250882044636646,0.9027635379741072,0.014287962107322971,0.017971251904793317,0.0,0.9876805619436676,0.8196505090088038,0.30004531889897257,0.7873116612123026,0.7873116612123026,0.7873116612123026,,0.0,0.03033894472420586,0.18965483196688265,0.939735642815908,,,,,0.6666666666666666,,0.9306378270546447,0.07874015748031493,0.1496062992125984,0.9192496221879625,0.9192496221879625,0.35714285714285715,2.572407446681299,0.7683789753284981,36,1.6827020826923214,0.660174374532717,16,0,0.5228668515983923,0.8419240355236256,11,0,0.5102866964176745,0.7021068899638386,7,12.871156384205214,0.8785739963754226,17.5,12.344002226551629,0.8567398283763905,1,rbio,43.733333333333334,46.0,20.9470989013026,15,0.6491666666666667,0.6261251988537335,0.3577457736772133,2,1.25,1
smoothed,sym12,140428.72956522548,0.6848137535816619,41.1529452815217,13.67774113707447,698,1,False,False,205.09887815118793,,8.98163676226699,183819.12406630584,1.0,5.084125571497738e-05,0.9815816739917865,735.9961168949576,,,,[],[],13,1301.181204502453,1018.48412901585,1690.6417057280707,"[19, 93, 147, 203, 261, 318, 373, 419, 482, 528, 583, 625, 669]","[1195.916830803209, 1095.6347841181298, 1304.83641308095, 1578.6895905746867, 1690.6417057280707, 1119.8320461888327, 1095.7941091080565, 1285.0686256263234, 1458.8499428291832, 1018.48412901585, 1346.110844052396, 1203.317895446474, 1522.1787419597279]","[0, 51, 0, 0, 0, 273, 329, 329, 329, 487, 540, 592, 329]","[107, 107, 164, 217, 329, 329, 381, 433, 592, 540, 592, 645, 697]",426161144.31769073,1634.5893506378818,-1634.5893506378818,0.0,,,,SWT,mdp.39015056038063,213052788.1576907,,0.0,-68.5,62.0,0.0,-50.5,,495.78935063788185,980.3758711691197,7145.04434146811,980.3758711691197,,0.0,980.3758711691197,,,1016.0841290158501,0.0,-59.5,551.8417057280708,495.78935063788185,,216.19611689495764,0.23962311736273056,0.7590531462863145,0.9485665894911771,0.1650937151838937,0.029487143606973944,0.5909090909090898,0.9865636665782922,0.3565647309699966,0.901325083430837,0.8698261013545617,0.8698261013545617,0.8698261013545616,,0.0,0.08153577389893552,0.40944091909194713,0.5868955808878166,,,,,1.0,,0.48887612872045366,0.0,0.14173228346456693,0.5766448421015928,0.5766448421015928,0.2777777777777778,2.5370019382905817,0.7578033379840559,39,1.739648257567805,0.6825160628013273,4,0,0.5100234357026138,0.821243473143688,14,0,0.5094826500485585,0.7010005971688866,8,15.713582235335986,0.8517586581572076,16.25,8.473326867119303,0.8492283856823775,2,sym,67.36842105263158,81.0,33.45512836674054,19,1.0,1.0,0.0,5,2.75,2
smoothed,bior3.9,74483.50557592507,0.6862464183381088,29.039475431904734,13.18607894617035,698,1,False,False,205.6685313802889,,8.935546886526845,189315.0317621696,1.0,4.541919705424339e-05,0.9646303746869295,722.2063464699783,,,,[],[],14,1267.0617369579543,40.19927730277391,1752.8195727373707,"[19, 59, 93, 147, 202, 261, 318, 373, 419, 482, 528, 582, 625, 669]","[1183.1235006185661, 40.19927730277391, 1136.4684946368693, 1352.1301998338113, 1597.6105988565573, 1752.8195727373707, 1187.6891061995036, 1183.449846970899, 1386.5992946536587, 1602.966343612256, 1135.5817734973696, 1412.513741804465, 1241.8352512258534, 1525.8773154614053]","[0, 51, 51, 0, 0, 0, 272, 329, 329, 329, 487, 540, 591, 540]","[107, 60, 107, 163, 217, 329, 329, 380, 433, 697, 540, 591, 644, 697]",433888999.463427,1702.7357915588034,-1702.7357915588034,0.0,,,,SWT,mdp.39015056038063,220780643.30342698,,0.0,-54.5,61.0,0.0,-41.0,,563.9357915588034,946.2564036246209,6321.535682588641,946.2564036246209,,0.0,946.2564036246209,,,37.79927730277393,0.0,-59.0,614.0195727373707,563.9357915588034,,202.4063464699783,0.3884048377560146,0.5611241802515209,0.8840838280703055,0.0009339665541823472,0.0,0.6136363636363625,0.9741975422470335,0.7611882481551474,0.003457503763083486,0.7913434098162828,0.7913434098162828,0.7913434098162828,,0.0,0.0008214123857639005,0.18290458704466128,0.7743348575504917,,,,,0.6666666666666666,,0.8111558794285605,0.2204724409448819,0.1496062992125984,0.8600978507442083,0.8600978507442083,0.4285714285714286,2.331282654862702,0.696354918368588,53,1.7553848471369524,0.6886899977378478,3,0,0.48881446710036014,0.787092636500828,23,0,0.5229461208338209,0.719525076971163,3,23.629078131263043,0.7770841685729901,20.5,5.486871717929482,0.7918439710789479,4,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,3.25,3
smoothed,dmey,145037.57073756805,0.6919770773638968,41.7859197901279,13.82375362727985,698,1,False,False,205.50421846903188,,8.980930531991723,183819.19306418076,1.0,4.723534081710985e-05,0.9939810164954387,732.1921517980288,,,,[],[],13,1291.073156787986,1101.838674484729,1597.046517944191,"[18, 92, 148, 202, 260, 319, 374, 420, 483, 528, 582, 627, 668]","[1164.4528554533472, 1124.5572481663098, 1337.3210691089303, 1509.3315333279313, 1597.046517944191, 1101.838674484729, 1140.5933642803143, 1284.5782171579244, 1532.6966487422678, 1104.3965562534474, 1329.8013756526814, 1180.8070148331362, 1376.529962838606]","[1, 52, 108, 108, 216, 273, 328, 328, 433, 488, 539, 592, 592]","[108, 108, 163, 216, 433, 328, 381, 433, 697, 539, 592, 644, 697]",426982077.9804415,1586.9840004335858,-1586.9840004335858,0.0,,,,SWT,mdp.39015056038063,213873721.82044148,,0.0,-46.0,62.0,0.0,-37.0,,448.1840004335859,970.2678234546526,7276.448961756185,970.2678234546524,,0.0,970.2678234546526,,,1099.4386744847288,0.0,-41.5,458.24651794419105,448.1840004335859,,212.39215179802886,0.34548968100665367,0.6274214078632258,0.9677165032827317,0.1625783127749922,0.031547968535442596,0.7045454545454533,0.9956090977436831,0.3565698107792603,0.9778276929350045,0.8465752464051375,0.8465752464051375,0.8465752464051371,,0.0,0.05927038408063792,0.44558859085368835,0.30474672083294047,,,,,1.0,,0.5231120572141686,0.3543307086614173,0.42519685039370075,0.37863186357272727,0.37863186357272727,0.4920634920634921,2.449443105883144,0.7316494850969546,48,1.792256114513179,0.7031556991407858,2,0,0.5252750642263945,0.8458017571423674,10,0,0.5239347795664303,0.7208853791559172,2,21.992422937608914,0.7925243119093499,15.5,3.5687732342007434,0.8231489484075052,3,dmey,3.0,3.0,,1,0.04453125,,,6,3.75,4
smoothed,bior3.5,74483.50557592507,0.6862464183381088,29.039475431904734,13.18549172375284,698,1,False,False,205.61025676323058,,8.935284663888305,189356.65731922645,1.0,4.110591006465477e-05,0.9647412928405168,728.2158521000708,,,,[],[],14,1265.1594777255154,52.287231905708325,1751.1670688508418,"[17, 59, 93, 147, 202, 261, 318, 373, 419, 482, 528, 582, 625, 669]","[1192.5908291883925, 52.287231905708325, 1128.0607062790466, 1364.5045080828538, 1594.6296478841514, 1751.1670688508418, 1182.5891352248125, 1178.6547489001164, 1367.1870944339803, 1604.630236993386, 1131.5128236818862, 1404.8443975223731, 1244.3587795516673, 1515.2154796580014]","[0, 51, 51, 0, 0, 0, 272, 329, 329, 329, 487, 540, 591, 540]","[107, 60, 107, 163, 217, 329, 329, 380, 433, 697, 540, 591, 643, 697]",433947108.7410784,1697.5103699837573,-1697.5103699837573,0.0,,,,SWT,mdp.39015056038063,220838752.58107835,,0.0,-59.0,61.0,0.0,-41.0,,558.7103699837573,944.3541443921821,6348.167311842786,944.3541443921822,,0.0,944.3541443921821,,,49.88723190570835,0.0,-59.0,612.3670688508419,558.7103699837573,,208.41585210007088,0.37318470498352146,0.40367025223646813,0.8840068123392817,0.0,0.0,0.6136363636363625,0.9742784580313156,0.7642528337037393,0.014551800606651115,0.7869677722313577,0.7869677722313577,0.7869677722313579,,0.0,0.03599628441003541,0.19023059575461976,0.769353275710013,,,,,0.6666666666666666,,0.8135792482886308,0.1496062992125984,0.1496062992125984,0.8383628716777063,0.8383628716777063,0.4285714285714286,2.3348635981664216,0.6974245473458991,52,1.704327636718133,0.6686587264270648,11,0,0.4837193972321819,0.7788885176671745,27,0,0.5016286781163362,0.6901942644819721,10,19.61292091114087,0.8149724442345201,25.0,16.18274218054173,0.7895616938153732,5,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,4.0,5
smoothed,bior3.7,74483.50557592507,0.6862464183381088,29.039475431904734,13.18588504878499,698,1,False,False,205.65926467478081,,8.935392251845421,189339.2555628387,1.0,4.365994813764562e-05,0.9647064466340359,724.4909737806602,,,,[],[],14,1266.0503097000317,45.39130077097025,1752.0824579395244,"[19, 59, 93, 147, 202, 261, 318, 373, 419, 482, 528, 582, 625, 669]","[1183.1438929497497, 45.39130077097025, 1133.3331057429673, 1357.8677861356039, 1596.739574417272, 1752.0824579395244, 1185.0482993112391, 1181.7181302067952, 1378.8901777730443, 1603.5710442062841, 1133.8022027294214, 1409.3585043748774, 1241.8518823048407, 1521.9059769378541]","[0, 51, 51, 0, 0, 0, 272, 329, 329, 329, 487, 540, 591, 540]","[107, 60, 107, 163, 217, 329, 329, 380, 433, 697, 540, 591, 643, 697]",433922815.8891611,1700.5157464372921,-1700.5157464372921,0.0,,,,SWT,mdp.39015056038063,220814459.72916108,,0.0,-59.0,61.0,0.0,-41.0,,561.7157464372922,945.2449763666983,6335.695664199557,945.2449763666984,,0.0,945.2449763666983,,,42.99130077097027,0.0,-59.0,613.2824579395244,561.7157464372922,,204.69097378066022,0.3859845646539972,0.4969038645286935,0.884058397929303,0.00038319938407474496,0.0,0.6136363636363625,0.9742530374122784,0.7629716695604417,0.008222730922437353,0.7890168924580204,0.7890168924580204,0.7890168924580205,,0.0,0.014193805761016282,0.1867998105634504,0.7721127764278795,,,,,0.6666666666666666,,0.8125661477436231,0.1496062992125984,0.1496062992125984,0.8508636418770872,0.8508636418770872,0.4285714285714286,2.328065961711241,0.6953940910350896,54,1.7358375954480594,0.6810210260343712,5,0,0.483808261747329,0.7790316079605805,26,0,0.514773887138144,0.7082808457881635,4,23.471614061812335,0.7785696786621478,22.25,7.889856701320595,0.7843320091423946,6,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,4.75,6
smoothed,bior3.3,74483.50557592507,0.6862464183381088,29.039475431904734,13.185213997417875,698,1,False,False,205.56353728472723,,8.93545732231162,189334.1316819534,1.0,3.716831471325639e-05,0.9646348352079883,727.3256157111003,,,,[],[],14,1264.3659555508693,62.40217343971267,1749.9655397499976,"[17, 59, 97, 147, 202, 261, 318, 373, 419, 482, 528, 582, 625, 669]","[1213.770886993621, 62.40217343971267, 1125.612349049188, 1372.2688719965856, 1588.5419004398734, 1749.9655397499976, 1181.0230041899188, 1172.2548801032058, 1347.2417113599645, 1610.9483465687224, 1128.4496150086995, 1399.8725529671553, 1244.7510028443564, 1504.0205430011688]","[0, 51, 51, 0, 0, 0, 272, 329, 329, 329, 487, 540, 590, 540]","[107, 60, 107, 163, 217, 329, 329, 380, 433, 696, 540, 590, 643, 696]",433915662.95144516,1692.8092147432124,-1692.8092147432124,0.0,,,,SWT,mdp.39015056038063,220807306.79144514,,0.0,-54.5,61.0,0.0,-41.0,,554.0092147432124,943.560622217536,6359.276622287831,943.5606222175359,,0.0,943.560622217536,,,60.00217343971269,0.0,-63.5,611.1655397499976,554.0092147432124,,207.5256157111004,0.36098253701095434,0.2599307198315958,0.8839703878158404,0.0006149628940203822,0.0,0.6136363636363625,0.9742007962370081,0.7625944356583876,0.02383527060796415,0.7851424871216088,0.7851424871216088,0.7851424871216085,,0.0,0.030785547790273843,0.19328662001454605,0.7657311870732685,,,,,0.6666666666666666,,0.8122678441470297,0.2204724409448819,0.07874015748031496,0.8188085621786264,0.8188085621786264,0.4285714285714286,2.3246400561993186,0.6943707718986832,55,1.6571363294019827,0.6501441645736834,28,0,0.48089344993456357,0.7743381566226473,31,0,0.48199127538552117,0.6631750302846247,23,14.221462653327892,0.8658352579874727,34.25,30.856476440048056,0.7713610252201515,7,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,5.5,7
smoothed,bior1.5,368972.8539606136,0.660458452722063,66.78030992824308,13.78859840474914,698,1,False,False,204.71014094339424,,9.004119735386876,186608.08155631542,1.0,4.977665976514695e-05,0.9991998753586239,733.8238165447702,,,,[],[],14,1223.8290863651619,45.327754382748935,1638.855862484333,"[18, 60, 98, 148, 202, 262, 318, 374, 420, 482, 528, 582, 626, 669]","[1166.1660278045822, 45.327754382748935, 1111.8480736116537, 1343.0333211575585, 1576.5719084596003, 1638.855862484333, 1103.4058815568937, 1165.8677171312697, 1307.171958807945, 1569.7240212255467, 1115.23445218093, 1360.0977965254122, 1217.279904395259, 1413.022529388534]","[0, 52, 52, 0, 0, 217, 273, 328, 328, 433, 487, 539, 591, 591]","[108, 61, 108, 163, 217, 433, 328, 381, 433, 697, 539, 591, 644, 697]",430110096.97605485,1628.106734555952,-1628.106734555952,0.0,,,,SWT,mdp.39015056038063,217001740.81605482,,0.0,-36.5,61.0,0.0,-5.0,,489.30673455595206,903.0237530318285,6926.7927908877355,903.0237530318286,,0.0,903.0237530318285,,,42.92775438274896,0.0,-36.5,500.05586248433315,489.30673455595206,,214.02381654477028,0.13809294496696123,0.720190716205884,0.9631058053907975,0.24517202211224434,0.13167973632104743,0.2045454545454542,0.999416301923657,0.561895288056471,0.008164408193950874,0.69189828288307,0.69189828288307,0.6918982828830702,,0.0,0.06882085331819827,0.3494028063180203,0.43078374454063156,,,,,0.6666666666666666,,0.6535618603102697,0.5039370078740157,0.5039370078740157,0.5496806014535699,0.5496806014535699,1.0,2.1637687181194063,0.6463184487439518,60,1.7301172786132106,0.6787767745846238,6,0,0.49068869377680796,0.7901105300278266,20,0,0.4955122836903145,0.6817786763461386,13,24.185050478894325,0.7718391464255252,24.75,12.892561983471074,0.7691742901938947,8,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,6.25,8
smoothed,bior3.1,74483.50557592507,0.6862464183381088,29.039475431904734,13.185424187556018,698,1,False,False,205.48775852133295,,8.936862671321187,189130.85360068877,1.0,3.011089195159904e-05,0.9638858678526535,729.4513554720423,,,,[],[],13,1357.7728430270777,1125.9968383614582,1751.92776106779,"[17, 97, 147, 201, 261, 318, 373, 419, 482, 528, 582, 625, 669]","[1249.6344590519257, 1125.9968383614582, 1393.389267667151, 1571.8630192386356, 1751.92776106779, 1185.8887827279586, 1149.967758243682, 1360.4380916638581, 1619.2745289171937, 1130.8758751516455, 1396.07627343566, 1224.8503663713373, 1490.8639374537165]","[0, 51, 0, 0, 0, 272, 329, 329, 329, 487, 540, 591, 591]","[107, 107, 163, 217, 329, 329, 381, 432, 696, 540, 591, 643, 696]",433631886.7499999,1685.5304343143732,-1685.5304343143732,0.0,,,,SWT,mdp.39015056038063,220523530.58999985,,0.0,-46.0,62.0,0.0,-46.0,,546.7304343143733,1036.9675096937444,6409.353040647991,1036.9675096937444,,0.0,1036.9675096937444,,,1123.5968383614581,0.0,-55.0,613.1277610677901,546.7304343143733,,209.65135547204238,0.34119068082351456,0.0023037782049329936,0.8839979547932928,0.0056204383144381476,0.0,0.6136363636363625,0.9736544178580085,0.7476285561786705,1.0,1.0,1.0,1.0,,0.0,0.043227939669169275,0.20706197989092162,0.7716464325158966,,,,,1.0,,0.8004333413342877,0.3543307086614173,0.21259842519685038,0.7885327006087227,0.7885327006087227,0.3492063492063492,2.9531321101757233,0.8821015612258233,16,1.570225064810946,0.6160462750355468,45,0,0.6210380385128225,1.0,1,0,0.44600402372615244,0.6136599292281312,46,22.22611077089287,0.7903197097085578,27.0,3.6151285269879385,0.7678013642882411,9,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,7.0,9
smoothed,bior1.3,368972.8539606136,0.660458452722063,66.78030992824308,13.815120924935789,698,1,False,False,204.62269599573162,,9.007000453212479,186180.57632543816,1.0,4.9181677366494596e-05,0.9995729653028278,733.4730252900408,,,,[],[],14,1217.824755423977,51.56576201802898,1636.3865130219083,"[18, 60, 98, 148, 202, 262, 318, 374, 420, 482, 528, 582, 626, 669]","[1159.7788648326457, 51.56576201802898, 1108.7787882395658, 1337.4217659362362, 1572.0044405948734, 1636.3865130219083, 1094.8311069806612, 1160.8925580130146, 1297.5232658077855, 1559.2765185335156, 1101.1243573332215, 1349.0536724867547, 1215.0392597823745, 1405.8697023550935]","[0, 52, 52, 0, 0, 217, 273, 328, 328, 433, 487, 539, 591, 591]","[108, 61, 108, 163, 217, 433, 328, 381, 433, 697, 539, 591, 644, 697]",429513299.6737501,1626.5754064329449,-1626.5754064329449,0.0,,,,SWT,mdp.39015056038063,216404943.51375008,,0.0,-36.5,61.0,0.0,-5.0,,487.7754064329449,897.0194220906436,7010.853424064324,897.0194220906437,,0.0,897.0194220906436,,,49.165762018029,0.0,-36.5,497.58651302190833,487.7754064329449,,213.67302529004087,0.11525412112060482,0.6984712442593708,0.9665843021577158,0.2554323646827097,0.13167973632104743,0.2045454545454542,0.9996884743721398,0.530421202299392,0.01388963720841441,0.6780869286309508,0.6780869286309508,0.6780869286309509,,0.0,0.06676759998059374,0.3725267738732708,0.42333972789408036,,,,,0.6666666666666666,,0.6286732356941417,0.5039370078740157,0.5039370078740157,0.5433110895932349,0.5433110895932349,1.0,2.144877299730187,0.6406755756745486,61,1.7114862938972955,0.6714672818299239,9,0,0.4867080414763015,0.7837008545270492,24,0,0.4877596124698043,0.671111723988264,17,22.998188334446404,0.7830359591089961,27.75,17.544263643306117,0.7606217531394037,10,bior,23.666666666666668,17.0,24.102953780654786,15,0.35130208333333335,0.7204561739065622,0.537951689494698,1,7.75,10
