wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
bior2.4,1,reflect,9.915981578628118e-28,332.0095174034628,921041.0102041444,0.6818181818181818,185.8211920687768,36,raw,1.958926847894165e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.00000000000006, 113.00000000000003, 414.0, 272.00000000000006, 0.9999999999999964, 84.9999999999999, 815.0]",9,3.7179072466118077,75050.29784160016,0.7313417409336254,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0, 110.0, 496.0000000000001, 283.00000000000006, 416.0, 782.0, 249.0, 95.0, 135.0000000000001, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9256371453072182,0.5711402589088292,0.009445622299404599,0.6480938416422284,0.020836952197875576,,0.8658297371518242,0.4329148685759121,0.8658297371518242,280,1.1132475453244894,0.7132635169730184,81,0,0,0.8658297371518242,0.8658297371518242,241,0,0,0.4350307640711112,0.6856834905554509,78,105.71344916013919,0.7602869633556935,170.0,121.62861445383561,0.6873997175055111,109,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,82.75,8.169687149006677e-12,0.7712332673167847,0.5879913786295232,0.012194606716800192,0.65034965034965,0.03142453085956855,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,180,1.0355426255493707,0.6947599099837001,131,34.64823227814083,0.9607162899340806,155.5,151.63987138263667,0.8922062175293985,30,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,23.25,30
db5,1,reflect,1.1463025464978214e-27,331.37988194444813,628445.4189099058,0.6590909090909091,193.1146047908762,36,raw,2.240183347465872e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 310.9999999999999, 265.0, 113.0, 413.99999999999994, 272.0, 1.000000000000032, 85.00000000000011, 815.0]",9,4.137676218761219,56189.611818844656,0.540607980743015,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0000000000001,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 255.0, 717.0, 109.99999999999997, 496.0, 283.0, 416.0, 782.0, 249.00000000000006, 95.0000000000001, 134.9999999999999, 129.99999999999994]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0000000000001,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181813,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9195657545066589,0.7201745663738964,0.0035533327360019397,0.556598240469208,0.010446267547634742,,0.8658297371518242,0.4329148685759121,0.8658297371518242,110,1.1404212054656817,0.7306738229581862,62,0,0,0.8658297371518242,0.8658297371518242,210,0,0,0.44206763232667995,0.6967748081967672,65,69.08147363801673,0.8433526674874904,111.75,88.17086164847395,0.7949756534716363,1,db,0.4982108588715422,0.6567077839315655,0.45424006361045083,2,1.25,8.169687149006677e-12,0.7661746343654046,0.7311697040171059,0.006318669422952058,0.5594405594405591,0.021146199500569868,,0.999999999981654,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657956,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,177,1.0606836709181742,0.7116273860164317,103,52.32590180780452,0.9406735807167749,140.0,130.2214285714286,0.8909717109933081,31,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,23.5,31
bior2.8,1,reflect,1.665811278191703e-27,329.7566165353243,862064.3265253236,0.6346153846153846,160.06818377492348,36,raw,2.6694695836542654e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0000000000001, 265.00000000000006, 112.99999999999997, 414.0, 272.0, 0.9999999999999822, 84.99999999999996, 815.0]",9,4.027344820079079,65027.25366138428,0.6872767156836701,2.475173283969642e-06,1.0,12,345.5833333333333,94.99999999999999,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0000000000002, 110.0, 496.0000000000001, 283.0, 416.00000000000006, 782.0, 249.00000000000003, 94.99999999999999, 135.00000000000017, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,71.99999999999999,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181822,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9039130803589167,0.6810026297010919,0.008257949935006746,0.458064516129032,0.015315080343034141,,0.8658297371518242,0.4329148685759121,0.8658297371518242,233,1.0763299766222258,0.6896102378786599,105,0,0,0.8658297371518242,0.8658297371518242,349,0,0,0.4133106512934163,0.6514488479170893,109,116.3213938476782,0.7362326670120676,199.0,154.7071798875843,0.6424927507395939,214,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,161.5,8.169576126704214e-12,0.7531329548191484,0.6935369442157078,0.011010230378240192,0.46153846153846123,0.0259623663770122,,0.9999999999816525,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657972,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,116,0.9991536913571033,0.6703460693362325,183,47.37615433949868,0.9462855392976205,149.5,141.9933110367893,0.8883922027553862,32,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,24.75,32
db9,1,constant,1.8652177847892367e-27,329.2655790384855,463175.6425646961,0.6538461538461539,191.01928012577406,36,raw,3.197442310920451e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0000000000001, 265.0, 113.00000000000004, 414.0, 272.0, 1.000000000000007, 85.00000000000004, 814.9999999999999]",9,4.574728503232677,39160.191132300664,0.6050296629423656,2.475173283969642e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 254.9999999999999, 717.0000000000002, 110.0, 496.0, 283.0000000000001, 416.0000000000001, 782.0, 248.99999999999997, 95.0, 134.99999999999994, 130.0000000000001]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.899178149220028,0.8753451217598841,0.00022513023644518595,0.5354838709677419,0.0010644592763619648,,0.8658297371518242,0.4329148685759121,0.8658297371518242,346,1.191911347627823,0.7636638259833486,27,0,0,0.8658297371518242,0.8658297371518242,273,0,0,0.4622593462920922,0.7286004307861571,33,164.11657442196386,0.627853572739311,169.75,54.13214742091546,0.6214664689093381,257,db,0.4982108588715422,0.6567077839315655,0.45424006361045083,2,193.25,8.169576126704214e-12,0.7491878490816803,0.8802431666816297,0.0029997033439444288,0.5384615384615383,0.01186583565500738,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,173,1.1112650941108644,0.7455631643776146,54,84.14570696119915,0.9045967041256245,113.5,82.30837004405286,0.8879559484346944,33,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,25.0,33
rbio2.6,1,antireflect,2.1379883555723244e-27,328.67282116114234,834889.4084395465,0.625,159.43823566223824,36,raw,2.289526593004767e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 310.99999999999994, 265.00000000000006, 113.0, 414.00000000000006, 272.00000000000006, 1.0000000000000036, 85.00000000000003, 815.0000000000002]",9,4.141500744921402,70407.86429182025,0.559782421670618,2.4751732839696416e-06,1.0,12,345.5833333333333,95.00000000000001,782.0000000000001,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.0, 717.0, 110.0, 496.0000000000001, 283.0, 416.00000000000006, 782.0000000000001, 249.00000000000003, 95.00000000000001, 135.00000000000003, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000007,844.0000000000002,-844.0000000000002,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000001,1.1368683772161603e-13,81.21969696969694,2.2737367544323206e-13,0.0,81.21969696969694,1239.0,136.93181818181822,0.0,2.2737367544323206e-13,0.0,-6.5,0.0,-6.5,0.0,0.8934623581667536,0.7215324218741405,0.0077107014767682745,0.4193548387096773,0.018279353658391822,,0.8658297371518242,0.4329148685759121,0.8658297371518242,80,1.0757526535227344,0.6892403439533579,106,0,0,0.8658297371518242,0.8658297371518242,350,0,0,0.4120679347771463,0.649490112422908,112,126.10048902892223,0.714057848006979,162.0,118.62509992006396,0.6733554546157344,134,rbio,0.4499154213310636,1.0,0.3850592050682554,3,101.25,8.169465104401752e-12,0.7444254989192375,0.7324742055104203,0.010464500642767483,0.4230769230769229,0.02889458734218004,,0.9999999999816528,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657972,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.6000000004393715,0.9999999980727227,93,0.9989132565982284,0.6701847583217833,185,65.05382386916237,0.9262428300803147,139.0,123.77697841726618,0.8843232290991143,34,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,26.75,34
sym9,1,constant,3.8256852648112095e-25,306.14578213433214,494206.95410794934,0.6923076923076923,160.99368998817968,36,raw,4.688101758650495e-13,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0000000000001, 310.9999999999993, 265.0000000000007, 113.00000000000043, 414.00000000000193, 272.0000000000009, 0.9999999999996305, 84.99999999999879, 815.0000000000008]",9,4.216182123191164,38721.42901991438,0.5825885059898889,2.4751732839696416e-06,0.9999999999999997,12,345.58333333333366,94.99999999999996,782.000000000002,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000013, 255.00000000000063, 717.0000000000002, 109.99999999999991, 495.99999999999926, 283.00000000000074, 416.0000000000002, 782.000000000002, 248.99999999999923, 94.99999999999996, 134.99999999999852, 130.00000000000134]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000028,844.0000000000007,-844.0000000000007,DWT,uc1.l0082986993,0.0,-6.5,19550829.999999996,71.99999999999996,2.0463630789890885e-12,81.21969696969728,6.821210263296962e-13,0.0,81.21969696969728,1239.0000000000036,136.9318181818181,0.0,6.821210263296962e-13,0.0,-6.5,0.0,-6.5,0.0,0.6762407014874193,0.7480472150804595,0.0008500387401455564,0.6903225806451612,0.0008227374884705336,,0.86569896691513,0.432849483457565,0.86569896691513,394,1.0566511750562069,0.6770019269295425,119,0,0,0.86569896691513,0.86569896691513,388,0,0,0.42325665468833124,0.6671254641202294,93,164.90502316990427,0.6260657070977227,248.5,164.8027464357553,0.5312868218028296,383,sym,1.0,0.3751988152122659,0.18744035543632023,6,288.75,8.169465104401752e-12,0.5634381985909159,0.7579471570331336,0.0036228776028848515,0.6923076923076921,0.011626727577313948,,0.999999999981652,7.812859248446102e-10,7.812859248446102e-10,0.999999999965795,0.99999999997424,0.0,0.9999999999993594,0.0,0.0,0.0,1.6000000004398056,0.999999998072994,51,1.000421704429012,0.6711967968929375,178,89.80256121069154,0.8981830371760867,114.5,79.28384279475982,0.8841822215358892,35,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,27.75,35
bior1.5,1,antireflect,1.0483084918270335e-27,331.76798347819164,829348.9036157316,0.7045454545454546,218.24243628617162,36,raw,1.8947806286936007e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0, 265.00000000000006, 112.99999999999997, 414.0000000000001, 272.0, 1.0, 85.00000000000004, 815.0]",9,4.027354083991587,74896.03917044649,0.5562690225893405,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0000000000001,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 255.0, 717.0000000000001, 110.00000000000001, 496.0000000000001, 283.0, 416.0, 782.0000000000001, 249.0, 95.0, 135.0, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000002,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,1.1368683772161603e-13,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181816,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9233081042233359,0.6810059187502515,0.00759912679922463,0.7395894428152493,0.020751968374668448,,0.8658297371518242,0.4329148685759121,0.8658297371518242,287,1.2024239497847065,0.7703993050943951,22,0,0,0.8658297371518242,0.8658297371518242,250,0,0,0.474450912192546,0.7478164406695259,24,142.54443751569778,0.6767699829576014,145.75,42.28082530421011,0.6731355583722247,135,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,102.25,8.169687149006677e-12,0.769292729413845,0.6935401040287655,0.010353235607033365,0.7412587412587412,0.03134046595677534,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657961,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,178,1.1225619903548638,0.7531424087504983,47,92.63098833543772,0.8949762037013178,112.5,74.36444444444444,0.8837125916465773,36,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,27.75,36
bior3.7,1,reflect,1.6580103203511844e-27,329.7770022212817,890162.0775359585,0.68,220.41695702375358,36,raw,2.5362428206992466e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0, 265.0, 113.00000000000001, 413.99999999999994, 272.0, 0.9999999999999929, 84.99999999999986, 815.0]",9,4.103442641705327,70679.13503603524,0.7290821387353226,2.4751732839696424e-06,1.0,12,345.5833333333333,94.99999999999996,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999999994, 254.99999999999994, 717.0, 110.00000000000004, 496.0, 283.0, 416.0, 782.0, 249.0, 94.99999999999996, 135.00000000000009, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.9999999995,843.9999999999999,-843.9999999999999,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,71.99999999999996,0.0,81.21969696969694,1.1368683772161603e-13,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,1.1368683772161603e-13,0.0,-6.5,0.0,-6.5,0.0,0.9041096535734849,0.7080203153761337,0.008823782401253859,0.6407741935483873,0.018428801496851846,,0.8658297371518242,0.4329148685759121,0.8658297371518242,244,1.1645690390508805,0.7461454660645158,44,0,0,0.8658297371518242,0.8658297371518242,278,0,0,0.4560313492792223,0.7187840336858925,43,126.33915993599662,0.7135166441360621,152.25,74.51763388865275,0.6841392744489834,115,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,87.25,8.169687149006677e-12,0.7532967380070931,0.7194930281308647,0.011574492547421756,0.6430769230769231,0.029042419218161634,,0.999999999981652,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,185,1.0863595400638837,0.7288536827388509,79,74.95331880577403,0.9150189129186236,132.0,110.71969696969698,0.8826795244865226,37,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,28.5,37
bior2.8,1,antireflect,1.4767476145737341e-27,330.27981173630144,1047530.2730854055,0.6153846153846154,201.28445064713767,36,raw,2.4276876805136755e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0000000000001, 265.00000000000006, 112.99999999999997, 414.0, 272.0, 0.9999999999999858, 84.99999999999991, 815.0]",9,4.140826167350184,80267.6050299472,0.7274705489605965,2.475173283969642e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0000000000002, 110.0, 496.0000000000001, 283.0, 416.00000000000006, 782.0, 249.00000000000003, 95.0, 135.00000000000014, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181822,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9089580988448202,0.721292920605995,0.011992862879008047,0.3806451612903226,0.023711258766159593,,0.8658297371518242,0.4329148685759121,0.8658297371518242,251,1.0737603190719867,0.6879638448644579,108,0,0,0.8658297371518242,0.8658297371518242,354,0,0,0.4093200604772611,0.6451589887480661,118,117.2813568589086,0.7340558801385293,207.75,162.9808677043793,0.6314837223821899,238,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,179.5,8.169576126704214e-12,0.757336422787437,0.7322441149286978,0.014734778199725733,0.3846153846153846,0.03426775787786563,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657972,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.6000000004393713,0.9999999980727226,106,0.9954445572364249,0.6678575598106754,191,60.10407640085654,0.9318547886611603,148.5,136.33670033670035,0.8817437208611925,38,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,29.25,38
db9,1,periodic,2.0703216201466998e-27,328.81249634194063,586448.9140888375,0.6923076923076923,278.3948826706681,36,raw,3.0691498725193205e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.00000000000006, 265.0000000000001, 113.00000000000004, 414.0, 272.0, 0.9999999999999893, 85.00000000000009, 814.9999999999999]",9,4.925830548139541,54475.5850418763,0.6640208533993327,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 254.99999999999997, 717.0, 110.00000000000013, 496.0000000000001, 283.0000000000001, 416.0000000000001, 782.0, 248.99999999999994, 95.0, 134.99999999999991, 130.0000000000001]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.8948092051329208,1.0,0.002707607187089873,0.6903225806451612,0.009501979959152588,,0.8658297371518242,0.4329148685759121,0.8658297371518242,348,1.318169150915023,0.8445578600157045,4,0,0,0.8658297371518242,0.8658297371518242,268,0,0,0.519468274584865,0.818771565525292,6,177.9616063462379,0.5964589425255377,156.5,9.450197588408148,0.6207918295394128,260,db,0.4982108588715422,0.6567077839315655,0.45424006361045083,2,195.5,8.169687149006677e-12,0.7455476807499463,1.0,0.005475290929797545,0.6923076923076921,0.020212122386374664,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,174,1.2350741797949443,0.8286283971384601,6,118.79393923933998,0.8653129940597053,90.0,11.600000000000001,0.8816360888665873,39,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,29.5,39
db9,1,periodization,1.8064038217444257e-27,329.40472608230834,451996.2675624853,0.7222222222222222,278.3948826706681,36,raw,3.014872302426536e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.99999999999994, 311.00000000000006, 265.00000000000006, 113.00000000000003, 414.0, 271.9999999999999, 0.9999999999999929, 85.00000000000001, 814.9999999999999]",9,4.350188577006728,53398.64969135802,0.6561370188707676,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999999994, 254.99999999999994, 717.0, 110.00000000000013, 496.0000000000001, 283.00000000000006, 416.00000000000006, 782.0, 248.99999999999994, 95.0, 135.0, 130.00000000000009]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9005199035156218,0.795624716909593,0.0,0.8107526881720428,0.008908677276395919,,0.8658297371518242,0.4329148685759121,0.8658297371518242,352,1.265988846743545,0.8111256665863249,7,0,0,0.8658297371518242,0.8658297371518242,265,0,0,0.5031611971747308,0.793068799921545,7,177.6576764454607,0.597148125974012,157.75,13.683223403307856,0.6197191877035593,261,db,0.4982108588715422,0.6567077839315655,0.45424006361045083,2,196.25,8.169687149006677e-12,0.7503057877410928,0.8036552034144455,0.0027751978884560523,0.8119658119658117,0.019625235018041857,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,175,1.186035092092099,0.795727393048902,11,115.96551211459379,0.8685198275344741,93.0,20.698924731182796,0.8815388253318629,40,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,30.25,40
