amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,frequency_max_diff_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
,,30885.965782719875,30781.788004942096,140108.44811673346,0.5912895819263302,,,29114.70605818258,28777.60605818258,25113.811496632683,0.48717948717948717,,inu.32000013032836,False,,-33768.44277701378,33373.44277701378,56752905741.56532,56744822659.40532,0.0,,"[1970313.7351120496, 422127.00935260195, 255445.3975798524, 126549.98322761267, 78820.57784954915, 49902.315576825626, 34686.30488343196, 32879.229640756595, 24080.960473657196, 16611.417836943536, 13929.555188683373, 12027.487347554486, 8866.226444002872, 9118.36131658842, 7635.84276434114, 6745.056985429738, 6279.7794509013665, 5744.236671399987, 4603.329630490664, 4836.047689943562, 4627.458319675123, 4131.420466941742, 4172.50679325147, 4195.650841147578, 4082.0747414124003, 3448.304693959487, 3778.357425950731, 3825.002652045067, 3824.8597101421137, 3648.2575809840564, 3609.7918770541496, 3488.621813284487, 3473.443011712291, 3455.158123801307, 3531.725420415597, 3427.1835330789995, 3463.191230669266, 3391.2675530973556, 3364.534125751855]",,,,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]",,,,30885.965782719875,30490.965782719875,30885.965782719875,30882.565782719874,[0],0.0,-8.5,1,8.0,[26],0.0,-8.5,[30885.965782719875],30781.788004942096,29948.365782719877,30781.788004942096,[77],0.0,-8.5,38,78,smoothed,3.065310679862554e-05,0.06266427395927177,,0.02335808139806926,,3162141.6649369914,3162141.6649369914,33768.44277701378,33373.44277701378,0.05596989232694157,mexh,860.7941479115713,227278262.48878217,10.421703935940318,-36.587253284400475,0.6751012145748988,CWT,1.0,0.9999999999999999,0.010774083281896774,0.8076550269040097,1.0,0.9999999999999999,0.7209779815501043,0.15503951393928822,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.8498857212162222,1.0,,,,0.6666666666666666,,0.9853962962245633,0.0,0.0,0.6366608303385402,0.6366608303385402,0.0,4.2389720075224755,1.0,1,2.2606989616168995,1.0,1,0.0,0.7183513563189688,1.0,1,0,0.7118058257094122,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,0.125,,,2,1.25,,0.9923584978145776,1.0,0.009620021376639643,0.7590650979544245,1.0,0.8678160919540231,0.7209779815501041,0.15608690151624643,,1.0,,,,1.0,1.0,1.0,,0.9999999999999999,1.0,0.8498857212162222,1.0,,,,0.5,,0.985431282324975,0.07999999999999999,0.13333333333333336,0.6403012768994325,0.6403012768994325,0.125,4.220112345863705,0.7658279980070923,2,2.180964501155719,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.08333333333333333,0.1402228978616276,0.8995997973081784,1,1.0,1
37951.269840679204,36141.68815688439,12743.047644205108,12558.047644205108,126537.92089347466,0.31123925353542276,0.07692307692307693,0.025641025641025633,13314.512639304821,13119.612639304822,25277.633701396328,0.48717948717948717,0.0,inu.32000013032836,False,,-32970.22845242564,32502.22845242564,56039611276.64843,56030741719.64843,2.0,4.0,"[1990695.2009821753, 344914.12408938824, 236681.99265091118, 119848.95943753456, 75597.16772301466, 49598.53723801287, 36751.08042056361, 37951.269840679204, 28225.1880620085, 23115.66782085178, 18764.636035468662, 17868.049024253785, 10108.911660919517, 16716.61651706647, 13147.32060088049, 10840.750005350685, 7611.925995832032, 7668.629970298472, 11283.770011235802, 8416.315535502848, 8067.903325187295, 8097.405244411562, 7000.802869267875, 6778.583245876914, 6007.116793167041, 7780.443629940875, 7402.02178038943, 6477.981316286361, 6024.497655147622, 6151.987863608921, 5803.81388845136, 5835.333486324196, 5944.955872658816, 5781.558865591577, 5579.522982531083, 5741.526426431731, 5693.174339696499, 5766.133642571755, 5832.275658731816]",2949210.7615023176,2016360.8285815702,80325.83883219553,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]",0.0,0.0,0.0,24260.263606113203,23801.263606113203,1225.8316822970119,1184.8316822970119,"[0, 56]",0.0,-1.0,2,9.0,"[26, 60]",0.0,-5.5,"[24260.263606113203, 1225.8316822970119]",12558.047644205108,23451.095288410215,12558.047644205108,"[77, 77]",0.0,-1.0,38,78,raw,1.1301396624538923e-05,0.07831045645788727,0.06220730782035745,0.03134756850156062,0.0810114729271794,3187573.1525082216,3132707.714455625,32970.22845242564,32502.22845242564,0.058268052711444356,mexh,890.7171577887851,226240022.78581044,10.452342592699473,-35.056238404934895,0.6906207827260459,CWT,1.0,1.0,0.0,0.771671711500879,0.9999999999999999,1.0,0.38145120623854134,0.1445961239475116,,0.023341740436278513,1.0,1.0,1.0,0.5103335908147741,0.5103335908147741,0.5103335908147741,1.0,1.0,0.8100570379317021,0.7729638915650283,0.9999999999999998,0.0,1.0,1.0,0.6666666666666666,0.0,0.9999999999999999,0.37999999999999995,0.6333333333333333,0.6198905567635449,0.6198905567635449,0.3125,6.086269441317965,1.0,1,2.0962547878248605,1.0,1,0.0,0.6682454154741054,1.0,1,0,0.6622148802108665,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,0.1,,,2,1.25,,1.0,0.29570900373420894,0.09906347682431493,0.8261698534801791,0.9951627711287996,0.9999999999999999,0.2968052499644532,0.13476279012735543,,0.02050773781095333,1.0,1.0,1.0,0.3275595786858483,0.3275595786858483,0.3275595786858483,1.0,0.9906917672893212,0.45315300723011714,0.6237835343201634,0.7260823191625481,0.0,1.0,1.0,0.6666666666666666,0.0,0.9726575594174004,0.37999999999999995,0.6333333333333334,0.6170329955917109,0.6170329955917109,0.3125,5.510522410835941,1.0,1,1.9314443155560643,0.8855918170756878,2,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,2,1.5,1.5,0.7071067811865476,2,0.08333333333333333,0.1402228978616276,0.8995997973081784,1,1.75,2
,,15102.274716357735,14998.096938579958,79352.13256329516,0.7755074773178653,,,16712.99648632712,16375.89648632712,15881.841136529092,,,inu.32000013032836,False,,-22622.005856948912,22227.005856948912,22700332499.22653,22692249417.06653,,,[],,,,[],,,,23197.03014891174,22802.03014891174,7007.519283803729,7004.11928380373,"[0, 45]",0.0,-8.0,2,7.0,"[22, 64]",0.0,-8.0,"[23197.03014891174, 7007.519283803729]",14998.096938579958,29266.94943271547,14998.096938579958,"[77, 77]",0.0,-8.0,38,78,smoothed,1.7876983341112503e-05,,,,,0.0,0.0,22622.005856948912,22227.005856948912,0.07517683797684119,gaus2,545.5166138918155,97954334.22555275,10.38283683576782,-32.54724528113978,0.6190958164642375,CWT,0.5618224855098274,0.4454695365957728,0.27510969381759837,0.717079140172691,0.3966152928917616,0.37121212121212127,1.0,0.05945130521825911,,0.21243979423836024,,,,0.35371830646341695,0.35371830646341695,0.35371830646341684,,0.0,0.5643098237442381,0.8261727286514735,0.6851675364134824,,,,0.3333333333333333,,0.3747894441905271,0.5,0.5,0.33595026715444043,0.33595026715444043,0.05,1.9850116207835533,0.46827665227818294,2,1.5963660100266177,0.7061382506606997,2,0.0,0.38528454095136977,0.5363455328123474,4,0,0.47834494692725393,0.6720160606307451,3,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,2,gaus,0.71875,1.0,0.196875,1,1.75,,0.5617323700300881,0.5350225567993604,0.2456414217526009,0.6739384138581604,0.39747108712815676,0.3908045977011493,1.0,0.0606171810606093,,0.21243979423836024,,,,0.41759530917023324,0.41759530917023324,0.41759530917023324,,0.0,0.5668769680029218,0.8261727286514735,0.6851675364134824,,,,0.33333333333333337,,0.37628726143062413,0.09999999999999999,0.16666666666666669,0.3426036581677227,0.3426036581677227,0.15625,1.995111427041058,0.3620548612810017,4,1.592684793098257,0.7302662616719687,4,0.0,1.0,4.0,4.0,0.9,3,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,2.75,3
,,15040.65047911445,14855.65047911445,60919.76261628217,0.41270248011403476,,,6947.8851986563095,6752.98519865631,7227.419183991227,,,inu.32000013032836,False,,-15940.862047682673,15472.862047682673,6193840058.536623,6184970501.536623,,,[],,,,[],,,,18686.515478569436,18227.515478569436,11394.785479659464,11353.785479659464,"[0, 0]",0.0,-1.0,2,9.0,"[15, 69]",0.0,-5.5,"[18686.515478569436, 11394.785479659464]",14855.65047911445,28046.3009582289,14855.65047911445,"[44, 77]",0.0,-1.0,38,78,raw,5.504009583821995e-06,,,,,0.0,54865.4380525967,15940.862047682673,15472.862047682673,0.06099399702644107,gaus4,299.5251098555975,27144615.202359132,10.531709876759846,-25.36212989329759,0.6298920377867746,CWT,0.1580460421644684,0.2864892305837602,0.6286122512606269,1.0,0.06789223588028492,0.48275862068965497,0.7085214271148768,0.03396306617362235,,0.5190570127353403,,,,0.6424190778849499,0.6424190778849499,0.6424190778849499,,0.0,0.4125819702803658,0.9999999999999999,0.6134425854650789,,,,0.6666666666666666,,0.08327641799142144,0.37999999999999995,0.6333333333333333,0.16296608320079622,0.16296608320079622,0.3125,2.284231194065809,0.3753089172422779,4,1.5345712961122486,0.7320538061618778,3,0.3478260869565216,0.4408785214207507,0.6597554000545699,3,0,0.4207853592334118,0.6354211779406449,4,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,3,gaus,0.55,1.0,0.31499999999999995,1,2.5,,0.1580460421644684,0.0847174449565038,0.6654032129007044,1.0,0.06756382559675447,0.4827586206896549,0.4504845340439537,0.03165339038063559,,0.3559007184805668,,,,0.41233915673820737,0.41233915673820737,0.41233915673820737,,0.01735072108279182,0.23080197048696938,0.7836946927201596,0.4978586822407446,,,,0.6666666666666666,,0.08099943748055925,0.37999999999999995,0.6333333333333334,0.1622148448626744,0.1622148448626744,0.3125,1.7803492186675178,0.32308174904916875,7,1.3918115047207893,0.6381633006787831,8,0.7071067811865476,0.9646446609406726,7.5,7.466666666666667,0.7948223304703363,5,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,4.25,4
,,17599.82420215359,17495.646424375813,67669.04141176629,0.4593492835705296,,,3560.7516060657,3223.6516060657,6890.079250691046,,,inu.32000013032836,False,,-14559.563631320232,14164.563631320232,5007808090.267926,4999725008.107926,,,[],,,,[],,,,19150.039449561384,18755.039449561384,16049.6089547458,16046.2089547458,"[0, 0]",0.0,-8.0,2,7.0,"[15, 69]",0.0,1.0,"[19150.039449561384, 16049.6089547458]",17495.646424375813,34262.048404307185,17495.646424375816,"[44, 77]",0.0,-8.0,38,78,smoothed,1.1504468881912789e-05,,,,,0.0,0.0,14559.563631320232,14164.563631320232,0.06385535583973485,gaus6,230.91601855481258,22367405.392034587,10.37610314642253,-25.976387803915454,0.6069500674763832,CWT,0.13504599898092406,0.16887911322818067,0.7050374616792731,0.7013869511306459,0.04395049583586118,0.234848484848485,0.5211371990687266,0.041070240709551405,,0.5106664817276645,,,,0.4559833916443824,0.4559833916443824,0.45598339164438245,,0.0,0.1022522455661104,1.0,0.5194587682992204,,,,0.3333333333333333,,0.05753950959652182,0.5,0.5,0.1184402628638534,0.1184402628638534,0.9500000000000001,1.8739196972080447,0.4420693729240459,3,1.2056911040042542,0.5333266942989696,5,0.0,0.40520540261224697,0.5640768950289613,3,0,0.31891949318520596,0.4480428252569567,5,1.1547005383792515,0.8845299461620748,4.0,3.75,0.7422649730810373,4,gaus,0.71875,1.0,0.196875,1,3.25,,0.1423107891731985,0.3030996664287805,0.6295176373921834,0.6591902941591109,0.04530648256494704,0.2873563218390803,0.5211371990687266,0.042258901166017035,,0.5106664817276645,,,,0.5097527475027002,0.5097527475027002,0.5097527475027003,,0.0,0.10754189430996522,1.0,0.5194587682992204,,,,0.33333333333333337,,0.05979736266301228,0.09999999999999999,0.16666666666666669,0.1272729772564924,0.1272729772564924,0.71875,1.8100356208094255,0.32846897006537074,6,1.2038830763074624,0.551995722841665,10,2.8284271247461903,0.8585786437626906,8.0,7.5,0.7292893218813452,7,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,5.75,5
,,20099.988283948485,19914.988283948485,90271.4305735891,0.23390314014696628,,,0.0,194.9,7401.863116552091,,,inu.32000013032836,False,,-19387.7701979235,18919.7701979235,6099200055.660814,6090330498.660814,,,[],,,,[],,,,20099.988283948485,19640.988283948485,20099.988283948485,20058.988283948485,[3],0.0,-10.5,1,10.0,[28],0.0,-10.5,[20099.988283948485],19914.988283948485,18064.988283948485,19914.988283948485,[58],0.0,-10.5,38,78,raw,3.7782434182239863e-06,,,,,0.0,54865.4380525967,19387.7701979235,18919.7701979235,0.05526477202686181,gaus5,266.03168295238123,25891573.209371865,10.436895027983073,-25.54526078700167,0.6224696356275303,CWT,0.16618299584434792,0.07409134581254165,0.6167371703051683,0.7272312842526442,0.06202585159443988,0.4195402298850572,0.13215556937958395,0.0834503553956582,,0.9434174793613133,,,,0.9332722610594149,0.9332722610594149,0.9332722610594149,,0.0,0.003153998830912469,0.5068515863119789,0.7114714846294782,,,,0.8333333333333333,,0.08153587470525217,0.0,0.0,0.25545200748798985,0.25545200748798985,0.0,2.209990887329208,0.3631109185416938,5,1.0908116344678296,0.5203621433822412,7,0.3478260869565216,0.4086409993406069,0.6115133600290921,5,0,0.2851768503086801,0.43064095783814516,8,1.5,0.85,6.25,5.989304812834224,0.6125,6,gaus,0.55,1.0,0.31499999999999995,1,4.75,,0.16618299584434792,0.02190947805555346,0.6547045187522638,0.7923366126200838,0.06172581835434647,0.4195402298850571,0.1796696241836113,0.0777752710323038,,0.643016185228115,,,,0.5990243913667164,0.5990243913667164,0.5990243913667164,,0.01735072108279182,0.0017643745910504022,0.4363493535158485,0.5557349796535286,,,,0.8333333333333333,,0.07930648489577351,0.0,0.0,0.25427442907531667,0.25427442907531667,0.0,1.7140579417397146,0.31105180488317685,9,1.147075718948933,0.5259488260084397,12,2.1213203435596424,0.8939339828220179,10.5,10.285714285714286,0.6844669914110089,9,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,7.25,6
245611.94818374596,243802.36649995114,21260.705070914828,21075.705070914828,86392.31660441097,0.20915230861265888,0.01282051282051282,0.08974358974358974,0.0,194.9,6956.25914414653,0.48717948717948717,0.0,inu.32000013032836,False,,-17100.26597882643,16632.26597882643,5122716757.978775,5113847200.978775,4.0,2.0,"[65874.53548688651, 220641.93951214728, 245611.94818374596, 173363.98295731304, 136048.23720339706, 96213.91387881084, 70992.32172940916, 78143.02245003717, 64216.01016667497, 36477.32882404885, 39182.45307585009, 35885.87899567449, 35156.125373428695, 32387.166787724218, 26522.494903586175, 26756.42665490566, 20064.596640704633, 25649.86435840543, 22600.43694335636, 23934.249473347765, 18835.512824212736, 19850.453517783273, 19300.422930656125, 18762.88266649893, 17696.851257047067, 19409.784522665814, 18632.36252160123, 15749.974707636993, 15792.040326160633, 16497.279536646107, 18000.893242336522, 15512.891143466519, 15745.929216079832, 15029.286945737074, 15294.730624320837, 14617.346860217282, 14853.948453212515, 14573.2656171925, 15465.060002264205]",1708973.2093141708,442757.8307270882,44627.65160160497,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]",0.0,0.0,0.0,21260.705070914828,20801.705070914828,21260.705070914828,21219.705070914828,[3],0.0,-10.5,1,10.0,[28],0.0,-10.5,[21260.705070914828],21075.705070914828,19225.705070914828,21075.705070914828,[58],0.0,-10.5,38,78,raw,3.176239599284671e-06,0.12962373029502178,0.010894033983222945,0.12280324348880989,0.010444202060069865,1795343.8505151907,1740478.412462594,17100.26597882643,16632.26597882643,0.06387045506511513,gaus7,248.63043180439553,24798950.636971783,10.411293916267718,-24.789817742720103,0.6211201079622132,CWT,0.1453977565424921,0.0,0.6657237018872055,0.6535805591352857,0.05691050516155097,0.4080459770114938,0.052370407703034916,0.07691011941325405,,0.9999999999999998,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.5476606086455855,0.003153998830912469,0.5641993181096681,0.7919709384816771,1.0,0.0,0.0,0.8333333333333333,1.0,0.06357717440737487,0.0,0.0,0.1940746998277128,0.1940746998277128,0.0,3.6510102933665864,0.5998765464737575,2,1.0132296818946025,0.4833523519085012,9,0.0,0.39965412049843385,0.5980648894012809,6,0,0.25736737835678963,0.3886463231917065,9,3.3166247903554,0.66833752096446,6.5,4.5,0.5091687604822299,8,gaus,0.55,1.0,0.31499999999999995,1,6.25,,0.1453977565424921,0.0,0.6988382741982202,0.7362650832331731,0.05663521602290892,0.4080459770114938,0.14218126314063131,0.07167980716357626,,0.6812990086779442,0.0,0.0,0.0,0.6418538473293172,0.6418538473293172,0.6418538473293172,0.0,0.5504112708679907,0.0017643745910504022,0.4767417927916804,0.6032618862334257,1.0,0.0,0.0,0.8333333333333333,1.0,0.06183881929373164,0.0,0.0,0.1931800575063997,0.1931800575063997,0.0,3.0947137205114,0.5616007866016345,3,1.1081352600360013,0.508094129660885,13,7.0710678118654755,0.6464466094067263,8.0,4.875,0.6232233047033631,10,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,8.0,7
,,,,633891.0399264327,0.19290604036925188,,,50.519736051154894,144.3802639488451,20999.906207222375,,,inu.32000013032836,False,,-47136.73376632303,46668.73376632303,52838674272.27586,52829804715.27586,,,[],,,,[],,,,,,,,[],,,0,11.0,[],,,[],,,,[],,,38,78,raw,9.472411179680932e-06,,,,,0.0,54865.4380525967,47136.73376632303,46668.73376632303,0.06186623425207443,gaus1,591.6618503499169,182939698.53710967,10.334653168315853,-34.907179078436144,0.5732118758434548,CWT,0.8004649977545306,0.7748984494486422,0.009665717965637532,0.4330961238126585,0.7972802642160495,0.0,0.0,1.0000000000000002,,,,,,,,,,0.0,0.0,,,,,,1.0,,0.9411309251572778,,,1.0,1.0,,1.270565462578639,0.20875931879603105,8,1.4935966589546885,0.7125072141180372,4,0.7391304347826083,0.6198986324537493,0.9276511564451885,2,0,0.47692569414968977,0.7201977913843074,3,2.6299556396765835,0.7370044360323417,4.25,3.3103448275862073,0.6560022180161709,5,gaus,0.55,1.0,0.31499999999999995,1,4.0,,0.8004649977545306,0.22914444848164126,0.1077716751622732,0.5684065933832838,0.7934236371035455,0.0,0.11757417191358566,0.9319944853865816,,,,,,,,,,0.01735072108279182,0.0,,,,,,1.0,,0.915398108755718,,,0.9953902166428323,0.9953902166428323,,1.266265573684667,0.22979047706886574,14,1.4742884171316972,0.6759800154245768,6,5.656854249492381,0.717157287525381,10.0,8.4,0.6085786437626906,11,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,8.75,8
,,6950.73953580636,6765.73953580636,75682.35253492682,0.36140192437230617,,,3628.5370053656707,3433.6370053656706,6510.493228157045,,,inu.32000013032836,False,,-13929.763587648658,13461.763587648658,4317977978.395475,4309108421.395475,,,[],,,,[],,,,16615.957235054873,16156.957235054873,747.0062490080727,706.0062490080727,"[0, 0, 37, 44]",0.0,4.5,4,7.0,"[10, 15, 41, 70]",0.0,-9.0,"[747.0062490080727, 16615.957235054873, 874.2057712224578, 9565.788887940042]",6765.73953580636,25767.95814322544,6765.739535806361,"[12, 44, 44, 77]",0.0,0.0,38,78,raw,4.5195562231975035e-06,,,,,0.0,54865.4380525967,13929.763587648658,13461.763587648658,0.07078627812474235,gaus8,219.07827232869403,23704571.524946105,10.289512660577639,-23.86985619218477,0.6126855600539811,CWT,0.12460496336689703,0.1653280816281575,0.7253783984135559,0.303233359880765,0.0517869351124427,0.3362068965517242,0.5431523109994344,0.058852982413915934,,0.0,,,,0.1773431252156295,0.1773431252156295,0.17734312521562956,,0.0,0.20535166506995958,0.8874335288632306,0.46984269129302725,,,,0.3333333333333333,,0.048777062009219066,0.41999999999999993,1.0,0.10900517336459929,0.10900517336459929,0.09375,1.3029966889909579,0.21408790747009673,7,1.0750019760292837,0.5128202841910927,8,0.3478260869565216,0.2631772291818311,0.3938331982346825,8,0,0.28856799104586156,0.43576186471976286,7,0.5773502691896257,0.9422649730810374,7.5,7.466666666666667,0.5961324865405186,7,gaus,0.55,1.0,0.31499999999999995,1,5.5,,0.12460496336689703,0.048889002307550444,0.7525833690777709,0.46953989828327275,0.05153642985476582,0.3362068965517242,0.37278315448885846,0.05485065505832312,,0.004715091635999702,,,,0.11382836721705664,0.11382836721705664,0.11382836721705669,,0.01735072108279182,0.1148755213629904,0.7044093538347975,0.413077252943982,,,,0.33333333333333337,,0.04744337808943821,0.42,1.0000000000000002,0.10850268313057798,0.10850268313057798,0.09375,1.0916576503369946,0.19810420300448267,16,1.0696726576575784,0.4904585366202641,14,1.4142135623730951,0.9292893218813453,15.0,14.933333333333334,0.5896446609406727,12,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,9.5,9
