signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus4,3604808465.975031,0.6473699903921547,543.7442562194802,-34.3185151281352,713,127,48747.71433202522,,False,14.86863500026936,543286.6865648273,0.01526502943586608,1.2075739538463976e-06,0.2065340853380371,4660.972858786314,,,,[],[],10,77077.3993485358,10479.69525702412,181268.80106602024,"[48, 120, 212, 257, 321, 431, 480, 532, 589, 677]","[173317.623053085, 18496.614612083948, 63073.969356281596, 10479.69525702412, 144555.59921634637, 80497.70772972435, 29801.845780000738, 21688.994500548986, 47593.142914242526, 181268.80106602024]","[0, 110, 158, 248, 158, 386, 469, 522, 551, 158]","[158, 158, 276, 276, 551, 551, 551, 551, 609, 712]",3321680291413.413,176939.14197259344,-176939.14197259344,0.0,,,,CWT,inu.32000013025061,3321338702856.893,,0.0,-65.0,60.0,0.0,-56.0,,175631.34197259345,76624.45363425008,739067.793485358,76624.4536342501,,0.0,76624.45363425008,,,10477.29525702412,0.0,-51.5,179961.00106602025,175631.34197259345,,3973.9728587863137,0.19656425897254348,0.6480747632334938,0.592534396212614,0.09797398906874899,0.6443341604631925,0.5201730091292086,0.08426892914834665,,0.34574011499217683,0.939439862064451,0.939439862064451,0.9394398620644514,,0.03683533588063689,0.919404824296979,0.6220523573073931,,,,,0.16666666666666669,,0.09372134504244087,0.15625,0.6956521739130435,0.14719845512226037,0.14719845512226037,0.5476190476190476,2.1054849172500685,0.7822592266395773,4,1.2925787677688398,0.6803046146151789,4,0,0.47833274015401855,0.7965243066960165,3,0,0.39770335803259266,0.6959808765570371,6,1.2583057392117916,0.8741694260788209,4.25,4.000000000000001,0.7245847130394104,1,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,1.0,1
smoothed,gaus6,2817116973.952586,0.6446974633079701,530.1620057603212,-32.62828843308182,713,127,41556.71914166721,,False,15.04954715047834,449263.1907605984,0.014756637320243333,9.599650350596877e-07,0.28154747410159714,4932.8758013508605,,,,[],[],11,73238.32755261373,7073.055956454674,152961.75089744493,"[20, 121, 212, 256, 321, 431, 481, 531, 588, 628, 678]","[143489.84826492443, 30636.70668106216, 85544.44389142038, 9934.296054270055, 152270.06647193938, 95798.27274286289, 34702.520282054844, 21270.952046524264, 71939.68978979293, 7073.055956454674, 152961.75089744493]","[0, 110, 158, 249, 158, 386, 469, 522, 551, 609, 158]","[158, 158, 276, 276, 551, 551, 551, 551, 609, 633, 712]",2251965968529.0415,147440.07014548712,-147440.07014548712,0.0,,,,CWT,inu.32000013025061,2251624379972.5215,,0.0,-64.5,59.0,0.0,-46.5,,146132.27014548713,72785.38183832802,773915.403078751,72785.381838328,,0.0,72785.38183832802,,,7070.655956454674,0.0,-51.0,151653.95089744494,146132.27014548713,,4245.8758013508605,0.11392128531909947,0.7734704887050503,0.7623976893575126,0.054770098239134146,0.6109732561345458,0.6830568066141955,0.0512313220727689,,0.13197908210997517,0.8429476327833236,0.8429476327833236,0.8429476327833233,,0.039882405828149864,0.9753906111258326,0.47077497383684475,,,,,0.0,,0.04823472100890846,0.1875,0.717391304347826,0.08293412025647035,0.08293412025647035,1.0,1.889050728575222,0.7018465674635244,6,1.4449471265456877,0.7604984876556251,3,0,0.4475617312228892,0.7452841249193879,5,0,0.43568870663461534,0.7624552366105768,4,1.2909944487358056,0.8709005551264195,4.5,4.2105263157894735,0.7104502775632098,2,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,1.75,2
smoothed,mexh,11403249313.837473,0.6025223354794536,877.1460511208509,-40.16136909686888,713,127,111099.6576087197,,False,15.092067707299668,698376.7133752839,0.010471305191105543,6.704358914967597e-07,0.08745787093445653,90608.23067018011,,,,[],[],10,64777.85612294474,8451.97929216089,251990.42935804627,"[64, 117, 184, 233, 321, 434, 482, 542, 600, 653]","[231178.75286656342, 8674.360638729151, 33578.57313535253, 13857.78581515685, 48242.54670835697, 15610.212191716295, 9355.955905922208, 8451.97929216089, 26837.96531744275, 251990.42935804627]","[0, 111, 164, 223, 276, 387, 387, 387, 0, 0]","[387, 387, 387, 276, 387, 441, 495, 550, 609, 712]",12759878099550.553,251788.75735819314,-251788.75735819314,0.0,,,,CWT,inu.32000013025061,12759536510994.033,,0.0,-51.5,60.0,0.0,-56.0,,250480.95735819315,64324.91040865902,616072.3612294474,64324.910408659016,,0.0,64324.91040865902,,,8449.57929216089,0.0,-56.0,250682.62935804628,250480.95735819315,,89921.23067018011,0.9131479680488876,0.2146010082762732,0.8023213860228964,0.5257086928766931,0.08450510063413263,0.2616113535116227,0.1387638543080451,,0.2185042614727155,0.6302999428169076,0.6302999428169076,0.6302999428169074,,1.0,0.721801713737922,1.0,,,,,0.16666666666666669,,0.49505443563362783,1.0,0.5,0.31025988213623756,0.31025988213623756,0.5476190476190476,2.691543730707777,1.0,1,1.260672158211745,0.663511662216708,6,0,0.5829332655609414,0.9707061135967129,2,0,0.4200941948112217,0.7351648409196379,5,2.3804761428476167,0.7619523857152384,3.5,2.142857142857143,0.7059761928576191,3,mexh,3.0,3.0,,1,0.5,,,2,2.75,3
smoothed,morl,1818550882.5248423,0.67586222128966,524.967113913016,-29.574865154351553,713,127,31644.11098402369,,False,15.302604442122194,303461.2268067713,0.022467568969880062,3.297505743464625e-07,0.4275103221473329,2431.9157691737587,,,,[],[],11,73534.53286509379,9572.083320274767,142867.0587556851,"[18, 61, 122, 211, 256, 321, 431, 481, 531, 588, 695]","[111449.73781309486, 9572.083320274767, 36061.71312685496, 101088.043820872, 14174.155512052987, 142867.0587556851, 91506.12080100684, 43714.04892704656, 32049.677244451508, 110371.32026100924, 116025.90193368282]","[0, 55, 109, 109, 248, 109, 387, 468, 522, 387, 634]","[634, 109, 158, 276, 276, 634, 551, 551, 551, 634, 712]",1117624323707.8323,109371.06071011783,-109371.06071011783,0.0,,,,CWT,inu.32000013025061,1117282735151.3123,,0.0,-64.5,59.0,0.0,-55.5,,108063.26071011783,73081.58715080807,777173.6615160317,73081.58715080807,,0.0,73081.58715080807,,,9569.683320274768,0.0,-55.5,141559.25875568512,108063.26071011783,,1744.9157691737587,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.2887889534696386,0.8503925341671617,0.8503925341671617,0.8503925341671618,,0.011855492687373934,0.9806252933445375,0.4168273316398694,,,,,0.0,,0.0,0.1875,0.5217391304347826,0.0,0.0,0.5714285714285714,1.7418536529564201,0.6471578496324029,7,1.9,1.0,1,0,0.39499588396473284,0.6577509674990742,7,0,0.5714285714285715,1.0,1,3.4641016151377544,0.6535898384862245,4.0,1.75,0.6267949192431123,4,morl,4.0,4.0,,1,0.6666666666666666,,,3,3.75,4
smoothed,gaus2,6298984990.468406,0.6460447703504103,581.3965951880137,-37.53839942933179,713,127,69423.309668779,,False,14.765946521646315,606030.9407467867,0.011971788356144436,1.6434248988298421e-06,0.13632889237044624,35434.20727251477,,,,[],[],9,79486.86505616443,8363.643932753293,230488.6246454027,"[49, 119, 212, 256, 321, 431, 481, 539, 670]","[221710.83204088832, 10633.92361577176, 58803.766248315354, 8363.643932753293, 96759.87080674907, 42112.116131595736, 24304.280339548226, 22204.72774445543, 230488.6246454027]","[0, 111, 163, 248, 163, 386, 469, 386, 386]","[386, 163, 276, 276, 386, 469, 496, 550, 712]",6982236473665.484,228134.50077765784,-228134.50077765784,0.0,,,,CWT,inu.32000013025061,6981894885108.965,,0.0,-56.5,61.0,0.0,-61.0,,226826.70077765785,79033.91934187872,683675.58550548,79033.91934187872,,0.0,79033.91934187872,,,8361.243932753294,0.0,-44.5,229180.82464540272,226826.70077765785,,34747.20727251477,0.4341798650816532,0.40919572466152887,0.4961174163314894,0.24574619381995405,0.6277915632754344,0.3677297103766194,0.10631575901978514,,0.2129613624449752,1.0,1.0,1.0,,0.3816944127462159,0.8304123113491486,0.8850909318543406,,,,,0.33333333333333337,,0.2493763075437898,0.6875,1.0,0.25872859753168215,0.25872859753168215,0.30952380952380953,2.6046549247310073,0.9677178546328425,2,1.1874380124658706,0.6249673749820371,8,0,0.600524975989927,1.0,1,0,0.3838680332237807,0.6717690581416161,7,3.5118845842842465,0.6488115415715754,4.5,2.2626262626262625,0.5994057707857877,5,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,4.0,5
smoothed,gaus8,2419801739.8241687,0.6607215823127298,544.4587504743525,-31.476367515060613,713,127,38199.758936964856,,False,15.17337570907937,395369.89785813185,0.01661202992963229,8.199356399804939e-07,0.3387202510107751,4801.416890358898,,,,[],[],11,74630.85367299002,4969.748717025825,143929.99090463817,"[19, 60, 122, 212, 256, 321, 431, 481, 531, 588, 693]","[133575.61242706343, 4969.748717025825, 30208.9296835357, 103529.79225879016, 9894.15413854461, 143929.99090463817, 101965.20768609195, 39873.90802647361, 24282.390211855945, 92894.95787126053, 135814.6984776102]","[0, 55, 110, 110, 249, 110, 386, 469, 523, 551, 110]","[110, 110, 158, 276, 276, 551, 551, 551, 551, 609, 712]",1728486640698.7388,129530.47437333653,-129530.47437333653,0.0,,,,CWT,inu.32000013025061,1728145052142.2188,,0.0,-64.5,59.0,0.0,-55.5,,128222.67437333653,74177.90795870431,789233.1904028903,74177.9079587043,,0.0,74177.90795870431,,,4967.348717025825,0.0,-60.0,142622.19090463818,128222.67437333653,,4114.416890358898,0.07534120475878078,0.8589300070192897,0.8786636600237167,0.03297785575070329,0.8110008271298588,0.8072015648930364,0.03229450825095576,,0.0,0.8779477465686496,0.8779477465686496,0.8779477465686493,,0.038409216559809,0.9999999999999999,0.4225078102959906,,,,,0.0,,0.02597521969631636,0.1875,0.32608695652173914,0.043917697409062956,0.043917697409062956,0.5714285714285714,1.716810584089356,0.6378534981625202,8,1.6539798836359583,0.8705157282294518,2,0,0.3781133149304644,0.629637950207098,8,0,0.4994870896894774,0.8741024069565854,2,3.4641016151377544,0.6535898384862245,5.0,3.2,0.5767949192431123,6,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,4.75,6
smoothed,gaus5,3128943610.306906,0.6427758942474406,531.5074733690084,-33.49569625399424,713,127,44155.50736540489,,False,14.988170506767604,517880.1506854599,0.015494652432783987,9.62742271673107e-07,-0.03302283045474869,1973.9415862174587,,,,[],[],8,78105.42164427732,12060.733025850672,196253.3792849235,"[95, 218, 263, 354, 410, 462, 516, 604]","[196253.3792849235, 85121.04286699297, 12060.733025850672, 142172.08286029217, 15763.513684030706, 72997.81784020294, 18032.23479198619, 82442.56879993944]","[2, 170, 252, 170, 398, 398, 504, 559]","[639, 308, 308, 639, 420, 639, 639, 639]",2726175767190.943,230360.4809114692,-230360.4809114692,0.0,,,,CWT,inu.32000013025061,2725834178634.423,,0.0,-66.0,62.0,0.0,-61.5,,229052.68091146922,77652.4759299916,593137.1731542186,77652.4759299916,,0.0,77652.4759299916,,,12058.333025850672,0.0,-66.0,194945.5792849235,229052.68091146922,,1286.9415862174587,0.14378802573817367,0.7091186279154067,0.7047695045681351,0.07187339831443085,0.586986490212296,0.0,0.07534168024790365,,0.4449476437826896,0.9652784418930882,0.9652784418930882,0.9652784418930882,,0.006723222486614038,0.6849542924817199,0.7021323293237617,,,,,0.5,,0.06839917273522472,0.09375,0.06521739130434778,0.26357794104873483,0.26357794104873483,0.2857142857142857,2.1118101720450317,0.7846092738347236,3,1.1218603040960589,0.5904527916295047,9,0,0.44820211040038416,0.746350490521317,4,0,0.32741110385662087,0.5729694317490864,9,3.2015621187164243,0.6798437881283576,6.25,4.9655172413793105,0.5274218940641788,7,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,5.5,7
smoothed,gaus1,20050508164.5414,0.5957526697662091,565.5134346966042,-43.054006398578224,713,127,118656.8946782893,,False,14.237558858349983,3149414.796904575,0.02344971464681363,1.8577484116087018e-06,0.05890583243351035,0.0,,,,[],[],5,39700.533819718024,20906.419936455975,64870.256340998356,"[129, 218, 272, 355, 462]","[49318.91338327265, 20906.419936455975, 35850.32996498219, 64870.256340998356, 27556.749472880932]","[2, 2, 2, 2, 398]","[170, 226, 307, 398, 474]",24634742720882.92,568398.1694277658,-568398.1694277658,0.0,,,,CWT,inu.32000013025061,24634401132326.402,,0.0,-67.5,65.0,0.0,-67.5,,567090.3694277657,39247.58810543231,166796.4690985901,39247.58810543231,,0.0,39247.58810543231,,,20904.019936455974,0.0,-67.5,63562.45634099835,567090.3694277657,,687.0,1.0,0.0,0.0,1.0,0.0,0.19961356173567152,1.0,,0.9999999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,0.9999999999999999,0.0,0.0,1.0,1.0,0.0,1.5999999999999999,0.5944543949799614,9,1.2798454246942685,0.6736028551022466,5,0,0.3571428571428572,0.5947177410134026,9,0,0.4570876516765246,0.7999033904339179,3,3.0,0.7,6.5,5.294117647058823,0.5249999999999999,8,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,6.25,8
smoothed,gaus7,2606314047.932512,0.6507051274972115,541.8627046612168,-32.17415070698684,713,127,39298.49433533946,,False,15.12575273761937,435327.8396102649,0.014485946668208668,8.383173714109693e-07,-0.02946828901080474,4215.725334043145,,,,[],[],11,64002.414005061895,6582.988594990216,185951.36253967666,"[27, 74, 127, 218, 263, 354, 410, 462, 518, 604, 657]","[6582.988594990216, 185951.36253967666, 15639.624938850087, 103325.88747241223, 11481.950366762203, 157094.18445205165, 17376.61008107345, 78529.43012821008, 24704.818420823463, 94363.49649416574, 8976.20056666511]","[2, 2, 116, 170, 252, 170, 399, 399, 504, 559, 642]","[32, 642, 170, 308, 308, 642, 420, 559, 559, 642, 663]",2010626063120.2114,195592.7566539403,-195592.7566539403,0.0,,,,CWT,inu.32000013025061,2010284474563.6914,,0.0,-64.5,59.0,0.0,-64.5,,194284.95665394032,63549.46829077618,672320.3540556809,63549.46829077619,,0.0,63549.46829077618,,,6580.588594990217,0.0,-64.5,184643.56253967667,194284.95665394032,,3528.7253340431453,0.08796849182771542,0.8071623773696559,0.8339491687515903,0.04320782202493942,0.6859663633857183,0.007718318266253521,0.04633477305779162,,0.10122815836204954,0.6108097788891389,0.6108097788891389,0.6108097788891391,,0.03184568648937521,0.8121691212205129,0.6470767114331762,,,,,0.0,,0.037972413300417264,0.1875,0.13043478260869568,0.18783573847020507,0.18783573847020507,0.14285714285714285,1.480128416950961,0.5499180266195198,10,1.2452742512422785,0.6554075006538308,7,0,0.30708463070565706,0.5113602980449692,10,0,0.35890104495480923,0.6280768286709161,8,1.5,0.85,8.75,8.549618320610687,0.4875,9,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,7.0,9
smoothed,gaus3,4390362658.581125,0.625216728694327,534.2461771621685,-35.615628062223,713,127,52353.67564400127,,False,14.723493911010847,713857.4160563743,0.017187797570906632,1.1797738876067565e-06,-0.02057754454101402,0.0,,,,[],[],8,67385.0032389184,10769.50715572821,223769.32465402057,"[104, 218, 272, 354, 410, 462, 513, 604]","[223769.32465402057, 68298.64136226104, 10769.50715572821, 118671.18473521454, 13705.125736995065, 50316.929340695046, 11099.141160542953, 42450.17176588982]","[2, 170, 252, 308, 398, 420, 504, 559]","[559, 308, 308, 559, 420, 559, 559, 622]",4442407129179.002,299725.9757181426,-299725.9757181426,0.0,,,,CWT,inu.32000013025061,4442065540622.482,,0.0,-66.0,62.0,0.0,-66.0,,298418.1757181426,66932.05752463269,507373.82591134723,66932.05752463269,,0.0,66932.05752463269,,,10767.10715572821,0.0,-66.0,222461.52465402058,298418.1757181426,,687.0,0.2380060007359861,0.5518436376309356,0.45625751617105836,0.1410606517048523,0.36779707747449697,0.027023648229051345,0.14420340288105943,,0.3639253366557039,0.6958286566980553,0.6958286566980553,0.6958286566980554,,0.0,0.5471678407711646,0.8491819227772168,,,,,0.5,,0.1413771342780903,0.09375,0.06521739130434778,0.41469209855558653,0.41469209855558653,0.0714285714285714,1.9003461337765806,0.7060431945041663,5,0.9167767181711556,0.48251406219534504,10,0,0.3963513117443168,0.660008038951181,6,0,0.27517027640392006,0.48154798370686,10,2.6299556396765835,0.7370044360323417,7.75,7.0588235294117645,0.4810022180161708,10,gaus,6.0,6.5,3.2071349029490928,8,1.0,1.0,0.0,1,7.75,10
