wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
db15,1,antireflect,3.803221683586939e-28,332.6349865989712,123894.49046093802,0.6276595744680851,30.68997797971767,65,smoothed,9.72384566029387e-15,,4.503859713934162,5884.488820312616,0.5489895255243424,3.21567763602781e-05,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998685,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.7333333333333734, 16.999999999999947, 10.466666666666644, 16.39999999999998, 0.19999999999998685, 42.8, 14.399999999999974, 27.533333333333356, 2.9999999999999964, 77.66666666666669, 24.400000000000027, 5.399999999999978, 31.733333333333356, 18.266666666666683, 73.80000000000003]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666655,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,,,1.1368683772161603e-13,,0.0,-11.5,0.0,0.13333333333332753,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,8863708.000000002,,,,,,5.684341886080802e-14,1.1368683772161603e-13,0.0,-11.5,,,,,,7.0,,0.8402383850026698,0.9989238290469686,0.1287514236281666,0.43277264119416275,0.2537956962650292,,0.0,,315,1.3426079923228462,0.7131291653187705,76,,,,,,0,0,0.5308963950273995,0.6798573566296491,87,134.9234350783189,0.7762463763211959,159.33333333333334,107.80992805010612,0.7560059963419136,160,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,120.25,,0.9999999999954459,0.8543536204199903,0.6601280593825296,0.006680551469242513,0.47186618815688275,0.011114277427776792,0.9999999997818811,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984378,0.999999999925008,219,1.3392086639103777,0.7282857099980481,335,82.02438661763951,0.9329866122404906,277.0,264.85559566787003,0.8533397113490035,11,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,8.75
db15,1,antisymmetric,3.496825073918693e-28,332.99976392770077,135872.36119312118,0.6382978723404256,33.180868070146275,65,smoothed,8.876660090733744e-15,,4.320640721962971,5989.803340972971,0.5631757316466524,3.21567763602781e-05,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998685,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333574, 16.99999999999994, 10.466666666666647, 16.399999999999977, 0.19999999999998685, 42.8, 14.399999999999974, 27.533333333333356, 2.9999999999999964, 77.66666666666667, 24.400000000000027, 5.399999999999977, 31.733333333333356, 18.266666666666683, 73.80000000000004]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666655,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333332753,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,1.1368683772161603e-13,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8437317428898413,0.9133438166474037,0.18701756390900587,0.4849801344175859,0.26609749009142314,,0.0,,314,1.356850785815713,0.7206942561669213,64,,,,,,0,0,0.539034149591052,0.6902784338084837,73,141.81090696181775,0.7648243665641496,150.33333333333334,92.28400083875026,0.7577576780305546,157,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,118.0,,0.9999999999954459,0.8575383336494622,0.6035734294252526,0.00970381861527747,0.5204755190976674,0.011653000311805023,0.9999999997818811,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984378,0.999999999925008,201,1.3340130319723649,0.7254602320894633,345,101.82337649086284,0.9168109669192297,273.0,254.01098901098902,0.8468858756164777,12,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,9.5
db16,1,antisymmetric,2.2619676233091104e-28,334.89163916006754,136448.67907532482,0.6354166666666666,29.13799869364703,65,smoothed,7.050770224080993e-15,,4.223172543829936,5749.590384568175,0.5694144534655492,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333334,0.19999999999999307,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.7333333333333414, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999999307, 42.80000000000001, 14.39999999999998, 27.53333333333336, 3.0000000000000018, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.73333333333336, 18.266666666666673, 73.80000000000001]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,,,0.0,,0.0,-11.5,0.0,0.1333333333333213,,,36.900462962962955,,,,,,,,,,,10.0,,,,0.0,-11.5,36.900462962962955,8.066666666666833,38.60416666666666,8863708.000000002,,,,,,5.684341886080802e-14,0.0,0.0,-11.5,,,,,,7.0,,0.8618496376821247,0.8678172704992853,0.18982105205156935,0.4708406050029086,0.2380382040063584,,0.0,,323,1.3294804674884089,0.7061564518525805,83,,,,,,0,0,0.5256733538484493,0.6731688143778117,94,135.50030750272612,0.7752897056339534,166.66666666666666,116.35814876948886,0.7494469534250474,171,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,128.5,,0.999999999995445,0.8740554787856809,0.57348770147959,0.009849283778318285,0.5073104919678714,0.010424221831459551,0.9999999997818345,0.9999999999973364,0.9999999999973364,0.9999999999978767,0.9999999997323802,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984307,0.9999999999250053,376,1.3231956654187285,0.7195775539877396,372,2.8284271247461903,0.9976891935255342,374.0,373.98930481283423,0.8460668189849894,13,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,10.25
db15,1,reflect,4.165607108224241e-28,332.23971994611554,123831.14369617576,0.6170212765957447,30.68997797971767,65,smoothed,1.0447038533401856e-14,,4.5061636976760955,5692.64309948172,0.5779431720470183,3.21567763602781e-05,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.595833333333324,0.19999999999998685,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333574, 16.999999999999936, 10.466666666666644, 16.399999999999977, 0.19999999999998685, 42.8, 14.399999999999974, 27.533333333333356, 2.9999999999999964, 77.66666666666667, 24.400000000000027, 5.399999999999977, 31.73333333333336, 18.266666666666687, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666655,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333332753,,,36.90046296296297,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,8863708.000000002,,,,,,1.1368683772161603e-13,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8364530404361693,1.0,0.12844327441162362,0.38056514797074015,0.2313861891112256,,0.0,,313,1.3108739963002995,0.6962735840730228,92,,,,,,0,0,0.5153695303859518,0.6599739043200206,101,125.07730942634373,0.7925749429082194,168.66666666666666,125.18024131648039,0.7564311972694773,159,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,119.5,,0.9999999999954459,0.8509027180766278,0.6608392353722606,0.006664562467775137,0.42325685721609846,0.010132915319622543,0.9999999997818811,0.9999999999973367,0.9999999999973367,0.999999999997877,0.999999999732352,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984307,0.9999999999250053,375,1.3176494387789166,0.7165614163872023,383,5.656854249492381,0.9953783870510683,379.0,378.9577836411609,0.8428689320876257,14,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,11.0
db8,1,reflect,1.479381575625061e-28,336.7357009471323,146534.31940813267,0.6625,22.31687326810742,65,smoothed,5.484501741648271e-15,,3.810486435197456,6659.094711241028,0.5525378819613921,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333334,0.1999999999999904,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333716, 16.99999999999994, 10.46666666666664, 16.399999999999977, 0.1999999999999904, 42.80000000000001, 14.399999999999974, 27.53333333333336, 3.0000000000000053, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.73333333333335, 18.266666666666683, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333332398,,,36.900462962962955,,,,,,,,,,,10.0,,,,0.0,-11.5,36.900462962962955,8.066666666666833,38.60416666666667,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.879509638128725,0.6750551451654164,0.23888247102936155,0.6037521815008726,0.3442774447187229,,0.0,,295,1.3638864414624623,0.7244312600187724,61,,,,,,0,0,0.5482953761086198,0.7021382110425279,58,135.9742622704753,0.7745037109942366,138.0,81.02709416970733,0.7728239948006008,134,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,100.75,,0.999999999995445,0.8901551853921249,0.4461029259652242,0.012394943666179215,0.6310617469879518,0.01507667422671427,0.9999999997818545,0.9999999999973364,0.9999999999973364,0.999999999997877,0.9999999997323802,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999798437,0.9999999999250077,245,1.3217974145354765,0.7188171600590659,374,91.21677477306463,0.9254764911984766,309.5,296.05815831987076,0.8363085070371468,15,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,11.75
db16,1,reflect,1.0407199196148434e-28,338.26316433227316,127835.69044411703,0.6145833333333334,28.03478812174545,65,smoothed,6.101102529170861e-15,,4.478662211315706,5745.703829314782,0.5588088399215274,3.215677636027809e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.1999999999999913,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333503, 16.99999999999995, 10.466666666666637, 16.399999999999974, 0.1999999999999913, 42.80000000000001, 14.39999999999998, 27.53333333333336, 3.0000000000000018, 77.66666666666669, 24.40000000000003, 5.399999999999974, 31.733333333333363, 18.266666666666673, 73.80000000000003]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,,,0.0,,0.0,-11.5,0.0,0.1333333333333231,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,8863708.000000002,,,,,,0.0,0.0,0.0,-11.5,,,,,,7.0,,0.8941376751353867,0.9871542926941839,0.14792332122410057,0.3686009307737059,0.23758421531493823,,0.0,,322,1.346495470475832,0.7151940078240183,72,,,,,,0,0,0.5270800870284631,0.6749702541883006,91,139.17734489971178,0.7691917995029656,161.66666666666666,107.20607066635048,0.7505439373413114,169,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,127.0,,0.9999999999954453,0.9034908081599485,0.6523502879784693,0.00767532764369927,0.41211721887550223,0.010404340657981154,0.9999999997818478,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984276,0.9999999999250041,391,1.3411159165190805,0.7293229082015147,331,42.42640687119285,0.9653379028830124,361.0,358.50692520775624,0.8352016311800683,16,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,12.5
db8,1,antireflect,1.6183031099298985e-28,336.34590431640106,146430.24769613906,0.6625,22.31687326810742,65,smoothed,5.931153004632084e-15,,3.813194645099979,6901.765949979805,0.5329069975608408,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333334,0.1999999999999904,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333716, 16.99999999999994, 10.46666666666664, 16.399999999999977, 0.1999999999999904, 42.80000000000001, 14.399999999999974, 27.53333333333336, 3.0000000000000053, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.73333333333335, 18.266666666666683, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333332398,,,36.900462962962955,,,,,,,,,,,10.0,,,,0.0,-11.5,36.900462962962955,8.066666666666833,38.60416666666667,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8757766782457734,0.6763201266749479,0.23837621602746098,0.6037521815008726,0.3726238828721832,,0.0,,297,1.3733646040478908,0.7294656067617917,54,,,,,,0,0,0.5533698170642477,0.7086364582462754,55,140.00833308533223,0.7678137096428985,135.33333333333334,74.87394957983194,0.7716901605152027,137,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,103.0,,0.999999999995445,0.8867520394482235,0.44693887537874305,0.012368675509280669,0.6310617469879518,0.01631802773413496,0.9999999997818545,0.9999999999973364,0.9999999999973364,0.999999999997877,0.9999999997323802,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999798437,0.9999999999250077,246,1.3206569090004143,0.7181969326772223,378,93.33809511662427,0.9237433863426272,312.0,298.03846153846155,0.8344207127791567,17,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,13.25
db15,1,periodization,2.5208341676353957e-28,334.4210602368713,97426.83872753718,0.6818181818181818,30.641891707574192,65,smoothed,8.912378152161098e-15,,3.7475360119990233,5338.459573512908,0.5599648890391452,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333334,0.1999999999999833,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.733333333333368, 16.999999999999943, 10.466666666666645, 16.399999999999977, 0.1999999999999833, 42.8, 14.399999999999974, 27.533333333333356, 2.999999999999994, 77.66666666666667, 24.400000000000027, 5.399999999999978, 31.733333333333356, 18.266666666666687, 73.80000000000004]","[2, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,,,0.0,,0.0,-11.5,0.0,0.13333333333333108,,,36.900462962962955,,,,,,,,,,,10.0,,,,0.0,-11.5,36.900462962962955,8.066666666666833,38.60416666666666,8863708.000000002,,,,,,5.684341886080802e-14,0.0,0.0,-11.5,,,,,,7.0,,0.8573430511609463,0.6456515449167762,0.0,0.6985562430588608,0.19001399574365138,,0.0,,312,1.1926596986759608,0.6334838018911527,158,,,,,,0,0,0.47831296697604697,0.6125198671828186,167,86.43109008530051,0.8566648588966824,212.33333333333334,193.27074953437779,0.7522683056230233,165,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,124.0,,0.999999999995445,0.869947057553931,0.42667187325972117,0.0,0.7193318729463306,0.008321135050493506,0.9999999997819078,0.9999999999973364,0.9999999999973364,0.9999999999978767,0.9999999997323802,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999798453,0.9999999999250139,98,1.3263653743595822,0.7213012986055024,362,186.67619023324855,0.8474867726852544,230.0,154.24347826086958,0.8297891379766141,18,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,14.0
db7,1,reflect,1.1874480479859515e-28,337.690356824593,135401.8735796944,0.6538461538461539,22.871320896125212,65,smoothed,3.91481718837055e-15,,3.83896431475262,6338.53975484576,0.5707486615001319,3.215677636027809e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999999218,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.7333333333333485, 16.99999999999994, 10.466666666666644, 16.399999999999977, 0.19999999999999218, 42.80000000000001, 14.399999999999975, 27.533333333333356, 3.0000000000000036, 77.66666666666669, 24.400000000000034, 5.399999999999977, 31.73333333333335, 18.266666666666655, 73.8]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.1333333333333222,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8886520775743908,0.6883569173191866,0.18472888523670522,0.561283393744127,0.3068334060536182,,0.0,,196,1.3169808677416786,0.6995172621671514,88,,,,,,0,0,0.5259709359856056,0.6735498932607016,92,61.23180001709351,0.8984547263398117,125.33333333333333,109.74843231279971,0.8453025428271751,73,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,55.0,,0.9999999999954453,0.8984898733321094,0.4548932589044178,0.009585065476585775,0.5915199258572754,0.013436916579658731,0.9999999997818412,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984258,0.9999999999250034,428,1.3133158231631747,0.714204718427712,424,2.8284271247461903,0.9976891935255342,426.0,425.9906103286385,0.8248249889196299,19,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,14.75
db16,1,antireflect,1.9419631630258024e-28,335.5540931281723,127899.37507957836,0.6145833333333334,28.23721656221046,65,smoothed,6.8663023984509674e-15,,4.476432161558977,5911.686527269607,0.5314564429366067,3.215677636027809e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999999218,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333396, 16.999999999999943, 10.46666666666664, 16.39999999999997, 0.19999999999999218, 42.80000000000001, 14.39999999999998, 27.53333333333336, 3.0000000000000018, 77.66666666666669, 24.400000000000034, 5.399999999999974, 31.733333333333363, 18.266666666666673, 73.80000000000003]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.1333333333333222,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.868193751233333,0.9861126556685718,0.14823311400668196,0.3686009307737059,0.25697266162021154,,0.0,,324,1.3383185725351938,0.7108508306370454,78,,,,,,0,0,0.5256226226605009,0.6731038488371519,95,137.38389037049916,0.7721660192860711,165.66666666666666,113.49342913869717,0.7487142976474579,172,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,129.25,,0.9999999999954453,0.8798390781214375,0.6516619333629283,0.007691401925214003,0.41211721887550223,0.011253403799325101,0.9999999997818412,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984258,0.9999999999250034,418,1.3269283635854983,0.7216074622521146,358,42.42640687119285,0.9653379028830124,388.0,385.680412371134,0.8241722194153625,20,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,15.5
