wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_bandwidth_diff_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
dmey,1,antireflect,0.47899922158201436,61.69257183949341,7234826.148189338,0.615625,349.20335334637207,260,raw,0.5438651881229655,,7.133917113669146,120021.18630380488,0.8669713209569393,4.5320129834887035e-06,0.9999973892204985,7.057345066142678,0.07692307692307693,10946.430435034305,21,"[0.0, 0.0038461538461538464, 0.007692307692307693, 0.011538461538461539, 0.015384615384615385, 0.019230769230769232, 0.023076923076923078, 0.026923076923076925, 0.03076923076923077, 0.03461538461538462, 0.038461538461538464, 0.04230769230769231, 0.046153846153846156, 0.05, 0.05384615384615385, 0.057692307692307696, 0.06153846153846154, 0.06538461538461539, 0.06923076923076923, 0.07307692307692308, 0.07692307692307693, 0.08076923076923077, 0.08461538461538462, 0.08846153846153847, 0.09230769230769231, 0.09615384615384616, 0.1, 0.10384615384615385, 0.1076923076923077, 0.11153846153846154, 0.11538461538461539, 0.11923076923076924, 0.12307692307692308, 0.12692307692307692, 0.13076923076923078, 0.13461538461538464, 0.13846153846153847, 0.1423076923076923, 0.14615384615384616, 0.15000000000000002, 0.15384615384615385, 0.1576923076923077, 0.16153846153846155, 0.1653846153846154, 0.16923076923076924, 0.17307692307692307, 0.17692307692307693, 0.1807692307692308, 0.18461538461538463, 0.18846153846153846, 0.19230769230769232, 0.19615384615384618, 0.2, 0.20384615384615384, 0.2076923076923077, 0.21153846153846156, 0.2153846153846154, 0.21923076923076923, 0.2230769230769231, 0.22692307692307695, 0.23076923076923078, 0.23461538461538461, 0.23846153846153847, 0.24230769230769234, 0.24615384615384617, 0.25, 0.25384615384615383, 0.2576923076923077, 0.26153846153846155, 0.2653846153846154, 0.2692307692307693, 0.2730769230769231, 0.27692307692307694, 0.28076923076923077, 0.2846153846153846, 0.2884615384615385, 0.2923076923076923, 0.29615384615384616, 0.30000000000000004, 0.3038461538461539, 0.3076923076923077, 0.31153846153846154, 0.3153846153846154, 0.31923076923076926, 0.3230769230769231, 0.3269230769230769, 0.3307692307692308, 0.33461538461538465, 0.3384615384615385, 0.3423076923076923, 0.34615384615384615, 0.35000000000000003, 0.35384615384615387, 0.3576923076923077, 0.3615384615384616, 0.3653846153846154, 0.36923076923076925, 0.3730769230769231, 0.3769230769230769, 0.3807692307692308, 0.38461538461538464, 0.38846153846153847, 0.39230769230769236, 0.3961538461538462, 0.4, 0.40384615384615385, 0.4076923076923077, 0.4115384615384616, 0.4153846153846154, 0.41923076923076924, 0.42307692307692313, 0.42692307692307696, 0.4307692307692308, 0.4346153846153846, 0.43846153846153846, 0.44230769230769235, 0.4461538461538462, 0.45, 0.4538461538461539, 0.45769230769230773, 0.46153846153846156, 0.4653846153846154, 0.46923076923076923, 0.4730769230769231, 0.47692307692307695, 0.4807692307692308, 0.48461538461538467, 0.4884615384615385, 0.49230769230769234, 0.49615384615384617]","[86044.44079388585, 8638.66576269389, 5246.614765578081, 5672.858598114639, 3193.877202486345, 2223.471874426651, 4678.887793717127, 4300.488412414096, 4827.468686158964, 710.3137606906329, 3366.820816604253, 4327.97073980915, 7279.308653815125, 6993.705968451859, 6000.223119823861, 6645.375106517543, 4173.347760331306, 2317.1789805006997, 5156.158475822597, 3219.5048767923927, 3715.0058069591933, 10946.430435034305, 3782.4771635866027, 5847.191623288639, 8060.1751651397835, 2092.7029091704694, 3711.6039589443208, 5202.285886836438, 1925.1103486050467, 3080.884678142812, 1320.5541555178215, 2583.361812785788, 3098.440175659379, 1260.3990666008183, 2463.657377279252, 1299.5901409357102, 2368.92744652359, 2892.7978030108343, 2598.054680035899, 2605.473958587564, 2298.859041280329, 2027.0675183993073, 2698.80771447895, 2564.693765675275, 2752.8846355732117, 1638.3970563497578, 3230.0513856000907, 4437.718809216761, 4278.0624786163435, 2495.6267183768746, 383.2255250468634, 1553.2662397223016, 3198.501884680154, 3850.263319898226, 213.66615248950416, 1997.3083617447899, 2316.519750973818, 436.0514465841983, 3154.5784841093473, 2884.6314418208312, 3000.802941840427, 2348.9450017906747, 1228.4585077579154, 2955.529666967049, 999.8563067167878, 1582.897349755071, 553.5445513259573, 6327.642650881697, 1544.8377006879307, 1186.8282051158435, 2129.771277398627, 834.1283227807144, 3250.3885822605234, 4220.598690792277, 1887.6703809098296, 3418.2287221259944, 486.1493397450543, 1246.578841313181, 756.8833242723736, 393.22097632939125, 490.20000287216925, 1194.211866122564, 3395.277674157406, 4287.447939463364, 1080.0634239669773, 2770.625670146892, 2559.619758396485, 1403.2065956466026, 2605.3842532756403, 2293.7260324753256, 3892.913660993627, 543.1922876733527, 2533.061475369539, 2522.744591297941, 2268.754256364851, 2410.734788533293, 978.8819973048886, 4238.854813461511, 4774.069869990965, 2676.924724269641, 1238.6536335419594, 4371.755128029262, 3000.123892566272, 3868.5851732038313, 1126.6039968345128, 2752.149262509491, 3662.3850690603003, 2850.470047442289, 2909.843063556843, 592.8358130491116, 2471.3979307323884, 5800.621382065397, 3050.8635993140942, 4709.090316562115, 809.7489513519449, 3030.7707292376076, 2304.1570821916957, 2963.420900758282, 2754.1459419585276, 4000.7597474543286, 6156.018439525384, 1960.4834512681364, 2570.92775670998, 4693.583160857116, 2138.6204357758397, 979.4765001350949, 1521.9912756877732, 2847.9996719907754, 3011.6300421954084, 6400.111650377663]",15,566.8299021304082,100.35406571894254,843.002972812005,"[8, 27, 50, 66, 79, 108, 125, 139, 153, 166, 185, 201, 224, 239, 252]","[745.5533796075954, 843.002972812005, 805.9799111468518, 605.0665518985295, 550.185700265002, 586.0151733502378, 461.50721111458626, 657.8236328435876, 322.2851006236791, 701.0023674717937, 628.8623724459114, 501.3893847759516, 407.114266647592, 100.35406571894254, 586.3064412338568]","[0, 25, 34, 61, 73, 94, 123, 61, 144, 162, 184, 194, 208, 234, 194]","[25, 162, 162, 129, 129, 129, 129, 162, 154, 259, 259, 234, 234, 240, 259]",40803378.151363395,843.672523385884,-843.672523385884,474104.06954041,0.18476217256759198,0.16633915377953146,0.49615384615384617,DWT,txu.059172014718851,0.0,0.0,0.0,70744.15136339515,0.0,0.0,19.0,23.0,1012.1689462149425,121.76587768133281,7.606625179350026,0.0,37.0,6.265695503085422e-05,1.6725233858840056,179.54042844619767,6214.551468043877,179.54042844619764,8.252892039678494e-06,901.4177249232889,179.54042844619767,1.0,25.134250782482923,95.35406571894254,0.0,37.0,2.002972812005055,1.6725233858840056,0.0,0.8426549338573244,0.9785564784338406,0.8306589654290621,0.003008078427581773,0.9263027553878704,0.004100107979718661,0.3340151108726751,0.016262604741973278,0.8766129660799294,0.9768796486401937,0.9399980389129489,0.9754688510473573,0.1718364029926327,0.1718364029926327,0.1718364029926358,0.7840900262485093,1.0,0.9999999999999999,0.828163597007365,0.9999943457230361,0.8827653543560721,0.9661417805303101,0.0,1.0,0.9991631451160339,0.9991631451160339,5.3386097536314345,0.9759153475285681,2,1.3990796877737925,0.8604878752558919,30,0,0.7635527837642049,0.9787614174852118,2,0,0.4418434430389604,0.9307289657242374,3,13.841363131329707,0.9854912336149584,9.25,2.926829268292683,0.987897608421735,1,dmey,0.05475306467203266,0.177850513410941,0.9083177007062948,1,1.0,,0.9785564784338409,1.2783659116277768e-06,0.8306589654290621,0.003008078427581773,0.9263027553878704,0.00675131652680031,0.4608216954551024,0.02220099247384866,0.9994554454414224,0.9768796486401936,0.9399980389129489,0.9754688510473571,0.8966796327808519,0.8966796327808519,0.8964307895091136,0.7840900262485093,1.0,1.0,0.9957524945159844,0.9913630136468786,0.8827653543560721,0.27817156932051035,1.0,1.0,0.96614178053031,0.05263157894736842,1.0,0.9991631451160341,0.9991631451160341,1.0,7.251574476538981,0.985349181594763,5,1.4535036644828279,0.8658536835808058,14,6.363961030678928,0.9966645906547804,9.5,7.368421052631578,0.9958427775076837,1,884.0,876.0,783.1287926531325,18,0.7109083640981023,1.0,0.20236414513132836,6,2.25,1
dmey,1,antisymmetric,0.4620563261924177,61.84897070880642,7132430.487260917,0.61875,347.67880308859895,260,raw,0.5380965037781069,,7.138811155589739,116604.12036779962,0.8639304811376343,4.532346677657898e-06,0.9999974265115463,7.057345066142678,0.07692307692307693,10946.626855823013,21,"[0.0, 0.0038461538461538464, 0.007692307692307693, 0.011538461538461539, 0.015384615384615385, 0.019230769230769232, 0.023076923076923078, 0.026923076923076925, 0.03076923076923077, 0.03461538461538462, 0.038461538461538464, 0.04230769230769231, 0.046153846153846156, 0.05, 0.05384615384615385, 0.057692307692307696, 0.06153846153846154, 0.06538461538461539, 0.06923076923076923, 0.07307692307692308, 0.07692307692307693, 0.08076923076923077, 0.08461538461538462, 0.08846153846153847, 0.09230769230769231, 0.09615384615384616, 0.1, 0.10384615384615385, 0.1076923076923077, 0.11153846153846154, 0.11538461538461539, 0.11923076923076924, 0.12307692307692308, 0.12692307692307692, 0.13076923076923078, 0.13461538461538464, 0.13846153846153847, 0.1423076923076923, 0.14615384615384616, 0.15000000000000002, 0.15384615384615385, 0.1576923076923077, 0.16153846153846155, 0.1653846153846154, 0.16923076923076924, 0.17307692307692307, 0.17692307692307693, 0.1807692307692308, 0.18461538461538463, 0.18846153846153846, 0.19230769230769232, 0.19615384615384618, 0.2, 0.20384615384615384, 0.2076923076923077, 0.21153846153846156, 0.2153846153846154, 0.21923076923076923, 0.2230769230769231, 0.22692307692307695, 0.23076923076923078, 0.23461538461538461, 0.23846153846153847, 0.24230769230769234, 0.24615384615384617, 0.25, 0.25384615384615383, 0.2576923076923077, 0.26153846153846155, 0.2653846153846154, 0.2692307692307693, 0.2730769230769231, 0.27692307692307694, 0.28076923076923077, 0.2846153846153846, 0.2884615384615385, 0.2923076923076923, 0.29615384615384616, 0.30000000000000004, 0.3038461538461539, 0.3076923076923077, 0.31153846153846154, 0.3153846153846154, 0.31923076923076926, 0.3230769230769231, 0.3269230769230769, 0.3307692307692308, 0.33461538461538465, 0.3384615384615385, 0.3423076923076923, 0.34615384615384615, 0.35000000000000003, 0.35384615384615387, 0.3576923076923077, 0.3615384615384616, 0.3653846153846154, 0.36923076923076925, 0.3730769230769231, 0.3769230769230769, 0.3807692307692308, 0.38461538461538464, 0.38846153846153847, 0.39230769230769236, 0.3961538461538462, 0.4, 0.40384615384615385, 0.4076923076923077, 0.4115384615384616, 0.4153846153846154, 0.41923076923076924, 0.42307692307692313, 0.42692307692307696, 0.4307692307692308, 0.4346153846153846, 0.43846153846153846, 0.44230769230769235, 0.4461538461538462, 0.45, 0.4538461538461539, 0.45769230769230773, 0.46153846153846156, 0.4653846153846154, 0.46923076923076923, 0.4730769230769231, 0.47692307692307695, 0.4807692307692308, 0.48461538461538467, 0.4884615384615385, 0.49230769230769234, 0.49615384615384617]","[86044.01155202079, 8638.82945527086, 5246.558383512932, 5672.864175575198, 3193.6305042772788, 2224.0580998945616, 4678.368335513325, 4301.5732365479, 4826.598827829949, 710.6998721535542, 3366.490168503036, 4327.981216119504, 7278.467583558559, 6993.187675780751, 6000.304126600461, 6645.643164630835, 4174.029348258136, 2316.7664488520954, 5156.017740185821, 3218.5523270082963, 3714.733188119266, 10946.626855823013, 3782.6295204257744, 5847.079374637511, 8059.503972086791, 2091.830001762686, 3711.8132097606886, 5203.133355602183, 1923.4751532601952, 3079.342448831354, 1319.0559376335132, 2583.250769657704, 3097.4693659796617, 1260.0110364690192, 2463.6446503226134, 1299.5666354464588, 2368.9425938356576, 2892.632284371367, 2598.017831894808, 2605.2239540923892, 2298.3961683965663, 2026.0442556733647, 2696.8588901480693, 2561.650166063635, 2749.6141362167823, 1638.5452885495104, 3225.596309740108, 4433.940850719993, 4282.070591913753, 2492.397634823749, 384.72911705356927, 1550.9977334340622, 3200.527650337892, 3847.831576017268, 213.75190785961573, 1994.4027310126844, 2313.721946373054, 434.16733090606084, 3152.208591412045, 2882.1504279241794, 3000.7335869659137, 2347.7017268902778, 1227.8022945808527, 2955.4120029420383, 1000.6535430745422, 1582.3478700147225, 555.1414416433151, 6329.967051717564, 1547.4699412629222, 1185.1986205431767, 2129.4393392987313, 831.6249375666509, 3248.340127078214, 4222.164123029754, 1886.0009699249924, 3419.540649389692, 485.44720224057295, 1247.6313599965117, 757.3652165739716, 393.2514500534427, 491.6538464741772, 1196.1407867662613, 3396.309278981513, 4287.267544002701, 1078.7654389203358, 2771.8822665260627, 2559.6122743149317, 1403.0294637182906, 2605.267555367082, 2293.6270117409476, 3891.730168394485, 544.6217004632949, 2533.863281952553, 2521.7240008241397, 2267.799158417715, 2412.464493653331, 976.9096310321031, 4238.203092771633, 4776.588906842244, 2674.2030759746344, 1242.6547181431852, 4368.322825700116, 3003.45924207608, 3871.0501520200687, 1124.2150500545238, 2753.3571809589107, 3660.5261422486055, 2849.776347952032, 2911.105261266053, 592.5605563958928, 2471.5801405020684, 5800.535391998224, 3051.7279463663217, 4707.5395574308895, 809.0628071159728, 3029.611339882644, 2304.769406141496, 2961.3155575488577, 2751.9993672233913, 3998.8618356307693, 6157.746473947075, 1961.9261933161922, 2571.1201216565814, 4692.476686888359, 2137.6614221363006, 978.8511134621871, 1522.716478681585, 2849.061852081891, 3012.619626114399, 6399.339832887294]",15,566.7544472341814,100.36768160714774,843.0029841374321,"[8, 27, 50, 66, 79, 108, 125, 139, 153, 166, 185, 201, 224, 239, 252]","[744.5451872296894, 843.0029841374321, 805.9799112222216, 605.0665518985295, 550.185700265002, 586.0151733502378, 461.50721111458626, 657.8236328435876, 322.2851006236791, 700.569492023659, 628.8623724459114, 501.3883502793142, 407.1142667310677, 100.36768160714774, 586.6030927406546]","[0, 25, 34, 61, 73, 94, 123, 61, 144, 162, 184, 194, 208, 234, 194]","[25, 162, 162, 129, 129, 129, 129, 162, 154, 259, 259, 234, 234, 240, 259]",40801498.942701906,843.6732019942567,-843.6732019942567,474064.66474643676,0.18476225377662672,0.16634409185733237,0.49615384615384617,DWT,txu.059172014718851,0.0,0.0,0.0,68864.94270190597,0.0,0.0,19.0,23.0,973.7200580980204,119.1085221399382,7.31192730072469,0.0,37.0,6.273816406560107e-05,1.673201994256715,179.46497354997086,6215.683291487279,179.46497354997078,3.314814238764008e-06,862.0129309500335,179.46497354997086,1.0,25.330671571191488,95.36768160714774,0.0,37.0,2.0029841374321222,1.673201994256715,0.0,0.8426549338573244,0.9681770984680373,0.801277356187166,0.003591940627898693,0.9280229966179315,0.00381038374838273,0.3511042560801146,0.015523332301296485,0.9103238379950069,0.9397712820431701,0.9194840078463581,0.937676979581261,0.16232528161950677,0.16232528161950677,0.16232528161950266,0.7851062772641374,0.9562857564437078,0.9999999999999999,0.8376747183804909,1.0,0.8896640468473581,0.9404777225522455,0.0,1.0,0.9995685448142988,0.9995685448142988,5.276687081211306,0.9645956802062505,8,1.3859424331651717,0.8524079578618688,39,0,0.7556987535244912,0.9686937156395098,4,0,0.43878676629011837,0.9242901747139287,4,16.938614661968867,0.9822446387191102,13.75,6.147783251231527,0.9839158204077731,2,dmey,0.05475306467203266,0.177850513410941,0.9083177007062948,1,1.75,,0.9681770984680376,3.49031427676616e-06,0.801277356187166,0.003591940627898582,0.9280229966179315,0.006462363577161033,0.47465698885213803,0.021466182694054124,0.9996042245180543,0.9397712820431698,0.9194840078463581,0.937676979581261,0.8954930404741044,0.8954930404741044,0.8952413393388114,0.7851062772641374,0.956285756443708,1.0,0.9959875933628406,0.9913686191196244,0.8896640468473582,0.11172896414611024,1.0,1.0,0.9404777225522455,0.05263157894736842,1.0,0.9995685448142989,0.9995685448142989,1.0,7.0992150568155505,0.9646464735113748,9,1.4390677034397563,0.8572541661866616,27,12.727922061357855,0.9933291813095608,18.0,13.5,0.9919476095227049,2,884.0,876.0,783.1287926531325,18,0.7109083640981023,1.0,0.20236414513132836,6,3.0,2
