wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
bior3.1,1,reflect,3.6164294100537536e-28,330.9291839793442,160441.3668644647,0.6375,6.0892040842472035,77,smoothed,4.897957941106049e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666655, 1.6000000000000232, 3.4000000000000328, 18.733333333333285, 11.066666666666658, 1.466666666666697, 20.666666666666682, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 14.466666666666637, 4.5333333333333, 22.800000000000004, 0.2666666666666533, 21.400000000000084, 15.333333333333368, 23.066666666666684, 2.1333333333333258, 361.9999999999999]",19,2.3058456598476114,4532.4767319444445,0.8328717819148624,5.682119525470194e-05,0.9999999999999999,17,31.419607843137236,0.2666666666666513,307.26666666666654,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666654, 7.266666666666708, 0.2666666666666513, 3.4000000000000328, 23.86666666666661, 0.9333333333332812, 32.600000000000016, 14.999999999999996, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 21.59999999999996, 44.59999999999995, 0.2666666666666533, 17.666666666666682, 46.40000000000002, 4.333333333333286]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777776,361.9999999999999,-361.9999999999999,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000116,1.1368683772161603e-13,28.772984749455333,1.1368683772161603e-13,0.0,28.772984749455333,7.600000000000136,28.89150326797388,0.0,1.1368683772161603e-13,0.0,-12.5,0.0,-12.5,8.0,0.8415286765598777,0.04556364411937866,0.801532906712535,0.5969072164948449,0.5597024319366887,,0,,115,1.391109340724497,0.7585138613998388,93,0,0,0.5690469751646651,0.7568225587136382,75,20.033305601755625,0.9699199615589255,94.33333333333333,91.51454649172845,0.9141391599586419,26,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,20.75,26
bior3.1,1,antisymmetric,3.6164294100537536e-28,330.9291839793442,160441.3668644647,0.6375,6.0892040842472035,77,smoothed,4.897957941106049e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666655, 1.6000000000000232, 3.4000000000000328, 18.733333333333285, 11.066666666666658, 1.466666666666697, 20.666666666666682, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 14.466666666666637, 4.5333333333333, 22.800000000000004, 0.2666666666666533, 21.400000000000084, 15.333333333333368, 23.066666666666684, 2.1333333333333258, 361.9999999999999]",19,2.3058456598476114,4532.4767319444445,0.8328717819148624,5.682119525470194e-05,0.9999999999999999,17,31.419607843137236,0.2666666666666513,307.26666666666654,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666654, 7.266666666666708, 0.2666666666666513, 3.4000000000000328, 23.86666666666661, 0.9333333333332812, 32.600000000000016, 14.999999999999996, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 21.59999999999996, 44.59999999999995, 0.2666666666666533, 17.666666666666682, 46.40000000000002, 4.333333333333286]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777776,361.9999999999999,-361.9999999999999,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000116,1.1368683772161603e-13,28.772984749455333,1.1368683772161603e-13,0.0,28.772984749455333,7.600000000000136,28.89150326797388,0.0,1.1368683772161603e-13,0.0,-12.5,0.0,-12.5,8.0,0.8415286765598777,0.04556364411937866,0.801532906712535,0.5969072164948449,0.5597024319366887,,0,,116,1.391109340724497,0.7585138613998388,92,0,0,0.5690469751646651,0.7568225587136382,76,20.13289182738867,0.9697704326916086,94.66666666666667,91.88882175226587,0.9138141452747333,27,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,21.5,27
bior3.1,1,antireflect,3.6164294100537536e-28,330.9291839793442,160441.3668644647,0.6375,6.0892040842472035,77,smoothed,4.897957941106049e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666655, 1.6000000000000232, 3.4000000000000328, 18.733333333333285, 11.066666666666658, 1.466666666666697, 20.666666666666682, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 14.466666666666637, 4.5333333333333, 22.800000000000004, 0.2666666666666533, 21.400000000000084, 15.333333333333368, 23.066666666666684, 2.1333333333333258, 361.9999999999999]",19,2.3058456598476114,4532.4767319444445,0.8328717819148624,5.682119525470194e-05,0.9999999999999999,17,31.419607843137236,0.2666666666666513,307.26666666666654,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666654, 7.266666666666708, 0.2666666666666513, 3.4000000000000328, 23.86666666666661, 0.9333333333332812, 32.600000000000016, 14.999999999999996, 2.8666666666666742, 4.799999999999953, 0.9999999999999432, 21.59999999999996, 44.59999999999995, 0.2666666666666533, 17.666666666666682, 46.40000000000002, 4.333333333333286]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777776,361.9999999999999,-361.9999999999999,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000116,1.1368683772161603e-13,28.772984749455333,1.1368683772161603e-13,0.0,28.772984749455333,7.600000000000136,28.89150326797388,0.0,1.1368683772161603e-13,0.0,-12.5,0.0,-12.5,8.0,0.8415286765598777,0.04556364411937866,0.801532906712535,0.5969072164948449,0.5597024319366887,,0,,117,1.391109340724497,0.7585138613998388,91,0,0,0.5690469751646651,0.7568225587136382,77,20.29778313018444,0.9695228481528763,95.0,92.24232081911262,0.9134401027551169,28,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,22.25,28
coif6,1,antisymmetric,7.429827527379878e-29,337.8021965798894,124348.20252863491,0.6607142857142857,14.49758756053111,77,smoothed,4.5245192873684954e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000174, 3.400000000000036, 18.7333333333333, 11.066666666666666, 1.466666666666697, 20.666666666666693, 2.8666666666666734, 4.799999999999956, 0.9999999999999409, 14.466666666666645, 4.533333333333301, 22.80000000000001, 0.26666666666665506, 21.400000000000098, 15.333333333333371, 23.066666666666656, 2.133333333333347, 362.0]",19,3.679890958060097,3920.7833852156773,0.5456504496018572,5.682119525470186e-05,1.0,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.266666666666698, 0.2666666666666515, 3.400000000000036, 23.866666666666628, 0.9333333333332794, 32.60000000000004, 15.000000000000002, 2.8666666666666734, 4.799999999999956, 0.9999999999999409, 21.599999999999973, 44.59999999999997, 0.26666666666665506, 17.666666666666686, 46.40000000000004, 4.333333333333332]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000114,5.684341886080802e-14,28.772984749455315,0.0,0.0,28.772984749455315,7.599999999999795,28.89150326797386,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9092899906516029,0.6373329398402421,0.5090458824782051,0.7290132547864504,0.42557074580230825,,0,,125,1.5805970057856888,0.8618335763248706,23,0,0,0.6420505627117619,0.8539160577286905,26,58.0430874437258,0.9128482170514628,58.0,33.35564480142793,0.9128805649821878,29,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,22.5,29
coif6,1,antireflect,3.5201067267528183e-28,331.04642559222214,123155.55907949968,0.6785714285714286,15.485903873755875,77,smoothed,7.404295430747864e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.0666666666668, 1.6000000000000156, 3.400000000000035, 18.7333333333333, 11.066666666666665, 1.466666666666697, 20.666666666666693, 2.8666666666666734, 4.799999999999956, 0.9999999999999409, 14.466666666666645, 4.533333333333301, 22.80000000000001, 0.26666666666665506, 21.400000000000098, 15.333333333333371, 23.066666666666663, 2.133333333333347, 361.99999999999994]",19,3.7211441450178047,4091.247837384292,0.5432080922925173,5.6821195254701856e-05,0.9999999999999999,17,31.419607843137253,0.2666666666666533,307.26666666666677,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666677, 7.266666666666707, 0.2666666666666533, 3.400000000000035, 23.86666666666662, 0.933333333333275, 32.60000000000004, 15.000000000000002, 2.8666666666666734, 4.799999999999956, 0.9999999999999409, 21.599999999999973, 44.59999999999997, 0.26666666666665506, 17.666666666666686, 46.40000000000005, 4.333333333333332]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000096,1.1368683772161603e-13,28.772984749455315,5.684341886080802e-14,0.0,28.772984749455315,7.599999999999795,28.89150326797386,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.8426845664463901,0.6550997262947806,0.49938109581210943,0.8306332842415316,0.4629500707820978,,0,,126,1.6002844929307307,0.8725683413490692,21,0,0,0.6581497487153819,0.8753276945112967,20,60.912505557835445,0.9085397814446915,55.666666666666664,28.42105263157895,0.912478098930554,30,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,23.25,30
bior2.6,1,antireflect,5.809402685482616e-29,338.87066909207795,142232.90337331273,0.5444444444444444,7.044669112665604,77,smoothed,2.0655785433882765e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000024, 3.400000000000034, 18.73333333333329, 11.066666666666663, 1.466666666666697, 20.666666666666686, 2.8666666666666742, 4.7999999999999545, 0.999999999999944, 14.46666666666664, 4.533333333333303, 22.800000000000015, 0.2666666666666524, 21.40000000000009, 15.333333333333371, 23.066666666666674, 2.1333333333333258, 362.00000000000006]",19,3.0825007761913965,4840.919108528077,0.7534786443936365,5.6821195254701876e-05,1.0,17,31.419607843137243,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666665195, 3.400000000000034, 23.86666666666662, 0.9333333333332812, 32.60000000000002, 15.000000000000002, 2.8666666666666742, 4.7999999999999545, 0.999999999999944, 21.599999999999966, 44.599999999999966, 0.2666666666666524, 17.666666666666686, 46.400000000000034, 4.3333333333333055]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000109,0.0,28.772984749455325,5.684341886080802e-14,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9198241051228956,0.3800509072501268,0.6539775620812636,0.0673539518900339,0.62733745897713,,0,,63,1.3467852620862981,0.7343457913160446,116,0,0,0.5297087970642901,0.704503467488448,126,33.85754470326124,0.949162845790899,101.66666666666667,92.50632911392404,0.8982550965691232,31,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,24.5,31
bior3.9,1,periodization,1.4022172097304997e-28,335.04383097349483,118363.35996040523,0.6666666666666666,8.478545979735005,77,smoothed,4.464568559228293e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.0666666666666, 1.600000000000021, 3.4000000000000314, 18.733333333333288, 11.066666666666666, 1.4666666666666863, 20.666666666666686, 2.8666666666666747, 4.7999999999999545, 0.9999999999999434, 14.466666666666642, 4.533333333333303, 22.800000000000008, 0.2666666666666524, 21.40000000000009, 15.333333333333364, 23.066666666666674, 2.133333333333331, 361.99999999999994]",19,2.5354974425455588,3750.852803024987,0.7889954490510898,5.682119525470189e-05,1.0,17,31.419607843137236,0.2666666666666516,307.2666666666666,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666666, 7.266666666666706, 0.2666666666666516, 3.4000000000000314, 23.866666666666614, 0.9333333333332821, 32.600000000000016, 15.000000000000004, 2.8666666666666747, 4.7999999999999545, 0.9999999999999434, 21.599999999999966, 44.599999999999966, 0.2666666666666524, 17.66666666666668, 46.400000000000034, 4.3333333333333]","[3, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777767,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000113,5.684341886080802e-14,28.772984749455333,5.684341886080802e-14,0.0,28.772984749455333,7.600000000000136,28.891503267973874,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.8820951506159701,0.1444693162140326,0.4605467047113302,0.762886597938144,0.38830848745516794,,0,,96,1.2922431349895882,0.7046062458885515,136,0,0,0.527661251386929,0.7017802674254391,131,21.79449471770337,0.9672755334569019,121.0,118.09537838335483,0.8927969258876101,32,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,25.25,32
bior2.6,1,reflect,5.809397094877594e-29,338.87067327145786,142208.2467279776,0.5444444444444444,7.146296902315968,77,smoothed,2.0647264561860056e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000024, 3.400000000000034, 18.73333333333329, 11.066666666666663, 1.466666666666697, 20.666666666666686, 2.8666666666666742, 4.7999999999999545, 0.999999999999944, 14.46666666666664, 4.533333333333303, 22.800000000000015, 0.2666666666666524, 21.40000000000009, 15.333333333333371, 23.066666666666674, 2.1333333333333258, 362.00000000000006]",19,3.0832109937078314,4705.814295278877,0.7751701739719529,5.6821195254701876e-05,1.0,17,31.419607843137243,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666665195, 3.400000000000034, 23.86666666666662, 0.9333333333332812, 32.60000000000002, 15.000000000000002, 2.8666666666666742, 4.7999999999999545, 0.999999999999944, 21.599999999999966, 44.599999999999966, 0.2666666666666524, 17.666666666666686, 46.400000000000034, 4.3333333333333055]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000109,0.0,28.772984749455325,5.684341886080802e-14,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9198241463275741,0.38035678138692275,0.6537777528111599,0.0673539518900339,0.5977117707088198,,0,,61,1.3349880439351274,0.7279132606502952,122,0,0,0.5238048806249022,0.696651361526904,138,40.63249930782009,0.9389902412795494,107.0,94.23134328358209,0.8891647903094444,33,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,26.0,33
coif5,1,symmetric,7.517421822699874e-29,337.75129469994965,125747.13477139677,0.6509433962264151,13.66689774808616,77,smoothed,4.195777924232734e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000218, 3.400000000000033, 18.7333333333333, 11.066666666666666, 1.4666666666666917, 20.666666666666682, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 14.466666666666642, 4.533333333333305, 22.80000000000001, 0.26666666666665195, 21.400000000000087, 15.333333333333371, 23.066666666666645, 2.133333333333347, 361.99999999999994]",19,3.632115549202588,4308.311211421482,0.5235557260855856,5.68211952547019e-05,0.9999999999999999,17,31.419607843137246,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666706, 0.26666666666665195, 3.400000000000033, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.0, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 21.599999999999973, 44.599999999999966, 0.26666666666665195, 17.666666666666686, 46.400000000000034, 4.33333333333335]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777773,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000109,0.0,28.772984749455322,5.684341886080802e-14,0.0,28.772984749455322,7.599999999999909,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9087881469223793,0.6167571843763111,0.5203823650593318,0.6734098424431041,0.5105475745204147,,0,,165,1.5874256296566565,0.865556939908726,22,0,0,0.6459770226643082,0.8591381810289908,22,82.56108849411648,0.8760344016604857,69.66666666666667,30.9375,0.8857148985279406,34,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,26.25,34
bior3.7,1,periodization,5.080324763803e-29,339.45306914561286,121013.40338405018,0.6538461538461539,8.183212611374978,77,smoothed,2.468674950667066e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000021, 3.400000000000032, 18.73333333333329, 11.066666666666666, 1.4666666666666988, 20.66666666666669, 2.866666666666675, 4.7999999999999545, 0.999999999999944, 14.466666666666642, 4.533333333333304, 22.800000000000008, 0.26666666666665284, 21.400000000000095, 15.333333333333371, 23.066666666666677, 2.133333333333328, 361.99999999999994]",19,2.477675097124123,3747.2874121556333,0.7887946868418968,5.68211952547019e-05,0.9999999999999999,17,31.419607843137243,0.26666666666665206,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666707, 0.26666666666665206, 3.400000000000032, 23.866666666666617, 0.9333333333332821, 32.60000000000003, 14.999999999999998, 2.866666666666675, 4.7999999999999545, 0.999999999999944, 21.599999999999966, 44.599999999999966, 0.26666666666665284, 17.666666666666686, 46.40000000000004, 4.333333333333303]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777773,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000108,0.0,28.772984749455325,5.684341886080802e-14,0.0,28.772984749455325,7.600000000000023,28.89150326797387,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9255660112197193,0.11956657925806362,0.4820217770508374,0.6899286280729577,0.3875266710571442,,0,,78,1.287115904538323,0.7018105811237311,137,0,0,0.5209219333317445,0.6928170918755931,140,34.961884007206095,0.9475046786678587,118.33333333333333,110.04070024027853,0.8849135004950905,35,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,27.5,35
coif5,1,periodic,1.2048569708898324e-28,335.7026289567451,125453.16466140666,0.6320754716981132,13.766353016198545,77,smoothed,4.510100806529208e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.0666666666666, 1.60000000000002, 3.400000000000033, 18.7333333333333, 11.066666666666666, 1.4666666666666917, 20.666666666666682, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 14.466666666666642, 4.533333333333305, 22.80000000000001, 0.26666666666665195, 21.400000000000087, 15.333333333333371, 23.06666666666665, 2.1333333333333435, 362.0]",19,3.6471093975273288,4315.219544589454,0.5246421835078542,5.68211952547019e-05,0.9999999999999999,17,31.419607843137243,0.2666666666666515,307.2666666666666,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666666, 7.266666666666709, 0.2666666666666515, 3.400000000000033, 23.866666666666625, 0.9333333333332847, 32.60000000000002, 15.0, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 21.599999999999973, 44.599999999999966, 0.26666666666665195, 17.666666666666686, 46.400000000000034, 4.333333333333343]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777773,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000114,5.684341886080802e-14,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.8885902670460601,0.623214685504418,0.5180001288584595,0.5660377358490563,0.5120624289505856,,0,,166,1.5350016333289318,0.8369723227830557,36,0,0,0.621581049241716,0.826691961588753,36,75.05553499465135,0.8873040015095325,79.33333333333333,48.71739130434783,0.8840924411952067,36,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,27.75,36
coif5,1,reflect,9.476255654885036e-29,336.74561621543234,124543.39560733897,0.6509433962264151,15.329690741655881,77,smoothed,4.438008402332769e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000021, 3.400000000000033, 18.7333333333333, 11.066666666666666, 1.4666666666666917, 20.666666666666682, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 14.466666666666642, 4.533333333333305, 22.80000000000001, 0.26666666666665195, 21.400000000000087, 15.333333333333371, 23.06666666666665, 2.133333333333347, 361.99999999999994]",19,3.6699116463020807,4129.437778653967,0.569797027969046,5.68211952547019e-05,0.9999999999999999,17,31.419607843137246,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666524, 3.400000000000033, 23.86666666666662, 0.9333333333332838, 32.60000000000002, 15.0, 2.8666666666666725, 4.799999999999956, 0.9999999999999423, 21.599999999999973, 44.599999999999966, 0.26666666666665195, 17.666666666666686, 46.400000000000034, 4.333333333333346]","[1, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777773,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000109,0.0,28.772984749455322,5.684341886080802e-14,0.0,28.772984749455322,7.599999999999909,28.891503267973864,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.8988731213542227,0.6330350827765029,0.5106276624022396,0.6734098424431041,0.4713243341990022,,0,,169,1.5690489160587475,0.8555368849907357,27,0,0,0.6374540086350143,0.8478027209226684,28,81.69659315622246,0.8773324427083746,74.66666666666667,38.13471296388419,0.8826101652981313,37,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,28.5,37
