signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,bior1.3,56145872.83974981,0.6180959302325582,279.31875854708255,1.303413177334638,688,4,False,False,904.8860853886448,,11.162770236874518,987228.1486996934,0.4933109713165812,4.858687804650294e-06,0.9350205337569854,23,4379.720610658738,1204.910980722587,6336.251024004921,"[3, 49, 78, 101, 131, 156, 182, 216, 254, 284, 314, 344, 374, 400, 432, 469, 507, 536, 564, 593, 618, 646, 674]","[3639.092741314048, 5454.655260636612, 4001.184357485533, 5615.9302356226835, 3633.130714097434, 5970.951585093486, 4805.574149432442, 4436.275284441252, 1204.910980722587, 4305.547575538925, 5069.165453623332, 3463.8260102574354, 5609.913221954837, 4921.523993349905, 1443.0137102634076, 3951.5594434230934, 4478.34136315979, 6336.251024004921, 4074.729012266582, 4548.301726173916, 3423.181610456656, 5339.528844262012, 5006.985747570077]","[0, 28, 54, 54, 109, 54, 163, 190, 244, 271, 271, 326, 271, 381, 426, 436, 436, 436, 543, 574, 598, 574, 654]","[28, 54, 85, 109, 138, 436, 271, 271, 258, 300, 326, 354, 436, 436, 436, 479, 516, 654, 574, 598, 628, 654, 687]",0.05,30,1800090083.7594223,4064.6696412261135,-4064.6696412261135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2774.3363078927805,0.0,32.5,,0.0,1143.910980722587,,,3486.1650551031826,,,,,,,,,,,0.0,,,,0.0,5.5,3486.1650551031826,79288.24071181763,3486.165055103183,1465500579.2038667,,,,,,5045.917690671588,2774.3363078927805,0.0,17.5,,,,,,1.0,,0.938575960693806,0.19600969311134475,0.43125296621131937,0.7073909126124183,0.17059554009731018,0.79113924050633,0.9976523714936447,0.1103414100413083,,0.4469585990127729,0.8875093258521466,0.8875093258521466,0.8875093258521465,0.8809711392104094,0.9188586061461257,0.5,0.9090919933602832,0.6176470588235293,0.0,0.42391304347826086,0.0,0.7580331299635465,0.7580331299635465,0.0,1.0,3.0946761045447704,0.9207403021109257,5,1.7977739110397142,0.9620113744667176,6,0,0,0.617252167344682,0.9139336942721603,6,0,0,0.5428697618459352,0.9914932017316004,4,0.9574271077563381,0.9909676687947515,5.25,5.1063829787234045,0.9707196834539795,1,bior,29.133333333333333,21.0,26.376035299021687,15,0.44460508701472556,0.7474805983526053,0.4645322595839105,1,1.0
smoothed,bior1.5,59964561.75272512,0.6144622093023255,290.3369498259984,0.9277285467002917,688,4,False,False,945.4406295082629,,11.172723066567627,998823.9188527563,0.48968228521564444,4.581925772579199e-06,0.9392205198884508,23,4704.0218699727275,1270.1683593348594,6652.703222169915,"[3, 49, 78, 101, 131, 156, 182, 216, 254, 284, 314, 344, 374, 400, 422, 469, 507, 536, 564, 593, 618, 646, 674]","[3802.9323008180177, 5696.023966969937, 4250.319412488578, 5903.434260451795, 3824.4482483363936, 6283.843276146895, 5059.755491588179, 4656.230672047918, 1270.1683593348594, 4515.7529124270295, 5222.213489304163, 3504.378463849979, 5815.333861545589, 5186.762033155015, 4645.813094044646, 4145.245574769033, 4637.068670953577, 6652.703222169915, 4174.4764036682645, 4735.3166263264775, 3485.52652620155, 5608.44217609229, 5116.313966682645]","[0, 28, 54, 54, 109, 54, 164, 190, 244, 271, 271, 326, 271, 382, 412, 436, 436, 436, 543, 543, 598, 543, 654]","[28, 54, 85, 109, 138, 436, 271, 271, 258, 300, 326, 354, 436, 436, 436, 479, 517, 654, 574, 598, 628, 654, 687]",0.05,30,1898699806.3554735,4203.539206313647,-4203.539206313647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2913.205872980314,0.0,32.5,,0.0,1209.1683593348594,,,3810.466314417172,,,,,,,,,,,0.0,,,,0.0,1.0,3810.466314417172,86747.1696760394,3810.4663144171727,1564110301.799918,,,,,,5362.369888836582,2913.205872980314,0.0,17.5,,,,,,1.0,,1.0,0.17456883840161513,0.37201189546209534,0.7218059350432476,0.20446298161941534,0.7278481012658224,1.0,0.12439131907171212,,0.4724763546956312,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6176470588235293,0.0,0.32608695652173914,0.0,0.8123937261116512,0.8123937261116512,0.0,1.0,3.361073798387877,1.0,1,1.7796080152640872,0.9522905757298935,7,0,0,0.6588123638915127,0.9754697503189456,4,0,0,0.5406361338579885,0.9874137205725907,5,2.5,0.9764150943396226,4.25,2.5112107623318387,0.9681603773584906,2,bior,29.133333333333333,21.0,26.376035299021687,15,0.44460508701472556,0.7474805983526053,0.4645322595839105,1,1.75
smoothed,haar,45121111.27310658,0.6173691860465116,252.7412828655248,2.4059466173529005,688,4,False,False,796.6713623720309,,11.144523050244294,949053.4967221695,0.4999825549639587,5.207955130972322e-06,0.9296389836292122,23,3951.8513348512274,1228.732761189292,5609.5165649979235,"[16, 49, 78, 101, 131, 156, 182, 205, 234, 284, 314, 344, 374, 400, 432, 469, 507, 536, 564, 593, 618, 647, 674]","[3474.958031030139, 4872.508580550673, 3489.7770593661317, 4831.81117893056, 3250.9425830201594, 5264.674676773891, 4206.24109218431, 1384.3772653149363, 4043.8641806748774, 3787.1028714395607, 4616.552160852515, 3264.328106236954, 5089.539823118399, 4253.674148631635, 1228.732761189292, 3838.256886742056, 4023.417409321128, 5609.5165649979235, 3610.8778532801125, 4022.0330765501567, 3176.536884173037, 4845.4706482313695, 4707.386858968425]","[0, 28, 53, 53, 108, 108, 163, 193, 193, 271, 271, 326, 271, 381, 429, 435, 435, 435, 542, 574, 598, 574, 654]","[28, 108, 85, 108, 138, 435, 271, 212, 271, 300, 326, 354, 435, 435, 435, 502, 517, 654, 574, 598, 628, 654, 686]",0.05,30,1554890189.1049795,3694.9634880347053,-3694.9634880347053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2404.630154701372,0.0,28.0,,0.0,1167.732761189292,,,3058.2957792956718,,,,,,,,,,,0.0,,,,0.0,10.0,3058.2957792956718,69447.24736824489,3058.2957792956727,1220300684.549424,,,,,,4319.1832316645905,2404.630154701372,0.0,37.0,,,,,,1.0,,0.7746736029092947,0.22306755918671242,0.6051095900855032,0.6809628903629938,0.07281840345107693,0.7784810126582278,0.994644294777941,0.06408744152763733,,0.45627368930304923,0.7390939191881227,0.7390939191881227,0.7390939191881227,0.723929527426455,0.7325168859513933,0.5,0.6830429480484308,0.9999999999999999,0.0,0.5217391304347826,0.0,0.6133113770406546,0.6133113770406546,0.0,0.903225806451613,2.6499549399234277,0.7884250983106845,14,1.7741638491726617,0.949377334152476,10,0,0,0.5602895312038376,0.8295920341891562,14,0,0,0.5242305993699233,0.957450777231668,9,2.6299556396765835,0.9751890977389002,11.75,11.300448430493274,0.9321700205675633,3,haar,3.0,3.0,,1,0.04578313253012048,,,7,4.0
smoothed,rbio1.1,45121111.27310658,0.6173691860465116,252.7412828655248,2.4059466173529005,688,4,False,False,796.6713623720309,,11.144523050244294,949053.4967221695,0.4999825549639587,5.207955130972322e-06,0.9296389836292122,23,3951.8513348512274,1228.732761189292,5609.5165649979235,"[16, 49, 78, 101, 131, 156, 182, 205, 234, 284, 314, 344, 374, 400, 432, 469, 507, 536, 564, 593, 618, 647, 674]","[3474.958031030139, 4872.508580550673, 3489.7770593661317, 4831.81117893056, 3250.9425830201594, 5264.674676773891, 4206.24109218431, 1384.3772653149363, 4043.8641806748774, 3787.1028714395607, 4616.552160852515, 3264.328106236954, 5089.539823118399, 4253.674148631635, 1228.732761189292, 3838.256886742056, 4023.417409321128, 5609.5165649979235, 3610.8778532801125, 4022.0330765501567, 3176.536884173037, 4845.4706482313695, 4707.386858968425]","[0, 28, 53, 53, 108, 108, 163, 193, 193, 271, 271, 326, 271, 381, 429, 435, 435, 435, 542, 574, 598, 574, 654]","[28, 108, 85, 108, 138, 435, 271, 212, 271, 300, 326, 354, 435, 435, 435, 502, 517, 654, 574, 598, 628, 654, 686]",0.05,30,1554890189.1049795,3694.9634880347053,-3694.9634880347053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2404.630154701372,0.0,28.0,,0.0,1167.732761189292,,,3058.2957792956718,,,,,,,,,,,0.0,,,,0.0,10.0,3058.2957792956718,69447.24736824489,3058.2957792956727,1220300684.549424,,,,,,4319.1832316645905,2404.630154701372,0.0,37.0,,,,,,1.0,,0.7746736029092947,0.22306755918671242,0.6051095900855032,0.6809628903629938,0.07281840345107693,0.7784810126582278,0.994644294777941,0.06408744152763733,,0.45627368930304923,0.7390939191881227,0.7390939191881227,0.7390939191881227,0.723929527426455,0.7325168859513933,0.5,0.6830429480484308,0.9999999999999999,0.0,0.5217391304347826,0.0,0.6133113770406546,0.6133113770406546,0.0,0.903225806451613,2.6499549399234277,0.7884250983106845,15,1.7741638491726617,0.949377334152476,11,0,0,0.5602895312038376,0.8295920341891562,13,0,0,0.5242305993699233,0.957450777231668,7,3.415650255319866,0.9677768843837748,11.5,10.60007059654077,0.9296431591730194,4,rbio,41.0,23.0,35.28658182854861,15,0.62570281124498,1.0,0.26200803212851403,2,3.5
smoothed,db1,45121111.27310658,0.6173691860465116,252.7412828655248,2.4059466173529005,688,4,False,False,796.6713623720309,,11.144523050244294,949053.4967221695,0.4999825549639587,5.207955130972322e-06,0.9296389836292122,23,3951.8513348512274,1228.732761189292,5609.5165649979235,"[16, 49, 78, 101, 131, 156, 182, 205, 234, 284, 314, 344, 374, 400, 432, 469, 507, 536, 564, 593, 618, 647, 674]","[3474.958031030139, 4872.508580550673, 3489.7770593661317, 4831.81117893056, 3250.9425830201594, 5264.674676773891, 4206.24109218431, 1384.3772653149363, 4043.8641806748774, 3787.1028714395607, 4616.552160852515, 3264.328106236954, 5089.539823118399, 4253.674148631635, 1228.732761189292, 3838.256886742056, 4023.417409321128, 5609.5165649979235, 3610.8778532801125, 4022.0330765501567, 3176.536884173037, 4845.4706482313695, 4707.386858968425]","[0, 28, 53, 53, 108, 108, 163, 193, 193, 271, 271, 326, 271, 381, 429, 435, 435, 435, 542, 574, 598, 574, 654]","[28, 108, 85, 108, 138, 435, 271, 212, 271, 300, 326, 354, 435, 435, 435, 502, 517, 654, 574, 598, 628, 654, 686]",0.05,30,1554890189.1049795,3694.9634880347053,-3694.9634880347053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2404.630154701372,0.0,28.0,,0.0,1167.732761189292,,,3058.2957792956718,,,,,,,,,,,0.0,,,,0.0,10.0,3058.2957792956718,69447.24736824489,3058.2957792956727,1220300684.549424,,,,,,4319.1832316645905,2404.630154701372,0.0,37.0,,,,,,1.0,,0.7746736029092947,0.22306755918671242,0.6051095900855032,0.6809628903629938,0.07281840345107693,0.7784810126582278,0.994644294777941,0.06408744152763733,,0.45627368930304923,0.7390939191881227,0.7390939191881227,0.7390939191881227,0.723929527426455,0.7325168859513933,0.5,0.6830429480484308,0.9999999999999999,0.0,0.5217391304347826,0.0,0.6133113770406546,0.6133113770406546,0.0,0.903225806451613,2.6499549399234277,0.7884250983106845,13,1.7741638491726617,0.949377334152476,9,0,0,0.5602895312038376,0.8295920341891562,16,0,0,0.5242305993699233,0.957450777231668,10,3.1622776601683795,0.970167191885204,12.0,11.411155135629382,0.9284798223576963,5,db,62.078947368421055,58.5,22.48769222407499,38,0.9473895582329318,0.6372873500000309,0.14564110423693846,3,4.5
smoothed,bior1.1,45121111.27310658,0.6173691860465116,252.7412828655248,2.4059466173529005,688,4,False,False,796.6713623720309,,11.144523050244294,949053.4967221695,0.4999825549639587,5.207955130972322e-06,0.9296389836292122,23,3951.8513348512274,1228.732761189292,5609.5165649979235,"[16, 49, 78, 101, 131, 156, 182, 205, 234, 284, 314, 344, 374, 400, 432, 469, 507, 536, 564, 593, 618, 647, 674]","[3474.958031030139, 4872.508580550673, 3489.7770593661317, 4831.81117893056, 3250.9425830201594, 5264.674676773891, 4206.24109218431, 1384.3772653149363, 4043.8641806748774, 3787.1028714395607, 4616.552160852515, 3264.328106236954, 5089.539823118399, 4253.674148631635, 1228.732761189292, 3838.256886742056, 4023.417409321128, 5609.5165649979235, 3610.8778532801125, 4022.0330765501567, 3176.536884173037, 4845.4706482313695, 4707.386858968425]","[0, 28, 53, 53, 108, 108, 163, 193, 193, 271, 271, 326, 271, 381, 429, 435, 435, 435, 542, 574, 598, 574, 654]","[28, 108, 85, 108, 138, 435, 271, 212, 271, 300, 326, 354, 435, 435, 435, 502, 517, 654, 574, 598, 628, 654, 686]",0.05,30,1554890189.1049795,3694.9634880347053,-3694.9634880347053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2404.630154701372,0.0,28.0,,0.0,1167.732761189292,,,3058.2957792956718,,,,,,,,,,,0.0,,,,0.0,10.0,3058.2957792956718,69447.24736824489,3058.2957792956727,1220300684.549424,,,,,,4319.1832316645905,2404.630154701372,0.0,37.0,,,,,,1.0,,0.7746736029092947,0.22306755918671242,0.6051095900855032,0.6809628903629938,0.07281840345107693,0.7784810126582278,0.994644294777941,0.06408744152763733,,0.45627368930304923,0.7390939191881227,0.7390939191881227,0.7390939191881227,0.723929527426455,0.7325168859513933,0.5,0.6830429480484308,0.9999999999999999,0.0,0.5217391304347826,0.0,0.6133113770406546,0.6133113770406546,0.0,0.903225806451613,2.6499549399234277,0.7884250983106845,16,1.7741638491726617,0.949377334152476,8,0,0,0.5602895312038376,0.8295920341891562,15,0,0,0.5242305993699233,0.957450777231668,8,4.349329450233296,0.9589685900921388,11.75,10.54945054945055,0.9240597667441826,6,bior,29.133333333333333,21.0,26.376035299021687,15,0.44460508701472556,0.7474805983526053,0.4645322595839105,1,4.75
smoothed,coif2,52648320.35613643,0.6013808139534884,237.24629056495445,2.1423902497734666,688,4,False,False,732.8940241912946,,11.161522637637013,969864.2553337571,0.499023896976065,7.0545506720944e-06,0.7761976880649987,24,4081.158963861566,755.8906628082267,5872.010258142838,"[22, 50, 79, 105, 132, 157, 185, 216, 268, 292, 315, 351, 377, 402, 433, 455, 486, 511, 538, 568, 594, 620, 649, 675]","[3463.191688657361, 5872.010258142838, 3624.5729303650837, 5329.195542177619, 3690.3552601891292, 4671.22302604889, 4234.103337584637, 4051.6581435114012, 4404.5372385764595, 3793.4036270962406, 3977.9140648624852, 2423.1729437124336, 4867.400021813689, 4016.8229645489187, 4286.3764193865345, 755.8906628082267, 4013.6245085278897, 3651.4436750495015, 5535.192997372068, 4010.85453713477, 4393.271185294617, 2968.9834593300134, 5809.74153443425, 4102.875106052534]","[0, 0, 55, 55, 109, 109, 165, 195, 195, 279, 301, 327, 109, 382, 418, 452, 437, 437, 55, 544, 576, 600, 0, 655]","[29, 55, 86, 437, 139, 327, 195, 246, 327, 327, 327, 356, 437, 418, 437, 465, 503, 518, 576, 576, 600, 631, 655, 687]",0.05,30,1513995887.792649,4226.411962340765,-4226.411962340765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2936.078629007432,0.375,28.5,,0.0,694.8906628082267,,,3187.6034083060104,,,,,,,,,,,0.0,,,,0.041666666666666664,-4.5,3187.6034083060104,76502.48179934424,3187.6034083060104,1179406383.2370934,,,,,,4581.676924809505,2936.078629007432,0.125,1.5,,,,,,0.0,,0.6780762471184569,0.3661239835399716,0.5635498345218581,0.7055839721193268,0.13957621464066328,0.500000000000001,0.9088765926372373,0.08930260718606224,,0.2713770630571861,0.7839469746175194,0.7839469746175194,0.7839469746175192,0.8365162702370389,0.7998227990186318,0.0,0.6453426146801186,0.303921568627451,0.5,0.20652173913043478,0.125,0.8213472837353145,0.8213472837353145,1.0,0.913978494623656,2.7526851812354636,0.818989806934848,9,1.6732417432199587,0.8953726490997899,18,0,0,0.5998135025436064,0.8881131557823845,9,0,0,0.49388618147044716,0.9020299633047142,17,4.924428900898052,0.9535431235764334,13.25,11.883495145631066,0.9142715617882167,7,coif,57.705882352941174,70.0,28.29037978245068,17,0.8806520198440821,0.8017319421843899,0.14302400345382552,4,6.25
smoothed,coif1,49782010.75837772,0.6101017441860465,247.68073978194633,2.768118204918573,688,4,False,False,643.8335151823288,,11.15056495448834,964733.4362421243,0.4998996197480754,5.292070882759059e-06,0.6874182491532452,25,3831.2620177241,2375.693684915599,5596.005013564345,"[23, 51, 79, 106, 132, 157, 186, 216, 238, 268, 293, 315, 351, 378, 402, 433, 460, 487, 512, 539, 568, 595, 620, 650, 675]","[3291.5905849649853, 5596.005013564345, 3530.9865112488665, 4834.93261236789, 3566.6355866220797, 4145.037869260076, 3823.779296654512, 3910.251088245763, 2564.445114292027, 4416.722004539242, 3611.1056378606827, 3796.4058818912285, 2375.693684915599, 4577.169245133027, 3612.140908541048, 4431.984061670186, 2383.422643017824, 3803.903152834263, 3532.330774671083, 4928.807740372777, 3610.3065339555797, 3838.6892666373615, 2765.6317046059426, 5215.000115111632, 3618.5734101244734]","[1, 1, 56, 56, 110, 110, 165, 110, 226, 110, 280, 301, 327, 110, 383, 418, 437, 437, 437, 437, 544, 577, 599, 437, 656]","[29, 437, 93, 437, 139, 196, 196, 246, 246, 301, 301, 327, 369, 437, 418, 437, 464, 504, 518, 577, 577, 599, 631, 656, 687]",0.05,30,1348672759.591073,4013.9716753317325,-4013.9716753317325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2723.6383419983995,0.0,18.5,,0.0,2314.693684915599,,,2937.7064621685445,,,,,,,,,,,0.0,,,,0.0,27.5,2937.7064621685445,74336.21710976918,2937.7064621685445,1014083255.0355175,,,,,,4305.671680231012,2723.6383419983995,0.0,5.0,,,,,,1.0,,0.5431849217503076,0.22958403689632764,0.6622198120451004,0.6897135861840178,0.11415529795994139,0.6518987341772147,0.8592523474508069,0.08308589708079514,,0.9047726828548576,0.697264992567995,0.697264992567995,0.6972649925679948,0.8019472296407743,0.7290523939276177,0.5,0.4929317200889854,0.37254901960784303,0.0,0.9021739130434783,0.0,0.7381873729196784,0.7381873729196784,0.0,0.6989247311827957,2.673468158665904,0.795420844358794,10,1.6687918083765572,0.8929914331367035,19,0,0,0.5606575883681059,0.830136997595749,11,0,0,0.47913682919306394,0.8750918585496364,19,4.924428900898052,0.9535431235764334,14.75,13.505654281098545,0.9071960900901035,8,coif,57.705882352941174,70.0,28.29037978245068,17,0.8806520198440821,0.8017319421843899,0.14302400345382552,4,7.0
smoothed,sym13,55217143.34675821,0.5970203488372093,241.52297261001954,1.9041172301147151,688,4,False,False,833.8700171758244,,11.183328232641793,968321.1556395624,0.4964730689428124,4.786969994552953e-06,0.8741875399253469,24,4055.1379392314843,11.178110044785626,6313.482504663563,"[2, 49, 78, 101, 131, 156, 182, 205, 234, 261, 283, 314, 342, 372, 399, 421, 448, 485, 507, 536, 581, 618, 645, 674]","[3038.947800505888, 4597.837505230291, 3642.445517380819, 5832.719032388816, 3283.27443051959, 5731.0226032917, 5005.7223102711205, 28.0579659869868, 4273.190465110538, 11.178110044785626, 4732.574748013005, 4412.858823830029, 3276.6664334420775, 5522.070873052555, 3809.5122785439435, 5972.104946230272, 1549.4709673750563, 3986.9361194116964, 4855.938782908741, 6313.482504663563, 4803.454430980286, 2955.9908490708262, 5828.7287113061175, 3859.124331996912]","[0, 27, 53, 53, 108, 108, 163, 204, 189, 258, 271, 296, 326, 271, 381, 108, 445, 435, 435, 108, 542, 598, 542, 653]","[27, 53, 84, 108, 135, 381, 271, 211, 271, 262, 326, 326, 354, 381, 411, 435, 463, 502, 516, 653, 598, 627, 653, 685]",0.05,30,1622755083.060537,3535.783872784385,-3535.783872784385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2245.4505394510516,0.16666666666666666,9.0,,0.0,49.821889955214374,,,3161.5823836759287,,,,,,,,,,,0.0,,,,0.16666666666666666,13.5,3161.5823836759287,75877.97720822229,3174.5904884510587,1288165578.5049815,,,,,,5023.14917133023,2245.4505394510516,0.25,31.5,,,,,,0.0,,0.8310148017664765,0.19045368842786248,0.525976967110697,0.7371657584859833,0.16235876236795055,0.42405063291139317,0.9636490995837321,0.0874329245309129,,0.01913421030476481,0.7749210380274252,0.7749210380274252,0.7794331712169034,0.8265504868925838,0.913020538324004,0.0,0.745607389646024,0.8921568627450978,1.0,0.5978260869565217,0.5,0.5510003964152093,0.5510003964152093,0.4444444444444444,0.49462365591397855,2.654324118312192,0.789725033584602,12,1.661842050562102,0.8892725305393084,21,0,0,0.6165399822080995,0.9128791981888454,8,0,0,0.49026282939812604,0.8954123006539696,18,5.852349955359813,0.9447891513645301,14.75,12.840764331210192,0.9028191039841519,9,sym,65.52631578947368,65.0,33.66727461670991,19,1.0,0.9541098307649453,0.01376705077051642,5,8.0
smoothed,coif3,53778244.398099855,0.590843023255814,233.16108940165861,2.646531761280526,688,4,False,False,678.2043819538072,,11.170186913991238,970048.0832705033,0.4981482987600219,1.0155393992278881e-05,0.7477580821012414,24,3788.014282882321,2078.860193869498,5838.445446720269,"[21, 49, 79, 104, 131, 158, 184, 236, 267, 292, 314, 349, 376, 402, 431, 458, 485, 510, 537, 567, 594, 619, 648, 676]","[3022.866851295757, 4731.384925515014, 3112.014388394155, 4986.115554543943, 3133.9584473382174, 4310.6681277879, 4107.231762183311, 3436.9671572479774, 4328.067980425506, 3804.058371339956, 3003.1717163307612, 2548.4517060682547, 4788.803202178971, 3460.522358763053, 3803.7657062629783, 2078.860193869498, 3111.7471939678812, 3731.3541769307303, 5340.672282887458, 3768.4280866426707, 3824.286588402617, 2882.818608307968, 5838.445446720269, 3757.6819557708536]","[0, 28, 55, 55, 111, 138, 165, 194, 194, 278, 299, 327, 299, 382, 416, 437, 479, 416, 55, 544, 576, 600, 576, 655]","[28, 55, 85, 299, 138, 299, 194, 245, 299, 299, 327, 357, 416, 416, 503, 464, 503, 518, 576, 576, 630, 630, 687, 687]",0.05,30,1402685245.1369147,4261.1413949812395,-4261.1413949812395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,inu.32000013025087,,,2970.8080616479065,0.16666666666666666,6.0,,0.0,2017.8601938694978,,,2894.4587273267653,,,,,,,,,,,0.0,,,,0.0,-9.0,2894.4587273267653,69467.00945584237,2894.458727326765,1068095740.5813591,,,,,,4548.112113386936,2970.8080616479065,0.125,1.5,,,,,,0.0,,0.595243144013444,0.6063474369095876,0.6430470524420634,0.7181327388363461,0.14959735993102452,0.3164556962025316,0.8929799616531895,0.08952534062717382,,0.7887011417650984,0.6822636112658981,0.6822636112658981,0.6822636112658976,0.7242448888925361,0.7912164578427372,0.0,0.5427256680422029,0.303921568627451,0.5,0.10869565217391304,0.0,0.834942146375171,0.834942146375171,0.4444444444444444,0.4301075268817205,2.4798900749530133,0.7378267255370831,20,1.6997548545189909,0.9095601475864156,16,0,0,0.5219207797011337,0.7727813874864851,21,0,0,0.5014160913269201,0.9157825333630618,14,3.304037933599835,0.9688298308150959,17.75,17.275064267352185,0.9006885003132084,10,coif,57.705882352941174,70.0,28.29037978245068,17,0.8806520198440821,0.8017319421843899,0.14302400345382552,4,8.5
