wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
rbio3.1,1,symmetric,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,204,1.3345762929962,0.7238404749633744,100,0,0,0.7468136410609715,0.7468136410609715,306,0,0,0.5381522488765405,0.7080186973442829,99,98.9659032192401,0.8472748407110492,177.25,141.48802017654475,0.7868704450468826,30,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,23.0,30
db15,1,antireflect,8.833297377215933e-28,332.3636668039974,315746.4395316696,0.63,37.6870744837633,72,smoothed,1.5351917268288963e-14,,4.195642697261492,13138.743309229736,0.5396047945443583,1.5964814918359933e-05,1.0,19,68.20350877192979,3.0666666666665705,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.933333333333145, 66.66666666666673, 23.733333333333235, 27.73333333333335, 62.73333333333335, 20.466666666666523, 44.5333333333333, 41.133333333333404, 41.599999999999966, 12.19999999999999, 123.00000000000011, 3.0666666666665705, 70.93333333333328, 38.133333333333425, 29.79999999999995, 61.999999999999986, 29.06666666666669, 7.79999999999994]","[4, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888887,677.4666666666666,-677.4666666666666,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,1.1368683772161603e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,1.1368683772161603e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.0666666666665705,0.0,0.8435300408134841,0.8662694413445502,0.2420826687726402,0.4193172690763052,0.3351986410793611,,0.7468136410609715,0.37340682053048574,0.7468136410609715,154,1.3621004436089523,0.7387688790996189,86,0,0,0.7468136410609715,0.7468136410609715,327,0,0,0.5412796122172683,0.7121332053171602,90,112.8845280216322,0.8257954814480984,164.25,123.87495006335637,0.7861616296129381,31,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,24.0,31
db16,1,reflect,9.253893086066452e-28,332.16165054201167,315771.5321469839,0.6372549019607843,41.27710395319459,72,smoothed,1.5317993786980974e-14,,4.162011906469058,12629.633470206732,0.5549320886562532,1.5964814918359913e-05,1.0,19,68.20350877192983,3.066666666666592,556.3333333333336,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333336, 34.933333333333124, 66.66666666666676, 23.733333333333253, 27.733333333333356, 62.73333333333335, 20.466666666666523, 44.5333333333333, 41.13333333333339, 41.59999999999998, 12.2, 123.00000000000011, 3.066666666666592, 70.9333333333333, 38.13333333333347, 29.799999999999965, 62.00000000000001, 29.0666666666667, 7.800000000000082]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888893,677.4666666666668,-677.4666666666668,DWT,uc1.l0063473003,30.877443609022535,307.5333333333331,1.1368683772161603e-13,0.0,-12.0,0.0,-12.0,30.877443609022535,91.26666666666642,56.387719298245564,1.1368683772161603e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666592,0.0,0.8415796483974795,0.8505366975260282,0.24214506760059648,0.4486573745964247,0.30356494339587203,,0.7468136410609715,0.37340682053048574,0.7468136410609715,165,1.3521775987987186,0.733386978688139,89,0,0,0.7468136410609715,0.7468136410609715,324,0,0,0.5372967463032803,0.7068931574645205,104,107.48178140193497,0.8341330533920757,170.5,133.34059823912264,0.7855078847207292,32,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,24.75,32
rbio3.1,1,zero,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,206,1.3345762929962,0.7238404749633744,103,0,0,0.7468136410609715,0.7468136410609715,316,0,0,0.5381522488765405,0.7080186973442829,97,103.26180319944059,0.8406453654329621,180.5,142.66891105663322,0.7810479913584563,33,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,25.25,33
rbio3.1,1,constant,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,205,1.3345762929962,0.7238404749633744,104,0,0,0.7468136410609715,0.7468136410609715,317,0,0,0.5381522488765405,0.7080186973442829,100,102.56867618007621,0.8417150058949441,181.5,144.6758865316546,0.7808112066511758,34,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,26.0,34
rbio3.1,1,periodic,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,203,1.3345762929962,0.7238404749633744,105,0,0,0.7468136410609715,0.7468136410609715,318,0,0,0.5381522488765405,0.7080186973442829,101,102.3502971824378,0.8420520105209293,181.75,145.47802251132092,0.7807868077296004,35,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,26.75,35
db18,1,reflect,1.1661884151502676e-27,331.1572080896628,290160.9322948838,0.6320754716981132,60.20418168351455,72,smoothed,1.5777502761061938e-14,,4.481509199161943,12044.08089352625,0.5544907225218422,1.5964814918359923e-05,1.0,19,68.2035087719298,3.0666666666666202,556.3333333333331,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333331, 34.93333333333315, 66.66666666666674, 23.733333333333242, 27.73333333333335, 62.73333333333335, 20.46666666666655, 44.53333333333331, 41.13333333333338, 41.59999999999996, 12.199999999999989, 123.00000000000009, 3.0666666666666202, 70.93333333333328, 38.133333333333454, 29.799999999999955, 62.0, 29.066666666666727, 7.80000000000004]","[4, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888888,677.4666666666667,-677.4666666666667,DWT,uc1.l0063473003,30.877443609022563,307.53333333333353,0.0,0.0,-12.0,0.0,-12.0,30.877443609022563,91.26666666666688,56.38771929824558,0.0,0.0,-12.0,25958322.826666668,0.0,5.0,2.0666666666666202,0.0,0.831882127405268,1.0,0.17845814640835725,0.4277108433734938,0.2671814525090235,,0.7468136410609715,0.37340682053048574,0.7468136410609715,180,1.3663152680003463,0.7410548933989621,84,0,0,0.7468136410609715,0.7468136410609715,328,0,0,0.5410465139392285,0.7118265301345972,91,113.57633262847209,0.824727881746185,170.75,126.99175077410358,0.780612397663216,36,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,27.75,36
db16,1,periodic,2.935712989575611e-28,337.14775937362225,297573.5898291587,0.6470588235294118,38.48745188034288,72,smoothed,7.697546304067753e-15,,4.22217453596027,12004.852709716044,0.6200668999517451,1.5964814918359916e-05,0.9999999999999999,19,68.20350877192982,3.066666666666592,556.3333333333334,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333334, 34.93333333333313, 66.66666666666676, 23.733333333333235, 27.733333333333356, 62.73333333333335, 20.466666666666523, 44.5333333333333, 41.13333333333339, 41.59999999999998, 12.2, 123.00000000000011, 3.066666666666592, 70.9333333333333, 38.13333333333347, 29.799999999999965, 62.0, 29.066666666666695, 7.799999999999983]","[4, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888891,677.4666666666668,-677.4666666666668,DWT,uc1.l0063473003,30.87744360902255,307.5333333333333,1.1368683772161603e-13,0.0,-12.0,0.0,-12.0,30.87744360902255,91.26666666666665,56.38771929824557,1.1368683772161603e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666592,0.0,0.8897186880716003,0.878681240515687,0.19689150364859032,0.48830616583982994,0.2647439971463344,,0.7468136410609715,0.37340682053048574,0.7468136410609715,168,1.3728376501195647,0.7445924687296825,77,0,0,0.7468136410609715,0.7468136410609715,335,0,0,0.5436683190444084,0.715275901644491,88,119.1161897756416,0.8161787194820346,167.0,120.16304347826086,0.7792313350496594,37,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,28.5,37
db17,1,reflect,1.4708640269889608e-27,330.14917005286776,304641.27914933674,0.6346153846153846,52.40186268734448,72,smoothed,1.6246263593681452e-14,,4.296053935410111,12342.501482795205,0.5608705739755375,1.5964814918359933e-05,0.9999999999999998,19,68.20350877192979,3.066666666666613,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333316, 66.66666666666677, 23.73333333333324, 27.733333333333345, 62.73333333333334, 20.466666666666534, 44.53333333333329, 41.13333333333338, 41.59999999999997, 12.199999999999987, 123.0000000000001, 3.066666666666613, 70.9333333333333, 38.13333333333344, 29.799999999999947, 62.0, 29.0666666666667, 7.800000000000011]","[4, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666613,0.0,0.8221498923728803,0.913242594489917,0.2144670143880821,0.43798270003089257,0.2857239083405169,,0.7468136410609715,0.37340682053048574,0.7468136410609715,198,1.3466273832112914,0.7303766819310065,91,0,0,0.7468136410609715,0.7468136410609715,323,0,0,0.5347132219244578,0.7034941498991526,108,106.26695943079704,0.8360077786561774,180.0,140.87110910295678,0.7791150004391998,38,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,29.25,38
db16,1,antisymmetric,4.193453095337362e-28,335.599177421112,297098.4203879198,0.6372549019607843,37.685005875759664,72,smoothed,9.695947748393027e-15,,4.311031678082045,12279.586911145976,0.5489572175283027,1.596481491835992e-05,1.0,19,68.2035087719298,3.066666666666592,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.933333333333145, 66.66666666666676, 23.733333333333235, 27.733333333333356, 62.73333333333335, 20.466666666666523, 44.5333333333333, 41.13333333333339, 41.59999999999998, 12.2, 123.00000000000011, 3.066666666666592, 70.9333333333333, 38.13333333333347, 29.79999999999996, 62.0, 29.06666666666671, 7.800000000000068]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888888,677.4666666666667,-677.4666666666667,DWT,uc1.l0063473003,30.877443609022563,307.5333333333334,0.0,0.0,-12.0,0.0,-12.0,30.877443609022563,91.26666666666688,56.38771929824558,0.0,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666592,0.0,0.874767701126047,0.9202492982540844,0.19570988045616602,0.4486573745964247,0.28181469192612346,,0.7468136410609715,0.37340682053048574,0.7468136410609715,164,1.3750290366397724,0.7457810214320943,75,0,0,0.7468136410609715,0.7468136410609715,337,0,0,0.5442397892717692,0.7160277550591924,87,120.78458786892749,0.81360403106647,165.75,118.02018925679413,0.7789084970147164,39,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,30.0,39
rbio3.1,1,antisymmetric,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,226,1.3345762929962,0.7238404749633744,101,0,0,0.7468136410609715,0.7468136410609715,313,0,0,0.5381522488765405,0.7080186973442829,98,104.38550346352378,0.8389112600871547,184.5,144.27548073128813,0.7770945189324663,40,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,30.5,40
db17,1,antireflect,1.3517116444263725e-27,330.51605476742156,305479.56941280066,0.6442307692307693,50.94102197638096,72,smoothed,1.5636219171296273e-14,,4.284264799422089,12502.922665616126,0.5526974991609552,1.596481491835993e-05,1.0,19,68.20350877192979,3.0666666666666202,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333317, 66.66666666666671, 23.73333333333323, 27.733333333333334, 62.73333333333334, 20.466666666666534, 44.53333333333329, 41.13333333333338, 41.59999999999997, 12.199999999999987, 123.0000000000001, 3.0666666666666202, 70.9333333333333, 38.13333333333345, 29.799999999999947, 62.0, 29.066666666666684, 7.80000000000004]","[2, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888886,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.0666666666666202,0.0,0.8256920288216005,0.90772754557281,0.21655162491082508,0.47686901451961705,0.29569172826936224,,0.7468136410609715,0.37340682053048574,0.7468136410609715,196,1.3665790996503695,0.7411979890225434,83,0,0,0.7468136410609715,0.7468136410609715,329,0,0,0.544506388418843,0.7163785055786195,86,116.23682721065643,0.8206221802304685,173.5,125.71637021324192,0.7764376333251108,41,db,285.7345679012346,322.0,132.35918537418453,162,0.6278527773788437,0.6127619300612049,0.3766744768164479,3,31.5,41
rbio3.1,1,reflect,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,225,1.3345762929962,0.7238404749633744,102,0,0,0.7468136410609715,0.7468136410609715,315,0,0,0.5381522488765405,0.7080186973442829,96,105.3707739366092,0.8373907809620229,184.5,143.68004024650986,0.7763342793699004,42,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,32.0,42
rbio3.1,1,smooth,9.600546780554328e-28,332.001935636706,510954.69562137296,0.5945945945945946,28.57645130498208,72,smoothed,9.63426869146941e-15,,2.718237016166733,18558.379221045376,0.7689964242891478,1.596481491835993e-05,0.9999999999999998,19,68.20350877192979,3.066666666666599,556.3333333333333,"[6, 11, 14, 16, 21, 25, 28, 32, 35, 37, 39, 42, 44, 48, 51, 53, 55, 61, 64]","[556.3333333333333, 34.93333333333315, 66.66666666666673, 23.733333333333228, 27.73333333333334, 62.73333333333335, 20.466666666666523, 44.533333333333296, 41.133333333333375, 41.59999999999996, 12.199999999999987, 123.00000000000009, 3.066666666666599, 70.93333333333328, 38.13333333333344, 29.799999999999947, 61.999999999999986, 29.066666666666716, 7.799999999999947]","[5, 9, 13, 15, 19, 22, 26, 26, 26, 26, 38, 26, 43, 46, 50, 52, 54, 57, 63]","[65, 13, 26, 22, 22, 26, 29, 33, 36, 40, 40, 65, 65, 65, 65, 65, 65, 65, 65]",0.05,30,831746.9688888885,677.4666666666665,-677.4666666666665,DWT,uc1.l0063473003,30.877443609022578,307.5333333333334,2.2737367544323206e-13,0.0,-12.0,0.0,-12.0,30.877443609022578,91.2666666666671,56.38771929824557,2.2737367544323206e-13,0.0,-12.0,25958322.826666668,0.0,5.0,2.066666666666599,0.0,0.8400376599606615,0.17512764690533972,0.72751498560453,0.2761315532399871,0.6719493986721837,,0.7468136410609715,0.37340682053048574,0.7468136410609715,223,1.3345762929962,0.7238404749633744,106,0,0,0.7468136410609715,0.7468136410609715,319,0,0,0.5381522488765405,0.7080186973442829,103,103.81835097900563,0.8397864954027691,187.75,149.4667700158993,0.7750244205408907,43,rbio,241.56296296296296,228.0,173.82297597334468,135,0.5307932404614869,0.8047201404669825,0.3870286895368644,2,32.75,43
