wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
dmey,1,antisymmetric,1.3955407262909652,61.50610133386428,52871788.72545875,0.5690537084398977,484.09795159390734,722,raw,0.8956109611105956,,8.406284586631132,234051.99164911386,0.8905867209183084,3.124891558969547e-06,0.999997791162425,733.9203302290132,,,,[],[],14,1197.0404606563227,181.6542668004821,1409.3345149420927,"[7, 47, 101, 163, 209, 273, 318, 372, 409, 459, 552, 603, 662, 716]","[1080.6054930597186, 1354.0536171784743, 1373.390165971596, 1317.4224724035882, 1381.1512477360368, 1409.3345149420927, 1184.3672966134607, 1126.3316031455122, 181.6542668004821, 1336.825762952602, 1306.6018428781097, 1251.5517960321106, 1344.0340862666694, 1111.2422832080663]","[0, 29, 29, 112, 168, 168, 316, 333, 406, 389, 502, 554, 389, 692]","[29, 57, 168, 168, 223, 389, 389, 389, 418, 502, 626, 626, 666, 719]",420325574.7929772,1408.4971141722442,-1408.4971141722442,0.0,,,,DWT,inu.32000013025079,529942.7929772139,,0.0,-37.5,89.0,0.0,-37.5,,2.49711417224421,561.9336645398179,48657.43355081148,561.933664539818,,0.0,561.9336645398179,,,180.6542668004821,0.0,-42.0,4.33451494209271,2.49711417224421,,0.07966977098681127,0.9978297784726565,0.9962621439819838,6.141255592317929e-05,0.6472961331965603,0.5527578036082554,0.17510931441300148,0.6162005740174139,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,0.9960042422712165,0.6666666666666666,0.75,0.9999999999999999,0.9999999999999999,2.9396687878022756,1.0,1,1.8136939912391155,0.934980085383626,14,0,0.7843892424114902,1.0,1,0.0,0.5693595943208278,1.0,1,6.5,0.9931865828092243,4.25,1.3023255813953487,0.9943658280922432,1,dmey,0.013480196527075683,0.035130250028152114,0.9800247874226014,1,1.0,,0.9978297784726565,2.366418012933469e-06,0.9962621439819838,6.141255592317929e-05,0.6472961331965603,0.737169977954309,0.46479273881087596,0.715244536974905,,0.0,0.05075950547191088,0.05075950547191088,0.050759505468093935,,0.6890169083767238,0.9986457815686569,1.0,,,,,1.0,,0.9960042422712165,0.20689655172413793,0.2571428571428572,1.0,1.0,0.0,2.733920961918573,0.9289444774294628,11,2.0613917432796924,0.8308033717543204,89,55.154328932550705,0.9710931190080971,50.0,19.58,0.9724438341371723,1,938.0,1019.0,866.9996268402753,18,0.7706477557727234,1.0,0.16054657095909364,6,2.25,1
coif17,1,antisymmetric,7.868923804069971e-26,313.35971013884165,49530715.369985335,0.51338199513382,149.09722074943218,722,smoothed,2.0595405959306778e-13,-7.788534706065784e-10,8.367463912411715,237893.1573213898,0.9967267250284262,9.563468773409569e-05,1.0,701.2000000000003,,,,[],[],14,1023.1428571428572,701.5999999999998,1305.9999999999998,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.5999999999998, 1075.4000000000003, 1305.9999999999998, 1071.0000000000005, 1091.2, 1217.9999999999998, 1046.000000000001, 886.9999999999991, 1215.5999999999997, 795.9999999999999, 1170.3999999999999, 875.4, 1086.2, 784.2]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.08000004,1305.9999999999998,-1305.9999999999998,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592955,15091.799999999997,620.1866927592954,,0.0,620.1866927592955,,,699.1999999999998,0.0,-3.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,2.3428421402177715e-13,9.236144594918657e-26,0.9572826508550167,0.8441455490837849,0.9762311464226824,0.09063122469908169,0.9809082317971729,2.036480535682086e-09,3.6288088512280613e-09,3.6288088512280613e-09,3.5061663369521003e-09,,1.966420951882527e-12,0.9999999963711786,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,1.0,1.4002129478206948e-13,1.4002129478206948e-13,0.700000002026842,0.22838921006689217,156,2.313173720553702,0.9909968212064462,2,0,0.2500000007644964,0.29131885090562665,151,0.0,0.6061498502600237,0.991380490132338,2,87.49238062063843,0.9082889092026851,77.75,3.9485395801030885,0.9133949787103572,23,coif,0.5457868249065319,1.0,0.3179492225654277,3,18.0,0.9999999992222164,1.916236848988805e-13,0.9999999999720413,5.288482226003333e-26,0.9510724099425654,0.565985542845272,0.440058926952617,0.044157461970813605,0.7309482846597751,0.9999999992222165,0.993350710718827,0.9592465440996025,0.9592465440996025,0.9592465440994367,,1.966420951882527e-12,0.0010872659339004609,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,9.105457730788756e-14,9.105457730788756e-14,1.0,1.5618707358732928,0.5306997586097003,151,2.0837079791972757,0.8397974914337245,70,57.27564927611035,0.9699813158930239,110.5,95.65610859728507,0.9560336348857152,3,835.3496732026143,771.0,573.3183236898866,306,0.6863116747751307,0.6612670939424837,0.32120169947466337,2,2.75,2
dmey,1,antireflect,1.40077662763848,61.489837616748815,52664809.62652564,0.5703324808184144,480.4502327936047,722,raw,0.8975588626764337,,8.401852591865872,230055.99795740703,0.8881916152926949,3.1246726416034514e-06,0.9999977932428651,733.9203302290132,,,,[],[],14,1196.974992967417,181.6542668004821,1409.3345149420927,"[7, 47, 101, 163, 209, 273, 318, 372, 409, 459, 552, 603, 662, 716]","[1080.145941266006, 1354.053617178438, 1373.390163301456, 1317.4224724035882, 1381.1512477360368, 1409.3345149420927, 1184.3672966134607, 1126.3316031455122, 181.6542668004821, 1336.825762952602, 1306.6018428781097, 1251.5517960321106, 1344.0340862666696, 1110.7852900272774]","[0, 29, 29, 112, 168, 168, 316, 333, 406, 389, 502, 554, 389, 692]","[29, 57, 168, 168, 223, 389, 389, 389, 418, 502, 626, 626, 666, 719]",420327700.8110412,1408.4971141722442,-1408.4971141722442,0.0,,,,DWT,inu.32000013025079,532068.8110411763,,0.0,-37.5,89.0,0.0,-37.5,,2.49711417224421,561.8681968509121,48658.35009845616,561.8681968509125,,0.0,561.8681968509121,,,180.6542668004821,0.0,-42.0,4.33451494209271,2.49711417224421,,0.07966977098681127,0.9999999999999999,1.0,0.0,0.6380132415919391,0.5214374189807853,0.1900008250144379,0.594181587790436,0.0,0.9798854715039025,0.9798854715039025,0.9798854715023788,,1.0,0.020114528496078532,1.0,,,,,,1.0,0.6666666666666666,0.75,0.9999999999999999,0.9999999999999999,2.9336208552677614,0.9979426483148002,2,1.7933982954083119,0.9245174210574127,17,0,0.7813698008060773,0.9961505825906918,2,0.0,0.563376153339657,0.9894909279814484,3,7.3484692283495345,0.9922972020667196,6.0,2.8732394366197185,0.9930039469453095,2,dmey,0.013480196527075683,0.035130250028152114,0.9800247874226014,1,1.75,,0.9999999999999999,0.0,1.0,0.0,0.6380132415919392,0.7187639835098425,0.47445467916639356,0.6989078095231793,,0.0,0.049738501952648284,0.049738501952648284,0.04973850194883078,,0.6890169083767238,0.998673021033884,1.0,,,,,1.0,,1.0,0.20689655172413793,0.2571428571428572,1.0,1.0,0.0,2.7350135573482417,0.9293157246251912,10,2.0477336080267197,0.825298729147189,105,67.17514421272202,0.9647929013560157,57.5,18.26086956521739,0.9673283165061001,2,938.0,1019.0,866.9996268402753,18,0.7706477557727234,1.0,0.16054657095909364,6,3.0,3
coif14,1,antireflect,8.185839740695559e-26,313.18823115940336,49187196.535765156,0.5124378109452736,154.2610654791125,722,smoothed,2.1297153022351026e-13,-8.138652196620916e-10,8.344837924544668,222519.11183662093,0.9963811129508401,9.563468773409572e-05,0.9999999999999996,701.2,,,,[],[],14,1023.1428571428572,701.5999999999999,1306.0000000000005,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.5999999999999, 1075.4000000000003, 1306.0000000000005, 1070.9999999999995, 1091.2, 1218.000000000001, 1046.0000000000002, 887.0000000000007, 1215.6, 796.0000000000007, 1170.3999999999999, 875.3999999999999, 1086.2000000000003, 784.2]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.08000004,1306.0000000000005,-1306.0000000000005,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,4.547473508864641e-13,620.1866927592955,15091.799999999997,620.1866927592956,,0.0,620.1866927592955,,,699.1999999999999,0.0,-3.0,4.547473508864641e-13,4.547473508864641e-13,,0.0,2.445433032512076e-13,9.638996263283268e-26,0.9566260323890651,0.7524314469443811,0.9084630678790996,0.0759891852126312,0.8965611310454922,2.0365132886379326e-09,3.6288088512280613e-09,3.6288088512280613e-09,3.5062533483140874e-09,,0.0,0.9999999963711786,1.5353737315619815e-13,,,,,,1.9132106272805413e-13,1.0,1.0,2.8004258956413896e-13,2.8004258956413896e-13,0.7000000020259889,0.2283892100666138,204,2.193443003037058,0.9397024634133101,8,0,0.2500000007643723,0.29131885090548204,203,0.0,0.573758857836538,0.9384038244928219,8,112.8727159237342,0.8816847841470291,105.75,15.394795539033458,0.8854178637716277,47,coif,0.5457868249065319,1.0,0.3179492225654277,3,36.0,0.9999999992213902,1.9944208090860553e-13,0.9999999999720415,5.514725247461984e-26,0.9504248973020268,0.518595010152503,0.4095108871417487,0.03702354864298629,0.6680949344564561,0.9999999992213902,0.9933507107188271,0.9592465440996025,0.9592465440996025,0.9592465440994401,,0.0,0.0010872659339004609,1.0491308876810826e-13,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,1.821091546157751e-13,1.821091546157751e-13,1.0,1.5618707358723731,0.5306997586093879,215,2.0163552799483475,0.8126523115739583,148,47.37615433949868,0.9751697304300322,181.5,175.3168044077135,0.9400219721332551,4,835.3496732026143,771.0,573.3183236898866,306,0.6863116747751307,0.6612670939424837,0.32120169947466337,2,3.5,4
db35,1,antireflect,5.208530390559936e-26,315.15171151366195,48618967.21155092,0.5075949367088608,148.36918289238895,722,smoothed,1.6988319030990008e-13,-6.733206880937818e-10,8.3105251397141,199629.02280042102,0.9959709255951864,9.563468773409581e-05,1.0,701.2,,,,[],[],14,1023.1428571428575,701.5999999999997,1306.0000000000002,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.5999999999997, 1075.3999999999996, 1306.0000000000002, 1071.0000000000002, 1091.2, 1217.9999999999998, 1046.0000000000005, 887.0000000000002, 1215.6000000000004, 796.0000000000001, 1170.4, 875.4000000000005, 1086.1999999999998, 784.2]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.0799999,1306.0000000000002,-1306.0000000000002,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592957,15091.799999999996,620.1866927592955,,0.0,620.1866927592957,,,699.1999999999997,0.0,-3.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.8155093075674893e-13,5.854352134273408e-26,0.9641444901170182,0.61334508876501,0.7963649654226979,0.0008877837512903802,0.7709785283360063,2.036447782726239e-09,3.6288958625900377e-09,3.6288958625900377e-09,3.506209842633094e-09,,0.0,0.9999999963711289,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,1.0,1.4002129478206948e-13,1.4002129478206948e-13,0.7000000020258893,0.22838921006658133,289,1.992088245688921,0.853439195465136,20,0,0.25000000076434387,0.2913188509054489,274,0.0,0.5182151069521139,0.8475599664072886,22,150.52657572668025,0.8422153294269599,151.25,38.999891423946956,0.8418361762438782,80,db,0.5657284713773716,0.9965034137541847,0.30503904590958447,4,61.0,0.9999999992247071,1.5143593701612972e-13,0.9999999999720426,3.389254782442187e-26,0.957839090884214,0.44672627404037385,0.358980056547833,0.00043254714218049495,0.5745139193747216,0.9999999992247071,0.9933507107188267,0.9592465440996061,0.9592465440996061,0.9592465440994384,,0.0,0.0010872659339004609,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,9.105457730788756e-14,9.105457730788756e-14,1.0,1.5618707358723118,0.530699758609367,224,1.9075352061129338,0.768794522508996,274,35.35533905932738,0.9814699480821135,249.0,246.48995983935743,0.9254834017140128,5,887.6812865497076,874.5,530.3130439913126,684,0.7293066005554114,0.6116646738638223,0.30598597745206535,3,4.5,5
db35,1,antisymmetric,5.098188007084966e-26,315.2447050686922,48549269.05246592,0.5088607594936709,151.35437404140984,722,smoothed,1.6784542361705627e-13,-6.751519565639801e-10,8.305828377344595,196826.44749260982,0.9959929094580938,9.563468773409584e-05,1.0,701.2,,,,[],[],14,1023.1428571428572,701.5999999999997,1306.0000000000002,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.5999999999997, 1075.3999999999999, 1306.0000000000002, 1071.0000000000002, 1091.2, 1217.9999999999998, 1046.0000000000005, 887.0000000000002, 1215.6000000000004, 796.0000000000001, 1170.4, 875.4000000000005, 1086.1999999999998, 784.1999999999996]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.0799999,1306.0000000000002,-1306.0000000000002,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592955,15091.799999999997,620.1866927592955,,0.0,620.1866927592955,,,699.1999999999997,0.0,-3.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.7857184734741406e-13,5.714089029339258e-26,0.9645005762428358,0.5943068330118237,0.7826151798252423,0.020517668918689225,0.7556026728341924,2.036447782726239e-09,3.6288088512280613e-09,3.6288088512280613e-09,3.506209842633094e-09,,0.0,0.9999999963711786,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,1.0,1.4002129478206948e-13,1.4002129478206948e-13,0.700000002025862,0.22838921006657242,300,1.9776094885553064,0.847236288105892,26,0,0.25000000076433343,0.29131885090543674,303,0.0,0.5146928662572032,0.8417992115296181,35,156.50985059520482,0.835943552835215,166.0,54.298669266102465,0.8309696799815488,98,db,0.5657284713773716,0.9965034137541847,0.30503904590958447,4,74.5,0.9999999992246639,1.491655937800689e-13,0.9999999999720428,3.3104824919157575e-26,0.9581902388941215,0.43688882199495893,0.35278202043925655,0.009996645063717668,0.5630562163604079,0.9999999992246639,0.9933507107188267,0.9592465440996025,0.9592465440996025,0.9592465440994384,,0.0,0.0010872659339004609,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,9.105457730788756e-14,9.105457730788756e-14,1.0,1.5618707358723098,0.5306997586093664,300,1.898970708804754,0.7653427704273195,294,4.242640687119285,0.9977763937698536,297.0,296.96969696969694,0.9210580082056815,6,887.6812865497076,874.5,530.3130439913126,684,0.7293066005554114,0.6116646738638223,0.30598597745206535,3,5.25,6
db34,1,antisymmetric,4.4766582393708645e-26,315.8093241348636,48510519.04352314,0.5101522842639594,148.14374659011898,722,smoothed,1.5603400381546247e-13,-7.110765309903413e-10,8.30261475416576,194561.9046636975,0.9959498169637175,9.56346877340958e-05,0.9999999999999998,701.2,,,,[],[],14,1023.1428571428572,701.6000000000005,1306.0000000000002,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.6000000000005, 1075.4, 1306.0000000000002, 1071.0000000000007, 1091.2000000000005, 1218.0, 1045.9999999999995, 886.9999999999995, 1215.5999999999997, 796.0, 1170.3999999999994, 875.3999999999993, 1086.2, 784.2000000000002]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.0799999,1306.0000000000002,-1306.0000000000002,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592955,15091.799999999997,620.1866927592954,,0.0,620.1866927592955,,,699.2000000000005,0.0,-3.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.6130431377981405e-13,4.9240236683861265e-26,0.9666625864570957,0.5812804597019308,0.774970726630819,0.04054613043466433,0.7431786415448354,2.036677053417166e-09,3.6288088512280613e-09,3.6288088512280613e-09,3.5061663369521003e-09,,0.0,0.9999999963711786,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,1.0,1.4002129478206948e-13,1.4002129478206948e-13,0.7000000020259177,0.2283892100665906,214,1.971613053522007,0.8446673292751008,29,0,0.250000000764349,0.29131885090545484,214,0.0,0.5133298179991653,0.8395698957101917,38,104.27647545507728,0.8906955183909043,123.75,57.02526901221134,0.8804892686294143,49,db,0.5657284713773716,0.9965034137541847,0.30503904590958447,4,37.75,0.999999999223816,1.3600610052257518e-13,0.9999999999720424,2.86677879537285e-26,0.9603222668758167,0.4301578312769516,0.3493361051125385,0.019754937866910238,0.5537981389326383,0.9999999992238161,0.9933507107188282,0.9592465440996025,0.9592465440996025,0.9592465440994367,,0.0,0.0010872659339004609,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,9.105457730788756e-14,9.105457730788756e-14,1.0,1.5618707358723098,0.5306997586093664,301,1.8953615587212345,0.7638881735180562,299,1.4142135623730951,0.9992587979232845,300.0,299.99666666666667,0.9210130467603844,7,887.6812865497076,874.5,530.3130439913126,684,0.7293066005554114,0.6116646738638223,0.30598597745206535,3,6.0,7
db33,1,antisymmetric,4.3682899475330555e-26,315.91574896701013,48494876.250272915,0.5114503816793893,156.7854423391203,722,smoothed,1.5054501197515516e-13,-7.231128806850511e-10,8.301017253026227,193222.4378174202,0.9959542636218653,9.563468773409573e-05,0.9999999999999998,701.1999999999998,,,,[],[],14,1023.1428571428572,701.6,1305.9999999999998,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.6, 1075.3999999999994, 1305.9999999999998, 1071.0, 1091.2000000000005, 1217.9999999999993, 1045.9999999999998, 887.0000000000005, 1215.600000000001, 795.9999999999997, 1170.4, 875.3999999999993, 1086.2000000000005, 784.1999999999999]","[1, 1, 1, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.08000004,1305.9999999999998,-1305.9999999999998,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592955,15091.799999999997,620.1866927592955,,0.0,620.1866927592955,,,699.2,0.0,-3.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.5327976190993645e-13,4.786269954800366e-26,0.967070102936679,0.57480501281582,0.771884776353802,0.06067651796344262,0.7358298832008838,2.0365460415937795e-09,3.6288088512280613e-09,3.6288088512280613e-09,3.506209842633094e-09,,1.966420951882527e-12,0.9999999963711786,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,1.0,1.4002129478206948e-13,1.4002129478206948e-13,0.7000000020268746,0.2283892100669028,140,1.972189516502008,0.8449142942892923,28,0,0.2500000007645055,0.29131885090563725,141,0.0,0.5137832865617892,0.8403115603095985,36,62.72891411993887,0.9342464212579257,86.25,51.462089941342605,0.9219188081132396,17,db,0.5657284713773716,0.9965034137541847,0.30503904590958447,4,13.75,0.9999999992235319,1.298906332606957e-13,0.9999999999720417,2.789415788523926e-26,0.9607241320158345,0.42681183682028584,0.3479450411493475,0.02956289119327382,0.5483220279858996,0.999999999223532,0.9933507107188273,0.9592465440996025,0.9592465440996025,0.9592465440994384,,1.966420951882527e-12,0.0010872659339004609,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,1.0,9.105457730788756e-14,9.105457730788756e-14,1.0,1.5618707358732933,0.5306997586097005,146,1.894966885547051,0.763729108262788,300,108.89444430272832,0.9429274400929097,223.0,196.41255605381164,0.9130255649101866,8,887.6812865497076,874.5,530.3130439913126,684,0.7293066005554114,0.6116646738638223,0.30598597745206535,3,6.75,8
rbio3.1,1,periodization,3.3459092418628817e-26,317.0737219737508,45383067.178114556,0.5720221606648199,544.7260445638163,722,smoothed,1.4535276816959993e-13,-6.240580496807981e-10,8.396116920260795,79077.02869548078,0.7528518755258727,9.56346877340958e-05,1.0,701.1999999999998,,,,[],[],14,1023.142857142857,701.5999999999999,1305.9999999999998,"[6, 49, 103, 159, 215, 271, 329, 378, 453, 494, 550, 603, 674, 715]","[701.5999999999999, 1075.3999999999996, 1305.9999999999998, 1071.0, 1091.1999999999998, 1218.0, 1045.9999999999998, 887.0, 1215.5999999999995, 795.9999999999998, 1170.3999999999996, 875.3999999999999, 1086.1999999999998, 784.1999999999997]","[0, 0, 0, 112, 168, 168, 306, 334, 306, 473, 500, 555, 610, 694]","[28, 57, 720, 168, 254, 720, 389, 389, 720, 500, 720, 610, 720, 720]",372120386.0799999,1305.9999999999998,-1305.9999999999998,0.0,,,,DWT,inu.32000013025079,5.960464477539063e-08,,0.0,-3.0,59.0,0.0,-3.0,,2.2737367544323206e-13,620.1866927592953,15091.800000000001,620.1866927592952,,0.0,620.1866927592953,,,699.1999999999999,0.0,-16.5,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.4568903651793152e-13,3.4866578956264266e-26,0.9715041534645632,0.9602900862378517,0.15799901345703812,1.0,0.10959039840890991,2.0365132886379326e-09,3.628721839866085e-09,3.628721839866085e-09,3.5060793255901133e-09,,1.966420951882527e-12,0.9999999963712781,7.676868657809908e-14,,,,,,1.9132106272805413e-13,1.0,0.0,1.4002129478206948e-13,1.4002129478206948e-13,0.6000000020268232,0.19576218015180122,428,1.9858832009801384,0.8507808652553428,22,0,0.1666666674311524,0.19421256756735497,438,0.0,0.5249229563492972,0.8585309020930117,17,238.77796520338023,0.7497086318622849,226.25,36.73174572821409,0.7562746513609118,237,rbio,0.7602165740527626,0.9573653582936744,0.18063879067496388,6,179.25,0.9999999992258697,1.2410578279409493e-13,0.9999999999720424,2.0595487379908443e-26,0.9650966922078944,0.6259997757352165,0.07122173531981546,0.4872212873369792,0.08166402435568279,0.9999999992258698,0.9933507107188271,0.959246544099599,0.959246544099599,0.9592465440994331,,1.966420951882527e-12,0.001087265933900683,5.245654438405413e-14,,,,,0.0,,1.1202431628862733e-13,1.0,0.7428571428571429,9.105457730788756e-14,9.105457730788756e-14,1.0,1.536156450159004,0.5219624380952957,398,1.8552228952113152,0.7477110751618277,399,0.7071067811865476,0.9996293989616423,398.5,398.49937264742783,0.895385978306817,9,987.4814814814815,982.5,518.1973523073204,270,0.8113010528473644,0.5976903983175375,0.2527821435115837,5,8.0,9
