signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,rbio3.1,17393309.352681547,0.6634349030470914,338.8812430817044,6.378240306223129,722,1,False,False,323.0592007411377,,9.563163136762213,406568.6939040186,1.0,1.1128332101461347e-06,0.270196015899181,1023.3602890722309,,,,[],[],15,2444.73920016135,1464.2413671420434,3120.4622253762345,"[2, 46, 100, 156, 200, 271, 316, 371, 410, 465, 502, 548, 602, 648, 715]","[1641.1948391339765, 2530.3816164760606, 3120.4622253762345, 3092.354730824069, 2859.186269727805, 2515.1788206805495, 2643.695478161205, 2353.9584745700167, 1819.3857479929864, 2762.666194095841, 1464.2413671420434, 2568.742159355431, 2594.728333564036, 2382.419522512775, 2322.492222807215]","[0, 27, 54, 109, 165, 221, 303, 331, 386, 331, 497, 497, 552, 607, 691]","[27, 54, 552, 552, 552, 331, 331, 386, 417, 552, 526, 552, 691, 691, 718]",911526080.5625,2604.8046051959445,-2604.8046051959445,0.0,,,,SWT,inu.32000013025079,491730448.5625,,0.0,-95.5,88.0,0.0,-95.5,,1198.8046051959445,1809.6324040448449,28744.91199757975,1809.632404044845,,0.0,1809.6324040448449,,,1463.2413671420434,0.0,-91.0,1715.4622253762345,1198.8046051959445,,289.3602890722309,1.0,0.10285709038691218,1.0,1.0,0.22807017543859595,0.38324654501222405,1.0,0.7795430200477056,1.0,1.0,1.0,,0.0,0.17732672008306782,0.0,0.9455048734694571,,,,,0.0,,1.0000000000000002,0.01694915254237289,0.10999999999999999,0.8307744638899304,0.8307744638899304,0.01694915254237289,2.5436732341092583,0.7950591789867667,14,2.0062409424124756,1.0,1,0,0.5138547897643225,0.8808473225285648,5,0,0.6734534015482475,1.0,1,6.13052471924984,0.9421648611391524,5.25,1.7610062893081762,0.94631827962618,1,rbio,62.8,83.0,37.43794866175229,15,0.7513019000703729,1.0,0.17408866995073896,4,1.75
raw,sym11,4499770.876430969,0.6911357340720221,219.6269616593684,10.429429143916932,722,1,False,False,295.8557849828312,,9.307646362768365,356752.33894384094,1.0,1.509441146162562e-06,0.7872541159688171,999.9708552941308,,,,[],[],14,2159.621479890295,1552.507061074205,2531.6900253532162,"[5, 49, 103, 159, 215, 272, 329, 373, 438, 494, 550, 604, 651, 711]","[1911.1573326045927, 2049.6235736689055, 2531.6900253532162, 2391.0922472376287, 2512.2777918057295, 2092.2272149689447, 2291.8029008230283, 1961.6380907452556, 1957.9660625714207, 2279.773790592915, 2462.0507283040106, 1866.7195101003426, 2374.1743886139466, 1552.507061074205]","[0, 31, 31, 112, 168, 266, 277, 365, 389, 389, 500, 554, 610, 694]","[31, 84, 500, 168, 500, 277, 500, 389, 446, 500, 721, 610, 721, 721]",838918783.8726208,2294.5951694883656,-2294.5951694883656,0.0,,,,SWT,inu.32000013025079,419123151.8726208,,0.0,-82.5,89.0,0.0,-78.0,,888.5951694883656,1524.5146837737902,35181.29928153587,1524.514683773791,,0.0,1524.5146837737902,,,1551.507061074205,0.0,-64.5,1126.6900253532162,888.5951694883656,,265.97085529413084,0.40070930285075473,0.6547261671945116,0.4244789674370979,0.11423313327190891,0.578947368421052,0.8202095879589848,0.16188978549488778,0.8300976254375224,0.6230951019656459,0.6230951019656459,0.6230951019656465,,0.0,0.11042927632549762,0.4937645582205598,0.4543793067474322,,,,,0.5,,0.27511984966548914,0.23728813559322037,0.6400000000000001,0.4126927388334373,0.4126927388334373,0.31355932203389836,1.9921791483793045,0.6226823071712885,41,1.4068232382764065,0.7012234714862922,20,0,0.43662059050582885,0.7484528426489782,23,0,0.450742044661314,0.6692995292993883,11,12.579745625409124,0.8813231544772724,23.75,19.159143905986653,0.8286332753518437,2,sym,32.68421052631579,23.0,27.012451103516746,19,0.3910144820178525,0.7215259400981406,0.5098320805580611,1,1.75
raw,db2,4732815.698418647,0.6814404432132964,215.9125049439916,10.15402727474971,722,1,False,False,300.54357565404075,,9.297645024531795,356752.33894383867,1.0,1.8168113112983614e-06,0.7818139221460493,991.1800634838584,,,,[],[],15,2242.163936664416,1052.8750647179882,2983.3058329625565,"[7, 47, 104, 164, 216, 273, 330, 372, 408, 458, 496, 551, 605, 661, 717]","[1052.8750647179882, 2293.190638567588, 2418.6866664996405, 2684.685116999494, 2413.2405316209893, 2595.9169861493174, 2395.276348231926, 2179.7574389410815, 1834.7556542821383, 2574.437316228735, 2171.4493571720873, 2983.3058329625565, 2030.5054484881907, 2236.752661006679, 1767.6239880978235]","[1, 1, 85, 85, 199, 256, 278, 364, 390, 364, 474, 85, 555, 555, 694]","[16, 85, 155, 364, 256, 364, 364, 390, 419, 501, 501, 555, 612, 667, 721]",854211891.5470314,2478.9548276001087,-2478.9548276001087,0.0,,,,SWT,inu.32000013025079,434416259.5470314,,0.0,-86.5,88.0,0.0,-77.5,,1072.9548276001087,1607.0571405479109,31783.540950033763,1607.0571405479106,,0.0,1607.0571405479109,,,1051.8750647179882,0.0,-95.5,1578.3058329625565,1072.9548276001087,,257.18006348385836,0.5039812362137944,0.6172098278241349,0.4019521469119597,0.13024296503061936,0.45614035087719335,0.8156121091714044,0.1618897854948496,0.5439309700739106,0.7322102289538206,0.7322102289538206,0.7322102289538202,,0.0,0.08528623497223309,0.2331070546429983,0.8310955807904166,,,,,0.0,,0.4277996862039269,0.16949152542372883,0.01999999999999999,0.6611616602199564,0.6611616602199564,0.3220338983050848,1.9586333716767717,0.6121971248271307,43,1.3610747217472876,0.6784203696444431,27,0,0.4101132638475782,0.703014115250876,33,0,0.44100406021770805,0.6548397546197763,18,10.5,0.9009433962264151,30.25,27.368872220733998,0.8077830188679245,3,db,46.921052631578945,48.0,23.653331379501417,38,0.5613356050224082,0.6318009459654599,0.4175247926946763,2,2.75
raw,sym2,4732815.698415902,0.6814404432132964,215.91250494373494,10.154027274750641,722,1,False,False,300.5435756540304,,9.297645024531766,356752.3389437924,1.0,1.816811311299683e-06,0.7818139221460699,991.180063484115,,,,[],[],15,2242.1639366641466,1052.8750647178153,2983.3058329621667,"[7, 47, 104, 164, 216, 273, 330, 372, 408, 458, 496, 551, 605, 661, 717]","[1052.8750647178153, 2293.190638567331, 2418.686666499284, 2684.6851169992897, 2413.240531620653, 2595.9169861491614, 2395.276348231748, 2179.7574389405754, 1834.7556542819534, 2574.437316228301, 2171.449357171557, 2983.3058329621667, 2030.5054484881232, 2236.7526610063874, 1767.6239880978485]","[1, 1, 85, 85, 199, 256, 278, 364, 390, 364, 474, 85, 555, 555, 694]","[16, 85, 155, 364, 256, 364, 364, 390, 419, 501, 501, 555, 612, 667, 721]",854211891.5469809,2478.9548275998623,-2478.9548275998623,0.0,,,,SWT,inu.32000013025079,434416259.54698086,,0.0,-86.5,88.0,0.0,-77.5,,1072.9548275998623,1607.0571405476417,31783.5409500378,1607.0571405476414,,0.0,1607.0571405476417,,,1051.8750647178153,0.0,-95.5,1578.3058329621667,1072.9548275998623,,257.18006348411495,0.5039812362135665,0.6172098278242617,0.4019521469118957,0.13024296503043079,0.45614035087719335,0.8156121091714217,0.16188978549407104,0.5439309700738115,0.7322102289534648,0.7322102289534648,0.7322102289534643,,0.0,0.08528623497296697,0.23310705464330805,0.8310955807900915,,,,,0.0,,0.42779968620342224,0.16949152542372883,0.01999999999999999,0.6611616602196242,0.6611616602196242,0.3220338983050848,1.958633371676396,0.6121971248270133,44,1.3610747217468646,0.6784203696442322,28,0,0.4101132638474706,0.7030141152506916,34,0,0.44100406021754873,0.6548397546195397,19,10.5,0.9009433962264151,31.25,28.472810532341157,0.8030660377358491,4,sym,32.68421052631579,23.0,27.012451103516746,19,0.3910144820178525,0.7215259400981406,0.5098320805580611,1,3.25
raw,sym9,4518860.028330461,0.649584487534626,199.67448555795616,12.004812333816165,722,1,False,False,298.87331597367876,,9.299091012743162,356752.33894383855,1.0,1.5508923969168335e-06,0.9336126614823319,1011.3982083006968,,,,[],[],14,2151.423774322647,1314.248102909487,2547.5867247257115,"[3, 47, 101, 157, 214, 270, 318, 376, 440, 493, 549, 601, 651, 715]","[1314.248102909487, 2073.749888764586, 2547.5867247257115, 2483.016089877901, 2166.612609743157, 2415.4752007144957, 2231.3887524776533, 2016.8489883659054, 2143.4917141079627, 2252.579314548576, 2327.776419353555, 2268.8909245574605, 2000.8883496896065, 1877.3797606810022]","[0, 28, 55, 110, 166, 166, 304, 332, 332, 304, 304, 553, 608, 692]","[28, 55, 166, 166, 222, 553, 332, 387, 444, 498, 553, 719, 719, 719]",839287601.0994835,2252.151180489293,-2252.151180489293,0.0,,,,SWT,inu.32000013025079,419491969.0994835,,0.0,-78.0,89.0,0.0,-69.0,,846.151180489293,1516.3169782061423,35296.06715948294,1516.3169782061425,,0.0,1516.3169782061423,,,1313.248102909487,0.0,-82.5,1142.5867247257115,846.151180489293,,277.39820830069675,0.46718544934799355,0.869331139082917,0.4052090627514652,0.11554452954203714,0.052631578947367974,0.9438964142561346,0.16188978549484762,0.6936336486192618,0.6122583311814496,0.6122583311814496,0.6122583311814498,,0.0,0.14311329562700043,0.5025689244049416,0.46763957190265043,,,,,0.5,,0.27880196288333925,0.31355932203389836,0.28,0.35548926886633225,0.35548926886633225,0.4661016949152543,1.9499564487910226,0.6094850362250384,46,1.3854982258802395,0.6905941338303055,22,0,0.41287813011089064,0.7077536352353162,31,0,0.43081256563182346,0.6397065701077452,27,10.344080432788601,0.9024143355397302,31.5,29.306438777981526,0.8026222621094877,5,sym,32.68421052631579,23.0,27.012451103516746,19,0.3910144820178525,0.7215259400981406,0.5098320805580611,1,4.0
raw,sym7,4525911.17819182,0.6842105263157895,220.20514795766985,10.054015147861946,722,1,False,False,294.1789429330612,,9.303834685039085,356752.3389448092,1.0,1.4793981292102252e-06,0.7419156871403464,983.5536953544563,,,,[],[],14,2146.058873353172,1547.5629404632737,2594.8871182339262,"[5, 49, 103, 159, 215, 273, 329, 373, 438, 494, 550, 604, 651, 711]","[1890.669881719021, 2123.1202533130895, 2594.8871182339262, 2304.8744428089344, 2406.287301445708, 1979.3487145930437, 2319.4597349864375, 2002.6508141920451, 2263.9615296383417, 1942.1788633727472, 2489.674092913053, 1899.6851003940894, 2280.463438870699, 1547.5629404632737]","[0, 31, 31, 112, 168, 266, 279, 335, 389, 446, 500, 556, 610, 694]","[31, 86, 500, 168, 500, 279, 500, 389, 500, 500, 668, 610, 668, 721]",837758476.2264737,2239.5431153700583,-2239.5431153700583,0.0,,,,SWT,inu.32000013025079,417962844.2264737,,0.0,-78.0,89.0,0.0,-73.5,,833.5431153700583,1510.9520772366673,35371.175773055584,1510.952077236667,,0.0,1510.9520772366673,,,1546.5629404632737,0.0,-73.5,1189.8871182339262,833.5431153700583,,249.5536953544563,0.3637685065204632,0.6035857776140898,0.4158936183491949,0.11602893302297689,0.4912280701754387,0.7818943235416096,0.1618897855111782,0.827265856316924,0.6051663221300934,0.6051663221300934,0.6051663221300929,,0.0,0.0634736277132709,0.5083308479442069,0.5070952944503327,,,,,0.5,,0.2635358351198731,0.31355932203389836,0.46,0.3384968727367601,0.3384968727367601,0.38983050847457634,1.9547680324190118,0.610988961209426,45,1.3112481659019695,0.6535845910537608,35,0,0.4217056002611256,0.7228856406217048,30,0,0.419184144962136,0.6224397174302562,30,7.0710678118654755,0.9332918130956087,35.0,34.054054054054056,0.8015515669251628,6,sym,32.68421052631579,23.0,27.012451103516746,19,0.3910144820178525,0.7215259400981406,0.5098320805580611,1,4.75
raw,rbio5.5,3661232.10867561,0.6454293628808865,177.65673866978014,9.628553014711143,722,1,False,False,312.31103399337803,,9.217048601324993,376108.14140464796,1.0,1.8922361929744947e-06,0.7597833015741589,1011.489854379098,,,,[],[],15,2239.0087788436063,1094.6153997432525,3039.3101144269003,"[6, 47, 102, 164, 208, 273, 330, 372, 408, 458, 496, 551, 605, 661, 716]","[1094.6153997432525, 2394.995970856038, 2602.9097372105794, 2736.07934220668, 2396.810930548878, 2652.6019241727045, 2303.3765233463873, 1951.9132067389191, 1401.7294281182742, 2540.851474128279, 2062.630475222929, 3039.3101144269003, 2110.012544010867, 2256.5210145801725, 2040.7735973432295]","[1, 29, 85, 155, 199, 256, 278, 364, 401, 256, 474, 155, 555, 555, 667]","[16, 85, 155, 256, 256, 445, 445, 390, 419, 501, 501, 555, 638, 667, 720]",877447536.8452024,2478.8895594504247,-2478.8895594504247,0.0,,,,SWT,inu.32000013025079,457651904.84520245,,0.0,-86.5,88.0,0.0,-77.5,,1072.8895594504247,1603.9019827271013,31830.868317345907,1603.9019827271009,,0.0,1603.9019827271013,,,1093.6153997432525,0.0,-91.0,1634.3101144269003,1072.8895594504247,,277.489854379098,0.7632181046464943,0.545627631488226,0.2204183243771954,0.0566267703395908,0.0,0.7969941492133217,0.48753175117690883,0.5678379499211749,0.7280393396958538,0.7280393396958538,0.7280393396958531,,0.0,0.1433754177644414,0.236737752359227,0.8778116697497125,,,,,0.0,,0.6597744163580848,0.16949152542372883,0.10999999999999999,0.6610736957112402,0.6610736957112402,0.3220338983050848,2.1412218293062395,0.6692675956992197,35,1.2086749178013692,0.6024575075952517,48,0,0.4395552026927664,0.7534833402506629,21,0,0.4100595330345339,0.6088907296211146,36,11.045361017187261,0.8957984809699315,35.0,32.050874403815584,0.7828049008623242,7,rbio,62.8,83.0,37.43794866175229,15,0.7513019000703729,1.0,0.17408866995073896,4,6.25
raw,sym5,4559055.053728356,0.6634349030470914,202.7043262390237,12.075317145380067,722,1,False,False,299.0853775955544,,9.302393596673017,356752.3389448895,1.0,1.5419649597607185e-06,0.9382947941792628,1014.5126200970503,,,,[],[],14,2125.5349238995655,1294.5204405400316,2553.6817923437043,"[3, 47, 101, 157, 214, 270, 318, 376, 435, 493, 549, 601, 651, 715]","[1294.5204405400316, 2066.361135477869, 2553.6817923437043, 2438.587200105584, 2153.9884644566937, 2368.0258566937764, 2234.5239270429206, 1939.7421365682417, 2088.971634571285, 2289.253091186921, 2221.749741358109, 2270.5127830721076, 2042.4694991986278, 1795.1012319780448]","[0, 28, 55, 110, 166, 166, 304, 332, 332, 304, 498, 553, 608, 692]","[28, 55, 166, 166, 222, 553, 332, 387, 444, 553, 553, 719, 719, 719]",838737016.3486472,2257.045567378258,-2257.045567378258,0.0,,,,SWT,inu.32000013025079,418941384.34864724,,0.0,-78.0,89.0,0.0,-73.5,,851.045567378258,1490.4281277830605,35658.511065406085,1490.4281277830607,,0.0,1490.4281277830605,,,1293.5204405400316,0.0,-82.5,1148.6817923437043,851.045567378258,,280.51262009705033,0.47185716257480226,0.8789355852904689,0.41264773882633493,0.11830586784884327,0.22807017543859595,0.9478532596289387,0.1618897855125286,0.6823345340717926,0.5780351530511604,0.5780351530511604,0.5780351530511605,,0.0,0.15202100113031,0.5303736457793019,0.47272378535223025,,,,,0.5,,0.2733051605624548,0.31355932203389836,0.28,0.3620856308015034,0.3620856308015034,0.38983050847457634,1.921300080598637,0.600528104075788,49,1.4695205915163363,0.7324746297666815,11,0,0.4034949785440702,0.6916690835309246,37,0,0.45993708216007334,0.6829530908934351,7,20.29778313018444,0.8085114799039204,26.0,14.224679029957205,0.7816142305179979,8,sym,32.68421052631579,23.0,27.012451103516746,19,0.3910144820178525,0.7215259400981406,0.5098320805580611,1,6.25
raw,bior3.1,2836952.64013296,0.682825484764543,165.9024183068205,8.710881511472344,722,1,False,False,308.7497489021663,,9.119188443333574,397800.11019556987,1.0,1.0270759917592807e-06,0.6775695588244138,1039.9772984301146,,,,[],[],15,2139.516558062176,218.14244199605014,2836.912406120428,"[7, 47, 101, 157, 208, 272, 317, 372, 408, 458, 496, 551, 603, 661, 716]","[1101.672365088641, 2291.5563011303034, 2623.3661582020904, 2448.8875599443104, 2489.7229765578336, 2631.32110949044, 2340.5234457274723, 2237.2858556742367, 1788.6266030113718, 2808.9816882635596, 218.14244199605014, 2836.912406120428, 2055.5594129092933, 2309.05719396467, 1911.1328528519412]","[1, 1, 85, 155, 155, 155, 315, 364, 390, 155, 494, 474, 555, 555, 667]","[15, 85, 155, 199, 256, 364, 364, 445, 419, 474, 501, 555, 612, 667, 719]",898864245.6875,2441.9932688277413,-2441.9932688277413,0.0,,,,SWT,inu.32000013025079,479068613.6875,,0.0,-86.5,88.0,0.0,-68.5,,1035.9932688277413,1504.409761945671,33323.25162906736,1504.4097619456713,,0.0,1504.409761945671,,,217.14244199605014,0.0,-95.5,1431.912406120428,1035.9932688277413,,305.9772984301146,0.6847630663519813,0.42061876480865334,0.0,0.0,0.47368421052631604,0.7275157536536494,0.8524773725683323,0.06583380153923879,0.5965178569441438,0.5965178569441438,0.5965178569441439,,0.0,0.2248539693309264,0.3512252674975257,0.708981196450584,,,,,0.0,,0.8735896640401966,0.16949152542372883,0.01999999999999999,0.6113470818300999,0.6113470818300999,0.47457627118644075,1.9943444998828186,0.6233591168202309,40,1.2792711134901056,0.6376458013820616,39,0,0.39338662866408497,0.6743414004883074,41,0,0.45129416684413326,0.6701193665465534,10,15.022205785658333,0.8582810774937893,32.5,22.853059401518532,0.7758386519544418,9,bior,51.53333333333333,45.0,26.696352524178995,15,0.61651419188365,0.7130826735561175,0.3545152636146097,3,7.5
raw,db38,4425512.628096566,0.724376731301939,237.5871697357502,7.417722292866383,722,1,False,False,295.51891929439915,,9.2942225836287,356752.33894383867,1.0,1.5590806770302108e-06,0.3113825013972011,990.0679200786158,,,,[],[],14,2155.1735965221546,1217.263216897933,2881.937268574747,"[23, 76, 132, 187, 244, 302, 357, 409, 470, 523, 580, 633, 680, 718]","[1830.0452301377509, 2144.9456216949866, 2387.8370737801915, 2067.135412508929, 2663.6116292492757, 2881.937268574747, 2366.784387210549, 1784.35353552796, 2138.174220965979, 2436.6903759594325, 2037.930881236567, 2346.086887723391, 1869.634609842473, 1217.263216897933]","[2, 2, 114, 141, 114, 114, 334, 391, 334, 334, 530, 530, 641, 641]","[29, 114, 141, 196, 284, 334, 446, 446, 475, 530, 584, 641, 695, 721]",840293244.6237159,2513.022588678652,-2513.022588678652,0.0,,,,SWT,inu.32000013025079,420497612.6237159,,0.0,-91.5,89.0,0.0,-78.0,,1107.022588678652,1520.0668004056497,35243.56964868984,1520.0668004056497,,0.0,1520.0668004056497,,,1216.263216897933,0.0,-96.0,1476.9372685747471,1107.022588678652,,256.06792007861577,0.3932881585702074,0.24445946621037656,0.3942435073121124,0.10913170234377101,1.0,0.41805302426295754,0.1618897854948496,0.6380850835690759,0.6172153235157342,0.6172153235157342,0.6172153235157339,,0.0,0.08210533065413753,0.4985416014548374,0.7465387799923922,,,,,0.5,,0.2888418770829008,0.08474576271186442,0.009999999999999981,0.7070761511445851,0.7070761511445851,0.31355932203389836,2.1099500119628174,0.65949316984566,36,1.1483268560283528,0.5723773410024752,50,0,0.4285477353556987,0.7346143945391249,26,0,0.38872366345632503,0.5772094439832985,49,11.4418821295566,0.8920577157589,40.25,37.50674670025024,0.7561703673134123,10,db,46.921052631578945,48.0,23.653331379501417,38,0.5613356050224082,0.6318009459654599,0.4175247926946763,2,8.0
