signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,gaus8,14.567176142936274,0.7303921568627451,194.75451001849876,-3.0828993611012665,36,17,1302.0251947895797,,False,"[3, 7, 9, 15, 18, 24, 26, 32]","[3187.8650358105224, 943.3105293653236, 187.9276138070095, 1430.4682392340421, 47.16586360506187, 2392.8911674939823, 29.42017589554962, 3577.2772254168867]",8,8.394186854459479,29067.124799050973,0.09762091888147387,1.2700370325361505e-06,0.4870397265022586,6,1610.5914704636482,29.42017589554962,4484.474691934395,"[3, 9, 17, 20, 24, 26]","[3187.8650358105224, 1828.0317951565162, 47.16586360506187, 86.59126037984458, 4484.474691934395, 29.42017589554962]","[0, 7, 15, 15, 15, 25]","[32, 15, 18, 21, 32, 32]",0.05,20,128854349.67184046,4634.739603089306,-4634.739603089306,CWT,uc1.l0082986993,0.0,-3.5,,6.420175895549619,3702.474691934395,1346.227834100012,3790.739603089306,0.0,1346.227834100012,6755.54882278189,1374.1623037900451,0.0,3790.739603089306,0.0,-8.0,0.0,1.0,6.0,0.2623102059719422,0.06745157353262957,0.8398006772447942,0.29752986140090704,0.9805303020426147,0.33644859813084116,0.886458536498638,0.6648101193572077,,0.012944024079005814,0.7090919591297077,0.7090919591297077,0.7282483990463602,0.5490473559682238,0.6157591209303451,0.75,,0.02702702702702702,0.3448275862068966,0.6742407370963599,0.6742407370963599,0.2923076923076924,1.895559435488194,0.806093246584996,7,1.9969259235146837,0.8605936922659875,4,0,0,0.5072355498348071,0.768093703858637,7,1,0.11111111111111112,0.5363619287168913,0.7973951839177392,4,1.7320508075688772,0.8762820851736516,5.5,5.090909090909091,0.7417124711582543,2,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,1.75,1
raw,morl,14.505110876072099,0.7107843137254902,190.66036759560387,-1.9274595661835547,36,17,1115.6172968738265,,False,"[3, 7, 15, 18, 21, 24, 33]","[3059.8728640298923, 1541.4110542905942, 1253.4089527563528, 254.77402895596015, 324.13456700520504, 1759.08560377011, 3704.243583530959]",7,8.456088656785703,27515.907144443394,0.08296089840355445,8.625188880973008e-07,0.526511678757898,5,1983.9257908325046,254.77402895596015,3941.104859115134,"[3, 9, 16, 20, 24]","[3255.2141069343916, 2144.4013921518317, 254.77402895596015, 324.13456700520504, 3941.104859115134]","[0, 7, 15, 15, 7]","[33, 15, 18, 21, 33]",0.05,10,101272603.5632066,4337.46817136553,-4337.46817136553,CWT,uc1.l0082986993,0.0,-8.5,,231.77402895596015,3159.104859115134,1719.5621544688684,3493.46817136553,0.0,1719.5621544688684,7011.628954162523,1719.562154468868,10.0,3493.46817136553,0.0,-8.5,0.0,-4.0,7.0,0.07720876360149007,0.031667080350482116,1.0,0.3934103332008808,0.968169489085404,0.2242990654205612,1.0,0.6073019257209218,,0.7460277948120794,1.0000000000000002,1.0000000000000002,1.0,0.5718697288832973,0.49496981475632973,1.0,,0.0,0.0,0.5576491035339859,0.5576491035339859,0.1384615384615385,2.3079800593693394,0.9814765521352865,2,2.0460930607853274,0.8817827247201404,3,0,0,0.5888855903317679,0.8917342531969924,4,1,0.11111111111111112,0.5322015266169119,0.7912100234504014,5,1.2909944487358056,0.9077861108045853,3.5,3.116883116883117,0.8288930554022926,1,morl,1.0,1.0,,1,0.07692307692307693,,,6,2.25,2
raw,gaus4,14.440325061258761,0.7156862745098039,173.84463862696643,-3.187189016023516,36,17,1252.2338097934924,,False,"[3, 9, 15, 24, 33]","[2900.506333034586, 830.5709343000524, 1083.5806193462706, 1737.6792008643363, 3128.8470139452043]",5,8.302051345171535,25327.528401498552,0.09693880318401724,1.5101332825606763e-06,0.5017530127041262,5,1591.8750232562118,82.64122226974746,3305.4102037592,"[3, 9, 16, 20, 24]","[2900.506333034586, 1475.2793640483235, 82.64122226974746, 195.53799316920174, 3305.4102037592]","[0, 7, 15, 15, 15]","[33, 15, 17, 21, 33]",0.05,10,132336768.16403666,4925.718175388135,-4925.718175388135,CWT,uc1.l0082986993,0.0,-8.5,,59.64122226974746,2523.4102037592,1327.5113868925755,4081.718175388135,0.0,1327.5113868925755,5051.375116281059,1327.5113868925753,10.0,4081.718175388135,0.0,-8.5,0.0,-4.0,7.0,0.21286778811600127,0.08853461667882512,0.8253411336472775,0.1548200247227504,0.9552668564270985,0.25233644859813115,0.928781450689835,0.5261722995043862,,0.18607390328234855,0.6945078057526805,0.6945078057526805,0.6915446734138003,0.397167990583119,0.3536570076750545,1.0,,0.0,0.0,0.7883642735534102,0.7883642735534102,0.1384615384615385,1.7984407727032115,0.7647931972577758,8,1.8235849217186797,0.785890784661808,7,0,0,0.47772077266900353,0.7234002384277786,8,1,0.11111111111111112,0.4874595217424826,0.7246932606163162,8,0.5,0.9642857142857143,7.75,7.724137931034484,0.7053571428571428,3,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,2.5,3
raw,gaus6,14.482952885584854,0.7091503267973857,172.63674411020713,-3.073985487293916,36,17,1283.7474453339166,,False,"[3, 7, 15, 18, 24, 32]","[3043.411674767224, 585.6610812318813, 1361.9035562898214, 9.542783702342376, 2469.0009709375195, 3360.293111309154]",6,8.266837773182573,26315.75723006465,0.09720078542229983,1.4438814411749836e-06,0.4894286870293527,5,1794.1460576892218,9.542783702342376,4210.87223965021,"[3, 9, 17, 20, 24]","[3043.411674767224, 1605.7010801014799, 9.542783702342376, 101.20251022485434, 4210.87223965021]","[0, 7, 15, 15, 15]","[32, 15, 18, 21, 32]",0.05,10,128682488.44235438,4683.465616247515,-4683.465616247515,CWT,uc1.l0082986993,0.0,-8.5,,13.457216297657624,3428.87223965021,1529.7824213255853,3839.465616247515,0.0,1529.7824213255853,6062.73028844611,1540.6410325146858,10.0,3839.465616247515,0.0,-8.5,0.0,0.5,7.0,0.24416055767185768,0.08271698966338119,0.8410365672957896,0.10027728494482205,0.9637565413972894,0.21495327102803782,0.8933304052305552,0.5628088441319782,,0.03583575653762687,0.8521206132052016,0.8521206132052016,0.8592295241589936,0.48730198404952774,0.554938205997608,1.0,,0.0,0.0,0.6933513708971085,0.6933513708971085,0.276923076923077,2.0336372108991334,0.8648113010962081,5,1.8031391259053298,0.7770794798942489,8,0,0,0.5254310429892877,0.795646669606229,6,1,0.11111111111111112,0.4823245021149083,0.7170591618834956,9,1.8257418583505538,0.8695898672606748,7.0,6.635944700460828,0.6847949336303374,4,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,3.25,4
raw,gaus2,14.611670442015738,0.6715686274509803,199.22674453087663,-4.747043944069423,36,17,1509.8344043858995,,False,"[3, 9, 15, 18, 23, 33]","[2637.0425496270855, 1211.44585102879, 472.5258119915696, 332.84643663198096, 809.664933160688, 2774.38241094758]",6,8.399894367444729,30421.979900895458,0.07779110856237953,1.8204133109022472e-06,0.4642810869562222,5,1242.269192003378,332.84643663198096,2637.0425496270855,"[3, 9, 16, 20, 23]","[2637.0425496270855, 1211.44585102879, 332.84643663198096, 385.9347994950959, 1644.0763232339384]","[0, 7, 15, 15, 15]","[33, 33, 18, 21, 33]",0.05,10,184894281.93337828,5465.321691373027,-5465.321691373027,CWT,uc1.l0082986993,0.0,-8.5,,309.84643663198096,1855.0425496270855,977.9055556397417,4621.321691373027,0.0,977.9055556397417,3303.345960016891,977.9055556397416,10.0,4621.321691373027,0.0,-8.5,0.0,-8.5,7.0,0.46866296711689626,0.11578055335738585,0.6090704943907154,0.306370299276145,0.9893917109492588,0.0,0.8209930833429038,0.7150385765402155,,1.0,0.42208938103858323,0.42208938103858323,0.41648391655774475,0.2413801398990534,0.20508110166110058,1.0,,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.7014294243705503,0.7235387837748651,9,1.8030690218426635,0.7770492679001922,9,0,0,0.4755936600162553,0.7201792066280436,9,1,0.11111111111111112,0.4976079050661345,0.7397805954056996,7,1.0,0.9285714285714286,8.5,8.4,0.6607142857142858,5,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,4.0,5
raw,fbsp,10.32801861276137,0.7679738562091504,238.94773136517574,-9.139973171395816,36,17,2023.292720062468,-11461.2085832482,True,"[2, 9, 12, 14, 17, 19, 23, 28, 33]","[1657.7686629796394, 136.82601962765443, 1170.8327881691514, 589.4143381039652, 420.4420996619583, 118.37692976412563, 333.13153388981254, 160.44512795149512, 2140.1124324056887]",9,8.61730369633963,38108.48790962575,0.08871665648548735,1.1890011511955224e-05,0.43362564573301526,6,1459.32940895366,16.895481423901458,3307.1194264182495,"[3, 9, 11, 16, 20, 23]","[2801.112206392534, 1775.0444872983508, 16.895481423901458, 399.85282961935127, 455.9520225695737, 3307.1194264182495]","[0, 7, 10, 15, 15, 15]","[33, 15, 15, 17, 21, 33]",0.05,20,232032259.79638153,5287.176653048658,-5287.176653048658,CWT,uc1.l0082986993,0.0,-8.0,,6.104518576098542,2525.1194264182495,1194.9657725900238,4443.176653048658,0.0,1194.9657725900238,5847.97645372196,1197.3036424184202,0.0,4443.176653048658,0.0,-8.0,0.0,-8.0,6.0,0.9785226666870821,1.0,0.0,0.6431183137895755,0.1362669003993907,0.551401869158879,0.7328124015711878,1.0,0.0,0.011917180051889686,0.5912261547525565,0.5912261547525565,0.5891006134413576,0.4681626932556959,0.35403696218598546,0.75,,0.02702702702702702,0.03448275862068966,0.9301304504478267,0.9301304504478267,0.015384615384615385,1.6274209404411741,0.6920664184305942,10,1.8969351153926346,0.8175017288931251,6,0,0,0.44106875503066884,0.6678990339264596,10,0,0.0,0.5602357946229016,0.8328878329588288,2,3.8297084310253524,0.7264493977839034,7.0,4.615384615384615,0.6132246988919516,6,fbsp,6.0,6.0,,1,0.46153846153846156,,,4,5.5,6
raw,gaus1,14.538010396029845,0.7549019607843137,205.2588417390321,-5.277446126492168,36,17,2044.921641503742,,False,"[6, 12, 14, 17, 21, 30]","[933.17413882397, 222.29177574791993, 1881.8377264580965, 159.92511732559433, 183.97271069870044, 2182.878379285796]",6,8.468273954760516,17626.78611828122,0.1503692237853519,1.990309900820335e-06,0.17886817445195002,6,1453.9660424554138,159.92511732559433,5342.594785678201,"[6, 12, 14, 17, 21, 30]","[933.17413882397, 222.29177574791993, 1881.8377264580965, 159.92511732559433, 183.97271069870044, 5342.594785678201]","[0, 0, 0, 16, 19, 0]","[8, 13, 22, 22, 22, 35]",0.05,20,183943622.0114985,3159.7693186457323,-3159.7693186457323,CWT,uc1.l0082986993,0.0,-3.5,,136.92511732559433,4560.594785678201,1189.6024060917775,2315.7693186457323,0.0,1189.6024060917775,5815.796254732482,1189.6024060917773,0.0,2315.7693186457323,0.0,10.0,0.0,19.0,6.0,1.0,0.1306993083786269,0.5355313357207837,0.41228429284249574,0.9747217015083309,0.4766355140186917,0.0,0.24068316969015074,,0.437481050021001,0.5870469342647838,0.5870469342647838,0.5830414814035919,0.4652947296309527,0.8065163630089142,0.75,,0.9999999999999998,0.3448275862068966,0.09574856944323251,0.09574856944323251,0.8461538461538463,1.9363034219349338,0.8234197686126258,6,1.6409590646050087,0.7071864828016398,11,0,0,0.5499088386534362,0.8327127639288642,5,1,0.11111111111111112,0.4657638597143294,0.6924388900375874,10,2.943920288775949,0.7897199793731465,8.0,7.173913043478261,0.6091457039722876,7,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,5.5,7
raw,cgau8,9.847288571526924,0.8464052287581699,235.2613582698292,-6.31014929580477,36,17,1513.6706220156616,-10782.517323142885,True,"[3, 6, 12, 15, 19, 23, 32]","[1102.4976514698315, 52.12197553022065, 367.61263240844846, 415.84649383906094, 472.42765944371115, 678.1216105037695, 1973.8664901544191]",7,8.847711611308329,30449.460527825802,0.09366822354968277,1.5270646505237432e-06,0.4220395534957879,7,1078.1766358203647,25.44111399735243,3163.247588420913,"[3, 9, 13, 16, 20, 24, 26]","[2452.7890634026326, 1610.5935710966169, 25.44111399735243, 87.4858868031107, 109.05028040120509, 3163.247588420913, 98.62894662072267]","[0, 7, 12, 15, 15, 7, 25]","[32, 15, 15, 18, 21, 32, 32]",0.05,20,127297835.26194817,3813.4260859771402,-3813.4260859771402,CWT,uc1.l0082986993,0.0,-3.0,,2.4411139973524314,2381.247588420913,813.8129994567283,2969.4260859771402,0.0,813.8129994567283,4639.236450742553,836.1517687023307,0.0,2969.4260859771402,0.0,-7.5,0.0,-3.0,5.0,0.47247229829039006,0.09002137359923928,0.3923491906547004,0.9999999999999999,0.04052552325176306,1.0,0.6994848919421546,0.7160573640779041,0.19963825815151867,0.0,0.29422585112406713,0.29422585112406713,0.3049557312797989,0.3604373693243397,0.3220547312264337,0.5,,0.05405405405405404,0.3793103448275862,0.3521166632433948,0.3521166632433948,0.16923076923076927,1.0272975393654422,0.4368618536630553,11,1.9704925832542215,0.8492019998522617,5,0,0,0.2818940023898255,0.4268648135203685,11,0,0.0,0.5122832111075188,0.7615979872327311,6,3.2015621187164243,0.7713169915202553,8.25,7.292817679558011,0.5910156386172705,8,cgau,8.0,8.0,,1,0.6153846153846154,,,2,6.5,8
raw,gaus7,14.52353190859057,0.696078431372549,172.67122658453428,-3.682989511388527,36,17,1431.9065231904092,,False,"[1, 4, 6, 10, 12, 14, 16, 19, 22, 30, 34]","[361.5473723791406, 1564.3301552925418, 20.34592122114168, 69.51382754177257, 540.2719390499174, 507.94616848333146, 433.9752268018906, 649.4309981602556, 2245.495124086193, 1863.7556891932975, 206.69607199146458]",11,8.321888364735923,27151.41340461543,0.10274337883940429,5.018903399008278e-07,0.28889546015973483,8,1840.4370598155174,20.34592122114168,6212.979547501807,"[4, 6, 10, 12, 14, 17, 21, 30]","[5109.180269505252, 20.34592122114168, 69.51382754177257, 1719.9043734310849, 508.1663143609349, 433.9752268018906, 649.4309981602556, 6212.979547501807]","[1, 5, 8, 8, 13, 16, 19, 1]","[22, 22, 11, 22, 22, 22, 22, 34]",0.05,20,121517247.88194168,3606.533432217112,-3606.533432217112,CWT,uc1.l0082986993,0.0,5.0,,2.65407877885832,5430.979547501807,1576.073423451881,2762.533432217112,0.0,1576.073423451881,11815.49647852414,1576.8733067829592,0.0,2762.533432217112,0.0,2.0,0.0,23.0,4.0,0.39128125007893233,0.0,0.7565994268716103,0.1855458311365178,0.9718381905821336,0.1401869158878506,0.316494582366636,0.5937890724427379,,0.0006927816983800517,0.888191298389404,0.888191298389404,0.8877361332940112,1.0,1.0,0.25,,0.5675675675675674,0.9310344827586208,0.2709721269720775,0.2709721269720775,0.9692307692307693,2.3515386631989634,1.0,1,1.5702242702848614,0.6767026691063828,12,0,0,0.660382382106026,1.0,1,1,0.11111111111111112,0.41391135311524674,0.6153511311523077,12,6.3508529610858835,0.5463676456367226,6.5,1.8461538461538458,0.5410409656755042,9,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,7.0,9
raw,gaus3,14.412380509538023,0.7598039215686274,167.19902059282958,-3.217329026095282,36,17,1348.8822528313153,,False,"[1, 4, 6, 12, 14, 17, 19, 22, 30]","[104.82594346114365, 1490.6756385773433, 137.7210143868699, 1722.0188162096415, 427.9894552902995, 258.1796211294599, 100.23768862416725, 434.4804169334193, 1567.2960023466474]",9,8.211088920762712,21980.68038874356,0.14533819064325948,8.304945889294289e-07,0.2612864172772921,7,1679.1153156158439,137.7210143868699,5857.026843712227,"[4, 6, 12, 14, 17, 21, 30]","[2910.0103919841504, 137.7210143868699, 1744.753410259962, 427.9894552902995, 258.1796211294599, 418.12647254793865, 5857.026843712227]","[1, 5, 8, 13, 16, 19, 1]","[22, 22, 22, 22, 22, 22, 35]",0.05,20,109693246.77840976,3227.4652900290052,-3227.4652900290052,CWT,uc1.l0082986993,0.0,6.0,,114.72101438686991,5075.026843712227,1414.7516792522074,2383.4652900290052,0.0,1414.7516792522074,8845.807209310908,1414.7516792522079,0.0,2383.4652900290052,0.0,1.5,0.0,24.0,5.0,0.30883886235259167,0.028855001107203855,0.8211622839810551,0.013927193809286753,0.9497014670483811,0.5046728971962617,0.23707689574089935,0.4020948155890658,,0.3652503457884805,0.7624868292462011,0.7624868292462011,0.760183061849118,0.735335359371805,0.9208728981172396,0.5,,0.5405405405405405,1.0,0.12229933432299223,0.12229933432299223,1.0000000000000002,2.2262000363667735,0.9466993127547888,3,1.5333577032658963,0.6608146811452763,13,0,0,0.6326462110671308,0.9579998319300377,2,1,0.11111111111111112,0.40273562154753756,0.5987364647270318,13,6.075908711186061,0.566006520629567,7.75,4.051948051948052,0.5062175460290692,12,gaus,7.0,6.0,4.342481186734475,8,0.5384615384615384,1.0,0.3230769230769231,1,9.25,10
