signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,gaus2,19.752423211514326,0.6448412698412699,1320.0884039267694,-29.31660984455819,72,35,29752.378274742823,,False,10.392983128816928,499434.6400400919,0.05558890956760469,1.1979327006342513e-06,0.7433241111737802,4,25692.589760088376,256.73742451918224,59658.28711708466,"[16, 21, 53, 59]","[504.5470825958473, 42350.78741615382, 256.73742451918224, 59658.28711708466]","[0, 0, 36, 0]","[18, 36, 54, 71]",0.05,20,83579453309.61316,50941.887328092984,-50941.887328092984,0.4861111111111111,2096785.3931989092,0.02696249435379739,0.05870541643560967,3758148.1965290336,133743990839.39426,7.0,844732.4777693757,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[2096785.3931989092, 86698.3753584245, 844732.4777693757, 189246.749695571, 210137.8676919924, 57081.136024897656, 47257.1164310965, 7706.065062739299, 50287.132739513014, 10829.440184585974, 16866.87400042104, 9125.771755358128, 16027.612099712474, 3917.2093695544036, 7890.299244710547, 6612.744011748112, 12163.57513115167, 9833.707851801882]",3.0,0.3,8699.55563081145,15.0,0.5,21807882455.65944,0.04199565654506964,0.04331341390123917,25184279864.139908,3.017706027316925e+18,"[0.03125, 0.03125, 0.03125]",2.0,21807882455.65944,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[6.916263896709003e-22, 21807882455.65944, 2000637578.1992989, 503363253.07031494, 254819328.67608914, 85874680.58514662, 95663202.87898304, 91116912.73989816]",3.0,0.3,boxcar,32.0,16.0,8699.55563081145,15.0,CWT,mdp.39015056038089,0.0,0.0,49795.887328092984,0.0,0.0,-20.0,0.0,235.73742451918224,,834399.8798752172,25333.953396452012,0.08456743487548357,1.0,3.0177059749985024e+18,8.0,0.09616448913085507,0.03125,16.0,133690364603.71417,0.0,8543.25563081145,10.0,0.0,2051539.3931989092,3640217.723594331,0.0,-20.0,25333.953396452012,94880.3590403535,25333.953396452016,,0.13430880245166257,21803790116.675976,8543.25563081145,1.0,21803790116.675976,58527.28711708466,49795.887328092984,0.0,-11.0,0.2,0.0,0.0,0.0,25173976627.764908,18.0,0.08980105644109165,0.5995548516639231,0.15810879433593494,0.20826301334965497,0.6865441720017481,0.9064231703205247,0.3731343283582094,1.0,0.12562155927368512,,0.031766437892658796,0.7431480493060354,0.7431480493060354,0.7431282099884563,0.9818371037403113,0.8954382735871784,0.75,,0.4545454545454545,0.1818181818181818,0.4941139441168625,0.4941139441168625,0.04545454545454547,2.1873677629857182,0.8819104821676391,5,1.748242928023645,0.8260992332071608,4,0,0,0.5465426828227151,0.9093224689883596,4,1,0.11111111111111112,0.5016506806074045,0.82543573841802,4,0.5,0.9642857142857143,4.25,4.2105263157894735,0.8303571428571428,2,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,1.75,1
raw,mexh,20.488481148781197,0.7150793650793651,1918.0934415677295,-32.68042384425876,72,35,45890.462143887264,,False,10.335033803598295,668115.3739104061,0.0483588655609579,2.090790027428245e-06,0.6184261976196114,3,28547.2404510124,442.97540457754076,65369.568878267186,"[22, 52, 57]","[65369.568878267186, 19829.17707019247, 442.97540457754076]","[0, 36, 55]","[71, 71, 71]",0.05,20,179053139533.4075,65334.90812663743,-65334.90812663743,0.4861111111111111,3326421.6450207774,0.019961519922646234,0.05379919204059171,5307042.677549225,311002669186.4011,6.0,702056.6111800402,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[3326421.6450207774, 591865.9298955996, 702056.6111800402, 177952.65661262447, 172072.35806923886, 56512.85910169322, 44657.28897195289, 12722.143363211624, 45081.69380234257, 13249.42054768198, 16121.661349743432, 4117.900311264028, 15830.996922527158, 4841.542914123851, 7525.926639215531, 7335.725287564005, 11414.109440429254, 9566.837350089378]",3.0,0.3,24947.193397220377,15.0,0.5,9699636449.374403,0.04993456653765294,0.06218801244250466,18190666134.818813,3.0384668068831826e+18,[0.03125],4.0,9699636449.374403,0.03125,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[1.507536666377893e-22, 3524997874.475997, 9699636449.374403, 1162596982.0922341, 1351805461.9290266, 523996259.1592571, 363821233.6296947, 327114662.6463822, 161300801.85834977, 141593270.42093197, 71411504.12327516, 103473836.00555229, 71265804.46784957, 73970178.96732625, 66547403.982416004, 55031408.61821851]",3.0,0.3,boxcar,64.0,32.0,24947.193397220377,15.0,CWT,mdp.39015056038089,0.0,0.0,64188.90812663743,0.0,0.0,-16.0,0.0,421.97540457754076,,691724.0132858817,28188.604087376036,0.06569283633421807,3.0,3.03846675456476e+18,24.0,0.10316546356200622,0.03125,48.0,310949042950.721,0.0,24790.893397220378,10.0,0.0,3281175.6450207774,5189112.204614523,0.0,-20.5,28188.604087376036,77751.7213530372,28188.604087376036,,0.12636989245907929,9695544110.39094,24790.893397220378,0.0,9695544110.39094,64238.568878267186,64188.90812663743,0.0,-20.5,0.2,0.0,0.0,0.0,18180362898.443813,19.0,0.0947072808361096,1.0,0.34324256047230745,0.020463544617149887,0.622512315193995,1.0,0.9014925373134333,0.8295917769787275,0.18906524682484194,,0.057764484034646596,0.8417747055265095,0.8417747055265095,0.841762484159852,0.7908533535045096,1.0,0.875,,0.022727272727272724,0.0909090909090909,0.6800605176249834,0.6800605176249834,0.2272727272727273,2.349191979394685,0.9471553281119853,2,1.9945668769557807,0.9424949709342035,2,0,0,0.5791633215759237,0.9635957777404718,3,1,0.11111111111111112,0.6077404421195013,1.0,1,0.816496580927726,0.9416788156480196,2.0,1.7142857142857144,0.8994108363954384,1,mexh,1.0,1.0,,1,0.07142857142857142,,,5,2.0,2
raw,gaus4,18.926768305218463,0.6349206349206349,808.0265736363915,-25.749459631079755,72,35,19366.79133268256,,False,10.330762694928119,520575.0119113493,0.07284760684677795,9.447301723296264e-07,0.643831376039574,4,25937.016743694974,37.41205909229393,52428.72303003727,"[13, 15, 20, 60]","[51126.03692183267, 37.41205909229393, 155.89496381766367, 52428.72303003727]","[0, 14, 19, 36]","[36, 36, 36, 71]",0.05,30,36884504629.64,39427.2429032911,-39427.2429032911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,38281.2429032911,,0.0,-11.0,0.0,16.41205909229393,,,25578.38038005861,,,,,,,,,,,0.0,,,,0.0,-15.5,25578.38038005861,95858.0669747799,25596.94374550484,,,,,,,51297.72303003727,38281.2429032911,0.0,-20.0,,,,,,18.0,,0.3418502854159955,0.10560730697220712,0.40741460586931383,0.6177928983975569,0.8014556607962595,0.298507462686567,0.8642540958829308,0.13357281201572313,,0.0011495305964680722,0.7515928709999192,0.7515928709999192,0.7522150878594965,0.992738515245461,0.7630799460237186,0.75,,0.04545454545454545,1.0,0.34535374249380735,0.34535374249380735,0.4545454545454546,2.1884703812233997,0.882355039593279,4,1.6068440690690455,0.7592838684278433,5,0,0,0.579423025559383,0.9640278659832887,2,1,0.11111111111111112,0.44075133544901357,0.725229563317999,5,1.4142135623730951,0.8989847455447789,4.0,3.4782608695652177,0.8066352299152466,3,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,2.5,3
raw,fbsp,13.72662488837015,0.6757936507936508,1416.5925653872937,-29.818588845816873,72,35,33455.00130121002,-170602.80081421984,True,10.63817709810556,1062397.351710344,0.05135623074683092,2.401315399274094e-06,0.393530894162941,5,20879.864624475667,133.78393070770835,51663.26508217266,"[14, 16, 20, 53, 60]","[133.78393070770835, 51193.432172322086, 1157.7815344513292, 251.0604027245572, 51663.26508217266]","[0, 0, 19, 36, 36]","[15, 36, 36, 54, 71]",0.05,30,93334360098.90904,51195.310693241336,-51195.310693241336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,50049.310693241336,,0.0,-15.0,0.0,112.78393070770835,,,20521.228260839303,,,,,,,,,,,0.0,,,,0.0,-19.5,20521.228260839303,96509.32312237834,20521.228260839303,,,,,,,50532.26508217266,50049.310693241336,0.0,-15.0,,,,,,17.0,,0.6914305315208797,0.40762992656711894,0.1802378639925129,0.9574744213597857,0.14034882369842194,0.6059701492537319,0.5227491089364011,0.3373613920492473,0.0,0.014602642385278093,0.5768709671597554,0.5768709671597554,0.5768382845531533,1.0,0.7490659982144676,0.625,,0.2727272727272727,0.2727272727272727,0.49738797581985283,0.49738797581985283,0.27272727272727276,1.9561339569034668,0.7886808383618352,7,1.5732047384467636,0.7433882369985861,6,0,0,0.494350552441161,0.8224866584434184,7,0,0.0,0.4270224685975665,0.7026395464292635,7,0.5,0.9642857142857143,6.75,6.7200000000000015,0.7410714285714286,4,fbsp,4.0,4.0,,1,0.2857142857142857,,,4,4.0,4
raw,gaus6,18.941727893644682,0.6265873015873016,706.1646756469723,-25.609370504105563,72,35,19129.984955194344,,False,10.185183454453469,623464.3813491703,0.07010544961106784,8.323800265386836e-07,0.593481979448629,3,32471.229227313812,90.22803819238106,50260.27398989346,"[13, 20, 60]","[47063.1856538556, 90.22803819238106, 50260.27398989346]","[0, 19, 36]","[36, 36, 71]",0.05,10,35339700986.2327,38033.69874612491,-38033.69874612491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,36887.69874612491,,0.0,-16.0,0.0,69.22803819238106,,,32112.592863677448,,,,,,,,,,,20.0,,,,0.0,-20.5,32112.592863677448,89523.68768194143,32120.665704060888,,,,,,,49129.27398989346,36887.69874612491,0.0,-20.5,,,,,,19.0,,0.33597424921931257,0.0823115294811558,0.4152356874223651,0.4569332327313052,0.803357509533104,0.23582089552238816,0.7955583830475432,0.17227125052244255,,0.008522421245561553,0.9773464212827396,0.9773464212827396,0.977623605379337,0.9221103932169286,0.7233801404885218,0.875,,0.022727272727272724,0.0909090909090909,0.32735024172185534,0.32735024172185534,0.2272727272727273,2.242755206116763,0.9042417826029429,3,1.486232728832714,0.7022912536783822,7,0,0,0.5380782481040525,0.8952395786325449,5,1,0.11111111111111112,0.4066272866293965,0.6690805127453416,8,2.217355782608345,0.841617444099404,5.75,4.992570579494799,0.7154515791925591,5,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,4.0,5
raw,gaus8,18.956169229416194,0.6325396825396825,633.3743688137631,-25.011203565801267,72,35,17821.855327753117,,False,10.049210284678228,646471.668573991,0.07295296222334936,7.581698175016828e-07,0.6040415267489333,3,31134.700959387235,487.2928658801975,48968.41042997993,"[13, 20, 60]","[43948.39958230157, 487.2928658801975, 48968.41042997993]","[0, 19, 36]","[36, 36, 71]",0.05,10,30761609262.19065,38270.148809341415,-38270.148809341415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,37124.148809341415,,0.0,-16.0,0.0,466.2928658801975,,,30776.06459575087,,,,,,,,,,,20.0,,,,0.0,-20.5,30776.06459575087,85514.1028781617,30776.064595750875,,,,,,,47837.41042997993,37124.148809341415,0.0,-20.5,,,,,,19.0,,0.30351474740044576,0.06692405930815544,0.44863094448381247,0.3066879191940739,0.8051934715537743,0.28059701492537303,0.8099656188463503,0.18092468182191432,,0.06395101700435123,0.9311700836913015,0.9311700836913015,0.9311647672490285,0.8774036537380862,0.6997287974515773,0.875,,0.022727272727272724,0.0909090909090909,0.3304049916368513,0.3304049916368513,0.2272727272727273,2.184783189558549,0.8808684249352325,6,1.444845830314247,0.6827346551171176,9,0,0,0.5259422897507032,0.8750481096764284,6,1,0.11111111111111112,0.39474925163618185,0.6495359273104973,9,1.7320508075688772,0.8762820851736516,7.5,7.199999999999999,0.6702838997296829,6,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,4.75,6
raw,cgau8,13.073562570262753,0.6293650793650793,713.648299663277,-23.982118214908986,72,35,17811.280727650454,-142969.64686452213,True,10.394741266871396,610392.26165771,0.08464524128027148,1.9571174124452606e-06,0.4468424660549,3,21317.801568413666,1068.589831143874,34067.855146915346,"[13, 21, 61]","[28816.959727181784, 1068.589831143874, 34067.855146915346]","[0, 19, 36]","[36, 36, 71]",0.05,10,25127018466.841682,25220.886318385063,-25220.886318385063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,24074.886318385063,,0.0,-16.0,0.0,1047.589831143874,,,20959.165204777302,,,,,,,,,,,20.0,,,,0.0,-20.5,20959.165204777302,56063.404705241,20959.165204777306,,,,,,,32936.855146915346,24074.886318385063,0.0,-20.5,,,,,,19.0,,0.30325235272329315,0.31552557378423485,0.5060840861245741,0.6884868493966483,0.057323428253956865,0.25671641791044775,0.5954863546922277,0.16735460439275499,0.31405042486752593,0.14509765165098426,0.5920014545967445,0.5920014545967445,0.5919699406732869,0.5490293319266052,0.4269305272810768,0.875,,0.022727272727272724,0.0909090909090909,0.16181872465620686,0.16181872465620686,0.2272727272727273,1.5358467517398333,0.6192279927878421,10,1.3956320891974878,0.6594796296580582,10,0,0,0.3697147417455789,0.6151210735256247,10,0,0.0,0.35603112134951803,0.5858275946024847,11,0.5,0.9642857142857143,10.25,10.232558139534882,0.6160714285714286,7,cgau,7.0,7.0,,1,0.5,,,2,5.75,7
raw,gaus3,19.312656504076635,0.6384920634920634,961.6956862392879,-27.765906760858343,72,35,22872.730228046363,,False,10.299082352025266,995555.9322640125,0.06037425873366741,6.266203592191864e-07,0.010390504216458646,3,16267.49986903752,368.8342877366049,42090.36409015124,"[29, 46, 68]","[42090.36409015124, 368.8342877366049, 6343.301229224708]","[5, 44, 5]","[44, 47, 71]",0.05,10,56088398207.42161,54063.7192450968,-54063.7192450968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,52917.7192450968,,0.0,-20.5,0.0,347.8342877366049,,,15908.863505401156,,,,,,,,,,,20.0,,,,0.0,-20.5,15908.863505401156,40912.49960711256,15908.863505401156,,,,,,,40959.36409015124,52917.7192450968,0.0,-20.5,,,,,,19.0,,0.4288455094088182,0.039647308684976235,0.29483772149541204,0.58278729353982,0.8505145628630656,0.32537313432835796,0.0,0.3122211994882569,,0.04741469299822555,0.417516229102196,0.417516229102196,0.4174712378903932,0.38009723540325013,0.5738060309496897,0.875,,0.022727272727272724,0.0909090909090909,0.5344455712408818,0.5344455712408818,0.022727272727272735,1.4466144693098166,0.5832510132627541,11,1.2891391400534742,0.6091583944225801,12,0,0,0.3611730361909459,0.6009096221085175,11,1,0.11111111111111112,0.3487227856705328,0.5738021719508386,12,0.5773502691896257,0.9587606950578839,11.5,11.478260869565219,0.5686660618146562,9,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,7.0,8
raw,morl,18.51251529814077,0.6476190476190476,464.039796464632,-21.69066380445789,72,35,12127.161923700336,,False,9.771655347869784,412717.95406254847,0.10524737743194662,6.239639108459795e-07,0.6854716802205897,4,19239.29864636581,650.7379965965192,41267.6418103163,"[13, 21, 53, 60]","[32551.472003327737, 2487.342775222676, 650.7379965965192, 41267.6418103163]","[0, 18, 36, 36]","[36, 36, 54, 71]",0.05,10,14504025748.952534,28284.692749737933,-28284.692749737933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,27138.692749737933,,0.0,-20.0,0.0,629.7379965965192,,,18880.662282729445,,,,,,,,,,,20.0,,,,0.0,-15.5,18880.662282729445,69067.19458546324,18880.662282729445,,,,,,,40136.6418103163,27138.692749737933,0.0,-15.5,,,,,,18.0,,0.16220848307531865,0.039096494711544943,0.6340144416512998,0.0,0.7487906719076673,0.39402985074626906,0.921067296677311,0.09300594156561406,,0.0867672763340252,0.5201902891193636,0.5201902891193636,0.5201532284811007,0.6940211639648437,0.558743691962579,0.75,,0.24999999999999997,1.0,0.20140070788100872,0.20140070788100872,0.04545454545454547,1.6352239451231798,0.6592952325159912,9,1.3784367298763505,0.651354286822568,11,0,0,0.4456934916831532,0.7415323981216491,8,1,0.11111111111111112,0.3684710919863226,0.6062968110222774,10,1.2909944487358056,0.9077861108045853,9.5,9.367238320520404,0.6146073411165783,8,morl,8.0,8.0,,1,0.5714285714285714,,,6,7.5,9
raw,gaus1,20.35753387338755,0.5952380952380952,1443.8094049982292,-33.0469613980189,72,35,39220.561374022356,,False,10.276843374050321,2824185.9707878367,0.05906937653183705,1.2379028872099045e-06,0.018359338252333508,2,7356.480750863364,3964.542800664276,10748.418701062452,"[34, 68]","[10748.418701062452, 3964.542800664276]","[5, 5]","[39, 71]",0.05,10,189536090546.21277,90099.5248507958,-90099.5248507958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038089,,,88953.5248507958,,0.0,-21.0,0.0,3943.542800664276,,,6997.844387227,,,,,,,,,,,20.0,,,,0.0,-21.0,6997.844387227,6822.961501726728,6997.844387227,,,,,,,9617.418701062452,88953.5248507958,0.0,-21.0,,,,,,20.0,,0.8344952582454843,0.16639660354336447,0.0,0.5582140470374674,0.9833523554789683,0.0,0.010872518274822163,1.0,,0.5493606215512474,0.10964527944924418,0.10964527944924418,0.10957650819790077,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.063468306594291,0.42877282133772465,13,1.4753997671048014,0.6971723418650749,8,0,0,0.3231856407206364,0.5377072532448511,12,1,0.11111111111111112,0.4386107922669577,0.7217074294698866,6,3.304037933599835,0.7639972904571546,9.75,8.851063829787234,0.5337843595142916,10,gaus,7.5,7.5,4.105745103771404,8,0.5357142857142857,1.0,0.325,1,7.75,10
