signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus8,2316812918.3161187,0.653815953061269,535.908096554564,-31.203488504023472,722,127,35768.49941026157,,False,15.207836803234033,374821.8381998484,0.018445623298867717,1.002233640358154e-06,0.3238565865295395,861.6444751824752,,,,[],[],10,85362.46023955967,17087.34026493197,156267.76528392656,"[47, 103, 159, 215, 271, 324, 377, 454, 547, 678]","[147180.93393534617, 17087.34026493197, 44832.72776829757, 56804.14541079168, 54822.48685600086, 99623.53265645873, 26625.68107574457, 156267.76528392656, 100898.3536541614, 149481.63548993715]","[0, 86, 114, 114, 254, 114, 364, 389, 502, 612]","[612, 114, 170, 308, 308, 389, 389, 612, 612, 721]",1639315935564.8804,128914.12772405744,-128914.12772405744,0.0,,,,CWT,inu.32000013025079,1638943815178.8003,,0.0,-59.0,63.0,0.0,-50.0,,127608.12772405744,84959.50407517611,824208.8023955966,84959.50407517611,,0.0,84959.50407517611,,,17084.940264931967,0.0,-59.0,154961.76528392656,127608.12772405744,,160.44447518247512,0.05374564396653153,0.8796553464375172,0.9788443748807911,0.02434827194365794,0.7983473980309426,0.803668895690114,0.02432779239144866,,0.48330775278311117,0.6560392316375789,0.6560392316375789,0.6560392316375787,,0.0,0.9999999999999999,0.10281593252771681,,,,,0.16666666666666663,,0.017891807570478348,0.71875,1.0,0.07880746431308755,0.07880746431308755,0.803921568627451,1.7266304704752438,0.5460535935166493,4,1.6960508589096963,0.9375983833027209,2,0,0.4585061679795955,0.7307372166691556,3,0,0.5089911033344292,0.9444931616891288,2,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,1,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,1.0,1
smoothed,gaus2,7816844319.904508,0.6546884201801645,717.7845325447408,-38.385003168279056,722,127,83734.58715631526,,False,14.858001166518164,784529.3064023744,0.01806577418132269,1.985137084296635e-06,0.18373343194409106,70315.48863408575,,,,[],[],8,98824.20155060262,17239.627524591328,281788.77389416297,"[49, 214, 271, 323, 455, 548, 601, 675]","[281788.77389416297, 25682.334524788617, 32957.55851941786, 40023.65541942757, 102500.85945426182, 17239.627524591328, 26972.929704644062, 263427.8733635267]","[0, 197, 255, 308, 363, 501, 363, 363]","[363, 363, 363, 363, 501, 556, 611, 721]",8563621196700.0625,246714.8467523564,-246714.8467523564,0.0,,,,CWT,inu.32000013025079,8563249076313.982,,0.0,-69.0,65.0,0.0,-60.0,,245408.8467523564,98421.24538621906,761177.8124048209,98421.24538621906,,0.0,98421.24538621906,,,17237.227524591326,0.0,-69.0,280482.77389416297,245408.8467523564,,69614.28863408575,0.5295167589218448,0.3894810258791755,0.6180216636444942,0.2599131295185617,0.8124120956399437,0.4850890890785171,0.13764635240857076,,0.48998633470012454,0.9258051365336677,0.9258051365336677,0.9258051365336675,,0.5972709528403612,0.8932581332508847,0.8449681552527999,,,,,0.4999999999999999,,0.2449566746810066,0.09375,0.13043478260869565,0.32085796998859384,0.32085796998859384,0.411764705882353,2.703562088735642,0.8550120127575048,2,1.4055700546363994,0.7770169178140033,5,0,0.5446800777710299,0.8680755719370263,2,0,0.4617257307273012,0.8567866754270508,4,1.5,0.85,3.25,2.7586206896551726,0.7625,2,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,1.75,2
smoothed,morl,1748322942.1661313,0.6522018888913124,463.76171738883636,-29.44032617977262,722,127,30349.994180685055,,False,15.228348238221987,286863.8000271866,0.025536920583894642,4.267085209799851e-07,0.41021025084915536,1181.2497914020087,,,,[],[],10,82686.50036497557,28869.12978157288,138878.3953448411,"[47, 104, 159, 215, 272, 324, 378, 454, 548, 678]","[103862.98385635464, 40940.91881738914, 51635.434585622024, 69425.64815535187, 53424.394486304445, 97046.97026015598, 28869.12978157288, 138878.3953448411, 130316.76264973605, 112464.3657124275]","[0, 85, 113, 113, 254, 113, 363, 113, 501, 501]","[113, 113, 170, 254, 307, 419, 419, 501, 612, 721]",1093708247030.7646,90560.24808653949,-90560.24808653949,0.0,,,,CWT,inu.32000013025079,1093336126644.6847,,0.0,-63.5,63.0,0.0,-54.5,,89254.24808653949,82283.544200592,797449.2036497556,82283.54420059199,,0.0,82283.544200592,,,28866.729781572878,0.0,-63.5,137572.3953448411,89254.24808653949,,480.0497914020086,0.0,1.0,0.9999999999999999,0.0,0.7723277074542886,1.0,0.0,,1.0,0.6024144649485451,0.6024144649485451,0.6024144649485447,,0.002748457973248346,0.9546830928086901,0.0,,,,,0.16666666666666663,,0.0,0.4375,0.6086956521739131,0.0,0.0,0.6274509803921569,1.617665221807149,0.5115929103414756,5,1.8089310829817151,1.0,1,0,0.400356303204308,0.6380617560034393,5,0,0.5389039582077556,1.0,1,2.309401076758503,0.7690598923241497,3.0,1.6666666666666667,0.7345299461620749,3,morl,3.0,3.0,,1,0.5106382978723404,,,3,3.0,3
smoothed,gaus4,3565761920.8114667,0.6663249503784326,553.8414050620203,-34.13799142521149,722,127,45867.55240665488,,False,14.862384914907127,525629.9461722027,0.016671256330921494,1.4361540530469955e-06,0.21586267131035466,0.0,,,,[],[],10,81953.59983677157,11555.81539851894,217451.12539857306,"[48, 128, 215, 271, 323, 407, 454, 547, 600, 677]","[217451.12539857306, 11555.81539851894, 33556.76009107468, 74226.13125967006, 49185.42838133698, 13948.414995029434, 152139.74009120927, 39827.80109735568, 22217.0632321218, 205427.71842282574]","[0, 117, 170, 170, 308, 389, 389, 502, 556, 389]","[389, 170, 254, 389, 389, 418, 502, 611, 611, 721]",3220132228562.245,182808.87326732845,-182808.87326732845,0.0,,,,CWT,inu.32000013025079,3219760108176.165,,0.0,-54.5,63.0,0.0,-54.5,,181502.87326732845,81550.643672388,790120.1983677156,81550.643672388,,0.0,81550.643672388,,,11553.41539851894,0.0,-63.5,216145.12539857306,181502.87326732845,,701.2,0.15391720120349114,0.6793608343718084,0.6225430897459973,0.07784041997142528,1.0,0.558137165209576,0.06603891303396102,,0.2407218527612005,0.5877275407519267,0.5877275407519267,0.5877275407519266,,0.004650247534499504,0.9422715519883165,0.464567062522788,,,,,0.16666666666666663,,0.06973063153312352,1.0,0.6086956521739131,0.1895474540144039,0.1895474540144039,0.6274509803921569,1.770626498862709,0.5599675084001411,3,1.4536538471402587,0.8035982469515409,4,0,0.44764515541837535,0.7134276434432009,4,0,0.45111966050517993,0.8371058583527169,6,1.2583057392117916,0.8741694260788209,4.25,4.000000000000001,0.7245847130394104,4,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,3.25,4
smoothed,mexh,15529501224.95472,0.6048378301742753,909.7435317641632,-41.55356151718046,722,127,128701.12525256522,,False,15.012986588295101,1159455.356278514,0.014570302916783483,9.264379892996841e-07,0.15944776218730133,117146.9649459185,,,,[],[],7,102526.64148264905,10685.533061875216,308009.47757665085,"[73, 270, 323, 378, 457, 602, 652]","[308009.47757665085, 14189.830258474356, 27431.455689407187, 10685.533061875216, 35574.33418512947, 22454.60066467189, 299341.25894233445]","[0, 255, 309, 363, 363, 363, 363]","[363, 363, 363, 389, 501, 611, 721]",17731827110637.312,279614.42620362656,-279614.42620362656,0.0,,,,CWT,inu.32000013025079,17731454990251.234,,0.0,-65.0,66.0,0.0,-60.5,,278308.42620362656,102123.68531826549,688270.6903785433,102123.6853182655,,0.0,102123.68531826549,,,10683.133061875216,0.0,-69.5,306703.47757665085,278308.42620362656,,116445.7649459185,0.9755356228950387,0.1732110593841335,0.7778746180565533,0.5902441390538086,0.008790436005625457,0.4298739178426089,0.24134492610376687,,0.20255548290724176,1.0000000000000002,1.0000000000000002,1.0,,1.0,0.7697912115742729,1.0,,,,,0.6666666666666665,,0.5456045200576027,0.34375,0.08695652173913043,0.38845823515147815,0.38845823515147815,0.39215686274509803,3.1620164961383015,1.0,1,1.3526504130349735,0.7477622700834791,7,0,0.6274569811423552,1.0,1,0,0.4566963884773622,0.8474541363477959,5,3.0,0.7,3.5,1.7073170731707317,0.675,5,mexh,5.0,5.0,,1,0.851063829787234,,,2,4.25,5
smoothed,gaus6,2712582153.2709947,0.6507950356620935,549.1049906114788,-32.3843230922299,722,127,40523.47704542459,,False,15.10838201701303,428433.5923916797,0.014952886258292405,1.1601519739747724e-06,0.2687854282925579,76.07459713461304,,,,[],[],11,76855.83675616808,8107.580614984126,176237.8352588053,"[47, 103, 151, 215, 271, 323, 407, 454, 547, 596, 678]","[176237.8352588053, 9703.613332494515, 34356.06246477272, 40334.3336138531, 55809.785275316186, 91094.17452261725, 19039.30367329183, 158243.32753039975, 79752.12003871123, 8107.580614984126, 172736.06799260282]","[0, 97, 115, 170, 170, 170, 389, 389, 502, 585, 612]","[612, 170, 170, 254, 308, 389, 419, 612, 612, 612, 721]",2150460549242.8806,152362.99226082966,-152362.99226082966,0.0,,,,CWT,inu.32000013025079,2150088428856.8005,,0.0,-58.5,62.0,0.0,-45.0,,151056.99226082966,76452.88059178452,815998.4043178489,76452.88059178452,,0.0,76452.88059178452,,,8105.180614984127,0.0,-63.0,174931.8352588053,151056.99226082966,,625.1254028653871,0.10090982010376953,0.7990574755110957,0.8762660728342382,0.04129896125022257,0.749648382559775,0.6784607600831226,0.03915594969027325,,0.08949896962281492,0.48557116747079954,0.48557116747079954,0.4855711674707995,,0.0039960411666909584,0.986095836068886,0.2208904443877422,,,,,0.0,,0.034653486815109144,0.75,0.6521739130434783,0.126988914863306,0.126988914863306,1.0,1.4776946030794487,0.46732665844220717,7,1.555395985313287,0.8598425887787176,3,0,0.3891428588031238,0.6201904999043059,6,0,0.46925677457607107,0.870761417557014,3,2.0615528128088303,0.793844718719117,4.75,4.097560975609757,0.6594223593595585,6,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,4.75,6
smoothed,gaus1,25096590838.363323,0.6042925382249656,654.2147247509421,-44.091266392379744,722,127,131167.56430693978,,False,14.258798301863445,3902400.991292415,0.02253077332893258,2.2047532838328478e-06,0.004902366104886619,0.0,,,,[],[],5,52625.07472895466,27196.530256715967,151273.68525037408,"[166, 220, 275, 331, 497]","[27316.96006818119, 151273.68525037408, 27196.530256715967, 29300.267990104232, 28037.930079397822]","[2, 2, 260, 316, 2]","[201, 426, 426, 426, 517]",31588541504368.82,577238.508474985,-577238.508474985,0.0,,,,CWT,inu.32000013025079,31588169383982.742,,0.0,-70.5,68.0,0.0,-70.5,,575932.508474985,52222.1185645711,233709.57364477334,52222.118564571094,,0.0,52222.1185645711,,,27194.130256715966,0.0,-70.5,149967.68525037408,575932.508474985,,701.2,1.0,0.0,0.0,1.0,0.0,0.07850413500900655,1.0,,0.926647882652158,0.0,0.0,0.0,,0.004650247534499504,0.0,0.07328806593068504,,,,,0.9999999999999999,,1.0,0.0,0.0,1.0,1.0,0.0,1.6169635215282394,0.5113709949024617,6,1.2314016540036028,0.6807344213323189,8,0,0.3574704425798103,0.5697130692991823,7,0,0.43978630500128674,0.8160754774633563,7,0.816496580927726,0.9183503419072274,7.0,6.927835051546392,0.6091751709536137,7,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,5.5,7
smoothed,gaus5,3216546328.3996634,0.6469779920169259,538.6856949869823,-33.63562183644994,722,127,44738.30253422496,,False,14.980186618726767,525465.918787058,0.016188083007039784,1.143694684762839e-06,-0.01679186408228335,0.0,,,,[],[],10,63012.11636787073,11534.176040582228,220038.58327156713,"[56, 109, 165, 220, 276, 332, 382, 470, 553, 606]","[11534.176040582228, 220038.58327156713, 29283.29621257642, 24860.543748808963, 19551.735328295967, 76193.66318670931, 15417.120983212522, 166826.81701794598, 46407.52413032882, 20007.703758680032]","[2, 2, 146, 203, 203, 203, 371, 426, 532, 593]","[64, 643, 426, 231, 287, 426, 426, 643, 643, 643]",2843206823653.045,214903.9942795949,-214903.9942795949,0.0,,,,CWT,inu.32000013025079,2842834703266.965,,0.0,-68.0,63.0,0.0,-68.0,,213597.9942795949,62609.16020348717,600705.3636787073,62609.160203487176,,0.0,62609.16020348717,,,11531.776040582228,0.0,-68.0,218732.58327156713,213597.9942795949,,701.2,0.14271627788213206,0.7136500732514577,0.7440445198446709,0.06288361058563434,0.6881153305203932,0.029180783147116585,0.065993545671805,,0.2397728552880358,0.20815061158670095,0.20815061158670095,0.20815061158670117,,0.004650247534499504,0.6215008795359451,0.47986559806605217,,,,,0.16666666666666663,,0.057370327683339405,0.15625,0.21739130434782608,0.25549476176274977,0.25549476176274977,0.09803921568627455,1.0667974783681637,0.33737884659078127,9,1.1877848562663929,0.6566225034447037,9,0,0.2269248895067316,0.36165808386351783,9,0,0.34951202012903,0.648560870273452,9,0.0,1.0,9.0,9.0,0.55,8,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,6.25,8
smoothed,gaus3,5175408419.3833685,0.6275765044604882,630.6860010864414,-36.27786202403991,722,127,58763.67127733967,,False,14.743100768468848,832105.5839977451,0.021114925718280452,1.3781704803533163e-06,-0.02962664928520405,8971.314925112902,,,,[],[],9,62044.9747512146,10029.279381823524,215380.3703233467,"[109, 165, 220, 276, 331, 382, 470, 552, 606]","[215380.3703233467, 28704.376577228308, 33474.42679434158, 38293.02278560315, 45942.14755709864, 10029.279381823524, 120803.4628237827, 25077.62445896704, 40700.062058739815]","[2, 146, 203, 260, 316, 371, 426, 532, 532]","[426, 426, 426, 316, 426, 426, 642, 592, 642]",5225282616054.075,287243.4414249639,-287243.4414249639,0.0,,,,CWT,inu.32000013025079,5224910495667.995,,0.0,-68.5,64.0,0.0,-68.5,,285937.4414249639,61642.01858683104,528988.9727609314,61642.01858683105,,0.0,61642.01858683104,,,10026.879381823524,0.0,-68.5,214074.3703233467,285937.4414249639,,8270.1149251129,0.2818325918892106,0.5333039555793424,0.49951265885732227,0.14678114421393196,0.3753516174402254,0.0,0.15080519301192846,,0.1737753737216775,0.18876962458423313,0.18876962458423313,0.18876962458423346,,0.0697394169539334,0.5000504399316649,0.45232357038697707,,,,,0.33333333333333326,,0.1354844059699562,0.125,0.17391304347826086,0.40413392038806173,0.40413392038806173,0.0784313725490196,1.141388671209767,0.3609686010821635,8,0.9381417766308573,0.5186166490569061,10,0,0.24404483363240337,0.3889427338717192,8,0,0.2839410229988516,0.5268861337429406,10,1.1547005383792515,0.8845299461620748,9.0,8.88888888888889,0.4922649730810374,9,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,7.0,9
smoothed,gaus7,2615846070.882066,0.6635003380810086,555.9223594261446,-32.19345289983994,722,127,38900.691559870655,,False,15.165200227490228,432598.3270627342,0.015796024552430524,1.0217696646000887e-06,-0.020738312767828566,3985.1483251554964,,,,[],[],10,68864.80032535536,6066.795161492271,199740.67962635873,"[81, 165, 248, 303, 357, 408, 470, 553, 606, 665]","[199740.67962635873, 40071.39653285473, 42588.81421733836, 49200.14278649293, 88553.0555148061, 9243.73089929442, 170011.47528781812, 60658.11931297772, 22513.793914120284, 6066.795161492271]","[2, 146, 202, 202, 202, 395, 426, 532, 592, 644]","[644, 202, 260, 316, 426, 426, 644, 644, 644, 669]",2039496926018.2632,180595.63653398896,-180595.63653398896,0.0,,,,CWT,inu.32000013025079,2039124805632.183,,0.0,-68.0,63.0,0.0,-68.0,,179289.63653398896,68461.8441609718,659232.2032535536,68461.8441609718,,0.0,68461.8441609718,,,6064.395161492272,0.0,-68.0,198434.67962635873,179289.63653398896,,3283.9483251554966,0.08481356343420582,0.8120853214800333,0.9348687382014262,0.0371557810015205,0.954465541490858,0.020208255638988704,0.0403078489657436,,0.0,0.32543518476197786,0.32543518476197786,0.3254351847619778,,0.02686068918526197,0.7206150472185302,0.35985274544687335,,,,,0.16666666666666663,,0.03101471882158631,0.15625,0.21739130434782608,0.18499981563915988,0.18499981563915988,0.09803921568627455,1.059701833116274,0.33513482121629146,10,1.4047001799579915,0.7765360400809644,6,0,0.22307111235266233,0.35551618526346873,10,0,0.4119864357446824,0.7644895337470419,8,1.9148542155126762,0.8085145784487324,8.5,8.135593220338983,0.4792572892243662,10,gaus,5.875,6.5,3.2705394924123103,8,1.0,1.0,0.0,1,7.75,10
