signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,gaus2,17.72051941923299,0.6680035650623886,519.1943806305482,-23.248879197228348,68,33,10743.349470930752,-64572.00676968279,False,10.265163627931782,58246.6851878021,0.05283750440346438,3.820903032065653e-06,0.40897968958753483,6,5045.898762397218,153.30732867048937,15086.142617093576,"[11, 18, 21, 45, 52, 59]","[256.47149596979943, 12012.988308849272, 153.30732867048937, 2538.6171545400903, 227.86566926008345, 15086.142617093576]","[0, 0, 20, 0, 51, 0]","[14, 34, 34, 54, 54, 67]",0.05,20,9856015779.905499,17167.935763559515,-17167.935763559515,0.4852941176470588,749334.7640232913,0.027962478055398324,0.05818189709390138,1267077.1852957972,16724556847.440702,5.0,201745.6595956573,0.029411764705882353,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882]","[749334.7640232913, 47822.3422813402, 201745.6595956573, 52241.36090421889, 83951.21800581165, 26856.730792890143, 7108.164523366066, 12159.727836087364, 16148.351438502503, 4503.370579458621, 13334.803713104475, 9226.75354362184, 4485.40975358513, 4256.059319344006, 4501.153196890499, 2987.7608882182553, 3172.9889314666675]",3.0,0.3,4616.67162730181,15.0,0.5,680178177.3141105,0.02775336749607206,0.020911176432692337,2288153775.1500936,3.0004747896656184e+16,[0.015625],3.0,680178177.3141105,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[394637447.5992049, 680178177.3141105, 552453297.0886749, 437354037.0103406, 181237436.42290103, 32772853.95565733, 4972857.124376361, 939927.7977146686, 640322.0758395056, 836426.1788891669, 544506.8095283544, 262578.1136553639, 382384.9857284633, 228612.69313990895, 70175.43418507173, 76757.96864858027]",3.0,0.3,flattop,64.0,32.0,4616.67162730181,15.0,CWT,uc1.b4952555,0.0,0.0,16357.935763559515,0.0,0.0,-2.5,0.0,128.30732867048937,,199015.57200885162,4802.477709765639,0.11919140719679869,2.0,3.000474574206466e+16,24.0,0.14052349004292852,0.046875,48.0,16715464774.809416,0.0,4497.22162730181,10.0,0.0,730547.7640232913,1206028.812981433,0.0,-16.0,4802.477709765639,25650.39257438331,4802.477709765639,,0.2030109934361496,679506726.1237667,4497.22162730181,1.0,679506726.1237667,14378.142617093576,16357.935763559515,0.0,-7.0,0.2,0.029411764705882353,0.0,0.0,2285561593.7750936,13.0,0.1042329964639737,0.548720853211085,0.244105363534875,0.24506270352818837,0.49958263081441123,0.895644055372088,0.4463768115942026,0.8050560008015684,0.06471582075131999,0.2605665736532426,0.9475292300855307,0.4918592758087711,0.4918592758087711,0.49098607788373505,1.0,0.6830898078951677,0.5,,0.4375,0.09090909090909091,0.3872347257899052,0.3872347257899052,1.0,2.1759498612304973,0.7790344206149952,2,1.713184912954084,0.7834580317386461,4,0,0,0.575683517497573,0.844730026481659,2,0,0.0,0.44553675702899787,0.7844625449692583,5,1.5,0.8928571428571429,3.25,2.7586206896551726,0.8303571428571428,1,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,1.0,1
raw,mexh,18.532618405320356,0.7085561497326203,744.3870905871033,-27.023409890432042,68,33,17324.910142706743,-73508.91552862395,False,10.163293747604989,86161.57753696005,0.058963875111877936,5.900774374794618e-06,0.247544300961348,3,8915.7886539683,160.36972786412298,20421.44486026457,"[22, 45, 58]","[6165.551373776207, 20421.44486026457, 160.36972786412298]","[0, 0, 55]","[34, 67, 67]",0.05,10,23111112174.312134,25041.982490357394,-25041.982490357394,0.4852941176470588,1196880.8897040586,0.02020368672667504,0.055065861968391916,1785997.6502410572,41418301443.37593,5.0,180266.31010556125,0.029411764705882353,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882]","[1196880.8897040586, 170212.1846376101, 180266.31010556125, 45104.173879249465, 68552.3427734103, 24860.414481088967, 9492.220745399152, 10390.906991178988, 13322.54694646932, 5803.562288170125, 11149.228411109052, 8398.524405540815, 1481.0604926907113, 3019.6263172027916, 2277.612859994077, 1516.5623466430316, 3326.1814608310942]",3.0,0.3,11043.534626638308,15.0,0.5,840234505.6418898,0.04121864619500729,0.05267002689649342,1698985764.4557323,2.7947896868685344e+16,[0.03125],3.0,840234505.6418898,0.03125,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[3.1453542792328877e-22, 528403719.25167394, 840234505.6418898, 40917989.3172583, 141007277.1087796, 47773892.44257604, 12831613.223021382, 8728025.520169199, 15288786.488566898, 6672187.407247501, 6532314.508085279, 6382102.543213438, 3892295.5115730697, 3106845.3082635743, 2949086.590524487, 3641752.882586699]",3.0,0.3,boxcar,64.0,32.0,11043.534626638308,15.0,CWT,uc1.b4952555,0.0,0.0,24231.982490357394,0.0,0.0,-17.5,0.0,135.36972786412298,,177536.2225187556,8672.367601336722,0.0874325567329976,2.0,2.794789471409382e+16,24.0,0.14828228137165178,0.03125,48.0,41409209370.744644,0.0,10924.084626638307,20.0,0.0,1178093.8897040586,1724949.277926693,0.0,-17.5,8672.367601336722,22122.365961904903,8672.367601336722,,0.18954571473721435,839563054.451546,10924.084626638307,1.0,839563054.451546,19713.44486026457,24231.982490357394,0.0,-17.5,0.2,0.029411764705882353,0.0,0.0,1696393583.0807323,16.0,0.10734903158948317,0.9999999999999998,0.434965781691637,0.0,0.3168464805792903,1.0,0.7101449275362314,0.47645463901427976,0.1425333377614785,0.0,1.0,1.0,1.0,1.0,0.858456610559064,1.0,1.0,,0.0,0.0,0.6597717263304892,0.6597717263304892,0.0,2.7931369958117274,1.0,1,1.6205661365219322,0.7411024612821836,6,0,0,0.6815000052683369,1.0,1,0,0.0,0.4534383518425462,0.7983749889572379,4,2.449489742783178,0.8250364469440588,3.0,1.6551724137931036,0.8053753663291723,2,mexh,2.0,2.0,,1,0.15384615384615385,,,5,2.75,2
raw,fbsp,14.430041260929173,0.7000891265597148,498.2163191648912,-22.88295159719885,68,33,10598.096553006959,-65327.5400439602,True,10.49687947303989,122974.43637377072,0.04787664245075614,3.2684544500592524e-06,0.23295531764860167,6,4437.045168226857,112.62129184807418,12781.374090170868,"[1, 11, 18, 45, 53, 60]","[462.63489458837694, 10437.33228356287, 112.62129184807418, 2483.062174677285, 345.2462745136636, 12781.374090170868]","[0, 0, 16, 35, 51, 35]","[2, 35, 35, 51, 54, 67]",0.05,10,9068999455.354805,20216.126533730756,-20216.126533730756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,19406.126533730756,,0.0,-16.0,0.0,87.62129184807418,,,4193.6241155952775,,,,,,,,,,,20.0,,,,0.0,-11.5,4193.6241155952775,21997.27100936114,4193.6241155952775,,,,,,,12073.374090170868,19406.126533730756,0.0,-2.5,,,,,,13.0,,0.5387612682223224,0.1934096473116277,0.2688206788230447,0.915238969544754,0.4728126488933149,0.6550724637681157,0.4467587970774095,0.24515545189664162,0.23853807119566517,0.6452484302739017,0.4119129944062897,0.4119129944062897,0.41090241539032435,0.8534378378768027,0.546189478104266,0.5,,0.625,0.36363636363636365,0.4927388964408964,0.4927388964408964,0.10000000000000003,1.7797659032735709,0.6371924849881359,4,1.709179404748179,0.7816262694160956,5,0,0,0.4878098589146692,0.7157884888388177,4,0,0.0,0.44161866630365504,0.7775639100680242,6,0.9574271077563381,0.9316123494459758,4.75,4.615384615384616,0.7961633175801308,3,fbsp,3.0,3.0,,1,0.23076923076923078,,,4,3.25,3
raw,gaus4,16.77802475032185,0.6671122994652406,330.4031448811446,-18.916871165104954,68,33,6288.059807956613,,False,10.306013695598775,65239.49275009251,0.061370453405053225,2.8072163517801306e-06,0.3813613768731885,5,4966.986509497467,148.50720559033653,12797.98917766147,"[1, 11, 45, 53, 59]","[198.74895519104803, 10322.361808432137, 1367.3254006123398, 148.50720559033653, 12797.98917766147]","[0, 0, 34, 50, 34]","[2, 34, 50, 54, 67]",0.05,10,3666651491.5663586,12983.316272253958,-12983.316272253958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,12173.316272253958,,0.0,-12.0,0.0,123.50720559033653,,,4723.565456865887,,,,,,,,,,,20.0,,,,0.0,-12.0,4723.565456865887,20209.932547487333,4723.565456865887,,,,,,,12089.98917766147,12173.316272253958,0.0,-7.5,,,,,,14.0,,0.24323414298040963,0.15108390605117195,0.5263198150333341,0.5728602677210591,0.7745320688212123,0.44057971014492747,0.7488389888723188,0.08420946287685424,,0.9118662568105453,0.48149760391123764,0.48149760391123764,0.48060660030763636,0.7817303447765601,0.5471763932458074,0.6666666666666667,,0.41666666666666663,0.33333333333333337,0.24239641276812424,0.24239641276812424,0.36666666666666664,1.8830523536006307,0.6741711403430062,3,1.617234736758251,0.7395789760576448,7,0,0,0.49604174681938384,0.7278675612395192,3,1,0.11111111111111112,0.43715173975710536,0.7696989325737676,7,2.309401076758503,0.8350427802315354,5.0,4.2,0.7389499615443391,4,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,3.25,4
raw,gaus6,16.7730508170081,0.6581996434937611,313.96099109841543,-18.540464921132738,68,33,5879.421322883441,,False,10.223601272193727,79539.85649341294,0.06115533221923808,2.3619271982100993e-06,0.37298941768807475,5,4631.577378473313,72.96518995607585,11932.46082903808,"[1, 11, 45, 53, 61]","[471.3816560545383, 8815.904790927192, 1865.1744263906799, 72.96518995607585, 11932.46082903808]","[0, 0, 34, 50, 34]","[2, 34, 50, 54, 67]",0.05,10,3318604709.4800406,12145.887727245394,-12145.887727245394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,11335.887727245394,,0.0,-12.0,0.0,47.96518995607585,,,4388.156325841734,,,,,,,,,,,20.0,,,,0.0,-12.0,4388.156325841734,18532.886892366565,4394.478710902688,,,,,,,11224.46082903808,11335.887727245394,0.0,-7.5,,,,,,14.0,,0.2152149487367479,0.11022172755721985,0.5507581198903624,0.4250272778689622,0.7738929108880478,0.38260869565217387,0.7317978852303771,0.12407416251202441,,0.35061963048083505,0.43745628916732593,0.43745628916732593,0.4373211994376901,0.7144477666255311,0.49576510617476943,0.6666666666666667,,0.41666666666666663,0.33333333333333337,0.21341128329880582,0.21341128329880582,0.36666666666666664,1.6043269721956257,0.5743817702466055,5,1.522938266558743,0.696456178055052,8,0,0,0.42360184841536846,0.6215727735006804,5,1,0.11111111111111112,0.4086439104864339,0.7195048151448334,8,1.7320508075688772,0.8762820851736516,6.5,6.153846153846153,0.7059981854439686,5,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,4.0,5
raw,gaus8,16.7518478879606,0.6546345811051694,280.86267415474873,-17.6330690491054,68,33,5140.9314563433145,,False,10.113696011249946,80067.89374890356,0.06713160237556064,2.1413560952228967e-06,0.40166543628468815,6,3875.6806489049436,14.676337611131203,11472.891836154986,"[1, 11, 16, 45, 53, 62]","[792.6740079448084, 7729.989554501821, 14.676337611131203, 3116.1779896617904, 127.67416755512477, 11472.891836154986]","[0, 0, 15, 34, 50, 34]","[3, 34, 34, 50, 54, 67]",0.05,20,2695797413.9959564,11834.987692455625,-11834.987692455625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,11024.987692455625,,0.0,-16.0,0.0,10.323662388868797,,,3632.259596273365,,,,,,,,,,,10.0,,,,0.0,-11.5,3632.259596273365,18629.083893429663,3646.7473375063164,,,,,,,10764.891836154986,11024.987692455625,0.0,-2.5,,,,,,13.0,,0.16457877085972195,0.08998091165454038,0.6096711089858619,0.22787710736688976,0.7711683025243667,0.35942028985507257,0.7901678550472445,0.12554615629932547,,0.07095830320999694,0.3382023252720596,0.3382023252720596,0.33897068050151646,0.7183071619986741,0.46846729038440393,0.5,,0.625,0.36363636363636365,0.20265039174082233,0.20265039174082233,0.10000000000000003,1.3192111095281938,0.47230447754848176,7,1.4517469955720812,0.6638996381144756,10,0,0,0.35558710281306,0.521771240006153,7,1,0.11111111111111112,0.38674575726857224,0.6809484430107775,9,1.5,0.8928571428571429,8.25,8.05111821086262,0.6517857142857143,6,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,4.75,6
raw,cgau8,11.300505421665896,0.7072192513368984,329.9920091833887,-16.2010404461686,68,33,4786.11262816042,-49617.065347159834,True,10.503926426280376,71803.28704358092,0.07984070694010272,4.0957619271684235e-06,0.329643331555248,7,2544.5626791438053,157.3251336572157,8046.375459306556,"[1, 11, 18, 21, 45, 53, 62]","[474.2920494777036, 5005.988278657113, 157.3251336572157, 239.270631478832, 3691.2952631954904, 197.39193823372875, 8046.375459306556]","[0, 3, 15, 15, 34, 51, 34]","[3, 34, 20, 34, 51, 54, 67]",0.05,20,2042337864.884641,9171.123809439483,-9171.123809439483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,8361.123809439483,,0.0,-11.0,0.0,132.3251336572157,,,2301.141626512226,,,,,,,,,,,10.0,,,,0.0,-15.5,2301.141626512226,13186.938754006638,2301.141626512227,,,,,,,7338.375459306556,8361.123809439483,0.0,-6.5,,,,,,12.0,,0.14024983946603609,0.26932792541920236,0.7026460585861587,0.9278799297767912,0.07066257316585922,0.7014492753623189,0.6435670267264971,0.1025071574441816,0.6965962960953725,0.9773798963024397,0.16341821820699198,0.16341821820699198,0.16198062141301856,0.49996990055655544,0.2649365598382006,0.33333333333333337,,0.4583333333333333,0.12121212121212122,0.11044856748001383,0.11044856748001383,0.4333333333333333,1.1444462888827618,0.4097351080877322,10,1.9013801183399401,0.8695217392108382,3,0,0,0.31651772255802885,0.46444272943681303,9,0,0.0,0.47276512022693523,0.832403889319913,3,3.774917217635375,0.7303630558831875,6.25,4.556962025316456,0.641967242227308,7,cgau,7.0,7.0,,1,0.5384615384615384,,,2,5.75,7
raw,gaus5,16.769748406181794,0.6622103386809269,320.4503818258254,-19.10237565136326,68,33,6190.444142040016,,False,10.286402191790796,87790.18671444614,0.05908270704310923,1.3197440977908169e-06,0.0630921520475088,8,2878.053716160697,46.57759347579122,20318.964353958836,"[3, 5, 24, 30, 41, 50, 54, 66]","[301.178856611833, 277.2777301080987, 20318.964353958836, 246.7121382571686, 46.57759347579122, 393.92980434394985, 865.7384804739268, 574.0507720559763]","[0, 0, 0, 29, 40, 40, 40, 40]","[4, 7, 40, 40, 42, 51, 55, 67]",0.05,30,3593462634.87098,16264.830958225832,-16264.830958225832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,15454.830958225832,,0.0,-15.0,0.0,21.57759347579122,,,2634.632663529118,,,,,,,,,,,0.0,,,,0.0,-15.0,2634.632663529118,18399.429729285577,2636.9388111550743,,,,,,,19610.964353958836,15454.830958225832,0.0,-15.0,,,,,,11.0,,0.23654091068719632,0.01458528204470727,0.514275872457659,0.5376807750712672,0.7734685461157321,0.4086956521739131,0.10100271466559702,0.14707336323557807,,0.15457046000049762,0.2072076752223311,0.2072076752223311,0.20614865894890402,0.7090935045174047,0.9939127877934337,0.16666666666666669,,0.10416666666666663,0.15151515151515152,0.3559764054675513,0.3559764054675513,0.16666666666666666,1.352002230978841,0.4840443676791188,6,1.3021867339177016,0.5955041092161905,11,0,0,0.31492572701292976,0.46210671251415397,10,1,0.11111111111111112,0.3361098340009007,0.5917930936333066,12,2.6299556396765835,0.8121460257373869,9.75,9.07216494845361,0.5578587271544078,9,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,7.0,8
raw,morl,16.282493985647832,0.6595365418894831,208.9398947964558,-14.09964169744409,68,33,3204.239921958804,,False,9.986661411764226,50708.37588654145,0.09055150397359972,1.812261860144296e-06,0.5047518437252091,9,2741.297617862886,11.464634684020893,9843.679853850008,"[1, 5, 11, 19, 21, 45, 51, 53, 62]","[406.93545808170506, 233.37223874589077, 5985.154438877628, 11.464634684020893, 1358.4369264302513, 6650.698441370044, 43.22692708533884, 138.70964164108528, 9843.679853850008]","[0, 3, 6, 14, 14, 35, 50, 50, 35]","[6, 6, 35, 20, 35, 54, 52, 54, 67]",0.05,30,1222763221.0956206,8403.84668878367,-8403.84668878367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,7593.846688783669,,0.0,-10.0,0.0,13.535365315979107,,,2497.876565231307,,,,,,,,,,,0.0,,,,0.0,-1.0,2497.876565231307,20046.678560765973,2517.126393610046,,,,,,,9135.679853850008,7593.846688783669,0.0,6.5,,,,,,10.0,,0.031785266884544555,0.059781417085002175,0.8390800951355046,0.0,0.7108556181352049,0.391304347826087,1.0,0.043701499616157824,,0.09481995711847963,0.18925074498047226,0.18925074498047226,0.19038950551519543,0.7751806428727941,0.37169416324758064,0.0,,1.0,1.0,0.08389152352251752,0.08389152352251752,0.49999999999999994,1.1061072982475801,0.39600896766115434,11,1.4603482103166674,0.6678330668549466,9,0,0,0.3731974004800025,0.5476117352824643,6,1,0.11111111111111112,0.379007975029757,0.6673244260206735,11,2.362907813126304,0.8312208704909783,9.25,8.703296703296704,0.5852532923883462,8,morl,8.0,8.0,,1,0.6153846153846154,,,6,7.5,9
raw,gaus1,18.29853031939168,0.5993761140819964,498.83855160620305,-26.775743109312252,68,33,13872.77377595302,,False,10.025002510811223,393754.14138419036,0.06930885887148748,3.890229532010343e-06,0.04394846608094082,3,1300.004861534602,83.20443033845595,3586.068857570081,"[30, 38, 66]","[3586.068857570081, 83.20443033845595, 230.74129669526883]","[0, 37, 0]","[39, 39, 67]",0.05,10,21150195579.292084,34871.74255720224,-34871.74255720224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952555,,,34061.74255720224,,0.0,-17.5,0.0,58.20443033845595,,,1056.583808903023,,,,,,,,,,,20.0,,,,0.0,-17.5,1056.583808903023,724.9854153961942,1069.648454713552,,,,,,,2878.068857570081,34061.74255720224,0.0,-13.0,,,,,,16.0,,0.7632966963491923,0.2504671439474207,0.016079850950642238,0.06877700074993581,0.9699193278753845,0.0,0.06203578596566495,1.0,,0.426693045686127,0.0,0.0,0.0,0.0,0.0,1.0,,0.1875,0.0,1.0,1.0,0.0,0.9467579137058382,0.33895863866523174,13,1.2579395413582954,0.5752693884161,12,0,0,0.30118275380717724,0.4419409412749574,12,1,0.11111111111111112,0.38576642017422447,0.6792241110509682,10,1.2583057392117916,0.9101210186277292,11.75,11.64179104477612,0.5354176521710075,10,gaus,7.5,7.5,4.242640687119286,8,0.5769230769230769,1.0,0.29615384615384616,1,7.75,10
