signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,db11,345767.8536050228,0.6666666666666666,134.83100774493772,11.951090208068251,36,2,False,False,173.71030901117538,,"[5, 7, 10, 13, 16, 20, 26, 29, 32]","[150.41700997338785, 61.915789964041146, 77.20735451911091, 538.1631998978611, 254.03250186505258, 554.7943161576239, 6.9264487177411524, 46.76071587963446, 290.35292330417565]",9,5.65757700673709,27303.972234160472,0.5177730506883974,3.1007468383610686e-06,-0.09413131764477525,11,421.231128913739,42.624682339653575,1160.8045706225485,"[2, 5, 8, 13, 16, 19, 21, 25, 29, 32, 34]","[42.624682339653575, 394.8218108124423, 135.180528210959, 1160.8045706225485, 254.03250186505258, 214.91745116560764, 974.5499714973056, 112.35244022969398, 492.1441802859584, 605.0328024196567, 247.0814786022512]","[0, 0, 7, 0, 15, 18, 20, 23, 26, 31, 33]","[3, 10, 10, 35, 20, 20, 35, 26, 31, 35, 35]",0.05,20,3013522.237809199,843.1795134167395,-843.1795134167395,SWT,uc1.l0082986993,0.0,-4.0,11512166.522190802,38.15801567298688,477.4712372892151,243.031128913739,159.84618008340613,0.0,243.031128913739,3742.542418051129,252.00690579544855,10.0,159.84618008340613,0.0,-8.5,0.0,-4.0,6.0,0.7523649083406443,0.2981727524648473,0.6274655274012098,0.07350448817012778,0.6874999999999998,0.27243230455143885,0.04723796280925548,,0.16781962017464694,0.6094587968947349,0.6094587968947349,0.5501162298433167,0.8250403642103525,0.41106813967540273,0.75,0.45104668877529164,0.0,0.2647058823529412,0.23574628548225326,0.23574628548225326,0.2142857142857143,1.8882598747580919,0.8082787445621752,16,1.157966238711048,0.6981482788210078,52,0,0,0.4095763695439724,0.7260310531159533,31,0,0,0.3940968491053605,0.7079504569649965,43,15.588457268119896,0.8486557546784477,35.5,29.145034557065145,0.7519977802518452,26,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,19.75,26
smoothed,sym5,433169.43152458634,0.5694444444444444,29.202506164589032,16.811253161738176,36,2,False,False,103.90204769762559,,"[3, 6, 8, 11, 13, 15, 21, 25, 28, 30]","[183.72800661805383, 1244.150429055142, 127.8074442790888, 48.42842654934621, 4.1554637130961805, 23.876742928348765, 77.88329789964791, 39.926402017578155, 1237.393778078154, 102.65905200328973]",10,4.985008783101179,27355.283516974887,0.5186775810093323,2.285769264511434e-06,0.9011572710637161,7,354.6190994564899,5.296711135651388,1538.183684696117,"[6, 10, 13, 15, 18, 25, 30]","[1538.183684696117, 77.0314045284093, 23.303676162058014, 122.49994334383067, 5.296711135651388, 330.4118114239013, 385.60646490546173]","[3, 8, 11, 8, 17, 8, 28]","[28, 11, 14, 21, 21, 28, 32]",0.05,20,3927255.6636540256,1296.9107223280923,-1296.9107223280923,SWT,uc1.l0082986993,0.0,-4.5,10598433.096345976,0.8300444689846911,854.8503513627837,176.4190994564899,613.577388994759,0.0,176.4190994564899,1591.3336961954292,229.7059796577705,10.0,613.577388994759,0.0,-4.5,0.0,-4.5,2.0,0.31387251168964214,0.937803292646394,0.2504798324257947,0.21740393254665163,0.25,0.9841745142215319,0.0483564997220967,,0.00317316687940521,0.44158162552332614,0.44158162552332614,0.48139221563178447,0.25457101494911893,0.7499639627825184,0.25,0.1515903605416924,0.2962962962962963,0.23529411764705885,0.9054604949386298,0.9054604949386298,0.1904761904761905,1.5418197366690432,0.6599833729219571,59,1.4037980171584035,0.8463624730392861,16,0,0,0.4082185820098443,0.7236241859560916,32,0,0,0.42887008332173016,0.7704166429025762,23,18.841443681416774,0.817073362316342,32.5,25.94413741598208,0.7507696908669088,27,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,21.25,27
smoothed,db20,330861.7636122569,0.6944444444444444,139.64403547630266,12.373170102134026,36,2,False,False,167.26165296234348,,"[4, 7, 10, 13, 21, 24, 27, 34]","[25.67036682790514, 463.9447859947369, 94.78787878884367, 466.7547100967406, 651.3527934283294, 86.05742672284504, 470.62651901950437, 137.49852657926897]",8,5.864863235389631,27280.4850170582,0.5173578759199151,3.0251422334043183e-06,-0.10036964866249781,10,415.36055328533985,4.643127333441015,952.7061380143622,"[4, 10, 12, 14, 17, 21, 25, 27, 30, 34]","[256.1250173833247, 736.9187745538609, 262.746965774332, 500.02543994496693, 4.643127333441015, 952.7061380143622, 307.7682007224122, 728.0394914849295, 191.7642450142601, 212.8681326275093]","[0, 7, 11, 13, 16, 13, 24, 24, 28, 28]","[7, 13, 13, 19, 19, 28, 26, 28, 32, 35]",0.05,20,2619055.581536685,675.1218422453645,-675.1218422453645,SWT,uc1.l0082986993,0.0,-7.5,11906633.178463317,0.17646066677431804,269.3728046810288,237.16055328533986,8.211491087968852,0.0,237.16055328533986,3262.6055328533985,260.15483957454626,10.0,8.211491087968852,0.0,-7.5,0.0,6.0,5.0,0.7118584325622335,0.35372134069421984,0.7436529121470488,0.0489628480894473,0.8124999999999998,0.26797120296383914,0.04672596392971418,,0.0002903352790202679,0.594663636938678,0.594663636938678,0.5752254433967067,0.6977680638502863,0.22419057550712287,0.625,0.5803245866356392,0.0740740740740741,0.05882352941176472,0.011931163506406633,0.011931163506406633,0.6904761904761905,1.6867519926088335,0.7220223239390068,38,1.2729770810608712,0.7674893519438828,39,0,0,0.3645663384246903,0.646244515795211,58,0,0,0.4264846714837861,0.7661315200842743,25,13.589211407093005,0.8680659086689999,40.0,36.63064230192281,0.7398581970529465,28,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,21.25,28
smoothed,db36,310255.02030809526,0.625,144.09615276364033,13.591734754578948,36,2,False,False,163.8018904984043,,"[6, 8, 10, 14, 17, 20, 22, 24, 27, 29, 31, 34]","[95.07044450186658, 367.9764271699605, 316.6433058598217, 286.5996152701475, 55.60893044581954, 486.0296961140356, 73.12026503464209, 77.93993392532292, 58.366950031615026, 143.57348850068294, 105.36222270356852, 515.1133350578432]",12,6.228771016889611,27270.559231457897,0.5171822065394439,4.1005378151424765e-06,0.11366994774310335,10,382.7867270949379,55.60893044581954,862.989957184169,"[3, 6, 10, 13, 15, 18, 22, 25, 29, 34]","[189.07849679352344, 458.54537924939444, 777.1341769678418, 260.6779470531965, 862.989957184169, 55.60893044581954, 315.3806967802875, 100.0879839745809, 293.250367442722, 515.1133350578432]","[1, 1, 8, 12, 14, 17, 20, 24, 24, 20]","[4, 8, 14, 14, 20, 20, 24, 27, 31, 35]",0.05,20,2322606.277994021,555.3743768682297,-555.3743768682297,SWT,uc1.l0082986993,0.0,1.5,12203082.48200598,51.14226377915284,179.65662385083567,204.58672709493788,127.95895646510371,0.0,204.58672709493788,2936.8672709493785,219.53322503470287,10.0,127.95895646510371,0.0,-7.5,0.0,-7.5,5.0,0.690126340885551,0.5140927468218546,0.94762928672819,0.015035555442539872,0.5,0.4210333570274144,0.046509591292470995,,0.22509062447601322,0.512570329676539,0.512570329676539,0.45004317976797964,0.611387001701387,0.1436232154847876,0.625,0.6774794213339699,0.0740740740740741,0.5882352941176471,0.18868025533517918,0.18868025533517918,0.04761904761904767,1.6275540068162468,0.69668234066834,45,1.3838431507720972,0.8343315042977361,23,0,0,0.372696386815257,0.6606561567828465,56,0,0,0.44777526831400305,0.8043776714788519,16,18.672618098881223,0.8187124456419299,35.0,27.386450888902015,0.7394533101996057,29,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,22.0,29
smoothed,db19,331106.69315462274,0.6527777777777778,147.33971416302902,12.144382842970998,36,2,False,False,182.27464838534334,,"[1, 5, 8, 11, 14, 19, 23, 25, 28, 30]","[38.31160576276784, 431.3201071375361, 91.97214416216923, 150.39690794870629, 345.67916490049987, 452.5810178303919, 337.5902619283011, 182.34208077043354, 469.9581603254029, 74.77142447565063]",10,5.864683756904702,27281.90078439277,0.5173829221569408,2.780317514342191e-06,-0.2971039060809729,10,458.4469808976925,217.755330394026,770.3679354191498,"[2, 7, 11, 13, 15, 19, 23, 26, 28, 31]","[324.4407267074224, 220.12373412972056, 657.9428880177885, 395.54855123935, 468.07273501751615, 770.3679354191498, 446.6630489934468, 313.8353097927441, 769.719549265761, 217.755330394026]","[1, 5, 5, 12, 14, 5, 21, 25, 5, 30]","[5, 8, 14, 14, 17, 25, 25, 27, 30, 33]",0.05,20,2273142.809721197,528.9245471038771,-528.9245471038771,SWT,uc1.l0082986993,0.0,-3.0,12252545.950278804,213.2886637273593,87.03460208581646,280.24698089769254,154.40878622945627,0.0,280.24698089769254,3693.4698089769254,312.9761506273771,10.0,154.40878622945627,0.0,-7.5,0.0,-3.0,5.0,0.8061608005065266,0.3236113794521587,0.7435523114659633,0.04936610425365838,0.625,0.12728429397945226,0.04675682630416383,,0.940286998802449,0.7032510445135055,0.7032510445135055,0.7380031015556369,0.8120270200933006,0.06044633808668615,0.625,0.6936900011067125,0.0740740740740741,0.3235294117647059,0.22772060892555768,0.22772060892555768,0.2619047619047619,2.141748880993932,0.9167859360031133,6,1.1520907237965103,0.6946058779394954,54,0,0,0.4916080780204963,0.8714436601968345,8,0,0,0.3888188165659891,0.6984690679191146,47,25.289984842489197,0.7544661665777748,28.75,12.067756315007433,0.7376699764927709,30,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,22.75,30
smoothed,db29,320174.77688129636,0.6111111111111112,125.148952461498,12.145822074401007,36,2,False,False,175.73605435182873,,"[2, 5, 10, 12, 17, 20, 24, 27, 30, 34]","[21.802200036350854, 187.57900920984898, 369.8307451020837, 672.1578894462468, 115.42693939493682, 277.26077556317637, 104.46666371393513, 442.17271513823425, 138.21800050631032, 295.75405714068506]",10,6.08945661230465,27273.076952480722,0.5172267779866225,2.7991690623105736e-06,-0.19914960836251708,11,427.63738555814257,117.27952826580963,703.057617732127,"[2, 5, 7, 10, 15, 18, 20, 23, 27, 30, 34]","[476.36640863563264, 604.4625782301711, 117.27952826580963, 703.057617732127, 384.59166485977994, 493.0834432874993, 613.3675371052145, 243.99089454124885, 586.4162071355681, 138.21800050631032, 343.17736084020714]","[0, 0, 6, 0, 12, 12, 12, 21, 12, 28, 32]","[4, 6, 8, 12, 17, 19, 24, 24, 32, 32, 35]",0.05,20,2527526.5470281453,690.1414079949308,-690.1414079949308,SWT,uc1.l0082986993,0.0,0.5,11998162.212971857,112.81286159914293,19.724284398793657,249.43738555814258,6.808074661597402,0.0,249.43738555814258,3813.0112411395685,328.8535666823774,10.0,6.808074661597402,0.0,-8.5,0.0,-8.5,6.0,0.7650893898377257,0.32380079210885315,0.8695412418475882,0.031367611375759996,0.4375000000000003,0.19733252832652123,0.04656447520387994,,0.4971076903960055,0.6256039924893533,0.6256039924893533,0.7869320007354206,0.8437276739269983,0.0,0.75,0.6103212441130119,0.0,0.5294117647058824,0.00985969937948325,0.00985969937948325,0.0,1.8444838180754264,0.7895401924114124,20,1.1468205202404644,0.6914284247299912,55,0,0,0.40680213520115316,0.7211133370774275,34,0,0,0.381599434100047,0.6855002631002707,55,17.146428199482248,0.8335298233059976,41.0,34.54965357967667,0.7177357854394065,31,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,23.5,31
smoothed,bior4.4,478860.34517130436,0.6388888888888888,30.84103428138898,16.77453933366352,36,2,False,False,112.87943824847733,,"[2, 6, 9, 14, 16, 21, 24, 28, 34]","[235.77571099961983, 1097.648923903508, 21.283991423438742, 33.47814702201853, 24.762924240004953, 34.66326141933989, 191.56950936604983, 1189.8984036279976, 19.52544171008407]",9,4.795213525277831,27904.655829645868,0.5245006457120104,2.0711337203709427e-06,0.8522331227232981,9,316.5755531683214,33.43556640366956,1513.1303194546012,"[2, 6, 9, 13, 16, 20, 22, 27, 30]","[323.5935245174563, 1513.1303194546012, 123.97587689838261, 42.39162172830198, 65.29025873592428, 33.43556640366956, 46.079593472195995, 520.1580565102458, 181.12516079411472]","[0, 5, 8, 11, 14, 17, 21, 24, 28]","[5, 28, 24, 14, 24, 24, 24, 28, 34]",0.05,20,3618311.9690556913,1190.4042650535123,-1190.4042650535123,SWT,uc1.l0082986993,0.0,-6.5,10907376.79094431,28.968899737002864,829.7969861212679,138.3755531683214,507.0709317201789,0.0,138.3755531683214,1958.1799785148924,197.3459727516851,10.0,507.0709317201789,0.0,-6.5,0.0,-6.5,4.0,0.3702629363219623,0.932971502867454,0.1440964282459596,0.29263022986669995,0.5624999999999998,0.9491882983228634,0.060332290949885084,,0.12728820903767257,0.34570340364909447,0.34570340364909447,0.3816694704520793,0.3518533278309485,0.7274654181665291,0.5,0.25283996113477697,0.14814814814814817,0.11764705882352941,0.7482553337446584,0.7482553337446584,0.09523809523809529,1.5711179728451596,0.6725246241929727,55,1.51803334738249,0.9152359829140387,2,0,0,0.3761590125860988,0.6667941423256887,54,0,0,0.4731402409392607,0.8499429785898331,3,30.027764929589193,0.7084683016544738,28.5,4.597523219814242,0.7158846362641301,32,bior,54.4,41.0,32.2840075402225,15,0.7193388429752066,0.930327565658047,0.2173645402199413,2,24.5,32
smoothed,db21,330329.14855560043,0.6527777777777778,121.17524480058331,11.355287347869949,36,2,False,False,182.73917140844387,,"[4, 6, 10, 13, 16, 18, 20, 24, 26, 29, 32, 34]","[288.58253002270686, 558.9069928566556, 198.35051827134237, 348.8642096273252, 57.32611864794063, 535.8018952168276, 665.2681020536224, 187.75134378527406, 399.4725700287107, 56.850183504908244, 176.51642190030822, 192.22933960418624]",12,5.8921385321815745,27279.235334788675,0.5173357657215321,2.558822991275896e-06,-0.21619745379654626,10,523.7777793223456,231.29321805936053,1066.8204214737148,"[4, 9, 11, 13, 16, 20, 24, 26, 29, 32]","[587.5325154556048, 331.4801941683244, 442.25559695904906, 933.1578527156189, 278.51703350048, 1066.8204214737148, 319.9769340975729, 531.6981603410095, 231.29321805936053, 515.0458664527225]","[2, 6, 6, 6, 15, 6, 23, 25, 27, 27]","[6, 10, 12, 18, 18, 27, 25, 27, 30, 34]",0.05,20,3207090.2127263388,678.7612412501488,-678.7612412501488,SWT,uc1.l0082986993,0.0,1.5,11318598.547273662,226.82655139269383,383.4870881403814,345.57777932234563,4.572092083184543,0.0,345.57777932234563,4346.777793223457,345.57777932234575,10.0,4.572092083184543,0.0,-7.5,0.0,1.5,5.0,0.8090786473324778,0.2197610389187849,0.7589411704313678,0.0480859416016723,0.625,0.18514141982092178,0.04669872205090865,,1.0,0.867899227917155,0.867899227917155,0.8384704444776292,0.9852748211336344,0.3266680380348898,0.625,0.38760897992852783,0.0740740740740741,0.5882352941176471,0.006559354868350964,0.006559354868350964,0.4761904761904762,2.3361493636467157,1.0,1,1.1208298303162663,0.6757584035934965,60,0,0,0.54234148411753,0.9613756753123555,4,0,0,0.38467242002230484,0.6910205350660276,49,30.380915061926625,0.7050396595929453,28.5,3.1078224101479917,0.7141703152333658,33,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,25.0,33
smoothed,sym7,426821.820473693,0.625,42.882147142762285,13.785150463234107,36,2,False,False,135.61382519997176,,"[5, 7, 11, 15, 22, 27, 29]","[538.7304999565177, 391.9660974116917, 35.40442643039159, 25.28911865523746, 107.99036836519744, 340.8063692012323, 629.8117516215437]",7,5.028475839475794,27331.307829099722,0.5182553532787304,2.5038924732604148e-06,0.2554827020240023,8,428.30248754661864,12.37157092751821,1255.6582339886766,"[4, 7, 11, 13, 16, 22, 27, 31]","[650.2379537733576, 1255.6582339886766, 83.09863449649994, 12.37157092751821, 34.23629820197455, 167.95417422862624, 1104.1667595075603, 118.69627524873565]","[0, 5, 9, 12, 15, 19, 26, 29]","[5, 29, 19, 15, 19, 26, 29, 35]",0.05,20,2670501.418970599,641.1669492460054,-641.1669492460054,SWT,uc1.l0082986993,0.0,-1.0,11855187.341029402,7.904904260851513,572.3249006553432,250.10248754661865,42.16638408732797,0.0,250.10248754661865,2535.419900372949,250.10248754661868,10.0,42.16638408732797,0.0,3.5,0.0,-1.0,3.0,0.5130663185173172,0.5395475711530591,0.27484384172634474,0.20695311775492717,0.5,0.5224452733664366,0.04783385264667418,,0.03437900354076367,0.6272801978445814,0.6272801978445814,0.5442474481618168,0.504928982110515,0.49624908669231316,0.375,0.5634643283315074,0.8888888888888888,0.4411764705882353,0.06204910530900469,0.06204910530900469,0.35714285714285715,1.7115320022845764,0.7326295265696903,35,1.1466585683929111,0.6913307825018835,56,0,0,0.42954889782800526,0.7614351360213947,26,0,0,0.3720985678806799,0.6684330305232196,57,15.459624833740307,0.84990655501223,43.5,39.049545946454614,0.7137882289624257,34,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,26.5,34
smoothed,db17,338701.5231800002,0.6111111111111112,123.23917395942546,12.032059962929111,36,2,False,False,195.1389883054092,,"[1, 4, 7, 9, 11, 13, 16, 18, 21, 23, 25, 27, 30, 32]","[305.0899762547733, 444.2884371564792, 45.24106428817123, 189.74897705730703, 286.2877857678977, 308.19363684597573, 278.8414703900181, 605.207979730743, 113.06503053021476, 289.12705699013986, 116.28922333512793, 13.524446391314711, 421.4115501592149, 126.26752913485912]",14,5.776696754791903,27285.344604137492,0.5174438356709876,2.7068793890925455e-06,-0.12370716864724947,11,465.06529748919274,45.24106428817123,990.5214201703179,"[1, 6, 9, 13, 15, 18, 21, 25, 28, 30, 33]","[343.5192234752348, 45.24106428817123, 603.1178506635163, 867.8965132682454, 260.09744034415627, 990.5214201703179, 113.06503053021476, 616.5366143448467, 289.5008150603254, 739.1455275040871, 247.07677273200414]","[0, 4, 4, 4, 14, 16, 20, 23, 27, 29, 32]","[4, 7, 11, 16, 16, 29, 29, 29, 29, 35, 35]",0.05,20,2846262.071230558,611.7048738483621,-611.7048738483621,SWT,uc1.l0082986993,0.0,-4.0,11679426.688769443,40.774397621504534,307.18808683698455,286.86529748919276,71.62845948497124,0.0,286.86529748919276,4224.71827238112,290.9642480041957,10.0,71.62845948497124,0.0,5.0,0.0,-4.0,6.0,0.8869666412013147,0.3088289235713967,0.6942341308344427,0.06187036157715607,0.4375000000000003,0.2512822765252059,0.04683189828237916,,0.17935997434859516,0.7199306784726328,0.7199306784726328,0.6701697613903354,0.9529064067075346,0.25814963867290297,0.75,0.5058625835720374,1.0,0.2647058823529412,0.10553557956149937,0.10553557956149937,0.2142857142857143,2.056818605198533,0.8804311219158739,9,1.123685262632066,0.6774799694646954,59,0,0,0.49587480595371725,0.8790070286064056,6,0,0,0.3839306045702709,0.6896879474306702,54,28.39013913315678,0.7243675812314876,32.0,12.76953907815631,0.706843984790501,35,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,26.5,35
smoothed,sym11,401372.6326107727,0.5694444444444444,58.539554920928744,13.974728135487172,36,2,False,False,144.77870115772882,,"[7, 11, 14, 18, 22, 29]","[662.450120696381, 32.46172354541905, 19.34594624902052, 10.550111132954264, 37.07858435034848, 652.8644085634891]",6,5.214682283498897,27303.972234161432,0.5177730506884033,2.4479355388812995e-06,0.3321086849491192,7,503.42763865769575,20.072257394698642,1317.0966215122785,"[4, 7, 11, 16, 22, 27, 31]","[548.4101202463276, 1317.0966215122785, 110.88122348223598, 20.072257394698642, 207.897186938841, 1031.3622846398289, 288.2737763896596]","[0, 5, 9, 14, 9, 26, 29]","[5, 29, 18, 18, 26, 29, 35]",0.05,10,2824570.720273839,676.0861447258367,-676.0861447258367,SWT,uc1.l0082986993,0.0,-4.5,11701118.039726162,15.605590728031945,633.7632881789451,325.22763865769576,7.247188607496696,0.0,325.22763865769576,2632.9934706038703,325.2276386576958,0.0,7.247188607496696,0.0,3.0,0.0,0.0,2.0,0.5706344107188345,0.5644972837584821,0.37921565597808504,0.1650531420281926,0.25,0.5772413867992603,0.04723796280927642,,0.06834524049028168,0.8166123345492797,0.8166123345492797,0.7757581002633143,0.5308040776087856,0.5514222855623652,0.25,0.5129714537613049,0.8518518518518519,0.23529411764705885,0.010507838284992549,0.010507838284992549,0.40476190476190477,1.8346674246381431,0.7853382378660232,22,1.131814832317293,0.6823813602769303,57,0,0,0.4488807213550315,0.7957034806761557,16,0,0,0.364839977441733,0.6553937930113246,60,22.969182252168522,0.7769982305614707,38.75,28.13630626840555,0.7003923191642305,36,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,28.0,36
smoothed,bior1.5,497750.9387707634,0.5972222222222222,11.857325156249999,16.13256673344125,36,2,False,False,106.39284329028305,,"[1, 3, 6, 9, 15, 19, 22, 25, 28, 30, 32]","[5.646822070092554, 256.18324343088216, 1326.6581448422187, 75.84778833548435, 20.70327308337333, 9.761826178932273, 32.278282306295566, 301.44759130881323, 1359.9316528579213, 10.171323364028808, 1.331589667996404]",11,4.802253670687538,29309.62181112673,0.5383980338724423,2.552402556112496e-06,0.9077862391506978,11,243.0891270915088,2.3352178314553083,1816.6125462456291,"[1, 6, 9, 13, 15, 18, 20, 22, 25, 30, 33]","[70.57527787577413, 1816.6125462456291, 94.1539141072609, 16.095545791562984, 40.779077140388026, 9.862489222858347, 2.3352178314553083, 57.358505397405025, 389.64656284865015, 168.55344904561244, 8.0078125]","[0, 3, 8, 11, 14, 17, 19, 14, 14, 28, 32]","[3, 28, 14, 14, 19, 19, 21, 23, 28, 32, 35]",0.05,20,4389804.511026393,1360.9612132922841,-1360.9612132922841,SWT,uc1.l0082986993,0.0,-8.5,10135884.248973608,2.1314488352113887,1133.2792129122959,64.88912709150881,677.6278799589508,0.0,64.88912709150881,1782.9803980065967,174.20079912377037,10.0,677.6278799589508,0.0,-8.5,0.0,-8.5,6.0,0.3295181517391262,0.8484835371395032,0.14804254704363104,0.32373202445222327,0.375,0.9889149648281075,0.09095920622807901,,0.008913409552416974,0.16050121953177987,0.16050121953177987,0.31034376713764245,0.305392940390165,1.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0,1.5447743549211683,0.6612481115119216,58,1.4257825219758415,0.8596171290784045,12,0,0,0.361204042780291,0.6402843793490866,60,0,0,0.44352149020438153,0.7967362397765417,18,25.534290669607408,0.7520942653436173,37.0,23.14855875831486,0.6964354821863717,37,bior,54.4,41.0,32.2840075402225,15,0.7193388429752066,0.930327565658047,0.2173645402199413,2,28.25,37
smoothed,db7,373256.43417880614,0.6111111111111112,90.37398441682069,12.544789795474232,36,2,False,False,178.13583595649303,,"[1, 7, 10, 19, 21, 24, 29, 32]","[491.7806948162154, 26.136110578714323, 472.28620054697984, 9.476782216314007, 166.86126491331416, 496.85467611912657, 78.52757040720915, 598.440120613942]",8,5.4177485224265265,27331.307829125013,0.5182553532788841,2.9336229235032862e-06,0.031431648119234885,9,459.8314920184887,77.92776812120093,1090.103942572102,"[2, 6, 10, 18, 21, 23, 26, 29, 34]","[657.5033038227681, 77.92776812120093, 724.7162010307352, 145.77271728899132, 166.86126491331416, 1090.103942572102, 120.91863743155191, 731.5745847382489, 423.10500824748544]","[1, 4, 1, 16, 19, 1, 24, 24, 32]","[7, 7, 19, 19, 22, 32, 28, 32, 35]",0.05,20,2888930.0460629314,683.8348976679817,-683.8348976679817,SWT,uc1.l0082986993,0.0,-6.5,11636758.71393707,73.46110145453423,406.77060923876854,281.6314920184887,0.5015643346483785,0.0,281.6314920184887,3247.483428166398,303.0167510279852,10.0,0.5015643346483785,0.0,-6.5,0.0,-2.0,4.0,0.7801633362083681,0.37630766098911805,0.493037666174061,0.11876215474117177,0.4375000000000003,0.3622238119790216,0.047833852647225505,,0.32353469594298245,0.7067403213391079,0.7067403213391079,0.7073115546942472,0.6937579010368836,0.3475772186259798,0.5,0.4918790795050254,0.14814814814814817,0.11764705882352941,0.0005511936053822775,0.0005511936053822775,0.30952380952380953,1.7886099276226606,0.7656231041797135,27,1.1047565737640965,0.6660676923950105,63,0,0,0.3887663458607373,0.6891423931892846,40,0,0,0.3736897832484238,0.671291469126018,56,16.176114078067904,0.8429503487566223,46.5,41.76795580110498,0.6957470190385053,38,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,28.75,38
